Timestamp,Greece
2024-01-10 08:00:00,139.2
2024-01-10 09:00:00,104.56
2024-01-10 10:00:00,117.47
2024-01-10 11:00:00,109.13
2024-01-10 12:00:00,101.73
2024-01-10 13:00:00,106.54
2024-01-10 14:00:00,110.2
2024-01-10 15:00:00,119.77
2024-01-10 16:00:00,133.14
2024-01-10 17:00:00,143.79
2024-01-10 18:00:00,140.0
2024-01-10 19:00:00,132.15
2024-01-10 20:00:00,120.0
2024-01-10 21:00:00,109.13
2024-01-10 22:00:00,104.86
2024-01-10 23:00:00,95.83
2024-01-11 00:00:00,91.75
2024-01-11 01:00:00,88.59
2024-01-11 02:00:00,87.25
2024-01-11 03:00:00,82.38
2024-01-11 04:00:00,82.06
2024-01-11 05:00:00,90.35
2024-01-11 06:00:00,111.57
2024-01-11 07:00:00,116.89
2024-01-11 08:00:00,141.0
2024-01-11 09:00:00,114.67
2024-01-11 10:00:00,103.77
2024-01-11 11:00:00,103.86
2024-01-11 12:00:00,99.38
2024-01-11 13:00:00,99.0
2024-01-11 14:00:00,105.98
2024-01-11 15:00:00,119.08
2024-01-11 16:00:00,147.05
2024-01-11 17:00:00,158.09
2024-01-11 18:00:00,142.0
2024-01-11 19:00:00,132.31
2024-01-11 20:00:00,122.0
2024-01-11 21:00:00,107.19
2024-01-11 22:00:00,105.98
2024-01-11 23:00:00,99.0
2024-01-12 00:00:00,92.99
2024-01-12 01:00:00,93.0
2024-01-12 02:00:00,85.68
2024-01-12 03:00:00,85.36
2024-01-12 04:00:00,87.77
2024-01-12 05:00:00,94.76
2024-01-12 06:00:00,118.46
2024-01-12 07:00:00,122.04
2024-01-12 08:00:00,140.74
2024-01-12 09:00:00,134.96
2024-01-12 10:00:00,117.95
2024-01-12 11:00:00,108.06
2024-01-12 12:00:00,96.36
2024-01-12 13:00:00,94.0
2024-01-12 14:00:00,102.23
2024-01-12 15:00:00,110.0
2024-01-12 16:00:00,120.0
2024-01-12 17:00:00,127.5
2024-01-12 18:00:00,126.0
2024-01-12 19:00:00,119.47
2024-01-12 20:00:00,110.0
2024-01-12 21:00:00,105.24
2024-01-12 22:00:00,101.68
2024-01-12 23:00:00,90.01
2024-01-13 00:00:00,90.0
2024-01-13 01:00:00,87.7
2024-01-13 02:00:00,82.0
2024-01-13 03:00:00,78.47
2024-01-13 04:00:00,83.4
2024-01-13 05:00:00,83.9
2024-01-13 06:00:00,95.52
2024-01-13 07:00:00,104.93
2024-01-13 08:00:00,107.63
2024-01-13 09:00:00,88.34
2024-01-13 10:00:00,84.54
2024-01-13 11:00:00,76.05
2024-01-13 12:00:00,76.53
2024-01-13 13:00:00,83.4
2024-01-13 14:00:00,92.23
2024-01-13 15:00:00,122.0
2024-01-13 16:00:00,122.01
2024-01-13 17:00:00,130.0
2024-01-13 18:00:00,135.0
2024-01-13 19:00:00,134.0
2024-01-13 20:00:00,122.01
2024-01-13 21:00:00,105.0
2024-01-13 22:00:00,104.36
2024-01-13 23:00:00,100.29
2024-01-14 00:00:00,103.0
2024-01-14 01:00:00,100.65
2024-01-14 02:00:00,99.83
2024-01-14 03:00:00,96.79
2024-01-14 04:00:00,96.25
2024-01-14 05:00:00,95.25
2024-01-14 06:00:00,103.43
2024-01-14 07:00:00,104.73
2024-01-14 08:00:00,76.96
2024-01-14 09:00:00,82.24
2024-01-14 10:00:00,90.01
2024-01-14 11:00:00,69.5
2024-01-14 12:00:00,73.88
2024-01-14 13:00:00,77.04
2024-01-14 14:00:00,79.15
2024-01-14 15:00:00,104.74
2024-01-14 16:00:00,100.97
2024-01-14 17:00:00,111.0
2024-01-14 18:00:00,111.93
2024-01-14 19:00:00,109.76
2024-01-14 20:00:00,103.98
2024-01-14 21:00:00,108.23
2024-01-14 22:00:00,101.51
2024-01-14 23:00:00,97.9
2024-01-15 00:00:00,70.49
2024-01-15 01:00:00,66.78
2024-01-15 02:00:00,64.57
2024-01-15 03:00:00,62.04
2024-01-15 04:00:00,62.72
2024-01-15 05:00:00,84.9
2024-01-15 06:00:00,122.0
2024-01-15 07:00:00,114.09
2024-01-15 08:00:00,122.0
2024-01-15 09:00:00,104.93
2024-01-15 10:00:00,99.86
2024-01-15 11:00:00,90.27
2024-01-15 12:00:00,88.91
2024-01-15 13:00:00,90.78
2024-01-15 14:00:00,99.7
2024-01-15 15:00:00,98.07
2024-01-15 16:00:00,105.26
2024-01-15 17:00:00,113.95
2024-01-15 18:00:00,114.62
2024-01-15 19:00:00,113.79
2024-01-15 20:00:00,103.7
2024-01-15 21:00:00,93.92
2024-01-15 22:00:00,91.42
2024-01-15 23:00:00,87.74
2024-01-16 00:00:00,82.72
2024-01-16 01:00:00,81.63
2024-01-16 02:00:00,80.17
2024-01-16 03:00:00,78.31
2024-01-16 04:00:00,77.51
2024-01-16 05:00:00,90.0
2024-01-16 06:00:00,103.77
2024-01-16 07:00:00,117.0
2024-01-16 08:00:00,120.68
2024-01-16 09:00:00,104.72
2024-01-16 10:00:00,106.19
2024-01-16 11:00:00,105.79
2024-01-16 12:00:00,102.36
2024-01-16 13:00:00,102.71
2024-01-16 14:00:00,105.3
2024-01-16 15:00:00,111.85
2024-01-16 16:00:00,122.05
2024-01-16 17:00:00,133.0
2024-01-16 18:00:00,135.58
2024-01-16 19:00:00,128.97
2024-01-16 20:00:00,122.0
2024-01-16 21:00:00,107.19
2024-01-16 22:00:00,103.07
2024-01-16 23:00:00,98.01
2024-01-17 00:00:00,107.51
2024-01-17 01:00:00,106.53
2024-01-17 02:00:00,104.81
2024-01-17 03:00:00,103.07
2024-01-17 04:00:00,106.0
2024-01-17 05:00:00,139.38
2024-01-17 06:00:00,182.96
2024-01-17 07:00:00,190.96
2024-01-17 08:00:00,151.82
2024-01-17 09:00:00,115.47
2024-01-17 10:00:00,110.33
2024-01-17 11:00:00,111.1
2024-01-17 12:00:00,105.68
2024-01-17 13:00:00,106.58
2024-01-17 14:00:00,108.84
2024-01-17 15:00:00,119.03
2024-01-17 16:00:00,122.0
2024-01-17 17:00:00,132.28
2024-01-17 18:00:00,122.0
2024-01-17 19:00:00,114.39
2024-01-17 20:00:00,108.06
2024-01-17 21:00:00,100.0
2024-01-17 22:00:00,92.79
2024-01-17 23:00:00,83.46
2024-01-18 00:00:00,80.16
2024-01-18 01:00:00,77.02
2024-01-18 02:00:00,74.73
2024-01-18 03:00:00,74.18
2024-01-18 04:00:00,75.96
2024-01-18 05:00:00,81.37
2024-01-18 06:00:00,99.0
2024-01-18 07:00:00,112.71
2024-01-18 08:00:00,125.0
2024-01-18 09:00:00,105.72
2024-01-18 10:00:00,100.0
2024-01-18 11:00:00,76.71
2024-01-18 12:00:00,61.68
2024-01-18 13:00:00,62.7
2024-01-18 14:00:00,90.53
2024-01-18 15:00:00,103.09
2024-01-18 16:00:00,101.71
2024-01-18 17:00:00,113.14
2024-01-18 18:00:00,108.87
2024-01-18 19:00:00,106.33
2024-01-18 20:00:00,100.31
2024-01-18 21:00:00,84.56
2024-01-18 22:00:00,82.48
2024-01-18 23:00:00,73.61
2024-01-19 00:00:00,59.62
2024-01-19 01:00:00,49.35
2024-01-19 02:00:00,60.53
2024-01-19 03:00:00,62.76
2024-01-19 04:00:00,63.32
2024-01-19 05:00:00,67.53
2024-01-19 06:00:00,78.19
2024-01-19 07:00:00,93.05
2024-01-19 08:00:00,104.28
2024-01-19 09:00:00,103.0
2024-01-19 10:00:00,95.01
2024-01-19 11:00:00,86.7
2024-01-19 12:00:00,78.17
2024-01-19 13:00:00,74.17
2024-01-19 14:00:00,75.99
2024-01-19 15:00:00,93.46
2024-01-19 16:00:00,98.89
2024-01-19 17:00:00,106.93
2024-01-19 18:00:00,107.17
2024-01-19 19:00:00,98.1
2024-01-19 20:00:00,97.91
2024-01-19 21:00:00,74.38
2024-01-19 22:00:00,79.14
2024-01-19 23:00:00,67.35
2024-01-20 00:00:00,69.13
2024-01-20 01:00:00,85.4
2024-01-20 02:00:00,77.75
2024-01-20 03:00:00,62.71
2024-01-20 04:00:00,76.93
2024-01-20 05:00:00,76.93
2024-01-20 06:00:00,85.66
2024-01-20 07:00:00,69.15
2024-01-20 08:00:00,85.65
2024-01-20 09:00:00,99.0
2024-01-20 10:00:00,95.92
2024-01-20 11:00:00,100.0
2024-01-20 12:00:00,96.43
2024-01-20 13:00:00,90.0
2024-01-20 14:00:00,97.86
2024-01-20 15:00:00,90.85
2024-01-20 16:00:00,99.99
2024-01-20 17:00:00,105.0
2024-01-20 18:00:00,104.96
2024-01-20 19:00:00,93.23
2024-01-20 20:00:00,88.97
2024-01-20 21:00:00,76.44
2024-01-20 22:00:00,75.43
2024-01-20 23:00:00,69.13
2024-01-21 00:00:00,69.54
2024-01-21 01:00:00,57.96
2024-01-21 02:00:00,55.15
2024-01-21 03:00:00,50.89
2024-01-21 04:00:00,53.72
2024-01-21 05:00:00,61.2
2024-01-21 06:00:00,61.44
2024-01-21 07:00:00,64.65
2024-01-21 08:00:00,66.25
2024-01-21 09:00:00,59.01
2024-01-21 10:00:00,54.65
2024-01-21 11:00:00,50.98
2024-01-21 12:00:00,46.25
2024-01-21 13:00:00,47.03
2024-01-21 14:00:00,61.49
2024-01-21 15:00:00,88.38
2024-01-21 16:00:00,95.0
2024-01-21 17:00:00,98.81
2024-01-21 18:00:00,101.87
2024-01-21 19:00:00,98.69
2024-01-21 20:00:00,94.0
2024-01-21 21:00:00,77.65
2024-01-21 22:00:00,75.0
2024-01-21 23:00:00,60.46
2024-01-22 00:00:00,51.63
2024-01-22 01:00:00,54.01
2024-01-22 02:00:00,50.77
2024-01-22 03:00:00,44.2
2024-01-22 04:00:00,49.31
2024-01-22 05:00:00,95.68
2024-01-22 06:00:00,106.0
2024-01-22 07:00:00,114.5
2024-01-22 08:00:00,122.01
2024-01-22 09:00:00,109.32
2024-01-22 10:00:00,81.77
2024-01-22 11:00:00,78.27
2024-01-22 12:00:00,67.66
2024-01-22 13:00:00,83.15
2024-01-22 14:00:00,90.42
2024-01-22 15:00:00,113.41
2024-01-22 16:00:00,122.0
2024-01-22 17:00:00,131.8
2024-01-22 18:00:00,122.01
2024-01-22 19:00:00,114.5
2024-01-22 20:00:00,108.63
2024-01-22 21:00:00,99.83
2024-01-22 22:00:00,97.47
2024-01-22 23:00:00,90.01
2024-01-23 00:00:00,75.9
2024-01-23 01:00:00,72.0
2024-01-23 02:00:00,65.1
2024-01-23 03:00:00,65.1
2024-01-23 04:00:00,70.33
2024-01-23 05:00:00,122.01
2024-01-23 06:00:00,122.0
2024-01-23 07:00:00,122.0
2024-01-23 08:00:00,122.0
2024-01-23 09:00:00,101.17
2024-01-23 10:00:00,87.09
2024-01-23 11:00:00,67.61
2024-01-23 12:00:00,61.39
2024-01-23 13:00:00,65.91
2024-01-23 14:00:00,88.1
2024-01-23 15:00:00,117.88
2024-01-23 16:00:00,141.25
2024-01-23 17:00:00,174.64
2024-01-23 18:00:00,154.15
2024-01-23 19:00:00,122.01
2024-01-23 20:00:00,122.0
2024-01-23 21:00:00,97.86
2024-01-23 22:00:00,94.1
2024-01-23 23:00:00,89.44
2024-01-24 00:00:00,76.4
2024-01-24 01:00:00,71.58
2024-01-24 02:00:00,65.7
2024-01-24 03:00:00,52.87
2024-01-24 04:00:00,53.12
2024-01-24 05:00:00,79.0
2024-01-24 06:00:00,97.01
2024-01-24 07:00:00,122.01
2024-01-24 08:00:00,122.01
2024-01-24 09:00:00,78.0
2024-01-24 10:00:00,94.97
2024-01-24 11:00:00,85.0
2024-01-24 12:00:00,69.0
2024-01-24 13:00:00,84.97
2024-01-24 14:00:00,95.25
2024-01-24 15:00:00,101.0
2024-01-24 16:00:00,111.88
2024-01-24 17:00:00,122.0
2024-01-24 18:00:00,122.0
2024-01-24 19:00:00,119.27
2024-01-24 20:00:00,102.53
2024-01-24 21:00:00,101.94
2024-01-24 22:00:00,97.09
2024-01-24 23:00:00,94.0
2024-01-25 00:00:00,80.34
2024-01-25 01:00:00,72.23
2024-01-25 02:00:00,69.6
2024-01-25 03:00:00,66.9
2024-01-25 04:00:00,69.76
2024-01-25 05:00:00,146.28
2024-01-25 06:00:00,122.01
2024-01-25 07:00:00,127.94
2024-01-25 08:00:00,124.23
2024-01-25 09:00:00,102.4
2024-01-25 10:00:00,88.57
2024-01-25 11:00:00,78.66
2024-01-25 12:00:00,74.95
2024-01-25 13:00:00,78.1
2024-01-25 14:00:00,92.0
2024-01-25 15:00:00,99.88
2024-01-25 16:00:00,108.56
2024-01-25 17:00:00,126.56
2024-01-25 18:00:00,122.0
2024-01-25 19:00:00,120.0
2024-01-25 20:00:00,106.13
2024-01-25 21:00:00,99.74
2024-01-25 22:00:00,94.0
2024-01-25 23:00:00,89.49
2024-01-26 00:00:00,93.8
2024-01-26 01:00:00,88.89
2024-01-26 02:00:00,70.0
2024-01-26 03:00:00,66.64
2024-01-26 04:00:00,70.0
2024-01-26 05:00:00,90.01
2024-01-26 06:00:00,99.3
2024-01-26 07:00:00,120.05
2024-01-26 08:00:00,114.82
2024-01-26 09:00:00,101.46
2024-01-26 10:00:00,93.46
2024-01-26 11:00:00,91.66
2024-01-26 12:00:00,80.79
2024-01-26 13:00:00,87.52
2024-01-26 14:00:00,94.94
2024-01-26 15:00:00,101.66
2024-01-26 16:00:00,117.36
2024-01-26 17:00:00,122.01
2024-01-26 18:00:00,118.07
2024-01-26 19:00:00,107.72
2024-01-26 20:00:00,101.25
2024-01-26 21:00:00,98.57
2024-01-26 22:00:00,95.48
2024-01-26 23:00:00,94.05
2024-01-27 00:00:00,97.29
2024-01-27 01:00:00,93.27
2024-01-27 02:00:00,90.46
2024-01-27 03:00:00,86.44
2024-01-27 04:00:00,85.7
2024-01-27 05:00:00,86.44
2024-01-27 06:00:00,95.21
2024-01-27 07:00:00,104.94
2024-01-27 08:00:00,114.2
2024-01-27 09:00:00,104.23
2024-01-27 10:00:00,95.0
2024-01-27 11:00:00,70.0
2024-01-27 12:00:00,59.23
2024-01-27 13:00:00,64.12
2024-01-27 14:00:00,71.95
2024-01-27 15:00:00,78.34
2024-01-27 16:00:00,102.08
2024-01-27 17:00:00,106.54
2024-01-27 18:00:00,105.78
2024-01-27 19:00:00,100.02
2024-01-27 20:00:00,85.0
2024-01-27 21:00:00,79.38
2024-01-27 22:00:00,75.97
2024-01-27 23:00:00,72.7
2024-01-28 00:00:00,66.77
2024-01-28 01:00:00,60.62
2024-01-28 02:00:00,58.91
2024-01-28 03:00:00,58.54
2024-01-28 04:00:00,59.5
2024-01-28 05:00:00,61.82
2024-01-28 06:00:00,58.96
2024-01-28 07:00:00,67.83
2024-01-28 08:00:00,68.78
2024-01-28 09:00:00,66.76
2024-01-28 10:00:00,64.62
2024-01-28 11:00:00,49.99
2024-01-28 12:00:00,50.0
2024-01-28 13:00:00,47.22
2024-01-28 14:00:00,67.08
2024-01-28 15:00:00,77.31
2024-01-28 16:00:00,88.29
2024-01-28 17:00:00,98.36
2024-01-28 18:00:00,92.25
2024-01-28 19:00:00,89.44
2024-01-28 20:00:00,90.0
2024-01-28 21:00:00,97.0
2024-01-28 22:00:00,69.81
2024-01-28 23:00:00,56.0
2024-01-29 00:00:00,49.98
2024-01-29 01:00:00,47.26
2024-01-29 02:00:00,48.12
2024-01-29 03:00:00,47.97
2024-01-29 04:00:00,51.58
2024-01-29 05:00:00,60.06
2024-01-29 06:00:00,96.78
2024-01-29 07:00:00,103.14
2024-01-29 08:00:00,106.82
2024-01-29 09:00:00,88.39
2024-01-29 10:00:00,78.9
2024-01-29 11:00:00,71.27
2024-01-29 12:00:00,70.24
2024-01-29 13:00:00,86.54
2024-01-29 14:00:00,96.0
2024-01-29 15:00:00,100.48
2024-01-29 16:00:00,109.78
2024-01-29 17:00:00,126.3
2024-01-29 18:00:00,120.69
2024-01-29 19:00:00,107.52
2024-01-29 20:00:00,91.74
2024-01-29 21:00:00,86.09
2024-01-29 22:00:00,83.31
2024-01-29 23:00:00,80.29
2024-01-30 00:00:00,71.94
2024-01-30 01:00:00,68.77
2024-01-30 02:00:00,69.37
2024-01-30 03:00:00,67.15
2024-01-30 04:00:00,66.79
2024-01-30 05:00:00,69.37
2024-01-30 06:00:00,95.98
2024-01-30 07:00:00,107.61
2024-01-30 08:00:00,96.18
2024-01-30 09:00:00,84.93
2024-01-30 10:00:00,77.15
2024-01-30 11:00:00,70.1
2024-01-30 12:00:00,68.1
2024-01-30 13:00:00,68.23
2024-01-30 14:00:00,71.93
2024-01-30 15:00:00,96.23
2024-01-30 16:00:00,108.58
2024-01-30 17:00:00,122.01
2024-01-30 18:00:00,122.01
2024-01-30 19:00:00,118.14
2024-01-30 20:00:00,108.14
2024-01-30 21:00:00,100.24
2024-01-30 22:00:00,84.47
2024-01-30 23:00:00,72.48
2024-01-31 00:00:00,75.08
2024-01-31 01:00:00,85.55
2024-01-31 02:00:00,70.89
2024-01-31 03:00:00,69.82
2024-01-31 04:00:00,80.0
2024-01-31 05:00:00,95.13
2024-01-31 06:00:00,103.37
2024-01-31 07:00:00,111.76
2024-01-31 08:00:00,113.48
2024-01-31 09:00:00,93.56
2024-01-31 10:00:00,74.85
2024-01-31 11:00:00,77.09
2024-01-31 12:00:00,74.91
2024-01-31 13:00:00,72.39
2024-01-31 14:00:00,82.22
2024-01-31 15:00:00,97.0
2024-01-31 16:00:00,103.58
2024-01-31 17:00:00,116.52
2024-01-31 18:00:00,115.0
2024-01-31 19:00:00,117.15
2024-01-31 20:00:00,105.0
2024-01-31 21:00:00,101.37
2024-01-31 22:00:00,99.38
2024-01-31 23:00:00,89.0
2024-02-01 00:00:00,89.23
2024-02-01 01:00:00,85.9
2024-02-01 02:00:00,80.0
2024-02-01 03:00:00,73.06
2024-02-01 04:00:00,83.8
2024-02-01 05:00:00,99.57
2024-02-01 06:00:00,107.36
2024-02-01 07:00:00,107.68
2024-02-01 08:00:00,94.74
2024-02-01 09:00:00,88.65
2024-02-01 10:00:00,72.77
2024-02-01 11:00:00,47.35
2024-02-01 12:00:00,68.15
2024-02-01 13:00:00,79.99
2024-02-01 14:00:00,84.13
2024-02-01 15:00:00,96.35
2024-02-01 16:00:00,102.56
2024-02-01 17:00:00,122.01
2024-02-01 18:00:00,130.97
2024-02-01 19:00:00,122.0
2024-02-01 20:00:00,110.67
2024-02-01 21:00:00,107.98
2024-02-01 22:00:00,99.48
2024-02-01 23:00:00,94.7
2024-02-02 00:00:00,90.44
2024-02-02 01:00:00,89.67
2024-02-02 02:00:00,80.49
2024-02-02 03:00:00,80.0
2024-02-02 04:00:00,88.59
2024-02-02 05:00:00,94.37
2024-02-02 06:00:00,100.37
2024-02-02 07:00:00,120.72
2024-02-02 08:00:00,111.14
2024-02-02 09:00:00,96.34
2024-02-02 10:00:00,81.63
2024-02-02 11:00:00,74.65
2024-02-02 12:00:00,70.0
2024-02-02 13:00:00,70.0
2024-02-02 14:00:00,77.08
2024-02-02 15:00:00,90.46
2024-02-02 16:00:00,106.41
2024-02-02 17:00:00,118.59
2024-02-02 18:00:00,121.52
2024-02-02 19:00:00,112.69
2024-02-02 20:00:00,109.0
2024-02-02 21:00:00,95.52
2024-02-02 22:00:00,89.91
2024-02-02 23:00:00,76.47
2024-02-03 00:00:00,91.09
2024-02-03 01:00:00,88.25
2024-02-03 02:00:00,83.0
2024-02-03 03:00:00,76.5
2024-02-03 04:00:00,76.5
2024-02-03 05:00:00,78.7
2024-02-03 06:00:00,98.09
2024-02-03 07:00:00,103.17
2024-02-03 08:00:00,67.87
2024-02-03 09:00:00,60.75
2024-02-03 10:00:00,52.94
2024-02-03 11:00:00,45.21
2024-02-03 12:00:00,41.55
2024-02-03 13:00:00,40.65
2024-02-03 14:00:00,47.6
2024-02-03 15:00:00,74.0
2024-02-03 16:00:00,90.46
2024-02-03 17:00:00,106.57
2024-02-03 18:00:00,112.0
2024-02-03 19:00:00,97.05
2024-02-03 20:00:00,101.41
2024-02-03 21:00:00,91.65
2024-02-03 22:00:00,89.97
2024-02-03 23:00:00,85.1
2024-02-04 00:00:00,85.85
2024-02-04 01:00:00,85.0
2024-02-04 02:00:00,77.13
2024-02-04 03:00:00,71.01
2024-02-04 04:00:00,70.0
2024-02-04 05:00:00,66.36
