market,host,oof_beta_training_seconds,final_beta_training_seconds,beta_total_training_seconds,hrsi_overhead_seconds,hrsi_overhead_min_seconds,hrsi_overhead_max_seconds,hrsi_overhead_repeats,s1_inference_seconds,n_eval_days,hrsi_total_inference_seconds_per_day,hrsi_overhead_seconds_per_day,hrsi_total_inference_us_per_day,hrsi_overhead_us_per_day
GANSU_DA,PatchTST,2.9029441999737173,1.0803586000110954,3.9979216000065207,0.00015765000716783106,0.00014720001490786672,0.00032869999995455146,50.0,0.000354000017978251,21.0,2.4364286911718192e-05,7.507143198468146e-06,24.364286911718192,7.507143198468146
GANSU_DA,TimeMixer,2.9029441999737173,1.0803586000110954,3.9979216000065207,0.00014719998580403626,0.00014020001981407404,0.00029289996018633246,50.0,0.0003396999672986567,21.0,2.318571205250919e-05,7.009523133525536e-06,23.18571205250919,7.009523133525536
LAGO_DE,PatchTST,2.9029441999737173,1.0803586000110954,3.9979216000065207,0.00023899998632259667,0.0002258999738842249,0.00047909998102113605,50.0,0.0007702999864704907,109.0,9.259632777918233e-06,2.192660424977951e-06,9.259632777918233,2.192660424977951
LAGO_DE,TimeMixer,2.9029441999737173,1.0803586000110954,3.9979216000065207,0.00023845001123845577,0.00022470002295449376,0.0006030999938957393,50.0,0.0007096999906934798,109.0,8.698623870935188e-06,2.1876147820041815e-06,8.698623870935188,2.1876147820041814
LAGO_PJM,PatchTST,2.9029441999737173,1.0803586000110954,3.9979216000065207,0.0002020499960053712,0.00019319995772093534,0.0004531000158749521,50.0,0.000652700022328645,109.0,7.841743287468038e-06,1.8536696881226716e-06,7.841743287468038,1.8536696881226717
LAGO_PJM,TimeMixer,2.9029441999737173,1.0803586000110954,3.9979216000065207,0.00020399998174980283,0.00019460002658888698,0.0005104000447317958,50.0,0.000635799951851368,109.0,7.704586546799731e-06,1.8715594655945214e-06,7.704586546799732,1.8715594655945214
