Timestamp,Centre-North,Centre-South,North,SACOAC,SACODC,Sardinia,Sicily,South
2023-01-02 06:00:00,198.85,198.85,198.85,198.85,198.85,198.85,198.85,198.85
2023-01-02 07:00:00,202.72,202.72,202.72,202.72,202.72,202.72,202.72,202.72
2023-01-02 08:00:00,213.36,213.36,213.36,213.36,213.36,213.36,213.36,213.36
2023-01-02 09:00:00,203.99,203.99,203.99,203.99,203.99,203.99,203.99,203.99
2023-01-02 10:00:00,196.23,196.23,196.23,196.23,196.23,196.23,196.23,196.23
2023-01-02 11:00:00,194.63,194.63,194.63,194.63,194.63,194.63,188.89,188.89
2023-01-02 12:00:00,194.47,187.91,194.47,187.91,194.47,187.91,187.91,187.91
2023-01-02 13:00:00,193.75,188.89,193.75,188.89,193.75,188.89,188.89,188.89
2023-01-02 14:00:00,195.74,195.74,195.74,195.74,195.74,195.74,195.74,195.74
2023-01-02 15:00:00,199.09,199.09,199.09,199.09,199.09,199.09,199.09,199.09
2023-01-02 16:00:00,206.21,206.21,206.21,206.21,206.21,206.21,206.21,206.21
2023-01-02 17:00:00,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0
2023-01-02 18:00:00,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0
2023-01-02 19:00:00,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
2023-01-02 20:00:00,210.95,210.95,210.95,210.95,210.95,210.95,210.95,210.95
2023-01-02 21:00:00,199.09,199.09,199.09,199.09,199.09,199.09,199.09,199.09
2023-01-02 22:00:00,194.47,194.47,194.47,194.47,194.47,194.47,194.47,194.47
2023-01-02 23:00:00,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0
2023-01-03 00:00:00,170.77,170.77,170.77,170.77,170.77,170.77,170.77,170.77
2023-01-03 01:00:00,148.89,148.89,148.89,148.89,148.89,148.89,148.89,148.89
2023-01-03 02:00:00,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2023-01-03 03:00:00,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0
2023-01-03 04:00:00,113.63,113.63,113.63,113.63,113.63,113.63,113.63,113.63
2023-01-03 05:00:00,148.89,148.89,148.89,148.89,148.89,148.89,148.89,148.89
2023-01-03 06:00:00,191.58,191.58,191.58,191.58,191.58,191.58,191.58,191.58
2023-01-03 07:00:00,191.63,191.63,191.63,191.63,191.63,191.63,191.63,191.63
2023-01-03 08:00:00,199.74,199.74,199.74,199.74,199.74,199.74,199.74,199.74
2023-01-03 09:00:00,198.49,198.49,198.49,198.49,198.49,198.49,198.49,198.49
2023-01-03 10:00:00,191.58,191.58,191.58,191.58,191.58,191.58,191.58,191.58
2023-01-03 11:00:00,180.2,180.2,180.2,180.2,180.2,180.2,180.2,180.2
2023-01-03 12:00:00,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
2023-01-03 13:00:00,174.76,174.76,174.76,174.76,174.76,174.76,174.76,174.76
2023-01-03 14:00:00,180.2,180.2,180.2,180.2,180.2,180.2,180.2,180.2
2023-01-03 15:00:00,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
2023-01-03 16:00:00,194.9,194.9,194.9,194.9,194.9,194.9,194.9,194.9
2023-01-03 17:00:00,200.38,200.38,200.38,200.38,200.38,200.38,200.38,200.38
2023-01-03 18:00:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2023-01-03 19:00:00,199.74,199.74,199.74,199.74,199.74,199.74,199.74,199.74
2023-01-03 20:00:00,195.02,195.02,195.02,195.02,195.02,195.02,195.02,195.02
2023-01-03 21:00:00,189.89,189.89,189.89,189.89,189.89,189.89,189.89,189.89
2023-01-03 22:00:00,173.57,173.57,173.57,173.57,173.57,173.57,173.57,173.57
2023-01-03 23:00:00,149.99,149.99,149.99,149.99,149.99,149.99,149.99,149.99
2023-01-04 00:00:00,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5
2023-01-04 01:00:00,119.22,119.22,119.22,119.22,119.22,119.22,119.22,119.22
2023-01-04 02:00:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2023-01-04 03:00:00,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87
2023-01-04 04:00:00,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0
2023-01-04 05:00:00,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0
2023-01-04 06:00:00,171.58,171.58,171.58,171.58,171.58,171.58,171.58,171.58
2023-01-04 07:00:00,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
2023-01-04 08:00:00,217.72,217.72,217.72,217.72,217.72,217.72,217.72,217.72
2023-01-04 09:00:00,191.22,191.22,191.22,191.22,191.22,191.22,191.22,191.22
2023-01-04 10:00:00,183.83,183.83,183.83,183.83,183.83,183.83,183.83,183.83
2023-01-04 11:00:00,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5
2023-01-04 12:00:00,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41
2023-01-04 13:00:00,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0
2023-01-04 14:00:00,183.57,183.57,183.57,183.57,183.57,183.57,183.57,183.57
2023-01-04 15:00:00,191.46,191.46,191.46,191.46,191.46,191.46,191.46,191.46
2023-01-04 16:00:00,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45
2023-01-04 17:00:00,211.77,211.77,211.77,211.77,211.77,211.77,211.77,211.77
2023-01-04 18:00:00,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0
2023-01-04 19:00:00,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6
2023-01-04 20:00:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2023-01-04 21:00:00,190.06,190.06,190.06,190.06,190.06,190.06,190.06,190.06
2023-01-04 22:00:00,179.99,179.99,179.99,179.99,179.99,179.99,179.99,179.99
2023-01-04 23:00:00,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9
2023-01-05 00:00:00,150.98,150.98,150.98,150.98,150.98,150.98,150.98,150.98
2023-01-05 01:00:00,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0
2023-01-05 02:00:00,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0
2023-01-05 03:00:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2023-01-05 04:00:00,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4
2023-01-05 05:00:00,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4
2023-01-05 06:00:00,188.16,188.16,188.16,188.16,188.16,188.16,188.16,188.16
2023-01-05 07:00:00,200.35,200.35,200.35,200.35,200.35,200.35,200.35,200.35
2023-01-05 08:00:00,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0
2023-01-05 09:00:00,242.65,242.65,242.65,242.65,242.65,242.65,242.65,242.65
2023-01-05 10:00:00,192.94,192.94,192.94,192.94,192.94,192.94,192.94,192.94
2023-01-05 11:00:00,184.38,184.38,184.38,184.38,184.38,184.38,184.38,184.38
2023-01-05 12:00:00,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
2023-01-05 13:00:00,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1
2023-01-05 14:00:00,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52
2023-01-05 15:00:00,199.35,199.35,199.35,199.35,199.35,199.35,199.35,199.35
2023-01-05 16:00:00,234.27,234.27,234.27,234.27,234.27,234.27,234.27,234.27
2023-01-05 17:00:00,249.99,249.99,249.99,249.99,249.99,249.99,249.99,249.99
2023-01-05 18:00:00,239.99,239.99,239.99,239.99,239.99,239.99,239.99,239.99
2023-01-05 19:00:00,248.8,248.8,248.8,248.8,248.8,248.8,248.8,248.8
2023-01-05 20:00:00,200.01,200.01,200.01,200.01,200.01,200.01,200.01,200.01
2023-01-05 21:00:00,192.94,192.94,192.94,192.94,192.94,192.94,192.94,192.94
2023-01-05 22:00:00,184.99,184.99,184.99,184.99,184.99,184.99,184.99,184.99
2023-01-05 23:00:00,160.86,160.86,160.86,160.86,160.86,160.86,160.86,160.86
2023-01-06 00:00:00,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13
2023-01-06 01:00:00,170.77,170.77,170.77,170.77,170.77,170.77,170.77,170.77
2023-01-06 02:00:00,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0
2023-01-06 03:00:00,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
2023-01-06 04:00:00,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1
2023-01-06 05:00:00,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0
2023-01-06 06:00:00,172.8,172.8,172.8,172.8,172.8,172.8,172.8,172.8
2023-01-06 07:00:00,174.6,174.6,174.6,174.6,174.6,174.6,174.6,174.6
2023-01-06 08:00:00,174.34,174.34,174.34,174.34,174.34,174.34,174.34,174.34
2023-01-06 09:00:00,174.14,174.14,174.14,174.14,174.14,174.14,174.14,174.14
2023-01-06 10:00:00,156.68,156.68,156.68,156.68,156.68,156.68,156.68,156.68
2023-01-06 11:00:00,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6
2023-01-06 12:00:00,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5
2023-01-06 13:00:00,135.45,135.45,135.45,135.45,135.45,135.45,135.45,135.45
2023-01-06 14:00:00,149.99,149.99,149.99,149.99,149.99,149.99,149.99,149.99
2023-01-06 15:00:00,173.97,173.97,173.97,173.97,173.97,173.97,173.97,173.97
2023-01-06 16:00:00,179.6,179.6,179.6,179.6,179.6,179.6,179.6,179.6
2023-01-06 17:00:00,211.85,211.85,211.85,211.85,211.85,211.85,211.85,211.85
2023-01-06 18:00:00,226.72,226.72,226.72,226.72,226.72,226.72,226.72,226.72
2023-01-06 19:00:00,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0
2023-01-06 20:00:00,219.99,219.99,219.99,219.99,219.99,219.99,219.99,219.99
2023-01-06 21:00:00,188.09,188.09,188.09,188.09,188.09,188.09,188.09,188.09
2023-01-06 22:00:00,175.74,175.74,175.74,175.74,175.74,175.74,175.74,175.74
2023-01-06 23:00:00,164.2,164.2,164.2,164.2,164.2,164.2,164.2,164.2
2023-01-07 00:00:00,176.66,176.66,176.66,176.66,176.66,176.66,176.66,176.66
2023-01-07 01:00:00,174.01,174.01,174.01,174.01,174.01,174.01,174.01,174.01
2023-01-07 02:00:00,174.01,174.01,174.01,174.01,174.01,174.01,174.01,174.01
2023-01-07 03:00:00,173.05,173.05,173.05,173.05,173.05,173.05,173.05,173.05
2023-01-07 04:00:00,173.03,173.03,173.03,173.03,173.03,173.03,173.03,173.03
2023-01-07 05:00:00,174.01,174.01,174.01,174.01,174.01,174.01,174.01,174.01
2023-01-07 06:00:00,179.55,179.55,179.55,179.55,179.55,179.55,179.55,179.55
2023-01-07 07:00:00,186.67,186.67,186.67,186.67,186.67,186.67,186.67,186.67
2023-01-07 08:00:00,192.82,192.82,192.82,192.82,192.82,192.82,192.82,192.82
2023-01-07 09:00:00,206.09,206.09,206.09,206.09,206.09,206.09,206.09,206.09
2023-01-07 10:00:00,186.39,186.39,186.39,186.39,186.39,186.39,186.39,186.39
2023-01-07 11:00:00,178.54,178.54,178.54,178.54,178.54,178.54,178.54,178.54
2023-01-07 12:00:00,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
2023-01-07 13:00:00,163.94,163.94,163.94,163.94,163.94,163.94,163.94,163.94
2023-01-07 14:00:00,177.44,177.44,177.44,177.44,177.44,177.44,177.44,177.44
2023-01-07 15:00:00,182.11,182.11,182.11,182.11,182.11,182.11,182.11,182.11
2023-01-07 16:00:00,189.94,200.0,189.94,200.0,200.0,200.0,200.0,200.0
2023-01-07 17:00:00,265.0,265.0,242.93,265.0,265.0,265.0,265.0,265.0
2023-01-07 18:00:00,290.0,290.0,244.99,290.0,290.0,290.0,290.0,290.0
2023-01-07 19:00:00,298.2,298.2,245.0,298.2,298.2,298.2,298.2,298.2
2023-01-07 20:00:00,263.0,263.0,194.25,263.0,263.0,263.0,263.0,263.0
2023-01-07 21:00:00,187.6,199.81,187.6,199.81,199.81,199.81,199.81,199.81
2023-01-07 22:00:00,178.54,178.54,178.54,178.54,178.54,178.54,178.54,178.54
2023-01-07 23:00:00,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
2023-01-08 00:00:00,164.87,164.87,164.87,164.87,164.87,164.87,164.87,164.87
2023-01-08 01:00:00,155.73,155.73,155.73,155.73,155.73,155.73,155.73,155.73
2023-01-08 02:00:00,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
2023-01-08 03:00:00,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
2023-01-08 04:00:00,152.63,152.63,152.63,152.63,152.63,152.63,152.63,152.63
2023-01-08 05:00:00,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21
2023-01-08 06:00:00,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
2023-01-08 07:00:00,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5
2023-01-08 08:00:00,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5
2023-01-08 09:00:00,170.14,170.14,170.14,170.14,170.14,170.14,170.14,170.14
2023-01-08 10:00:00,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
2023-01-08 11:00:00,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
2023-01-08 12:00:00,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0
2023-01-08 13:00:00,152.4,152.4,152.4,152.4,152.4,152.4,152.4,152.4
2023-01-08 14:00:00,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
2023-01-08 15:00:00,177.38,177.38,177.38,177.38,177.38,177.38,177.38,177.38
2023-01-08 16:00:00,176.99,176.99,176.99,176.99,176.99,176.99,176.99,176.99
2023-01-08 17:00:00,178.19,178.19,178.19,178.19,178.19,178.19,178.19,178.19
2023-01-08 18:00:00,181.87,181.87,181.87,181.87,181.87,181.87,181.87,181.87
2023-01-08 19:00:00,185.48,185.48,185.48,185.48,185.48,185.48,185.48,185.48
2023-01-08 20:00:00,180.56,180.56,180.56,180.56,180.56,180.56,180.56,180.56
2023-01-08 21:00:00,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5
2023-01-08 22:00:00,149.81,149.81,149.81,149.81,149.81,149.81,149.81,149.81
2023-01-08 23:00:00,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0
2023-01-09 00:00:00,164.67,164.67,164.67,164.67,164.67,164.67,164.67,164.67
2023-01-09 01:00:00,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
2023-01-09 02:00:00,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
2023-01-09 03:00:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
2023-01-09 04:00:00,73.71,73.71,73.71,73.71,73.71,73.71,73.71,73.71
2023-01-09 05:00:00,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
2023-01-09 06:00:00,140.55,140.55,140.55,140.55,140.55,140.55,140.55,140.55
2023-01-09 07:00:00,185.78,185.78,185.78,185.78,185.78,185.78,185.78,185.78
2023-01-09 08:00:00,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0
2023-01-09 09:00:00,193.39,193.39,193.39,193.39,193.39,193.39,193.39,193.39
2023-01-09 10:00:00,187.46,187.46,187.46,187.46,187.46,187.46,180.8,180.8
2023-01-09 11:00:00,181.14,181.14,181.14,181.14,181.14,181.14,178.89,178.89
2023-01-09 12:00:00,173.16,173.16,173.16,173.16,173.16,173.16,173.16,173.16
2023-01-09 13:00:00,173.77,173.77,173.77,173.77,173.77,173.77,173.77,173.77
2023-01-09 14:00:00,178.79,178.79,178.79,178.79,178.79,178.79,178.79,178.79
2023-01-09 15:00:00,183.0,183.0,183.0,183.0,183.0,183.0,180.8,180.8
2023-01-09 16:00:00,184.79,184.79,184.79,184.79,184.79,184.79,180.8,180.8
2023-01-09 17:00:00,185.73,185.73,185.73,185.73,185.73,185.73,180.8,180.8
2023-01-09 18:00:00,182.18,182.18,182.18,182.18,182.18,182.18,180.8,180.8
2023-01-09 19:00:00,181.13,181.13,181.13,181.13,181.13,181.13,180.8,180.8
2023-01-09 20:00:00,174.99,174.99,174.99,174.99,174.99,174.99,170.0,170.0
2023-01-09 21:00:00,150.0,150.0,150.0,150.0,150.0,150.0,148.03,148.03
2023-01-09 22:00:00,134.3,134.3,134.3,134.3,134.3,134.3,132.0,132.0
2023-01-09 23:00:00,108.31,108.31,108.31,108.31,108.31,108.31,99.45,99.45
2023-01-10 00:00:00,105.98,100.0,105.98,100.0,105.98,100.0,100.0,100.0
2023-01-10 01:00:00,97.1,85.79,97.1,85.79,97.1,85.79,85.79,85.79
2023-01-10 02:00:00,95.98,71.08,95.98,71.08,95.98,71.08,71.08,71.08
2023-01-10 03:00:00,90.19,59.27,90.19,59.27,90.19,59.27,59.27,59.27
2023-01-10 04:00:00,95.6,92.99,95.6,92.99,95.6,92.99,92.99,92.99
2023-01-10 05:00:00,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6
2023-01-10 06:00:00,177.78,173.29,177.78,173.29,177.78,173.29,173.29,173.29
2023-01-10 07:00:00,186.35,186.35,186.35,186.35,186.35,186.35,173.29,176.37
2023-01-10 08:00:00,230.0,230.0,230.0,230.0,230.0,230.0,173.29,175.0
2023-01-10 09:00:00,220.0,220.0,220.0,220.0,220.0,220.0,165.0,165.0
2023-01-10 10:00:00,196.11,196.11,196.11,196.11,196.11,196.11,56.2,56.2
2023-01-10 11:00:00,187.48,187.48,187.48,187.48,187.48,187.48,59.2,59.2
2023-01-10 12:00:00,180.01,180.01,180.01,180.01,180.01,180.01,50.0,50.0
2023-01-10 13:00:00,178.76,178.76,178.76,178.76,178.76,178.76,50.0,50.0
2023-01-10 14:00:00,185.37,185.37,185.37,185.37,185.37,185.37,52.8,52.8
2023-01-10 15:00:00,187.48,187.48,187.48,187.48,187.48,187.48,139.54,139.54
2023-01-10 16:00:00,196.11,196.11,196.11,196.11,196.11,196.11,155.0,155.0
2023-01-10 17:00:00,206.54,206.54,206.54,206.54,206.54,206.54,165.0,165.0
2023-01-10 18:00:00,196.11,196.11,196.11,196.11,196.11,196.11,165.0,165.0
2023-01-10 19:00:00,191.0,191.0,191.0,191.0,191.0,191.0,173.29,173.29
2023-01-10 20:00:00,185.22,185.22,185.22,185.22,185.22,185.22,165.0,165.0
2023-01-10 21:00:00,182.08,182.08,182.08,182.08,182.08,182.08,165.0,165.0
2023-01-10 22:00:00,175.08,175.08,175.08,175.08,175.08,175.08,155.0,155.0
2023-01-10 23:00:00,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0
2023-01-11 00:00:00,128.14,128.14,128.14,128.14,128.14,128.14,128.14,128.14
2023-01-11 01:00:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2023-01-11 02:00:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2023-01-11 03:00:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2023-01-11 04:00:00,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
2023-01-11 05:00:00,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0
2023-01-11 06:00:00,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
2023-01-11 07:00:00,208.56,208.56,208.56,208.56,208.56,208.56,208.56,208.56
2023-01-11 08:00:00,226.25,226.25,226.25,226.25,226.25,226.25,226.25,226.25
2023-01-11 09:00:00,214.0,214.0,214.0,214.0,214.0,214.0,194.5,214.0
2023-01-11 10:00:00,208.53,186.71,208.53,186.71,208.53,186.71,186.71,186.71
2023-01-11 11:00:00,193.23,149.85,193.23,149.85,193.23,149.85,149.85,149.85
2023-01-11 12:00:00,180.77,149.85,180.77,149.85,180.77,149.85,149.85,149.85
2023-01-11 13:00:00,180.74,149.85,180.74,149.85,180.74,149.85,149.85,149.85
2023-01-11 14:00:00,190.5,190.5,190.5,190.5,190.5,190.5,190.5,190.5
2023-01-11 15:00:00,206.5,206.5,206.5,206.5,206.5,206.5,196.5,206.5
2023-01-11 16:00:00,226.11,226.11,226.11,226.11,226.11,226.11,226.11,226.11
2023-01-11 17:00:00,254.17,254.17,254.17,254.17,254.17,254.17,254.17,254.17
2023-01-11 18:00:00,217.78,217.78,217.78,217.78,217.78,217.78,217.78,217.78
2023-01-11 19:00:00,214.93,214.93,214.93,214.93,214.93,214.93,214.93,214.93
2023-01-11 20:00:00,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5
2023-01-11 21:00:00,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
2023-01-11 22:00:00,194.5,194.5,194.5,194.5,194.5,194.5,194.5,194.5
2023-01-11 23:00:00,186.54,186.54,186.54,186.54,186.54,186.54,186.54,186.54
2023-01-12 00:00:00,160.72,160.72,160.72,160.72,160.72,160.72,160.72,160.72
2023-01-12 01:00:00,150.08,150.08,150.08,150.08,150.08,150.08,150.08,150.08
2023-01-12 02:00:00,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0
2023-01-12 03:00:00,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2
2023-01-12 04:00:00,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5
2023-01-12 05:00:00,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5
2023-01-12 06:00:00,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1
2023-01-12 07:00:00,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0
2023-01-12 08:00:00,223.51,223.51,223.51,223.51,223.51,223.51,223.51,223.51
2023-01-12 09:00:00,207.96,207.96,207.96,207.96,207.96,207.96,207.96,207.96
2023-01-12 10:00:00,189.99,189.99,189.99,189.99,189.99,189.99,189.99,189.99
2023-01-12 11:00:00,181.1,181.1,181.1,181.1,181.1,181.1,181.1,181.1
2023-01-12 12:00:00,174.62,174.62,174.62,174.62,174.62,174.62,174.62,174.62
2023-01-12 13:00:00,175.16,175.16,175.16,175.16,175.16,175.16,175.16,175.16
2023-01-12 14:00:00,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5
2023-01-12 15:00:00,187.7,187.7,187.7,187.7,187.7,187.7,187.7,187.7
2023-01-12 16:00:00,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08
2023-01-12 17:00:00,230.89,230.89,230.89,230.89,230.89,230.89,230.89,230.89
2023-01-12 18:00:00,200.15,200.15,200.15,200.15,200.15,200.15,200.15,200.15
2023-01-12 19:00:00,195.8,195.8,195.8,195.8,195.8,195.8,195.8,195.8
2023-01-12 20:00:00,185.5,185.5,185.5,185.5,185.5,185.5,185.5,185.5
2023-01-12 21:00:00,181.38,181.38,181.38,181.38,181.38,181.38,181.38,181.38
2023-01-12 22:00:00,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5
2023-01-12 23:00:00,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5
2023-01-13 00:00:00,172.34,172.34,172.34,172.34,172.34,172.34,172.34,172.34
2023-01-13 01:00:00,169.56,169.56,169.56,169.56,169.56,169.56,169.56,169.56
2023-01-13 02:00:00,169.42,169.42,169.42,169.42,169.42,169.42,169.42,169.42
2023-01-13 03:00:00,156.74,156.74,156.74,156.74,156.74,156.74,156.74,156.74
2023-01-13 04:00:00,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5
2023-01-13 05:00:00,172.99,172.99,172.99,172.99,172.99,172.99,172.99,172.99
2023-01-13 06:00:00,185.01,185.01,185.01,185.01,185.01,185.01,185.01,185.01
2023-01-13 07:00:00,229.16,229.16,229.16,229.16,229.16,229.16,229.16,229.16
2023-01-13 08:00:00,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0
2023-01-13 09:00:00,254.56,254.56,254.56,254.56,254.56,254.56,254.56,254.56
2023-01-13 10:00:00,206.24,206.24,206.24,206.24,206.24,206.24,206.24,206.24
2023-01-13 11:00:00,199.24,199.24,199.24,199.24,199.24,199.24,189.99,189.99
2023-01-13 12:00:00,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0
2023-01-13 13:00:00,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0
2023-01-13 14:00:00,188.23,188.23,188.23,188.23,188.23,188.23,188.23,188.23
2023-01-13 15:00:00,195.82,195.82,195.82,195.82,195.82,195.82,195.82,195.82
2023-01-13 16:00:00,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
2023-01-13 17:00:00,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65
2023-01-13 18:00:00,207.43,207.43,207.43,207.43,207.43,207.43,207.43,207.43
2023-01-13 19:00:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2023-01-13 20:00:00,188.23,188.23,188.23,188.23,188.23,188.23,188.23,188.23
