Timestamp,Centre-North,Centre-South,North,SACOAC,SACODC,Sardinia,Sicily,South
2018-01-02 02:00:00,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
2018-01-02 03:00:00,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2018-01-02 04:00:00,11.83,11.83,11.83,11.83,11.83,11.83,11.83,11.83
2018-01-02 05:00:00,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99
2018-01-02 06:00:00,40.6,40.6,40.6,40.6,40.6,40.6,40.6,40.6
2018-01-02 07:00:00,46.99,46.99,46.99,46.99,46.99,46.99,46.99,46.99
2018-01-02 08:00:00,47.95,47.95,47.95,47.95,47.95,47.95,47.95,47.95
2018-01-02 09:00:00,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
2018-01-02 10:00:00,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2018-01-02 11:00:00,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7
2018-01-02 12:00:00,48.16,48.16,48.16,48.16,48.16,48.16,48.16,48.16
2018-01-02 13:00:00,47.24,47.24,47.24,47.24,47.24,47.24,47.24,47.24
2018-01-02 14:00:00,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1
2018-01-02 15:00:00,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6
2018-01-02 16:00:00,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45
2018-01-02 17:00:00,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9
2018-01-02 18:00:00,57.18,57.18,57.18,57.18,57.18,57.18,57.18,57.18
2018-01-02 19:00:00,54.9,54.9,54.9,54.9,54.9,54.9,55.75,54.9
2018-01-02 20:00:00,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2
2018-01-02 21:00:00,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82
2018-01-02 22:00:00,45.14,45.14,45.14,45.14,45.14,45.14,45.14,45.14
2018-01-02 23:00:00,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09
2018-01-03 00:00:00,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75
2018-01-03 01:00:00,35.02,35.02,35.02,35.02,35.02,35.02,35.02,35.02
2018-01-03 02:00:00,28.85,28.85,28.85,28.85,28.85,28.85,28.85,28.85
2018-01-03 03:00:00,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
2018-01-03 04:00:00,35.02,35.02,35.02,35.02,35.02,35.02,35.02,35.02
2018-01-03 05:00:00,44.49,44.49,44.49,44.49,44.49,44.49,44.49,44.49
2018-01-03 06:00:00,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65
2018-01-03 07:00:00,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
2018-01-03 08:00:00,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
2018-01-03 09:00:00,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0
2018-01-03 10:00:00,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7
2018-01-03 11:00:00,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
2018-01-03 12:00:00,51.7,51.7,52.61,51.7,51.7,51.7,51.7,51.7
2018-01-03 13:00:00,49.7,49.7,50.65,49.7,49.7,49.7,49.7,49.7
2018-01-03 14:00:00,51.7,51.7,53.3,51.7,51.7,51.7,51.7,51.7
2018-01-03 15:00:00,53.71,53.71,54.9,53.71,53.71,53.71,53.71,53.71
2018-01-03 16:00:00,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
2018-01-03 17:00:00,70.0,70.0,70.0,70.0,70.0,70.0,91.99,70.0
2018-01-03 18:00:00,67.18,67.18,67.18,67.18,67.18,67.18,91.99,67.18
2018-01-03 19:00:00,62.6,62.6,62.6,62.6,62.6,62.6,91.99,62.6
2018-01-03 20:00:00,57.71,57.71,57.71,57.71,57.71,57.71,57.71,57.71
2018-01-03 21:00:00,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
2018-01-03 22:00:00,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7
2018-01-03 23:00:00,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15
2018-01-04 00:00:00,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5
2018-01-04 01:00:00,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23
2018-01-04 02:00:00,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22
2018-01-04 03:00:00,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3
2018-01-04 04:00:00,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39
2018-01-04 05:00:00,33.67,33.67,33.67,33.67,33.67,33.67,33.67,33.67
2018-01-04 06:00:00,44.39,44.39,44.39,44.39,44.39,44.39,44.39,44.39
2018-01-04 07:00:00,49.78,49.78,49.78,49.78,49.78,49.78,49.78,49.78
2018-01-04 08:00:00,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25
2018-01-04 09:00:00,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8
2018-01-04 10:00:00,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2018-01-04 11:00:00,49.78,49.78,50.1,49.78,49.78,49.78,49.78,49.78
2018-01-04 12:00:00,46.85,46.85,46.85,46.85,46.85,46.85,46.85,46.85
2018-01-04 13:00:00,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5
2018-01-04 14:00:00,48.42,48.42,48.42,48.42,48.42,48.42,48.42,48.42
2018-01-04 15:00:00,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57
2018-01-04 16:00:00,51.25,51.25,51.25,51.25,51.25,51.25,51.25,51.25
2018-01-04 17:00:00,55.0,55.0,55.0,55.0,55.0,55.0,68.17,55.0
2018-01-04 18:00:00,55.0,55.0,55.0,55.0,55.0,55.0,92.0,55.0
2018-01-04 19:00:00,54.1,54.1,54.1,54.1,54.1,54.1,92.99,54.1
2018-01-04 20:00:00,51.97,51.97,51.97,51.97,51.97,51.97,92.99,51.97
2018-01-04 21:00:00,47.97,47.97,47.97,47.97,47.97,47.97,52.86,47.97
2018-01-04 22:00:00,44.89,44.89,44.89,44.89,44.89,44.89,44.89,44.89
2018-01-04 23:00:00,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1
2018-01-05 00:00:00,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15
2018-01-05 01:00:00,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8
2018-01-05 02:00:00,31.98,31.98,31.98,31.98,31.98,31.98,31.98,31.98
2018-01-05 03:00:00,30.12,30.12,30.12,30.12,30.12,30.12,30.12,30.12
2018-01-05 04:00:00,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5
2018-01-05 05:00:00,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7
2018-01-05 06:00:00,48.99,48.99,48.99,48.99,48.99,48.99,48.99,48.99
2018-01-05 07:00:00,55.35,55.35,55.35,55.35,55.35,55.35,55.35,55.35
2018-01-05 08:00:00,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6
2018-01-05 09:00:00,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5
2018-01-05 10:00:00,55.35,55.35,55.35,55.35,55.35,55.35,55.35,55.35
2018-01-05 11:00:00,51.54,51.54,51.54,51.54,51.54,51.54,51.54,51.54
2018-01-05 12:00:00,51.53,51.53,51.53,51.53,51.53,51.53,51.53,51.53
2018-01-05 13:00:00,50.21,50.21,50.21,50.21,50.21,50.21,50.21,50.21
2018-01-05 14:00:00,52.09,52.09,52.09,52.09,52.09,52.09,52.09,52.09
2018-01-05 15:00:00,55.35,55.35,55.35,55.35,55.35,55.35,70.99,55.35
2018-01-05 16:00:00,56.7,56.7,56.7,56.7,56.7,56.7,107.23,56.7
2018-01-05 17:00:00,72.2,72.2,72.2,72.2,72.2,72.2,107.81,72.2
2018-01-05 18:00:00,72.2,72.2,72.2,72.2,72.2,72.2,107.81,72.2
2018-01-05 19:00:00,69.41,69.41,69.41,69.41,69.41,69.41,107.81,69.41
2018-01-05 20:00:00,55.35,55.35,55.35,55.35,55.35,55.35,107.81,55.35
2018-01-05 21:00:00,51.55,51.55,51.55,51.55,51.55,51.55,107.23,51.55
2018-01-05 22:00:00,49.78,49.78,49.78,49.78,49.78,49.78,95.94,49.78
2018-01-05 23:00:00,46.07,46.07,46.07,46.07,46.07,46.07,68.17,46.07
2018-01-06 00:00:00,46.99,46.99,46.99,46.99,46.99,46.99,46.99,46.99
2018-01-06 01:00:00,46.01,46.01,46.01,46.01,46.01,46.01,46.01,46.01
2018-01-06 02:00:00,44.72,44.72,44.72,44.72,44.72,44.72,44.72,44.72
2018-01-06 03:00:00,44.08,44.08,44.08,44.08,44.08,44.08,44.08,44.08
2018-01-06 04:00:00,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67
2018-01-06 05:00:00,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2018-01-06 06:00:00,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7
2018-01-06 07:00:00,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
2018-01-06 08:00:00,44.72,44.72,44.72,44.72,44.72,44.72,44.72,44.72
2018-01-06 09:00:00,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8
2018-01-06 10:00:00,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2018-01-06 11:00:00,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22
2018-01-06 12:00:00,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22
2018-01-06 13:00:00,49.41,49.41,49.41,49.41,49.41,49.41,49.41,49.41
2018-01-06 14:00:00,49.41,49.41,49.41,49.41,49.41,49.41,49.41,49.41
2018-01-06 15:00:00,49.78,49.78,49.78,49.78,49.78,49.78,49.78,49.78
2018-01-06 16:00:00,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44
2018-01-06 17:00:00,56.85,56.85,56.85,56.85,56.85,56.85,92.99,56.85
2018-01-06 18:00:00,56.0,56.0,56.0,56.0,56.0,56.0,92.99,56.0
2018-01-06 19:00:00,53.48,53.48,53.48,53.48,53.48,53.48,92.99,53.48
2018-01-06 20:00:00,50.44,50.44,50.44,50.44,50.44,50.44,92.99,50.44
2018-01-06 21:00:00,49.78,49.78,49.78,49.78,49.78,49.78,49.8,49.78
2018-01-06 22:00:00,46.93,46.93,46.93,46.93,46.93,46.93,46.93,46.93
2018-01-06 23:00:00,44.89,44.89,44.89,44.89,44.89,44.89,44.89,44.89
2018-01-07 00:00:00,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15
2018-01-07 01:00:00,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
2018-01-07 02:00:00,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1
2018-01-07 03:00:00,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
2018-01-07 04:00:00,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
2018-01-07 05:00:00,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1
2018-01-07 06:00:00,37.31,37.31,37.31,37.31,37.31,37.31,37.31,37.31
2018-01-07 07:00:00,44.04,44.04,44.04,44.04,44.04,44.04,44.04,44.04
2018-01-07 08:00:00,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
2018-01-07 09:00:00,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55
2018-01-07 10:00:00,49.72,49.72,49.72,49.72,49.72,49.72,49.72,49.72
2018-01-07 11:00:00,49.41,49.41,49.41,49.41,49.41,49.41,49.41,49.41
2018-01-07 12:00:00,49.41,49.41,49.41,49.41,49.41,49.41,49.41,49.41
2018-01-07 13:00:00,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6
2018-01-07 14:00:00,47.53,47.53,47.53,47.53,47.53,47.53,47.53,47.53
2018-01-07 15:00:00,49.41,49.41,49.41,49.41,49.41,49.41,49.41,49.41
2018-01-07 16:00:00,51.68,51.68,51.68,51.68,51.68,51.68,51.68,51.68
2018-01-07 17:00:00,54.84,54.84,54.84,54.84,54.84,54.84,54.84,54.84
2018-01-07 18:00:00,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76
2018-01-07 19:00:00,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76
2018-01-07 20:00:00,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
2018-01-07 21:00:00,49.41,49.41,49.41,49.41,49.41,49.41,49.41,49.41
2018-01-07 22:00:00,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
2018-01-07 23:00:00,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5
2018-01-08 00:00:00,39.36,39.36,39.36,39.36,39.36,39.36,39.36,39.36
2018-01-08 01:00:00,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7
2018-01-08 02:00:00,23.69,23.69,23.69,23.69,23.69,23.69,23.69,23.69
2018-01-08 03:00:00,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99
2018-01-08 04:00:00,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
2018-01-08 05:00:00,30.88,30.88,30.88,30.88,30.88,30.88,30.88,30.88
2018-01-08 06:00:00,45.94,45.94,45.94,45.94,45.94,45.94,45.94,45.94
2018-01-08 07:00:00,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2018-01-08 08:00:00,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25
2018-01-08 09:00:00,52.25,52.25,52.31,52.25,52.25,52.25,52.25,52.25
2018-01-08 10:00:00,52.25,52.05,52.31,52.05,52.25,52.05,52.05,52.05
2018-01-08 11:00:00,52.3,52.0,52.3,52.0,52.3,52.0,52.0,52.0
2018-01-08 12:00:00,51.86,51.86,51.86,51.86,51.86,51.86,51.86,51.86
2018-01-08 13:00:00,51.86,51.86,51.86,51.86,51.86,51.86,51.86,51.86
2018-01-08 14:00:00,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
2018-01-08 15:00:00,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
2018-01-08 16:00:00,52.94,52.94,52.94,52.94,52.94,52.94,52.94,52.94
2018-01-08 17:00:00,55.0,55.0,55.0,55.0,55.0,55.0,67.83,55.0
2018-01-08 18:00:00,55.0,55.0,55.0,55.0,55.0,55.0,67.83,55.0
2018-01-08 19:00:00,52.93,52.93,52.93,52.93,52.93,52.93,67.83,52.93
2018-01-08 20:00:00,52.25,52.25,52.25,52.25,52.25,52.25,67.83,52.25
2018-01-08 21:00:00,50.62,50.62,50.62,50.62,50.62,50.62,67.83,50.62
2018-01-08 22:00:00,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
2018-01-08 23:00:00,45.19,45.19,45.19,45.19,45.19,45.19,45.19,45.19
2018-01-09 00:00:00,39.35,39.35,39.35,39.35,39.35,39.35,36.52,39.35
2018-01-09 01:00:00,36.4,36.4,36.4,36.4,36.4,36.4,36.4,36.4
2018-01-09 02:00:00,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9
2018-01-09 03:00:00,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
2018-01-09 04:00:00,35.35,35.35,35.35,35.35,35.35,35.35,35.35,35.35
2018-01-09 05:00:00,38.9,38.9,38.9,38.9,38.9,38.9,36.52,38.9
2018-01-09 06:00:00,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
2018-01-09 07:00:00,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9
2018-01-09 08:00:00,62.36,62.36,62.36,62.36,62.36,62.36,62.36,62.36
2018-01-09 09:00:00,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75
2018-01-09 10:00:00,63.0,63.0,63.0,63.0,63.0,63.0,58.83,58.83
2018-01-09 11:00:00,63.3,63.3,63.3,63.3,63.3,63.3,62.0,62.0
2018-01-09 12:00:00,59.39,59.39,59.39,59.39,59.39,59.39,59.39,59.39
2018-01-09 13:00:00,59.39,59.39,59.39,59.39,59.39,59.39,59.39,59.39
2018-01-09 14:00:00,62.36,62.36,62.36,62.36,62.36,62.36,62.36,62.36
2018-01-09 15:00:00,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3
2018-01-09 16:00:00,68.81,68.81,68.81,68.81,68.81,68.81,68.81,68.81
2018-01-09 17:00:00,73.3,73.3,73.3,73.3,73.3,73.3,92.99,73.3
2018-01-09 18:00:00,74.43,74.43,74.43,74.43,74.43,74.43,96.72,74.43
2018-01-09 19:00:00,69.0,69.0,69.0,69.0,69.0,69.0,96.72,69.0
2018-01-09 20:00:00,59.39,59.39,59.39,59.39,59.39,59.39,96.72,59.39
2018-01-09 21:00:00,52.48,52.48,52.48,52.48,52.48,52.48,92.98,52.48
2018-01-09 22:00:00,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
2018-01-09 23:00:00,45.98,45.98,45.98,45.98,45.98,45.98,45.98,45.98
2018-01-10 00:00:00,43.32,43.32,43.32,43.32,43.32,43.32,43.32,43.32
2018-01-10 01:00:00,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
2018-01-10 02:00:00,36.42,36.42,36.42,36.42,36.42,36.42,36.42,36.42
2018-01-10 03:00:00,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
2018-01-10 04:00:00,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9
2018-01-10 05:00:00,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43
2018-01-10 06:00:00,47.01,47.01,47.01,47.01,47.01,47.01,47.01,47.01
2018-01-10 07:00:00,51.79,51.79,51.79,51.79,51.79,51.79,51.79,51.79
2018-01-10 08:00:00,55.86,55.86,55.86,55.86,55.86,55.86,79.99,55.86
2018-01-10 09:00:00,58.58,58.58,58.58,58.58,58.58,58.58,79.99,58.58
2018-01-10 10:00:00,55.86,55.86,55.86,55.86,55.86,55.86,64.99,55.86
2018-01-10 11:00:00,53.79,53.79,53.79,53.79,53.79,53.79,53.79,53.79
2018-01-10 12:00:00,51.86,51.86,51.86,51.86,51.86,51.86,51.86,51.86
2018-01-10 13:00:00,51.75,51.75,51.75,51.75,51.75,51.75,51.75,51.75
2018-01-10 14:00:00,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33
2018-01-10 15:00:00,54.75,54.75,54.75,54.75,54.75,54.75,54.75,54.75
2018-01-10 16:00:00,58.44,58.44,58.44,58.44,58.44,58.44,58.44,58.44
2018-01-10 17:00:00,63.99,63.99,63.99,63.99,63.99,63.99,96.72,63.99
2018-01-10 18:00:00,61.34,61.34,61.34,61.34,61.34,61.34,96.72,61.34
2018-01-10 19:00:00,58.58,58.58,58.58,58.58,58.58,58.58,99.92,58.58
2018-01-10 20:00:00,54.99,54.99,54.99,54.99,54.99,54.99,96.72,54.99
2018-01-10 21:00:00,52.33,52.33,52.33,52.33,52.33,52.33,92.99,52.33
2018-01-10 22:00:00,50.03,50.03,50.03,50.03,50.03,50.03,50.03,50.03
2018-01-10 23:00:00,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5
2018-01-11 00:00:00,43.32,43.32,43.32,43.32,43.32,43.32,43.32,43.32
2018-01-11 01:00:00,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
2018-01-11 02:00:00,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
2018-01-11 03:00:00,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2
2018-01-11 04:00:00,37.8,37.8,37.8,37.8,37.8,37.8,37.8,37.8
2018-01-11 05:00:00,40.71,40.71,40.71,40.71,40.71,40.71,40.71,40.71
2018-01-11 06:00:00,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
2018-01-11 07:00:00,53.78,53.78,53.78,53.78,53.78,53.78,79.99,53.78
2018-01-11 08:00:00,59.61,59.61,59.61,59.61,59.61,59.61,96.72,59.61
2018-01-11 09:00:00,59.02,59.02,59.02,59.02,59.02,59.02,84.17,59.02
2018-01-11 10:00:00,57.58,57.58,57.58,57.58,57.58,57.58,64.99,57.58
2018-01-11 11:00:00,57.45,57.45,57.45,57.45,57.45,57.45,53.08,53.08
2018-01-11 12:00:00,54.61,54.61,54.61,54.61,54.61,54.61,54.61,54.61
2018-01-11 13:00:00,54.83,54.83,54.83,54.83,54.83,54.83,54.83,54.83
2018-01-11 14:00:00,54.74,54.74,54.74,54.74,54.74,54.74,54.74,54.74
2018-01-11 15:00:00,61.27,61.27,61.27,61.27,61.27,61.27,70.99,61.27
2018-01-11 16:00:00,63.5,63.5,63.5,63.5,63.5,63.5,96.72,63.5
2018-01-11 17:00:00,72.44,72.44,72.44,72.44,72.44,72.44,107.24,72.44
2018-01-11 18:00:00,73.02,73.02,73.02,73.02,73.02,73.02,107.24,73.02
2018-01-11 19:00:00,68.92,68.92,68.92,68.92,68.92,68.92,107.24,68.92
2018-01-11 20:00:00,55.84,55.84,55.84,55.84,55.84,55.84,107.24,55.84
2018-01-11 21:00:00,50.33,50.33,50.33,50.33,50.33,50.33,96.72,50.33
2018-01-11 22:00:00,48.98,48.98,48.98,48.98,48.98,48.98,68.18,48.98
2018-01-11 23:00:00,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69
2018-01-12 00:00:00,47.19,47.19,47.19,47.19,47.19,47.19,47.19,47.19
2018-01-12 01:00:00,44.26,44.26,44.26,44.26,44.26,44.26,38.55,44.26
2018-01-12 02:00:00,43.5,43.5,43.5,43.5,43.5,43.5,38.54,43.5
2018-01-12 03:00:00,39.16,39.16,39.16,39.16,39.16,39.16,38.54,39.16
2018-01-12 04:00:00,39.1,39.1,39.1,39.1,39.1,39.1,37.94,39.1
2018-01-12 05:00:00,41.89,41.89,41.89,41.89,41.89,41.89,40.6,41.89
2018-01-12 06:00:00,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
2018-01-12 07:00:00,52.24,52.24,52.24,52.24,52.24,52.24,64.99,52.24
2018-01-12 08:00:00,55.21,55.21,55.21,55.21,55.21,55.21,96.72,55.21
2018-01-12 09:00:00,56.02,56.02,56.02,56.02,56.02,56.02,99.92,56.02
2018-01-12 10:00:00,54.61,54.61,54.61,54.61,54.61,54.61,96.72,54.61
2018-01-12 11:00:00,53.17,53.17,53.17,53.17,53.17,53.17,79.99,53.17
2018-01-12 12:00:00,52.08,52.08,52.08,52.08,52.08,52.08,75.0,52.08
2018-01-12 13:00:00,51.41,51.41,51.41,51.41,51.41,51.41,75.0,51.41
2018-01-12 14:00:00,52.18,52.18,52.18,52.18,52.18,52.18,96.72,52.18
2018-01-12 15:00:00,52.28,52.28,52.28,52.28,52.28,52.28,107.24,52.28
2018-01-12 16:00:00,52.53,52.53,52.53,52.53,52.53,52.53,107.24,52.53
2018-01-12 17:00:00,54.84,54.84,54.84,54.84,54.84,54.84,107.83,54.84
2018-01-12 18:00:00,55.34,55.34,55.34,55.34,55.34,55.34,107.83,55.34
2018-01-12 19:00:00,54.53,54.53,54.53,54.53,54.53,54.53,107.83,54.53
2018-01-12 20:00:00,52.0,52.0,52.0,52.0,52.0,52.0,107.83,52.0
2018-01-12 21:00:00,50.0,50.0,50.0,50.0,50.0,50.0,107.83,50.0
2018-01-12 22:00:00,45.15,45.15,45.15,45.15,45.15,45.15,107.24,45.15
2018-01-12 23:00:00,43.57,43.57,43.57,43.57,43.57,43.57,64.99,43.57
2018-01-13 00:00:00,44.59,44.59,44.59,44.59,44.59,44.59,44.59,44.59
2018-01-13 01:00:00,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25
2018-01-13 02:00:00,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11
2018-01-13 03:00:00,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8
2018-01-13 04:00:00,32.55,32.55,32.55,32.55,32.55,32.55,32.55,32.55
2018-01-13 05:00:00,32.55,32.55,32.55,32.55,32.55,32.55,32.55,32.55
2018-01-13 06:00:00,43.56,43.56,43.56,43.56,43.56,43.56,43.56,43.56
2018-01-13 07:00:00,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1
2018-01-13 08:00:00,52.93,52.93,52.93,52.93,52.93,52.93,52.93,52.93
2018-01-13 09:00:00,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29
2018-01-13 10:00:00,52.51,52.51,52.51,52.51,52.51,52.51,52.51,52.51
2018-01-13 11:00:00,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73
2018-01-13 12:00:00,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7
2018-01-13 13:00:00,43.78,43.78,43.78,43.78,43.78,43.78,43.78,43.78
2018-01-13 14:00:00,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
2018-01-13 15:00:00,48.73,48.73,48.73,48.73,48.73,48.73,48.73,48.73
2018-01-13 16:00:00,52.83,52.83,52.83,52.83,52.83,52.83,70.99,52.83
2018-01-13 17:00:00,60.0,60.0,60.0,60.0,60.0,60.0,107.24,60.0
2018-01-13 18:00:00,60.0,60.0,60.0,60.0,60.0,60.0,107.24,60.0
2018-01-13 19:00:00,56.34,56.34,56.34,56.34,56.34,56.34,107.24,56.34
2018-01-13 20:00:00,52.76,52.76,52.76,52.76,52.76,52.76,107.24,52.76
