Timestamp,Centre-North,Centre-South,North,SACOAC,SACODC,Sardinia,Sicily,South
2015-01-06 23:00:00,51.07,51.07,49.1,51.07,51.07,51.07,65.48,51.07
2015-01-07 00:00:00,49.92,49.92,49.92,49.92,49.92,49.92,65.3,49.92
2015-01-07 01:00:00,45.5,45.5,45.5,45.5,45.5,45.5,65.3,45.5
2015-01-07 02:00:00,45.0,45.0,45.0,45.0,45.0,45.0,65.3,45.0
2015-01-07 03:00:00,41.85,41.85,41.85,41.85,41.85,41.85,65.3,41.85
2015-01-07 04:00:00,41.85,41.85,41.85,41.85,41.85,41.85,65.3,41.85
2015-01-07 05:00:00,44.32,44.32,44.32,44.32,44.32,44.32,65.3,44.32
2015-01-07 06:00:00,51.96,51.96,51.96,51.96,51.96,51.96,65.3,51.96
2015-01-07 07:00:00,70.0,70.0,57.33,70.0,70.0,70.0,67.36,70.0
2015-01-07 08:00:00,74.0,74.0,69.69,74.0,74.0,74.0,74.0,74.0
2015-01-07 09:00:00,70.95,70.95,70.95,70.95,70.95,70.95,67.36,70.95
2015-01-07 10:00:00,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4
2015-01-07 11:00:00,63.98,63.98,63.98,63.98,63.98,63.98,65.48,63.98
2015-01-07 12:00:00,54.99,54.99,54.99,54.99,54.99,54.99,65.48,54.99
2015-01-07 13:00:00,52.62,52.62,52.62,52.62,52.62,52.62,65.48,52.62
2015-01-07 14:00:00,64.34,64.34,64.34,64.34,64.34,64.34,65.48,64.34
2015-01-07 15:00:00,65.0,65.0,65.0,65.0,65.0,65.0,67.36,65.0
2015-01-07 16:00:00,71.1,71.1,65.02,71.1,71.1,71.1,71.1,71.1
2015-01-07 17:00:00,95.0,95.0,65.21,95.0,95.0,95.0,81.38,95.0
2015-01-07 18:00:00,99.0,99.0,63.0,99.0,99.0,99.0,81.38,99.0
2015-01-07 19:00:00,95.66,95.66,58.23,95.66,95.66,95.66,81.52,95.66
2015-01-07 20:00:00,80.0,80.0,52.1,80.0,80.0,80.0,80.01,80.0
2015-01-07 21:00:00,75.64,75.64,50.55,75.64,75.64,75.64,80.01,75.64
2015-01-07 22:00:00,67.36,67.36,49.78,67.36,67.36,67.36,67.36,67.36
2015-01-07 23:00:00,60.51,60.51,49.78,60.51,60.51,60.51,65.48,60.51
2015-01-08 00:00:00,46.48,46.48,46.48,46.48,46.48,46.48,65.48,46.48
2015-01-08 01:00:00,40.85,40.85,40.85,40.85,40.85,40.85,65.3,40.85
2015-01-08 02:00:00,40.03,40.03,40.03,40.03,40.03,40.03,65.3,40.03
2015-01-08 03:00:00,38.85,38.85,38.85,38.85,38.85,38.85,65.3,38.85
2015-01-08 04:00:00,39.1,39.1,39.1,39.1,39.1,39.1,65.3,39.1
2015-01-08 05:00:00,44.41,44.41,44.41,44.41,44.41,44.41,65.3,44.41
2015-01-08 06:00:00,60.0,60.0,60.0,60.0,60.0,60.0,65.48,60.0
2015-01-08 07:00:00,66.4,66.4,65.66,66.4,66.4,66.4,67.36,66.4
2015-01-08 08:00:00,78.24,78.24,78.24,78.24,78.24,78.24,78.24,78.24
2015-01-08 09:00:00,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
2015-01-08 10:00:00,71.35,71.35,71.35,71.35,71.35,71.35,67.36,71.35
2015-01-08 11:00:00,66.95,66.95,66.95,66.95,66.95,66.95,67.36,66.95
2015-01-08 12:00:00,57.75,57.75,57.75,57.75,57.75,57.75,65.48,57.75
2015-01-08 13:00:00,57.89,57.89,57.89,57.89,57.89,57.89,65.48,57.89
2015-01-08 14:00:00,65.15,65.15,65.15,65.15,65.15,65.15,67.36,65.15
2015-01-08 15:00:00,65.0,65.0,65.0,65.0,65.0,65.0,67.36,65.0
2015-01-08 16:00:00,69.99,69.99,65.99,69.99,69.99,69.99,69.99,69.99
2015-01-08 17:00:00,94.0,94.0,67.08,94.0,94.0,94.0,81.52,94.0
2015-01-08 18:00:00,94.0,94.0,64.0,94.0,94.0,94.0,83.39,94.0
2015-01-08 19:00:00,90.0,90.0,62.0,90.0,90.0,90.0,83.39,90.0
2015-01-08 20:00:00,78.8,78.8,57.2,78.8,78.8,78.8,81.38,78.8
2015-01-08 21:00:00,69.24,69.24,51.01,69.24,69.24,69.24,80.01,69.24
2015-01-08 22:00:00,60.99,60.99,50.26,60.99,60.99,60.99,67.36,60.99
2015-01-08 23:00:00,49.56,49.56,48.9,49.56,49.56,49.56,65.48,49.56
2015-01-09 00:00:00,44.89,44.89,44.89,44.89,44.89,44.89,67.36,44.89
2015-01-09 01:00:00,41.1,41.1,41.1,41.1,41.1,41.1,67.36,41.1
2015-01-09 02:00:00,40.8,40.8,40.8,40.8,40.8,40.8,65.3,40.8
2015-01-09 03:00:00,40.03,40.03,40.03,40.03,40.03,40.03,65.3,40.03
2015-01-09 04:00:00,40.8,40.8,40.8,40.8,40.8,40.8,65.3,40.8
2015-01-09 05:00:00,46.21,46.21,46.21,46.21,46.21,46.21,65.3,46.21
2015-01-09 06:00:00,52.04,52.04,52.04,52.04,52.04,52.04,67.36,52.04
2015-01-09 07:00:00,66.4,66.4,60.03,66.4,66.4,66.4,80.01,66.4
2015-01-09 08:00:00,78.89,78.89,69.65,78.89,78.89,78.89,80.01,78.89
2015-01-09 09:00:00,71.94,71.94,71.94,71.94,71.94,71.94,80.01,71.94
2015-01-09 10:00:00,65.39,65.39,65.39,65.39,65.39,65.39,67.36,65.39
2015-01-09 11:00:00,63.98,63.98,63.98,63.98,63.98,63.98,67.36,63.98
2015-01-09 12:00:00,52.44,52.44,52.44,52.44,52.44,52.44,67.36,52.44
2015-01-09 13:00:00,51.05,51.05,51.05,51.05,51.05,51.05,67.36,51.05
2015-01-09 14:00:00,54.45,54.45,54.45,54.45,54.45,54.45,67.36,54.45
2015-01-09 15:00:00,58.0,58.0,58.0,58.0,58.0,58.0,69.11,58.0
2015-01-09 16:00:00,61.0,61.0,61.0,61.0,61.0,61.0,80.01,61.0
2015-01-09 17:00:00,77.9,77.9,65.04,77.9,77.9,77.9,83.39,77.9
2015-01-09 18:00:00,74.99,74.99,63.98,74.99,74.99,74.99,84.99,74.99
2015-01-09 19:00:00,65.5,65.5,58.43,65.5,65.5,65.5,89.99,65.5
2015-01-09 20:00:00,60.99,60.99,51.8,60.99,60.99,60.99,83.39,60.99
2015-01-09 21:00:00,58.21,58.21,50.4,58.21,58.21,58.21,81.52,58.21
2015-01-09 22:00:00,48.8,48.8,48.8,48.8,48.8,48.8,80.01,48.8
2015-01-09 23:00:00,44.96,44.96,44.96,44.96,44.96,44.96,67.36,44.96
2015-01-10 00:00:00,42.49,42.49,42.49,42.49,42.49,42.49,65.3,42.49
2015-01-10 01:00:00,38.8,38.8,38.8,38.8,38.8,38.8,65.3,38.8
2015-01-10 02:00:00,34.51,34.51,34.51,34.51,34.51,34.51,65.3,34.51
2015-01-10 03:00:00,33.35,33.35,33.35,33.35,33.35,33.35,65.3,33.35
2015-01-10 04:00:00,32.68,32.68,32.68,32.68,32.68,32.68,65.3,32.68
2015-01-10 05:00:00,34.51,34.51,34.51,34.51,34.51,34.51,65.3,34.51
2015-01-10 06:00:00,42.99,42.99,42.99,42.99,42.99,42.99,65.3,42.99
2015-01-10 07:00:00,49.11,49.11,49.11,49.11,49.11,49.11,67.36,49.11
2015-01-10 08:00:00,50.16,50.16,50.16,50.16,50.16,50.16,67.36,50.16
2015-01-10 09:00:00,49.28,49.28,49.28,49.28,49.28,49.28,67.36,49.28
2015-01-10 10:00:00,47.01,47.01,47.01,47.01,47.01,47.01,67.36,47.01
2015-01-10 11:00:00,44.49,44.49,44.49,44.49,44.49,44.49,65.3,44.49
2015-01-10 12:00:00,40.78,40.78,40.78,40.78,40.78,40.78,65.3,40.78
2015-01-10 13:00:00,38.0,38.0,38.0,38.0,38.0,38.0,65.3,38.0
2015-01-10 14:00:00,39.46,39.46,39.46,39.46,39.46,39.46,65.3,39.46
2015-01-10 15:00:00,45.0,45.0,45.0,45.0,45.0,45.0,67.36,45.0
2015-01-10 16:00:00,52.0,52.0,47.72,52.0,52.0,52.0,67.36,52.0
2015-01-10 17:00:00,75.9,75.9,53.1,75.9,75.9,75.9,80.01,75.9
2015-01-10 18:00:00,79.0,79.0,52.84,79.0,79.0,79.0,81.38,79.0
2015-01-10 19:00:00,74.99,74.99,51.95,74.99,74.99,74.99,81.52,74.99
2015-01-10 20:00:00,66.4,66.4,49.0,66.4,66.4,66.4,81.52,66.4
2015-01-10 21:00:00,53.69,53.69,46.44,53.69,53.69,53.69,80.01,53.69
2015-01-10 22:00:00,47.11,47.11,44.49,47.11,47.11,47.11,80.01,47.11
2015-01-10 23:00:00,40.83,40.83,40.83,40.83,40.83,40.83,67.36,40.83
2015-01-11 00:00:00,39.24,39.24,39.24,39.24,39.24,39.24,65.3,39.24
2015-01-11 01:00:00,34.45,34.45,34.45,34.45,34.45,34.45,65.3,34.45
2015-01-11 02:00:00,27.74,27.74,27.74,27.74,27.74,27.74,65.3,27.74
2015-01-11 03:00:00,20.0,20.0,20.0,20.0,20.0,20.0,35.99,20.0
2015-01-11 04:00:00,20.0,20.0,20.0,20.0,20.0,20.0,35.99,20.0
2015-01-11 05:00:00,25.01,25.01,25.01,25.01,25.01,25.01,35.63,25.01
2015-01-11 06:00:00,33.76,33.76,33.76,33.76,33.76,33.76,44.99,33.76
2015-01-11 07:00:00,37.27,37.27,37.27,37.27,37.27,37.27,65.3,37.27
2015-01-11 08:00:00,38.78,38.78,38.78,38.78,38.78,38.78,65.48,38.78
2015-01-11 09:00:00,40.01,40.01,40.01,40.01,40.01,40.01,65.48,40.01
2015-01-11 10:00:00,37.0,37.0,37.0,37.0,37.0,37.0,65.48,37.0
2015-01-11 11:00:00,34.51,34.51,34.51,34.51,34.51,34.51,65.48,34.51
2015-01-11 12:00:00,33.76,33.76,33.76,33.76,33.76,33.76,65.3,33.76
2015-01-11 13:00:00,28.0,28.0,28.0,28.0,28.0,28.0,65.3,28.0
2015-01-11 14:00:00,30.2,30.2,30.2,30.2,30.2,30.2,65.3,30.2
2015-01-11 15:00:00,35.51,35.51,35.51,35.51,35.51,35.51,65.48,35.51
2015-01-11 16:00:00,44.53,44.53,44.53,44.53,44.53,44.53,65.48,44.53
2015-01-11 17:00:00,53.48,53.48,53.48,53.48,53.48,53.48,67.36,53.48
2015-01-11 18:00:00,55.0,55.0,55.0,55.0,55.0,55.0,69.99,55.0
2015-01-11 19:00:00,58.71,58.71,58.71,58.71,58.71,58.71,67.36,58.71
2015-01-11 20:00:00,55.6,55.6,55.6,55.6,55.6,55.6,67.36,55.6
2015-01-11 21:00:00,49.21,49.21,49.21,49.21,49.21,49.21,67.36,49.21
2015-01-11 22:00:00,45.01,45.01,45.01,45.01,45.01,45.01,65.48,45.01
2015-01-11 23:00:00,38.96,38.96,38.96,38.96,38.96,38.96,65.3,38.96
2015-01-12 00:00:00,33.78,33.78,33.78,33.78,33.78,33.78,33.78,33.78
2015-01-12 01:00:00,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.3
2015-01-12 02:00:00,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08
2015-01-12 03:00:00,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8
2015-01-12 04:00:00,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
2015-01-12 05:00:00,33.62,33.62,33.62,33.62,33.62,33.62,33.62,33.62
2015-01-12 06:00:00,48.07,48.07,48.07,48.07,48.07,48.07,48.07,48.07
2015-01-12 07:00:00,55.23,55.23,55.23,55.23,55.23,55.23,65.48,55.23
2015-01-12 08:00:00,65.0,65.0,65.0,65.0,65.0,65.0,65.48,65.0
2015-01-12 09:00:00,61.28,61.28,61.28,61.28,61.28,61.28,65.48,61.28
2015-01-12 10:00:00,54.28,54.28,54.28,54.28,54.28,54.28,65.3,53.68
2015-01-12 11:00:00,53.36,53.36,53.36,53.36,53.36,53.36,65.3,53.12
2015-01-12 12:00:00,47.88,47.88,47.88,47.88,47.88,47.88,65.3,47.88
2015-01-12 13:00:00,48.36,48.36,48.36,48.36,48.36,48.36,65.3,48.36
2015-01-12 14:00:00,52.69,52.69,52.69,52.69,52.69,52.69,65.48,52.69
2015-01-12 15:00:00,57.35,57.35,57.35,57.35,57.35,57.35,65.48,57.35
2015-01-12 16:00:00,61.91,61.91,59.21,61.91,61.91,61.91,67.36,61.91
2015-01-12 17:00:00,77.99,77.99,61.82,77.99,77.99,77.99,74.7,77.99
2015-01-12 18:00:00,83.0,83.0,59.8,83.0,83.0,83.0,76.03,83.0
2015-01-12 19:00:00,76.13,76.13,55.5,76.13,76.13,76.13,76.03,76.13
2015-01-12 20:00:00,69.99,69.99,51.7,69.99,69.99,69.99,76.03,69.99
2015-01-12 21:00:00,60.99,60.99,51.52,60.99,60.99,60.99,74.7,60.99
2015-01-12 22:00:00,53.69,53.69,48.93,53.69,53.69,53.69,74.7,53.69
2015-01-12 23:00:00,45.74,45.74,45.74,45.74,45.74,45.74,65.48,45.74
2015-01-13 00:00:00,44.2,44.2,44.2,44.2,44.2,44.2,65.3,44.2
2015-01-13 01:00:00,41.53,41.53,41.53,41.53,41.53,41.53,65.3,41.53
2015-01-13 02:00:00,40.78,40.78,40.78,40.78,40.78,40.78,65.3,40.78
2015-01-13 03:00:00,40.29,40.29,40.29,40.29,40.29,40.29,49.99,40.29
2015-01-13 04:00:00,41.53,41.53,41.53,41.53,41.53,41.53,65.3,41.53
2015-01-13 05:00:00,46.59,46.59,46.59,46.59,46.59,46.59,65.3,46.59
2015-01-13 06:00:00,51.54,51.54,51.54,51.54,51.54,51.54,65.48,51.54
2015-01-13 07:00:00,57.03,57.03,57.03,57.03,57.03,57.03,67.36,57.03
2015-01-13 08:00:00,70.0,70.0,69.16,70.0,70.0,70.0,67.36,70.0
2015-01-13 09:00:00,64.97,64.97,64.97,64.97,64.97,64.97,67.36,61.45
2015-01-13 10:00:00,59.95,59.95,59.95,59.95,59.95,59.95,65.48,53.68
2015-01-13 11:00:00,55.39,55.39,55.39,55.39,55.39,55.39,65.48,53.13
2015-01-13 12:00:00,49.44,49.44,49.44,49.44,49.44,49.44,65.3,49.44
2015-01-13 13:00:00,49.04,49.04,49.04,49.04,49.04,49.04,65.3,49.04
2015-01-13 14:00:00,53.16,53.16,53.16,53.16,53.16,53.16,65.48,53.16
2015-01-13 15:00:00,57.81,57.81,57.81,57.81,57.81,57.81,65.48,57.81
2015-01-13 16:00:00,66.73,66.73,60.21,66.73,66.73,66.73,67.36,66.73
2015-01-13 17:00:00,78.41,78.41,64.49,78.41,78.41,78.41,75.34,78.41
2015-01-13 18:00:00,81.11,81.11,62.08,81.11,81.11,81.11,75.29,81.11
2015-01-13 19:00:00,74.0,74.0,57.3,74.0,74.0,74.0,74.7,74.0
2015-01-13 20:00:00,68.99,68.99,51.56,68.99,68.99,68.99,74.7,68.99
2015-01-13 21:00:00,60.99,60.99,50.02,60.99,60.99,60.99,74.7,60.99
2015-01-13 22:00:00,53.13,53.13,49.37,53.13,53.13,53.13,67.36,53.13
2015-01-13 23:00:00,48.47,48.47,48.47,48.47,48.47,48.47,65.48,48.47
2015-01-14 00:00:00,42.78,42.78,42.78,42.78,42.78,42.78,65.3,42.78
2015-01-14 01:00:00,39.0,39.0,39.0,39.0,39.0,39.0,65.3,39.0
2015-01-14 02:00:00,38.0,38.0,38.0,38.0,38.0,38.0,65.3,38.0
2015-01-14 03:00:00,38.0,38.0,38.0,38.0,38.0,38.0,44.99,38.0
2015-01-14 04:00:00,40.21,40.21,40.21,40.21,40.21,40.21,65.3,40.21
2015-01-14 05:00:00,43.53,43.53,43.53,43.53,43.53,43.53,65.3,43.53
2015-01-14 06:00:00,47.92,47.92,47.92,47.92,47.92,47.92,65.3,47.92
2015-01-14 07:00:00,54.56,54.56,54.56,54.56,54.56,54.56,67.36,54.56
2015-01-14 08:00:00,64.42,64.42,64.42,64.42,64.42,64.42,67.36,64.42
2015-01-14 09:00:00,59.99,59.99,59.99,59.99,59.99,59.99,67.36,58.41
2015-01-14 10:00:00,54.87,54.87,54.87,54.87,54.87,54.87,67.36,53.13
2015-01-14 11:00:00,52.73,52.73,52.73,52.73,52.73,52.73,65.48,49.4
2015-01-14 12:00:00,48.12,48.12,48.12,48.12,48.12,48.12,65.48,48.12
2015-01-14 13:00:00,48.0,48.0,48.0,48.0,48.0,48.0,65.48,48.0
2015-01-14 14:00:00,50.37,50.37,50.37,50.37,50.37,50.37,65.48,50.37
2015-01-14 15:00:00,53.45,53.45,53.45,53.45,53.45,53.45,67.36,53.13
2015-01-14 16:00:00,57.04,57.04,57.04,57.04,57.04,57.04,67.36,56.49
2015-01-14 17:00:00,60.99,60.99,60.99,60.99,60.99,60.99,74.7,60.99
2015-01-14 18:00:00,61.91,61.91,60.12,61.91,61.91,61.91,74.7,61.91
2015-01-14 19:00:00,57.99,57.99,55.8,57.99,57.99,57.99,76.03,57.99
2015-01-14 20:00:00,51.75,51.75,50.88,51.75,51.75,51.75,74.7,51.75
2015-01-14 21:00:00,49.5,49.5,49.5,49.5,49.5,49.5,67.36,49.5
2015-01-14 22:00:00,49.61,49.61,48.0,49.61,49.61,49.61,67.36,49.61
2015-01-14 23:00:00,44.21,44.21,44.21,44.21,44.21,44.21,65.3,44.21
2015-01-15 00:00:00,43.83,43.83,43.83,43.83,43.83,43.83,65.3,43.83
2015-01-15 01:00:00,41.0,41.0,41.0,41.0,41.0,41.0,65.3,41.0
2015-01-15 02:00:00,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
2015-01-15 03:00:00,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
2015-01-15 04:00:00,41.0,41.0,41.0,41.0,41.0,41.0,41.99,41.0
2015-01-15 05:00:00,45.53,45.53,45.53,45.53,45.53,45.53,65.3,45.53
2015-01-15 06:00:00,50.32,50.32,50.32,50.32,50.32,50.32,65.3,50.32
2015-01-15 07:00:00,58.83,58.83,58.83,58.83,58.83,58.83,67.36,58.83
2015-01-15 08:00:00,69.96,69.96,69.96,69.96,69.96,69.96,67.36,69.96
2015-01-15 09:00:00,66.73,66.73,66.73,66.73,66.73,66.73,67.36,66.73
2015-01-15 10:00:00,61.51,61.51,61.51,61.51,61.51,61.51,65.48,61.51
2015-01-15 11:00:00,56.72,56.72,56.72,56.72,56.72,56.72,65.48,53.69
2015-01-15 12:00:00,50.0,50.0,50.0,50.0,50.0,50.0,65.3,50.0
2015-01-15 13:00:00,49.95,49.95,49.95,49.95,49.95,49.95,65.3,49.95
2015-01-15 14:00:00,53.12,53.12,53.12,53.12,53.12,53.12,65.48,53.12
2015-01-15 15:00:00,54.27,54.27,54.27,54.27,54.27,54.27,65.48,53.69
2015-01-15 16:00:00,57.35,57.35,57.35,57.35,57.35,57.35,67.36,57.35
2015-01-15 17:00:00,63.99,63.99,63.99,63.99,63.99,63.99,67.36,63.99
2015-01-15 18:00:00,63.99,63.99,61.0,63.99,63.99,63.99,76.14,63.99
2015-01-15 19:00:00,60.77,60.77,56.34,60.77,60.77,60.77,76.14,60.77
2015-01-15 20:00:00,52.2,52.2,52.2,52.2,52.2,52.2,76.14,52.2
2015-01-15 21:00:00,50.66,50.66,50.66,50.66,50.66,50.66,67.36,50.66
2015-01-15 22:00:00,48.4,48.4,48.4,48.4,48.4,48.4,67.36,48.4
2015-01-15 23:00:00,43.79,43.79,43.79,43.79,43.79,43.79,65.3,43.79
2015-01-16 00:00:00,43.53,43.53,43.53,43.53,43.53,43.53,65.3,43.53
2015-01-16 01:00:00,40.0,40.0,40.0,40.0,40.0,40.0,65.3,40.0
2015-01-16 02:00:00,38.0,38.0,38.0,38.0,38.0,38.0,65.3,38.0
2015-01-16 03:00:00,37.76,37.76,37.76,37.76,37.76,37.76,46.99,37.76
2015-01-16 04:00:00,38.51,38.51,38.51,38.51,38.51,38.51,65.3,38.51
2015-01-16 05:00:00,42.78,42.78,42.78,42.78,42.78,42.78,46.99,42.78
2015-01-16 06:00:00,48.38,48.38,48.38,48.38,48.38,48.38,65.3,48.38
2015-01-16 07:00:00,54.58,54.58,54.58,54.58,54.58,54.58,65.48,54.58
2015-01-16 08:00:00,66.73,66.73,66.73,66.73,66.73,66.73,67.36,66.0
2015-01-16 09:00:00,64.68,64.68,64.68,64.68,64.68,64.68,65.48,57.51
2015-01-16 10:00:00,60.31,60.31,60.31,60.31,60.31,60.31,65.3,52.23
2015-01-16 11:00:00,59.22,59.22,59.22,59.22,59.22,59.22,65.3,49.2
2015-01-16 12:00:00,49.78,49.78,49.78,49.78,49.78,49.78,65.3,49.78
2015-01-16 13:00:00,49.5,49.5,49.5,49.5,49.5,49.5,65.3,49.5
2015-01-16 14:00:00,54.05,54.05,54.05,54.05,54.05,54.05,65.3,53.12
2015-01-16 15:00:00,55.02,55.02,55.02,55.02,55.02,55.02,65.3,53.13
2015-01-16 16:00:00,56.04,56.04,56.04,56.04,56.04,56.04,65.48,56.04
2015-01-16 17:00:00,61.99,61.99,61.99,61.99,61.99,61.99,67.36,61.99
2015-01-16 18:00:00,60.5,60.5,60.5,60.5,60.5,60.5,67.36,60.5
2015-01-16 19:00:00,58.34,58.34,55.8,58.34,58.34,58.34,67.36,58.34
2015-01-16 20:00:00,52.69,52.69,52.69,52.69,52.69,52.69,67.36,52.69
2015-01-16 21:00:00,50.88,50.88,50.88,50.88,50.88,50.88,67.36,50.88
2015-01-16 22:00:00,48.14,48.14,48.14,48.14,48.14,48.14,65.48,48.14
2015-01-16 23:00:00,43.0,43.0,43.0,43.0,43.0,43.0,65.15,43.0
2015-01-17 00:00:00,40.92,40.92,40.92,40.92,40.92,40.92,40.92,40.92
2015-01-17 01:00:00,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
2015-01-17 02:00:00,35.58,35.58,35.58,35.58,35.58,35.58,35.58,35.58
2015-01-17 03:00:00,33.58,33.58,33.58,33.58,33.58,33.58,33.58,33.58
2015-01-17 04:00:00,34.01,34.01,34.01,34.01,34.01,34.01,34.01,34.01
2015-01-17 05:00:00,35.04,35.04,35.04,35.04,35.04,35.04,35.04,35.04
2015-01-17 06:00:00,41.17,41.17,41.17,41.17,41.17,41.17,41.17,41.17
2015-01-17 07:00:00,51.02,51.02,51.02,51.02,51.02,51.02,65.3,51.02
2015-01-17 08:00:00,54.99,54.99,54.99,54.99,54.99,54.99,65.3,54.99
2015-01-17 09:00:00,56.53,56.53,56.53,56.53,56.53,56.53,65.3,56.53
2015-01-17 10:00:00,49.61,49.61,49.61,49.61,49.61,49.61,65.3,49.61
2015-01-17 11:00:00,45.78,45.78,45.78,45.78,45.78,45.78,65.3,45.78
2015-01-17 12:00:00,41.54,41.54,41.54,41.54,41.54,41.54,65.3,41.54
2015-01-17 13:00:00,40.67,40.67,40.67,40.67,40.67,40.67,65.3,40.67
2015-01-17 14:00:00,41.87,41.87,41.87,41.87,41.87,41.87,65.3,41.87
2015-01-17 15:00:00,45.01,45.01,45.01,45.01,45.01,45.01,65.3,45.01
2015-01-17 16:00:00,47.75,47.75,47.75,47.75,47.75,47.75,65.48,47.75
2015-01-17 17:00:00,57.99,57.99,57.99,57.99,57.99,57.99,67.36,57.99
2015-01-17 18:00:00,63.05,63.05,63.05,63.05,63.05,63.05,67.36,63.05
2015-01-17 19:00:00,65.08,65.08,59.64,65.08,65.08,65.08,67.36,65.08
2015-01-17 20:00:00,57.99,57.99,52.38,57.99,57.99,57.99,67.36,57.99
