dataset,backbone,method,mae,tail_rmse,neg_miss,mae_neg,mae_normal,gain_vs_base,gain_vs_ref,n_touched,touch_rate,worst_harm,harm_rate,dm_p_vs_base,dm_p_vs_ref,dm_p_bech_beats
NEM_NSW1,GBDT,M1 delta-global-L2,87.79450712190871,1858.2479537900472,0.8454461821527139,53.435355340181204,71.04704341483296,-26.056811017416205,-26.056811017416205,8728,1.0,7000.653620488513,0.4545142071494042,0.9994631701075902,0.9994631701075902,0.000332558779500447
NEM_NSW1,GBDT,M2 delta-global-L1,54.42395287816009,1563.3611529608124,0.858325666973321,44.17743790525961,34.01735445377102,21.85718483211369,21.85718483211369,8728,1.0,788.9975386634875,0.375916590284143,0.0,0.0,1.0
NEM_NSW1,GBDT,M3 delta-global-L1+shrink,54.42395287816009,1563.3611529608124,0.858325666973321,44.17743790525961,34.01735445377102,21.85718483211369,21.85718483211369,8728,1.0,788.9975386634875,0.375916590284143,0.0,0.0,1.0
NEM_NSW1,GBDT,M4 quantile-postproc,51.05181536316708,1550.2560734729666,0.8509659613615456,42.748585588006016,30.408829895182702,26.698955865259975,26.698955865259975,8728,1.0,860.2716096811146,0.3690421631530706,0.0,0.0,1.0
NEM_NSW1,GBDT,M5 EVT-tail-rescale,67.74164116939681,1565.7347969249424,1.0,66.20080051670003,46.89481871020358,2.7354268639736543,2.7354268639736543,168,0.01924839596700275,186.81726471571812,0.22023809523809523,1.6797001567425696e-09,1.6797001567425696e-09,0.9996362058052122
NEM_NSW1,GBDT,M6 selective-no-cert,69.43937655674355,1583.8562108553726,0.6927322907083716,55.92149002689473,50.19492931597822,0.2977902065552273,0.2977902065552273,505,0.05785976168652612,966.9499670788398,0.4,0.2280960077486709,0.2280960077486709,0.011199086757947008
NEM_NSW1,GBDT,M7 BECH v1,68.93278982946994,1582.0999728448871,0.8969641214351426,58.85123050683401,49.200747368751976,1.0251558406624859,1.0251558406624859,496,0.05682859761686526,30.91952467875764,0.25806451612903225,5.959832627411288e-11,5.959832627411288e-11,
NEM_NSW1,GBDT,M8 delta-global-L1 -> BECH,54.36448084845303,1563.3720087765914,0.8482060717571297,43.53056086017378,34.0413148508609,21.942575759808005,0.10927546891017009,555,0.0635884509624198,4.11731347934375,0.32432432432432434,0.0,5.188654528254233e-08,1.0
NEM_NSW1,GBDT,M9 retrain-on-S1+S2 -> BECH,88.7419618836766,1758.5038981366483,0.8012879484820608,48.76768557858304,73.63263870457136,-27.41718229538106,0.2259604078136648,622,0.07126489459211732,13.288220327138859,0.3504823151125402,0.9991892996337141,8.948539198527783e-08,0.0005285484487060899
LAGO_DE,Linear,base,6.084079015869973,28.154457147981976,0.211340206185567,19.97145706060459,5.504336122917446,0.0,0.0,0,0.0,,,,,
LAGO_DE,Linear,M0 retrain-on-S1+S2,5.415021889229563,29.284862329626062,0.4072164948453608,22.30549492830759,4.7375848721643905,10.99685137052317,10.99685137052317,10446,1.0,7.154774000367588,0.3138043270151254,0.0,0.0,1.0
LAGO_DE,Linear,M1 delta-global-L2,4.963288352848354,28.58681215850326,0.44329896907216493,23.777792474903812,4.252334661900553,18.421698010464706,18.421698010464706,10446,1.0,26.837373147070167,0.3703810070840513,0.0,0.0,1.0
LAGO_DE,Linear,M2 delta-global-L1,5.024494716992826,29.984608464191613,0.5979381443298969,26.00724382019896,4.239734617383936,17.415689311616138,17.415689311616138,10446,1.0,21.827575708581463,0.3755504499329887,0.0,0.0,1.0
LAGO_DE,Linear,M3 delta-global-L1+shrink,5.024494716992826,29.984608464191613,0.5979381443298969,26.00724382019896,4.239734617383936,17.415689311616138,17.415689311616138,10446,1.0,21.827575708581463,0.3755504499329887,0.0,0.0,1.0
LAGO_DE,Linear,M4 quantile-postproc,5.584758695903777,36.136212478935754,0.7680412371134021,28.54950177208539,4.523375525242244,8.206999262562947,8.206999262562947,10446,1.0,46.44183786216455,0.4082902546429255,0.0006851450864333586,0.0006851450864333586,0.9993148549135666
LAGO_DE,Linear,M5 EVT-tail-rescale,6.109647659170973,31.167877246377657,0.9639175257731959,26.653602092280895,5.401964321821071,-0.42025495123099965,-0.42025495123099965,292,0.027953283553513307,32.57388424568693,0.4520547945205479,0.6910589913689567,0.6910589913689567,0.30894100863104335
LAGO_DE,Linear,M6 selective-no-cert,6.046628096323155,27.36533787474019,0.21649484536082475,19.25476707264753,5.531067417426035,0.6155561005885923,0.6155561005885923,375,0.035898908673176334,14.048637665003023,0.376,0.03976580724445444,0.03976580724445444,0.9602341927555456
LAGO_DE,Linear,M7 BECH v1,6.084079015869973,28.154457147981976,0.211340206185567,19.97145706060459,5.504336122917446,0.0,0.0,0,0.0,,,,,
LAGO_DE,Linear,M8 delta-global-L1 -> BECH,5.024494716992826,29.984608464191613,0.5979381443298969,26.00724382019896,4.239734617383936,17.415689311616138,0.0,0,0.0,,,0.0,,1.0
LAGO_DE,Linear,M9 retrain-on-S1+S2 -> BECH,5.415021889229563,29.284862329626062,0.4072164948453608,22.30549492830759,4.7375848721643905,10.99685137052317,0.0,0,0.0,,,0.0,,1.0
LAGO_DE,GBDT,base,6.664246267347285,35.76571648679787,0.23711340206185566,26.562905878079345,6.0213274427909935,0.0,0.0,0,0.0,,,,,0.00721794161668865
LAGO_DE,GBDT,M0 retrain-on-S1+S2,5.909123139341393,34.3617229681254,0.28865979381443296,28.903463802021733,5.186070243484764,11.330960737536945,11.330960737536945,10446,1.0,26.847104816171473,0.40398238560214433,0.0,0.0,1.0
LAGO_DE,GBDT,M1 delta-global-L2,5.26127162743508,28.855079006107868,0.3917525773195876,24.244984589233034,4.598875037222,21.052262831077247,21.052262831077247,10446,1.0,34.61155535932622,0.3820601187057247,0.0,0.0,1.0
LAGO_DE,GBDT,M2 delta-global-L1,5.418847326703068,31.218173493053886,0.4536082474226804,27.003788876196197,4.682736600878679,18.68776888912826,18.68776888912826,10446,1.0,28.303638227168292,0.3907715872104155,0.0,0.0,1.0
LAGO_DE,GBDT,M3 delta-global-L1+shrink,5.460066715903976,31.225291897059975,0.4020618556701031,26.35050605495964,4.741918488888391,18.069253492978053,18.069253492978053,10446,1.0,25.47327440445146,0.3828259620907524,0.0,0.0,1.0
LAGO_DE,GBDT,M4 quantile-postproc,5.8069721611085185,34.84899071747509,0.6237113402061856,27.302270990635968,4.816179497723145,12.863781916930959,12.863781916930959,10446,1.0,62.417438939759506,0.44035994639096304,6.1564819660020476e-06,6.1564819660020476e-06,0.9999923337487941
LAGO_DE,GBDT,M5 EVT-tail-rescale,6.144357619585668,30.3169714127439,0.6288659793814433,24.92913376229622,5.512693563334467,7.801162005505527,7.801162005505527,489,0.046812176909821944,50.58194613658689,0.17791411042944785,3.566541418131841e-05,3.566541418131841e-05,0.9999855120052745
