Timestamp,Finland
2024-07-27 06:00:00,20.46
2024-07-27 07:00:00,20.97
2024-07-27 08:00:00,21.88
2024-07-27 09:00:00,22.48
2024-07-27 10:00:00,21.99
2024-07-27 11:00:00,21.55
2024-07-27 12:00:00,20.99
2024-07-27 13:00:00,18.82
2024-07-27 14:00:00,17.49
2024-07-27 15:00:00,20.24
2024-07-27 16:00:00,20.63
2024-07-27 17:00:00,20.98
2024-07-27 18:00:00,22.16
2024-07-27 19:00:00,22.54
2024-07-27 20:00:00,22.23
2024-07-27 21:00:00,21.77
2024-07-27 22:00:00,21.63
2024-07-27 23:00:00,20.16
2024-07-28 00:00:00,21.75
2024-07-28 01:00:00,21.32
2024-07-28 02:00:00,20.76
2024-07-28 03:00:00,19.6
2024-07-28 04:00:00,18.98
2024-07-28 05:00:00,19.9
2024-07-28 06:00:00,20.97
2024-07-28 07:00:00,21.68
2024-07-28 08:00:00,22.14
2024-07-28 09:00:00,12.25
2024-07-28 10:00:00,15.0
2024-07-28 11:00:00,10.01
2024-07-28 12:00:00,15.56
2024-07-28 13:00:00,15.42
2024-07-28 14:00:00,15.0
2024-07-28 15:00:00,21.15
2024-07-28 16:00:00,27.3
2024-07-28 17:00:00,30.57
2024-07-28 18:00:00,31.76
2024-07-28 19:00:00,29.47
2024-07-28 20:00:00,24.2
2024-07-28 21:00:00,21.23
2024-07-28 22:00:00,2.68
2024-07-28 23:00:00,-0.1
2024-07-29 00:00:00,-0.59
2024-07-29 01:00:00,-0.92
2024-07-29 02:00:00,-1.27
2024-07-29 03:00:00,-1.57
2024-07-29 04:00:00,-1.27
2024-07-29 05:00:00,0.0
2024-07-29 06:00:00,22.28
2024-07-29 07:00:00,32.31
2024-07-29 08:00:00,28.42
2024-07-29 09:00:00,27.23
2024-07-29 10:00:00,20.27
2024-07-29 11:00:00,10.01
2024-07-29 12:00:00,15.01
2024-07-29 13:00:00,0.01
2024-07-29 14:00:00,0.0
2024-07-29 15:00:00,-0.04
2024-07-29 16:00:00,4.96
2024-07-29 17:00:00,15.04
2024-07-29 18:00:00,16.61
2024-07-29 19:00:00,19.06
2024-07-29 20:00:00,18.27
2024-07-29 21:00:00,14.05
2024-07-29 22:00:00,8.54
2024-07-29 23:00:00,4.94
2024-07-30 00:00:00,4.92
2024-07-30 01:00:00,4.92
2024-07-30 02:00:00,4.92
2024-07-30 03:00:00,4.94
2024-07-30 04:00:00,4.98
2024-07-30 05:00:00,14.03
2024-07-30 06:00:00,15.6
2024-07-30 07:00:00,21.96
2024-07-30 08:00:00,23.21
2024-07-30 09:00:00,23.43
2024-07-30 10:00:00,20.0
2024-07-30 11:00:00,7.84
2024-07-30 12:00:00,1.09
2024-07-30 13:00:00,0.01
2024-07-30 14:00:00,0.85
2024-07-30 15:00:00,12.93
2024-07-30 16:00:00,20.08
2024-07-30 17:00:00,19.6
2024-07-30 18:00:00,21.3
2024-07-30 19:00:00,22.19
2024-07-30 20:00:00,20.94
2024-07-30 21:00:00,18.08
2024-07-30 22:00:00,15.18
2024-07-30 23:00:00,9.99
2024-07-31 00:00:00,12.36
2024-07-31 01:00:00,8.0
2024-07-31 02:00:00,4.98
2024-07-31 03:00:00,4.98
2024-07-31 04:00:00,4.94
2024-07-31 05:00:00,4.95
2024-07-31 06:00:00,11.58
2024-07-31 07:00:00,18.16
2024-07-31 08:00:00,25.04
2024-07-31 09:00:00,24.5
2024-07-31 10:00:00,23.07
2024-07-31 11:00:00,29.81
2024-07-31 12:00:00,25.1
2024-07-31 13:00:00,23.14
2024-07-31 14:00:00,27.02
2024-07-31 15:00:00,25.9
2024-07-31 16:00:00,30.0
2024-07-31 17:00:00,32.58
2024-07-31 18:00:00,33.35
2024-07-31 19:00:00,32.17
2024-07-31 20:00:00,26.76
2024-07-31 21:00:00,28.51
2024-07-31 22:00:00,4.99
2024-07-31 23:00:00,-0.01
2024-08-01 00:00:00,1.09
2024-08-01 01:00:00,0.0
2024-08-01 02:00:00,-0.01
2024-08-01 03:00:00,-0.01
2024-08-01 04:00:00,0.0
2024-08-01 05:00:00,2.34
2024-08-01 06:00:00,23.06
2024-08-01 07:00:00,27.04
2024-08-01 08:00:00,28.32
2024-08-01 09:00:00,32.19
2024-08-01 10:00:00,29.65
2024-08-01 11:00:00,32.09
2024-08-01 12:00:00,49.01
2024-08-01 13:00:00,58.43
2024-08-01 14:00:00,61.77
2024-08-01 15:00:00,49.61
2024-08-01 16:00:00,46.62
2024-08-01 17:00:00,29.77
2024-08-01 18:00:00,33.59
2024-08-01 19:00:00,29.7
2024-08-01 20:00:00,24.86
2024-08-01 21:00:00,26.86
2024-08-01 22:00:00,23.42
2024-08-01 23:00:00,4.98
2024-08-02 00:00:00,4.22
2024-08-02 01:00:00,3.36
2024-08-02 02:00:00,2.71
2024-08-02 03:00:00,2.63
2024-08-02 04:00:00,3.54
2024-08-02 05:00:00,4.93
2024-08-02 06:00:00,7.45
2024-08-02 07:00:00,12.57
2024-08-02 08:00:00,18.0
2024-08-02 09:00:00,19.2
2024-08-02 10:00:00,19.19
2024-08-02 11:00:00,19.3
2024-08-02 12:00:00,14.34
2024-08-02 13:00:00,14.94
2024-08-02 14:00:00,14.82
2024-08-02 15:00:00,17.23
2024-08-02 16:00:00,19.7
2024-08-02 17:00:00,23.36
2024-08-02 18:00:00,23.53
2024-08-02 19:00:00,23.64
2024-08-02 20:00:00,23.02
2024-08-02 21:00:00,22.09
2024-08-02 22:00:00,19.96
2024-08-02 23:00:00,13.76
2024-08-03 00:00:00,14.98
2024-08-03 01:00:00,14.24
2024-08-03 02:00:00,13.51
2024-08-03 03:00:00,13.08
2024-08-03 04:00:00,12.46
2024-08-03 05:00:00,13.75
2024-08-03 06:00:00,15.97
2024-08-03 07:00:00,18.65
2024-08-03 08:00:00,19.58
2024-08-03 09:00:00,20.24
2024-08-03 10:00:00,19.98
2024-08-03 11:00:00,19.87
2024-08-03 12:00:00,14.66
2024-08-03 13:00:00,6.41
2024-08-03 14:00:00,4.1
2024-08-03 15:00:00,13.25
2024-08-03 16:00:00,22.23
2024-08-03 17:00:00,23.75
2024-08-03 18:00:00,23.22
2024-08-03 19:00:00,23.03
2024-08-03 20:00:00,22.9
2024-08-03 21:00:00,22.23
2024-08-03 22:00:00,21.01
2024-08-03 23:00:00,19.31
2024-08-04 00:00:00,19.41
2024-08-04 01:00:00,18.65
2024-08-04 02:00:00,18.43
2024-08-04 03:00:00,18.03
2024-08-04 04:00:00,17.29
2024-08-04 05:00:00,17.01
2024-08-04 06:00:00,19.57
2024-08-04 07:00:00,20.78
2024-08-04 08:00:00,22.25
2024-08-04 09:00:00,20.93
2024-08-04 10:00:00,15.23
2024-08-04 11:00:00,4.97
2024-08-04 12:00:00,4.26
2024-08-04 13:00:00,-0.02
2024-08-04 14:00:00,1.92
2024-08-04 15:00:00,4.98
2024-08-04 16:00:00,15.85
2024-08-04 17:00:00,21.92
2024-08-04 18:00:00,25.88
2024-08-04 19:00:00,25.76
2024-08-04 20:00:00,25.12
2024-08-04 21:00:00,24.91
2024-08-04 22:00:00,24.02
2024-08-04 23:00:00,22.58
2024-08-05 00:00:00,23.19
2024-08-05 01:00:00,21.94
2024-08-05 02:00:00,20.79
2024-08-05 03:00:00,20.97
2024-08-05 04:00:00,21.44
2024-08-05 05:00:00,23.58
2024-08-05 06:00:00,24.08
2024-08-05 07:00:00,25.96
2024-08-05 08:00:00,27.32
2024-08-05 09:00:00,27.62
2024-08-05 10:00:00,27.92
2024-08-05 11:00:00,27.67
2024-08-05 12:00:00,27.6
2024-08-05 13:00:00,27.01
2024-08-05 14:00:00,26.51
2024-08-05 15:00:00,25.88
2024-08-05 16:00:00,26.0
2024-08-05 17:00:00,26.0
2024-08-05 18:00:00,26.65
2024-08-05 19:00:00,26.0
2024-08-05 20:00:00,25.75
2024-08-05 21:00:00,25.2
2024-08-05 22:00:00,24.54
2024-08-05 23:00:00,21.05
2024-08-06 00:00:00,19.25
2024-08-06 01:00:00,17.99
2024-08-06 02:00:00,17.74
2024-08-06 03:00:00,17.59
2024-08-06 04:00:00,17.81
2024-08-06 05:00:00,19.72
2024-08-06 06:00:00,22.87
2024-08-06 07:00:00,25.39
2024-08-06 08:00:00,26.25
2024-08-06 09:00:00,27.53
2024-08-06 10:00:00,28.17
2024-08-06 11:00:00,22.75
2024-08-06 12:00:00,17.47
2024-08-06 13:00:00,16.33
2024-08-06 14:00:00,16.53
2024-08-06 15:00:00,19.92
2024-08-06 16:00:00,27.51
2024-08-06 17:00:00,28.04
2024-08-06 18:00:00,27.67
2024-08-06 19:00:00,26.0
2024-08-06 20:00:00,25.48
2024-08-06 21:00:00,24.65
2024-08-06 22:00:00,21.58
2024-08-06 23:00:00,17.46
2024-08-07 00:00:00,14.04
2024-08-07 01:00:00,12.4
2024-08-07 02:00:00,11.94
2024-08-07 03:00:00,11.88
2024-08-07 04:00:00,12.43
2024-08-07 05:00:00,14.88
2024-08-07 06:00:00,17.03
2024-08-07 07:00:00,20.58
2024-08-07 08:00:00,22.96
2024-08-07 09:00:00,23.2
2024-08-07 10:00:00,22.21
2024-08-07 11:00:00,22.38
2024-08-07 12:00:00,22.41
2024-08-07 13:00:00,20.86
2024-08-07 14:00:00,20.0
2024-08-07 15:00:00,20.6
2024-08-07 16:00:00,20.19
2024-08-07 17:00:00,20.18
2024-08-07 18:00:00,20.7
2024-08-07 19:00:00,17.88
2024-08-07 20:00:00,14.72
2024-08-07 21:00:00,12.14
2024-08-07 22:00:00,8.89
2024-08-07 23:00:00,4.93
2024-08-08 00:00:00,2.9
2024-08-08 01:00:00,2.59
2024-08-08 02:00:00,2.58
2024-08-08 03:00:00,2.61
2024-08-08 04:00:00,2.97
2024-08-08 05:00:00,4.87
2024-08-08 06:00:00,8.6
2024-08-08 07:00:00,14.72
2024-08-08 08:00:00,16.42
2024-08-08 09:00:00,16.24
2024-08-08 10:00:00,15.77
2024-08-08 11:00:00,17.0
2024-08-08 12:00:00,15.27
2024-08-08 13:00:00,9.23
2024-08-08 14:00:00,7.45
2024-08-08 15:00:00,8.0
2024-08-08 16:00:00,17.45
2024-08-08 17:00:00,19.82
2024-08-08 18:00:00,12.73
2024-08-08 19:00:00,10.24
2024-08-08 20:00:00,6.57
2024-08-08 21:00:00,4.69
2024-08-08 22:00:00,3.04
2024-08-08 23:00:00,0.0
2024-08-09 00:00:00,2.82
2024-08-09 01:00:00,2.45
2024-08-09 02:00:00,2.61
2024-08-09 03:00:00,2.67
2024-08-09 04:00:00,3.23
2024-08-09 05:00:00,4.21
2024-08-09 06:00:00,7.54
2024-08-09 07:00:00,16.33
2024-08-09 08:00:00,17.34
2024-08-09 09:00:00,17.26
2024-08-09 10:00:00,8.76
2024-08-09 11:00:00,2.98
2024-08-09 12:00:00,0.05
2024-08-09 13:00:00,-0.16
2024-08-09 14:00:00,-0.8
2024-08-09 15:00:00,-0.11
2024-08-09 16:00:00,-0.01
2024-08-09 17:00:00,2.62
2024-08-09 18:00:00,4.89
2024-08-09 19:00:00,4.06
2024-08-09 20:00:00,3.35
2024-08-09 21:00:00,1.64
2024-08-09 22:00:00,-0.06
2024-08-09 23:00:00,-1.28
2024-08-10 00:00:00,-0.81
2024-08-10 01:00:00,-0.89
2024-08-10 02:00:00,-0.87
2024-08-10 03:00:00,-0.9
2024-08-10 04:00:00,-1.0
2024-08-10 05:00:00,-1.0
2024-08-10 06:00:00,-0.82
2024-08-10 07:00:00,-0.51
2024-08-10 08:00:00,-0.15
2024-08-10 09:00:00,-0.7
2024-08-10 10:00:00,-3.0
2024-08-10 11:00:00,-12.2
2024-08-10 12:00:00,-15.0
2024-08-10 13:00:00,-15.0
2024-08-10 14:00:00,-10.01
2024-08-10 15:00:00,-10.01
2024-08-10 16:00:00,-6.09
2024-08-10 17:00:00,0.0
2024-08-10 18:00:00,2.51
2024-08-10 19:00:00,2.9
2024-08-10 20:00:00,2.9
2024-08-10 21:00:00,2.94
2024-08-10 22:00:00,2.19
2024-08-10 23:00:00,0.43
2024-08-11 00:00:00,0.0
2024-08-11 01:00:00,-0.01
2024-08-11 02:00:00,-0.01
2024-08-11 03:00:00,-0.01
2024-08-11 04:00:00,-0.01
2024-08-11 05:00:00,-0.01
2024-08-11 06:00:00,-0.01
2024-08-11 07:00:00,0.47
2024-08-11 08:00:00,0.89
2024-08-11 09:00:00,0.0
2024-08-11 10:00:00,-5.0
2024-08-11 11:00:00,-6.09
2024-08-11 12:00:00,-6.09
2024-08-11 13:00:00,-7.01
2024-08-11 14:00:00,-5.51
2024-08-11 15:00:00,-7.01
2024-08-11 16:00:00,-4.31
2024-08-11 17:00:00,0.01
2024-08-11 18:00:00,2.76
2024-08-11 19:00:00,3.0
2024-08-11 20:00:00,2.9
2024-08-11 21:00:00,2.91
2024-08-11 22:00:00,2.42
2024-08-11 23:00:00,0.69
2024-08-12 00:00:00,0.49
2024-08-12 01:00:00,0.41
2024-08-12 02:00:00,0.36
2024-08-12 03:00:00,0.64
2024-08-12 04:00:00,2.06
2024-08-12 05:00:00,3.04
2024-08-12 06:00:00,6.78
2024-08-12 07:00:00,16.18
2024-08-12 08:00:00,30.87
2024-08-12 09:00:00,32.37
2024-08-12 10:00:00,26.76
2024-08-12 11:00:00,16.04
2024-08-12 12:00:00,10.06
2024-08-12 13:00:00,6.98
2024-08-12 14:00:00,13.47
2024-08-12 15:00:00,14.76
2024-08-12 16:00:00,17.93
2024-08-12 17:00:00,20.07
2024-08-12 18:00:00,22.22
2024-08-12 19:00:00,22.94
2024-08-12 20:00:00,20.46
2024-08-12 21:00:00,18.0
2024-08-12 22:00:00,16.43
2024-08-12 23:00:00,13.96
2024-08-13 00:00:00,15.68
2024-08-13 01:00:00,15.78
2024-08-13 02:00:00,15.98
2024-08-13 03:00:00,16.59
2024-08-13 04:00:00,17.45
2024-08-13 05:00:00,18.98
2024-08-13 06:00:00,20.71
2024-08-13 07:00:00,25.69
2024-08-13 08:00:00,25.98
2024-08-13 09:00:00,25.91
2024-08-13 10:00:00,24.09
2024-08-13 11:00:00,24.6
2024-08-13 12:00:00,25.43
2024-08-13 13:00:00,27.64
2024-08-13 14:00:00,23.76
2024-08-13 15:00:00,21.19
2024-08-13 16:00:00,23.31
2024-08-13 17:00:00,23.34
2024-08-13 18:00:00,24.45
2024-08-13 19:00:00,23.6
2024-08-13 20:00:00,20.8
2024-08-13 21:00:00,19.31
2024-08-13 22:00:00,18.4
2024-08-13 23:00:00,14.96
2024-08-14 00:00:00,17.3
2024-08-14 01:00:00,16.6
2024-08-14 02:00:00,15.33
2024-08-14 03:00:00,15.01
2024-08-14 04:00:00,15.46
2024-08-14 05:00:00,16.22
2024-08-14 06:00:00,82.56
2024-08-14 07:00:00,77.25
2024-08-14 08:00:00,140.09
2024-08-14 09:00:00,70.04
2024-08-14 10:00:00,82.73
2024-08-14 11:00:00,77.15
2024-08-14 12:00:00,68.85
2024-08-14 13:00:00,75.56
2024-08-14 14:00:00,86.38
2024-08-14 15:00:00,76.7
2024-08-14 16:00:00,90.02
2024-08-14 17:00:00,69.63
2024-08-14 18:00:00,80.95
2024-08-14 19:00:00,50.5
2024-08-14 20:00:00,25.15
2024-08-14 21:00:00,18.84
2024-08-14 22:00:00,18.7
2024-08-14 23:00:00,15.15
2024-08-15 00:00:00,7.8
2024-08-15 01:00:00,5.86
2024-08-15 02:00:00,4.2
2024-08-15 03:00:00,3.9
2024-08-15 04:00:00,4.12
2024-08-15 05:00:00,7.0
2024-08-15 06:00:00,9.19
2024-08-15 07:00:00,15.27
2024-08-15 08:00:00,19.96
2024-08-15 09:00:00,19.94
2024-08-15 10:00:00,19.03
2024-08-15 11:00:00,15.18
2024-08-15 12:00:00,9.86
2024-08-15 13:00:00,4.19
2024-08-15 14:00:00,3.18
2024-08-15 15:00:00,4.36
2024-08-15 16:00:00,12.27
2024-08-15 17:00:00,12.14
2024-08-15 18:00:00,11.76
2024-08-15 19:00:00,8.95
2024-08-15 20:00:00,5.04
2024-08-15 21:00:00,4.18
2024-08-15 22:00:00,1.82
2024-08-15 23:00:00,-0.07
2024-08-16 00:00:00,-0.01
2024-08-16 01:00:00,-0.11
2024-08-16 02:00:00,-0.58
2024-08-16 03:00:00,-0.8
2024-08-16 04:00:00,-0.15
2024-08-16 05:00:00,-0.01
2024-08-16 06:00:00,0.01
2024-08-16 07:00:00,3.08
2024-08-16 08:00:00,6.15
2024-08-16 09:00:00,7.89
2024-08-16 10:00:00,9.78
2024-08-16 11:00:00,10.81
2024-08-16 12:00:00,11.81
2024-08-16 13:00:00,11.84
2024-08-16 14:00:00,10.88
2024-08-16 15:00:00,11.87
2024-08-16 16:00:00,11.07
2024-08-16 17:00:00,13.33
2024-08-16 18:00:00,14.35
2024-08-16 19:00:00,14.85
2024-08-16 20:00:00,14.88
2024-08-16 21:00:00,14.39
2024-08-16 22:00:00,13.66
2024-08-16 23:00:00,11.32
2024-08-17 00:00:00,11.77
2024-08-17 01:00:00,9.6
2024-08-17 02:00:00,8.06
2024-08-17 03:00:00,7.93
2024-08-17 04:00:00,7.71
2024-08-17 05:00:00,7.98
2024-08-17 06:00:00,18.23
2024-08-17 07:00:00,25.99
2024-08-17 08:00:00,58.26
2024-08-17 09:00:00,68.94
2024-08-17 10:00:00,59.82
2024-08-17 11:00:00,46.5
2024-08-17 12:00:00,47.92
2024-08-17 13:00:00,44.12
2024-08-17 14:00:00,53.36
2024-08-17 15:00:00,56.61
2024-08-17 16:00:00,37.39
2024-08-17 17:00:00,110.09
2024-08-17 18:00:00,67.67
2024-08-17 19:00:00,32.49
2024-08-17 20:00:00,23.04
2024-08-17 21:00:00,24.92
2024-08-17 22:00:00,23.53
2024-08-17 23:00:00,11.92
2024-08-18 00:00:00,8.98
2024-08-18 01:00:00,8.23
2024-08-18 02:00:00,9.2
2024-08-18 03:00:00,9.99
2024-08-18 04:00:00,10.15
2024-08-18 05:00:00,10.27
2024-08-18 06:00:00,20.3
2024-08-18 07:00:00,30.52
2024-08-18 08:00:00,31.92
2024-08-18 09:00:00,33.2
2024-08-18 10:00:00,32.27
2024-08-18 11:00:00,30.47
2024-08-18 12:00:00,28.97
2024-08-18 13:00:00,29.98
2024-08-18 14:00:00,16.86
2024-08-18 15:00:00,28.11
2024-08-18 16:00:00,29.35
2024-08-18 17:00:00,33.59
2024-08-18 18:00:00,29.41
2024-08-18 19:00:00,15.83
2024-08-18 20:00:00,9.02
2024-08-18 21:00:00,6.76
2024-08-18 22:00:00,4.9
2024-08-18 23:00:00,3.08
2024-08-19 00:00:00,3.23
2024-08-19 01:00:00,3.69
2024-08-19 02:00:00,3.52
2024-08-19 03:00:00,3.49
2024-08-19 04:00:00,3.49
2024-08-19 05:00:00,5.0
2024-08-19 06:00:00,5.34
2024-08-19 07:00:00,10.31
2024-08-19 08:00:00,11.98
2024-08-19 09:00:00,9.47
2024-08-19 10:00:00,7.22
2024-08-19 11:00:00,5.91
2024-08-19 12:00:00,6.9
2024-08-19 13:00:00,6.21
2024-08-19 14:00:00,6.46
2024-08-19 15:00:00,7.63
2024-08-19 16:00:00,9.97
2024-08-19 17:00:00,12.06
2024-08-19 18:00:00,13.36
2024-08-19 19:00:00,13.97
2024-08-19 20:00:00,12.67
2024-08-19 21:00:00,11.9
2024-08-19 22:00:00,9.91
2024-08-19 23:00:00,7.28
2024-08-20 00:00:00,4.22
2024-08-20 01:00:00,3.89
2024-08-20 02:00:00,3.8
2024-08-20 03:00:00,3.79
2024-08-20 04:00:00,3.99
2024-08-20 05:00:00,4.14
2024-08-20 06:00:00,5.18
2024-08-20 07:00:00,28.71
2024-08-20 08:00:00,70.07
2024-08-20 09:00:00,54.64
2024-08-20 10:00:00,35.61
2024-08-20 11:00:00,9.75
2024-08-20 12:00:00,7.82
2024-08-20 13:00:00,5.78
2024-08-20 14:00:00,5.33
2024-08-20 15:00:00,4.96
2024-08-20 16:00:00,5.24
2024-08-20 17:00:00,6.57
2024-08-20 18:00:00,7.0
2024-08-20 19:00:00,6.54
2024-08-20 20:00:00,5.06
2024-08-20 21:00:00,3.56
2024-08-20 22:00:00,2.68
2024-08-20 23:00:00,0.01
2024-08-21 00:00:00,-0.11
2024-08-21 01:00:00,-0.57
2024-08-21 02:00:00,-0.8
2024-08-21 03:00:00,-0.81
2024-08-21 04:00:00,-0.59
2024-08-21 05:00:00,0.0
2024-08-21 06:00:00,2.23
2024-08-21 07:00:00,5.0
2024-08-21 08:00:00,9.39
2024-08-21 09:00:00,8.36
2024-08-21 10:00:00,2.95
2024-08-21 11:00:00,1.86
2024-08-21 12:00:00,0.43
2024-08-21 13:00:00,0.0
2024-08-21 14:00:00,-0.07
2024-08-21 15:00:00,-0.01
2024-08-21 16:00:00,1.4
2024-08-21 17:00:00,3.96
2024-08-21 18:00:00,8.58
2024-08-21 19:00:00,7.4
2024-08-21 20:00:00,5.31
2024-08-21 21:00:00,4.42
2024-08-21 22:00:00,3.94
2024-08-21 23:00:00,3.32
2024-08-22 00:00:00,-0.01
2024-08-22 01:00:00,-0.09
2024-08-22 02:00:00,-0.02
2024-08-22 03:00:00,0.0
2024-08-22 04:00:00,0.0
2024-08-22 05:00:00,3.07
2024-08-22 06:00:00,4.92
2024-08-22 07:00:00,11.07
2024-08-22 08:00:00,15.37
2024-08-22 09:00:00,13.94
2024-08-22 10:00:00,7.84
2024-08-22 11:00:00,3.79
2024-08-22 12:00:00,2.8
2024-08-22 13:00:00,2.48
2024-08-22 14:00:00,1.59
2024-08-22 15:00:00,1.15
2024-08-22 16:00:00,3.73
2024-08-22 17:00:00,8.35
2024-08-22 18:00:00,7.56
2024-08-22 19:00:00,5.55
2024-08-22 20:00:00,4.84
2024-08-22 21:00:00,3.57
2024-08-22 22:00:00,2.35
2024-08-22 23:00:00,0.0
2024-08-23 00:00:00,-1.07
2024-08-23 01:00:00,-1.09
2024-08-23 02:00:00,-1.0
2024-08-23 03:00:00,-0.81
2024-08-23 04:00:00,-0.16
2024-08-23 05:00:00,0.0
2024-08-23 06:00:00,2.18
2024-08-23 07:00:00,31.51
2024-08-23 08:00:00,70.6
2024-08-23 09:00:00,52.2
2024-08-23 10:00:00,46.14
2024-08-23 11:00:00,49.99
2024-08-23 12:00:00,60.75
2024-08-23 13:00:00,43.92
2024-08-23 14:00:00,40.05
2024-08-23 15:00:00,55.6
2024-08-23 16:00:00,35.44
2024-08-23 17:00:00,32.91
2024-08-23 18:00:00,33.29
2024-08-23 19:00:00,14.88
2024-08-23 20:00:00,0.62
2024-08-23 21:00:00,-0.05
2024-08-23 22:00:00,-1.36
2024-08-23 23:00:00,-3.01
2024-08-24 00:00:00,-7.6
2024-08-24 01:00:00,-9.99
2024-08-24 02:00:00,-9.99
2024-08-24 03:00:00,-9.99
2024-08-24 04:00:00,-9.37
2024-08-24 05:00:00,-7.6
2024-08-24 06:00:00,-6.01
2024-08-24 07:00:00,-3.59
2024-08-24 08:00:00,-3.0
2024-08-24 09:00:00,-2.41
2024-08-24 10:00:00,-2.04
2024-08-24 11:00:00,-6.04
2024-08-24 12:00:00,-11.75
2024-08-24 13:00:00,-9.99
2024-08-24 14:00:00,-8.16
2024-08-24 15:00:00,-9.37
2024-08-24 16:00:00,-4.45
2024-08-24 17:00:00,-0.97
2024-08-24 18:00:00,0.0
2024-08-24 19:00:00,0.0
2024-08-24 20:00:00,-0.01
2024-08-24 21:00:00,-0.16
2024-08-24 22:00:00,-1.19
2024-08-24 23:00:00,-2.01
2024-08-25 00:00:00,-1.55
2024-08-25 01:00:00,-1.99
2024-08-25 02:00:00,-2.02
2024-08-25 03:00:00,-1.75
2024-08-25 04:00:00,-1.75
2024-08-25 05:00:00,-1.75
2024-08-25 06:00:00,-1.29
2024-08-25 07:00:00,-0.9
2024-08-25 08:00:00,-0.9
2024-08-25 09:00:00,-1.54
2024-08-25 10:00:00,-6.07
2024-08-25 11:00:00,-10.1
2024-08-25 12:00:00,-15.5
2024-08-25 13:00:00,-20.01
2024-08-25 14:00:00,-19.83
2024-08-25 15:00:00,-10.15
2024-08-25 16:00:00,-5.01
2024-08-25 17:00:00,-2.45
2024-08-25 18:00:00,-1.1
2024-08-25 19:00:00,-0.82
2024-08-25 20:00:00,-0.56
2024-08-25 21:00:00,-0.51
2024-08-25 22:00:00,-0.92
2024-08-25 23:00:00,-1.62
2024-08-26 00:00:00,-1.99
2024-08-26 01:00:00,-1.99
2024-08-26 02:00:00,-1.75
2024-08-26 03:00:00,-1.54
2024-08-26 04:00:00,-1.01
2024-08-26 05:00:00,-0.58
2024-08-26 06:00:00,0.0
2024-08-26 07:00:00,1.3
2024-08-26 08:00:00,1.97
2024-08-26 09:00:00,0.44
2024-08-26 10:00:00,-0.01
2024-08-26 11:00:00,-0.59
2024-08-26 12:00:00,-0.81
2024-08-26 13:00:00,-0.92
2024-08-26 14:00:00,-1.01
2024-08-26 15:00:00,-1.0
2024-08-26 16:00:00,-0.81
2024-08-26 17:00:00,-0.1
2024-08-26 18:00:00,-0.01
2024-08-26 19:00:00,0.0
2024-08-26 20:00:00,0.0
2024-08-26 21:00:00,0.0
2024-08-26 22:00:00,-0.1
2024-08-26 23:00:00,-0.9
2024-08-27 00:00:00,-1.22
2024-08-27 01:00:00,-1.34
2024-08-27 02:00:00,-1.02
2024-08-27 03:00:00,-0.8
2024-08-27 04:00:00,-0.05
2024-08-27 05:00:00,0.09
2024-08-27 06:00:00,1.95
2024-08-27 07:00:00,3.68
2024-08-27 08:00:00,4.93
2024-08-27 09:00:00,4.58
2024-08-27 10:00:00,4.41
2024-08-27 11:00:00,4.1
2024-08-27 12:00:00,3.9
2024-08-27 13:00:00,1.18
2024-08-27 14:00:00,2.28
2024-08-27 15:00:00,3.08
2024-08-27 16:00:00,3.6
2024-08-27 17:00:00,4.18
2024-08-27 18:00:00,4.58
2024-08-27 19:00:00,4.21
2024-08-27 20:00:00,3.31
2024-08-27 21:00:00,2.52
2024-08-27 22:00:00,1.11
2024-08-27 23:00:00,0.0
2024-08-28 00:00:00,-0.11
2024-08-28 01:00:00,-0.56
2024-08-28 02:00:00,-0.8
2024-08-28 03:00:00,-0.59
2024-08-28 04:00:00,-0.1
2024-08-28 05:00:00,0.0
2024-08-28 06:00:00,1.63
2024-08-28 07:00:00,3.79
2024-08-28 08:00:00,4.43
2024-08-28 09:00:00,4.55
2024-08-28 10:00:00,4.33
2024-08-28 11:00:00,4.19
2024-08-28 12:00:00,3.94
2024-08-28 13:00:00,4.1
2024-08-28 14:00:00,4.02
2024-08-28 15:00:00,4.0
2024-08-28 16:00:00,4.97
2024-08-28 17:00:00,7.59
2024-08-28 18:00:00,8.09
2024-08-28 19:00:00,7.67
2024-08-28 20:00:00,6.37
2024-08-28 21:00:00,5.0
2024-08-28 22:00:00,3.79
2024-08-28 23:00:00,2.51
2024-08-29 00:00:00,1.15
2024-08-29 01:00:00,0.97
2024-08-29 02:00:00,0.99
2024-08-29 03:00:00,1.01
2024-08-29 04:00:00,1.78
2024-08-29 05:00:00,2.97
2024-08-29 06:00:00,18.04
2024-08-29 07:00:00,46.21
2024-08-29 08:00:00,63.67
2024-08-29 09:00:00,73.18
2024-08-29 10:00:00,62.76
2024-08-29 11:00:00,56.13
2024-08-29 12:00:00,42.23
2024-08-29 13:00:00,20.86
2024-08-29 14:00:00,16.11
2024-08-29 15:00:00,19.51
2024-08-29 16:00:00,35.82
2024-08-29 17:00:00,25.9
2024-08-29 18:00:00,28.85
2024-08-29 19:00:00,4.12
2024-08-29 20:00:00,3.17
2024-08-29 21:00:00,1.98
2024-08-29 22:00:00,-0.01
2024-08-29 23:00:00,-0.81
2024-08-30 00:00:00,-0.8
2024-08-30 01:00:00,-0.94
2024-08-30 02:00:00,-1.07
2024-08-30 03:00:00,-1.26
