Timestamp,ATACAMA_______220,CARDONES______220,CHARRUA_______220,CRUCERO_______220,P.AZUCAR______220,P.MONTT_______220,QUILLOTA______220,TARAPACA______220
2023-01-01 00:00:00,154.27345,149.07341,139.63599,156.68867,146.56365,137.6935,139.61021,161.92309
2023-01-01 01:00:00,154.27345,149.07341,139.63599,156.68867,146.56365,137.6935,139.61021,161.92309
2023-01-01 02:00:00,148.33424,143.33189,134.25546,150.65491,140.91666,132.39033,134.22968,155.68305
2023-01-01 03:00:00,130.4994,126.10731,118.12246,132.53644,123.97572,116.4808,118.09667,136.97151
2023-01-01 04:00:00,130.4994,126.10731,118.12246,132.53644,123.97572,116.4808,118.09667,136.97151
2023-01-01 05:00:00,125.60879,121.38,113.69598,127.57707,119.33437,112.12308,113.6702,131.84024
2023-01-01 06:00:00,76.26432,73.70298,69.03584,77.46764,72.45669,68.07319,69.01865,80.05476
2023-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 20:00:00,93.4889,88.21151,83.93115,93.37717,86.63861,86.38076,84.93678,95.99008
2023-01-01 21:00:00,98.3967,92.84427,88.34044,98.27637,91.18542,90.91037,89.38904,101.0354
2023-01-01 22:00:00,112.18325,105.85725,100.71738,112.05432,103.96633,103.65691,101.9207,115.19153
2023-01-01 23:00:00,112.18325,105.85725,100.71738,112.05432,103.96633,103.65691,101.9207,115.19153
2023-01-02 00:00:00,116.35187,111.47845,102.13557,117.48642,108.89992,105.38452,104.44766,121.40579
2023-01-02 01:00:00,118.83585,113.85929,104.31873,119.99619,111.22059,107.62784,106.68238,123.99291
2023-01-02 02:00:00,119.66098,114.65004,105.04931,120.82992,111.99415,108.37562,107.42156,124.85242
2023-01-02 03:00:00,119.66098,114.65004,105.04931,120.82992,111.99415,108.37562,107.42156,124.85242
2023-01-02 04:00:00,119.66098,114.65004,105.04931,120.82992,111.99415,108.37562,107.42156,124.85242
2023-01-02 05:00:00,124.68052,119.4547,109.4586,125.90102,116.69567,112.92242,111.92539,130.08684
2023-01-02 06:00:00,118.44907,113.4897,103.98352,119.60941,110.8596,107.28404,106.33858,123.58894
2023-01-02 07:00:00,51.23539,49.08662,44.97816,51.73391,47.95206,46.40494,45.99238,53.46152
2023-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
