Timestamp,ATACAMA_______220,CARDONES______220,CHARRUA_______220,CRUCERO_______220,P.AZUCAR______220,P.MONTT_______220,QUILLOTA______220,TARAPACA______220
2019-01-01 00:00:00,39.38301,37.58813,34.2836,38.62471,36.94114,37.1568,35.06278,39.73781
2019-01-01 01:00:00,39.38301,37.58813,34.2836,38.62471,36.94114,37.1568,35.06278,39.73781
2019-01-01 02:00:00,39.38301,37.58813,33.59487,38.62471,36.94114,36.41241,34.36013,39.73781
2019-01-01 03:00:00,39.38301,37.58813,33.0244,38.62471,36.94114,35.79325,33.77575,39.73781
2019-01-01 04:00:00,39.38301,37.58813,31.62607,38.62471,36.94114,34.2836,32.34959,39.73781
2019-01-01 05:00:00,39.38301,37.58813,31.42432,38.62471,36.94114,34.06098,32.14088,39.73781
2019-01-01 06:00:00,39.38301,37.58813,28.96853,38.62471,36.94114,31.40345,29.62944,39.73781
2019-01-01 07:00:00,36.802,35.12539,10.20577,36.0924,34.51318,11.06147,10.43535,37.12898
2019-01-01 08:00:00,32.4609,30.08859,10.22664,32.56525,30.06076,11.27713,10.36578,33.5253
2019-01-01 09:00:00,32.14088,29.7964,20.90548,32.24523,29.76858,23.04821,21.18376,33.19833
2019-01-01 10:00:00,32.14088,29.7964,31.57737,32.24523,29.76858,34.81233,32.00174,33.19833
2019-01-01 11:00:00,32.14088,29.7964,28.62069,32.24523,29.76858,31.54954,29.00332,33.19833
2019-01-01 12:00:00,32.14088,29.7964,27.7302,32.24523,29.76858,30.57558,28.10588,33.19833
2019-01-01 13:00:00,32.12001,29.77553,30.2973,32.22436,29.7477,33.40008,30.7008,33.17746
2019-01-01 14:00:00,12.74504,11.81282,31.57737,12.78678,11.80586,34.81233,32.00174,13.16941
2019-01-01 15:00:00,0.0,0.0,31.57737,0.0,0.0,34.81233,32.00174,0.0
2019-01-01 16:00:00,0.0,0.0,31.57737,0.0,0.0,34.81233,32.00174,0.0
2019-01-01 17:00:00,16.57829,15.36779,31.57737,16.63395,15.35388,34.81233,32.00174,17.12789
2019-01-01 18:00:00,37.14985,34.84711,31.29214,36.4959,34.19316,34.29056,32.00174,37.74814
2019-01-01 19:00:00,37.14985,34.84711,31.29214,36.4959,34.19316,34.29056,32.00174,37.74814
