Timestamp,ATACAMA_______220,CARDONES______220,CHARRUA_______220,CRUCERO_______220,P.AZUCAR______220,P.MONTT_______220,QUILLOTA______220,TARAPACA______220
2021-01-01 00:00:00,32.37564,30.98873,28.67008,34.03995,30.66156,28.70565,30.2846,35.19927
2021-01-01 01:00:00,28.54206,27.31873,25.27747,30.00722,27.03423,25.30592,26.69995,31.0314
2021-01-01 02:00:00,28.54206,27.31873,25.27747,30.00722,27.03423,25.30592,26.69995,31.0314
2021-01-01 03:00:00,27.89483,26.69995,24.70137,29.32443,26.41545,24.72981,26.0954,30.32727
2021-01-01 04:00:00,25.61886,24.52356,22.68856,26.93466,24.26751,22.71701,23.96879,27.85927
2021-01-01 05:00:00,26.22342,25.10677,23.2291,27.57477,24.84361,23.25755,24.53778,28.52072
2021-01-01 06:00:00,24.30307,23.26466,21.52212,25.55485,23.01573,21.55057,22.73834,26.42257
2021-01-01 07:00:00,23.78387,22.76679,21.05982,25.0072,22.52497,21.08827,22.24759,25.86069
2021-01-01 08:00:00,13.76249,13.04414,12.87344,13.90474,13.12238,13.15083,13.25751,13.9403
2021-01-01 09:00:00,3.83358,3.63444,3.58465,3.86915,3.65577,3.66289,3.69134,3.88337
2021-01-01 10:00:00,19.42396,18.414,18.17218,19.616,18.51358,18.56336,18.71272,19.66579
2021-01-01 11:00:00,19.71557,18.69139,18.44957,19.91472,18.79807,18.84786,18.99722,19.96451
2021-01-01 12:00:00,19.28883,18.28598,18.05127,19.48086,18.38555,18.43534,18.5847,19.53065
2021-01-01 13:00:00,19.16792,18.17218,17.93747,19.35995,18.27176,18.32154,18.4709,19.40974
2021-01-01 14:00:00,19.16792,18.17218,17.93747,19.35995,18.27176,18.32154,18.4709,19.40974
2021-01-01 15:00:00,19.16792,18.17218,17.93747,19.35995,18.27176,18.32154,18.4709,19.40974
2021-01-01 16:00:00,19.11813,18.1224,17.88769,19.31017,18.22908,18.27176,18.42112,19.35995
2021-01-01 17:00:00,19.11813,18.1224,17.88769,19.31017,18.22908,18.27176,18.42112,19.35995
2021-01-01 18:00:00,19.51643,18.54914,17.48228,20.39836,18.40689,18.12951,18.42823,21.13094
2021-01-01 19:00:00,27.2476,25.90336,24.40976,28.48516,25.70421,25.32014,25.73266,29.50224
2021-01-01 20:00:00,28.08687,26.69995,25.16367,29.35999,26.49369,26.0954,26.52214,30.40551
2021-01-01 21:00:00,28.08687,26.69995,25.16367,29.35999,26.49369,26.0954,26.52214,30.40551
2021-01-01 22:00:00,28.08687,26.69995,25.16367,29.35999,26.49369,26.0954,26.52214,30.40551
2021-01-01 23:00:00,28.08687,26.69995,25.16367,29.35999,26.49369,26.0954,26.52214,30.40551
2021-01-02 00:00:00,26.99867,25.96737,24.27462,28.24334,25.78245,24.1466,25.59042,29.21774
2021-01-02 01:00:00,26.47947,25.4695,23.81232,27.70991,25.29169,23.68429,25.09966,28.65586
2021-01-02 02:00:00,27.51788,26.47235,24.74404,28.79811,26.28032,24.6089,26.08828,29.78673
2021-01-02 03:00:00,26.08117,25.07832,23.44958,27.28317,24.90051,23.32156,24.71559,28.22912
2021-01-02 04:00:00,26.05272,25.05699,23.42825,27.25472,24.87918,23.30022,24.69425,28.20067
2021-01-02 05:00:00,26.05272,25.05699,23.42825,27.25472,24.87918,23.30022,24.69425,28.20067
2021-01-02 06:00:00,26.05272,25.05699,23.42825,27.25472,24.87918,23.30022,24.69425,28.20067
2021-01-02 07:00:00,24.10392,23.18642,21.6786,25.22057,23.02284,21.55768,22.85214,26.0954
2021-01-02 08:00:00,19.26749,19.23904,20.22767,19.02567,19.97873,21.25896,20.79666,19.13236
2021-01-02 09:00:00,20.40548,20.37703,21.42966,20.15654,21.15228,22.51786,22.0271,20.27034
2021-01-02 10:00:00,20.44104,20.4197,21.47234,20.1921,21.19495,22.56053,22.06978,20.3059
2021-01-02 11:00:00,20.44104,20.4197,21.47234,20.1921,21.19495,22.56053,22.06978,20.3059
2021-01-02 12:00:00,20.44104,20.4197,21.47234,20.1921,21.19495,22.56053,22.06978,20.3059
2021-01-02 13:00:00,20.44104,20.4197,21.47234,20.1921,21.19495,22.56053,22.06978,20.3059
2021-01-02 14:00:00,20.44104,20.4197,21.47234,20.1921,21.19495,22.56053,22.06978,20.3059
2021-01-02 15:00:00,20.44104,20.4197,21.47234,20.1921,21.19495,22.56053,22.06978,20.3059
2021-01-02 16:00:00,19.71557,19.69424,20.7042,19.47375,20.44815,21.75683,21.28741,19.58044
2021-01-02 17:00:00,19.81515,19.79381,20.81088,19.57332,20.54772,21.86352,21.38699,19.68001
2021-01-02 18:00:00,19.50931,18.71984,18.00148,20.14943,18.67716,18.69139,18.87631,20.88912
2021-01-02 19:00:00,25.93181,24.88629,23.92611,26.7853,24.82939,24.85073,25.09255,27.76681
2021-01-02 20:00:00,27.48231,26.37278,25.35571,28.3927,26.31588,26.33722,26.59326,29.43111
2021-01-02 21:00:00,27.48231,26.37278,25.35571,28.3927,26.31588,26.33722,26.59326,29.43111
2021-01-02 22:00:00,27.29739,26.19497,25.18501,28.20067,26.13807,26.15941,26.41545,29.23908
2021-01-02 23:00:00,25.65443,24.61602,23.67007,26.5008,24.55912,24.58045,24.82228,27.4752
2021-01-03 00:00:00,26.42257,25.34148,23.61317,27.67435,25.07121,23.54916,24.82228,28.61319
2021-01-03 01:00:00,25.39127,24.34575,22.68856,26.59326,24.08259,22.62454,23.84788,27.48943
2021-01-03 02:00:00,25.39127,24.34575,22.68856,26.59326,24.08259,22.62454,23.84788,27.48943
2021-01-03 03:00:00,25.99582,24.92896,23.2291,27.22627,24.65869,23.16509,24.41687,28.15088
2021-01-03 04:00:00,26.42257,25.34148,23.61317,27.67435,25.07121,23.54916,24.82228,28.61319
2021-01-03 05:00:00,26.42257,25.34148,23.61317,27.67435,25.07121,23.54916,24.82228,28.61319
2021-01-03 06:00:00,26.42257,25.34148,23.61317,27.67435,25.07121,23.54916,24.82228,28.61319
2021-01-03 07:00:00,22.95883,22.01999,20.51927,24.04702,21.78528,20.46237,21.57191,24.86495
2021-01-03 08:00:00,13.6487,13.3642,13.68426,13.76961,13.65581,14.0541,14.06121,13.83362
2021-01-03 09:00:00,0.79659,0.77525,0.79659,0.8037,0.79659,0.81793,0.81793,0.8037
2021-01-03 10:00:00,0.79659,0.77525,0.79659,0.8037,0.79659,0.81793,0.81793,0.8037
2021-01-03 11:00:00,16.44387,16.10247,16.49366,16.59323,16.45809,16.93462,16.94885,16.67147
2021-01-03 12:00:00,19.20348,18.80519,19.26038,19.38129,19.22482,19.77958,19.79381,19.47375
2021-01-03 13:00:00,19.29594,18.89765,19.35284,19.47375,19.31728,19.87205,19.88627,19.56621
2021-01-03 14:00:00,19.60177,19.18926,19.65867,19.77958,19.616,20.18499,20.19922,19.87205
2021-01-03 15:00:00,19.45241,19.04701,19.50931,19.63022,19.46664,20.02852,20.04274,19.72269
2021-01-03 16:00:00,8.74825,8.56333,8.7767,8.82649,8.75536,9.01141,9.01852,8.86916
2021-01-03 17:00:00,0.79659,0.77525,0.79659,0.8037,0.79659,0.81793,0.81793,0.8037
2021-01-03 18:00:00,11.85637,11.37984,10.93176,12.276,11.34428,11.37984,11.46519,12.7312
2021-01-03 19:00:00,25.91759,24.87918,23.89055,26.8422,24.80094,24.87206,25.05699,27.8166
2021-01-03 20:00:00,43.86217,42.0983,40.42688,45.41979,41.97027,42.0983,42.40413,47.07698
2021-01-03 21:00:00,41.57198,39.90056,38.3145,43.04424,39.77254,39.89345,40.18506,44.61609
2021-01-03 22:00:00,49.79391,47.78822,45.89632,51.55779,47.64597,47.78822,48.13672,53.44257
2021-01-03 23:00:00,30.52642,29.29598,28.12954,31.60751,29.21063,29.29598,29.50935,32.75971
2021-01-04 00:00:00,27.02001,25.93892,24.11815,28.41404,25.6971,24.64447,25.43394,29.33865
2021-01-04 01:00:00,26.60038,25.53352,23.74119,27.97307,25.29881,24.2604,25.03565,28.88346
2021-01-04 02:00:00,26.30166,25.24902,23.47803,27.66012,25.02142,23.99013,24.75826,28.55629
2021-01-04 03:00:00,26.30166,25.24902,23.47803,27.66012,25.02142,23.99013,24.75826,28.55629
2021-01-04 04:00:00,26.10962,25.0641,23.30733,27.46098,24.8365,23.81232,24.58045,28.35003
2021-01-04 05:00:00,25.34148,24.32441,22.62454,26.65016,24.10392,23.1153,23.85499,27.51788
2021-01-04 06:00:00,27.0129,25.93181,24.11104,28.40693,25.6971,24.63735,25.42683,29.33154
2021-01-04 07:00:00,27.88772,26.76396,24.8934,29.32443,26.52214,25.43394,26.24476,30.27749
2021-01-04 08:00:00,22.12668,22.50363,23.95456,20.79666,23.71274,25.54774,24.78671,20.77532
2021-01-04 09:00:00,22.11956,22.48941,23.94034,20.78243,23.69852,25.53352,24.77249,20.76821
2021-01-04 10:00:00,22.84503,23.2291,24.72981,21.46522,24.47377,26.37989,25.59042,21.451
2021-01-04 11:00:00,22.86637,23.25044,24.75115,21.48656,24.49511,26.40123,25.61175,21.46522
2021-01-04 12:00:00,22.87348,23.25755,24.75826,21.49367,24.50222,26.40834,25.61886,21.47234
2021-01-04 13:00:00,22.87348,23.25755,24.76538,21.50079,24.50933,26.41545,25.62598,21.47945
2021-01-04 14:00:00,22.87348,23.25755,24.76538,21.50079,24.50933,26.41545,25.62598,21.47945
2021-01-04 15:00:00,23.01573,23.3998,24.91474,21.62881,24.65869,26.57193,25.78245,21.60747
2021-01-04 16:00:00,22.75968,23.13664,24.63735,21.38699,24.38131,26.28032,25.49084,21.36565
2021-01-04 17:00:00,21.96309,22.33294,23.76964,20.64018,23.53493,25.35571,24.60179,20.61885
2021-01-04 18:00:00,25.78245,24.91474,23.72697,26.42257,24.98586,25.01431,24.97875,27.34007
