Timestamp,ATACAMA_______220,CARDONES______220,CHARRUA_______220,CRUCERO_______220,P.AZUCAR______220,P.MONTT_______220,QUILLOTA______220,TARAPACA______220
2020-01-01 00:00:00,24.79585,24.63203,23.33639,26.71697,24.44587,23.33639,24.08846,27.66263
2020-01-01 01:00:00,24.79585,24.63203,23.33639,26.71697,24.44587,23.33639,24.08846,27.66263
2020-01-01 02:00:00,24.79585,24.63203,23.33639,26.71697,24.44587,23.33639,24.08846,27.66263
2020-01-01 03:00:00,24.79585,24.63203,23.33639,26.71697,24.44587,23.33639,24.08846,27.66263
2020-01-01 04:00:00,24.40864,24.24483,22.97153,26.29253,24.06612,22.97153,23.7087,27.23075
2020-01-01 05:00:00,24.014,23.85762,22.60666,25.8681,23.67892,22.59922,23.32894,26.79143
2020-01-01 06:00:00,22.56199,22.41306,21.23656,24.3044,22.2418,21.23656,21.92161,25.16816
2020-01-01 07:00:00,18.83144,18.7123,17.7294,20.2909,18.57082,17.72196,18.29531,21.00573
2020-01-01 08:00:00,18.8091,18.21341,17.6326,20.01539,18.18362,18.41445,18.10916,20.4845
2020-01-01 09:00:00,18.8091,18.21341,17.6326,20.01539,18.18362,18.41445,18.10916,20.4845
2020-01-01 10:00:00,18.8091,18.21341,17.6326,20.01539,18.18362,18.41445,18.10916,20.4845
2020-01-01 11:00:00,18.88356,18.28787,17.70706,20.10474,18.25808,18.48891,18.18362,20.57385
2020-01-01 12:00:00,20.41748,19.76966,19.13673,21.72801,19.73988,19.9856,19.65797,22.23435
2020-01-01 13:00:00,20.90148,20.23877,19.59095,22.24925,20.20899,20.46216,20.12708,22.76303
2020-01-01 14:00:00,20.90148,20.23877,19.59095,22.24925,20.20899,20.46216,20.12708,22.76303
2020-01-01 15:00:00,20.90148,20.23877,19.59095,22.24925,20.20899,20.46216,20.12708,22.76303
2020-01-01 16:00:00,19.5984,18.97292,18.36978,20.85681,18.94313,19.18141,18.86867,21.34081
2020-01-01 17:00:00,18.08682,17.51346,16.955,19.24843,17.49112,17.70706,17.41666,19.6952
2020-01-01 18:00:00,21.76524,21.38549,20.45471,23.35873,21.22912,20.94616,21.0653,24.25227
2020-01-01 19:00:00,24.81074,24.37141,23.30661,26.62017,24.18526,23.86507,24.00655,27.63285
2020-01-01 20:00:00,26.35955,25.89788,24.76606,28.28811,25.70428,25.36176,25.51068,29.36781
2020-01-01 21:00:00,26.35955,25.89788,24.76606,28.28811,25.70428,25.36176,25.51068,29.36781
2020-01-01 22:00:00,26.35955,25.89788,24.76606,28.28811,25.70428,25.36176,25.51068,29.36781
2020-01-01 23:00:00,25.9649,25.51068,24.39375,27.86368,25.31708,24.982,25.13093,28.92849
2020-01-02 00:00:00,23.31405,23.79806,23.15768,25.30963,23.87252,22.49497,23.78316,26.2553
2020-01-02 01:00:00,25.04157,25.5628,24.87031,27.18608,25.64471,24.16292,25.54791,28.19876
2020-01-02 02:00:00,24.60224,25.10859,24.43843,26.70952,25.19049,23.73849,25.09369,27.70731
2020-01-02 03:00:00,23.25448,23.73849,23.09811,25.24262,23.81295,22.4354,23.72359,26.18084
2020-01-02 04:00:00,24.23738,24.73628,24.06612,26.30742,24.81818,23.38851,24.72138,27.29032
2020-01-02 05:00:00,25.00434,25.51813,24.83308,27.1414,25.60004,24.12569,25.50324,28.15408
2020-01-02 06:00:00,25.00434,25.51813,24.83308,27.1414,25.60004,24.12569,25.50324,28.15408
2020-01-02 07:00:00,25.00434,25.51813,24.83308,27.1414,25.60004,24.12569,25.50324,28.15408
2020-01-02 08:00:00,22.21201,23.40341,24.87031,23.07577,24.42354,25.77874,25.21283,23.78316
2020-01-02 09:00:00,22.65879,23.87252,25.3692,23.53744,24.91499,26.29253,25.71917,24.25972
2020-01-02 10:00:00,22.78537,24.00655,25.51068,23.67147,25.05646,26.44146,25.86065,24.39375
