Timestamp,TH_NP15_GEN-APND,TH_SP15_GEN-APND,TH_ZP26_GEN-APND
2021-01-04 07:00:00,53.2913,51.42952,54.82734
2021-01-04 08:00:00,36.54698,35.03753,36.44062
2021-01-04 09:00:00,30.92443,30.36112,30.0313
2021-01-04 10:00:00,30.80736,30.36519,30.01559
2021-01-04 11:00:00,29.17237,28.45542,28.27449
2021-01-04 12:00:00,26.51265,25.90806,25.70915
2021-01-04 13:00:00,25.84763,25.25777,25.078
2021-01-04 14:00:00,27.92173,27.56394,27.31766
2021-01-04 15:00:00,31.99654,31.73425,31.69089
2021-01-04 16:00:00,39.87,40.02343,40.05037
2021-01-04 17:00:00,60.52572,59.54226,62.31065
2021-01-04 18:00:00,61.86816,59.97914,64.40518
2021-01-04 19:00:00,48.85053,48.35585,50.14569
2021-01-04 20:00:00,45.02872,44.65062,46.1703
2021-01-04 21:00:00,38.7591,38.69774,38.98276
2021-01-04 22:00:00,33.89217,33.87823,33.83293
2021-01-04 23:00:00,32.05038,31.77566,31.8378
2021-01-05 00:00:00,28.78137,27.83573,28.30855
2021-01-05 01:00:00,27.88398,27.01892,27.43179
2021-01-05 02:00:00,26.81308,25.99762,26.38645
2021-01-05 03:00:00,27.03563,26.17632,26.56518
2021-01-05 04:00:00,28.01454,27.01,27.48272
2021-01-05 05:00:00,31.67988,30.72715,31.07244
2021-01-05 06:00:00,41.46919,40.36529,40.98844
2021-01-05 07:00:00,51.00714,47.94599,51.61037
2021-01-05 08:00:00,33.51498,31.76227,32.67
2021-01-05 09:00:00,28.34124,26.77804,26.94917
2021-01-05 10:00:00,25.33334,24.17773,24.0061
2021-01-05 11:00:00,24.27211,23.0133,22.91551
2021-01-05 12:00:00,22.98796,21.8756,21.77218
2021-01-05 13:00:00,23.39711,22.48,22.3073
2021-01-05 14:00:00,26.85093,25.69,25.51065
2021-01-05 15:00:00,38.68592,35.47946,39.30355
2021-01-05 16:00:00,46.27048,45.16664,47.22211
2021-01-05 17:00:00,65.90654,61.34,69.49218
2021-01-05 18:00:00,60.15439,56.50223,62.69738
2021-01-05 19:00:00,51.85779,50.0,53.39349
2021-01-05 20:00:00,44.14901,43.13162,44.83504
2021-01-05 21:00:00,38.63574,38.17487,38.19449
2021-01-05 22:00:00,34.47,34.46907,34.47
2021-01-05 23:00:00,32.83531,32.48642,32.40927
2021-01-06 00:00:00,29.49426,28.64,28.76799
2021-01-06 01:00:00,28.84182,27.83237,27.97161
2021-01-06 02:00:00,28.53742,27.59,27.73068
2021-01-06 03:00:00,28.92405,27.98632,28.15814
2021-01-06 04:00:00,30.38931,29.2909,29.48313
2021-01-06 05:00:00,35.77316,34.82225,34.88733
2021-01-06 06:00:00,42.36234,41.50466,41.95244
2021-01-06 07:00:00,50.26409,47.65,49.86634
2021-01-06 08:00:00,34.84,32.98666,33.18686
2021-01-06 09:00:00,30.37964,27.51554,28.77271
2021-01-06 10:00:00,28.14368,25.23288,26.70694
2021-01-06 11:00:00,26.4391,23.77198,25.10961
2021-01-06 12:00:00,24.96044,22.51365,23.68
2021-01-06 13:00:00,25.08461,22.69549,24.09005
2021-01-06 14:00:00,28.03417,25.67,26.94282
2021-01-06 15:00:00,33.11544,31.36882,31.79214
2021-01-06 16:00:00,45.16657,44.02333,44.96401
2021-01-06 17:00:00,59.90093,57.98,61.09198
2021-01-06 18:00:00,52.07964,50.5828,52.62142
2021-01-06 19:00:00,46.38973,45.14142,46.28
2021-01-06 20:00:00,40.62694,39.89278,40.15256
2021-01-06 21:00:00,37.86765,37.02247,36.99942
2021-01-06 22:00:00,34.29781,33.65483,33.63037
2021-01-06 23:00:00,32.15568,31.20191,31.32843
2021-01-07 00:00:00,29.08881,28.27834,28.40461
2021-01-07 01:00:00,28.51727,27.57701,27.71748
2021-01-07 02:00:00,27.60326,26.67981,26.86557
2021-01-07 03:00:00,28.20039,27.19384,27.38893
2021-01-07 04:00:00,30.35314,29.41281,29.60821
2021-01-07 05:00:00,35.69612,34.49764,34.67347
2021-01-07 06:00:00,45.66408,43.603,45.17391
2021-01-07 07:00:00,47.10551,44.26387,46.57513
2021-01-07 08:00:00,35.03402,32.79855,34.10931
2021-01-07 09:00:00,31.2829,28.24,30.58307
2021-01-07 10:00:00,29.25855,26.0848,28.37273
2021-01-07 11:00:00,27.27323,24.23596,26.38568
2021-01-07 12:00:00,25.29864,22.77,24.58932
2021-01-07 13:00:00,25.69342,23.17445,24.98
2021-01-07 14:00:00,28.63162,26.35177,27.89414
2021-01-07 15:00:00,32.52821,31.06553,31.4222
2021-01-07 16:00:00,43.30584,41.71496,43.18543
2021-01-07 17:00:00,58.32395,55.26099,58.96455
2021-01-07 18:00:00,53.06536,50.19,53.25103
2021-01-07 19:00:00,46.738,44.60727,46.18166
2021-01-07 20:00:00,41.72532,39.9,40.79319
2021-01-07 21:00:00,38.31224,36.28398,37.073
2021-01-07 22:00:00,35.57,33.86705,34.76046
2021-01-07 23:00:00,32.7,31.1237,31.69928
2021-01-08 00:00:00,31.79257,30.6855,31.00773
2021-01-08 01:00:00,30.65709,29.57768,29.92518
2021-01-08 02:00:00,30.1929,29.28229,29.60404
2021-01-08 03:00:00,30.41741,29.37064,29.73075
2021-01-08 04:00:00,31.06406,29.98,30.31643
2021-01-08 05:00:00,36.66883,35.264,35.71634
2021-01-08 06:00:00,45.43476,43.3409,44.7731
2021-01-08 07:00:00,46.08586,43.92463,45.23953
2021-01-08 08:00:00,34.73218,32.79625,33.97719
2021-01-08 09:00:00,30.94598,28.29367,30.44415
2021-01-08 10:00:00,26.50414,24.26843,24.16908
2021-01-08 11:00:00,24.22873,22.0175,20.16351
2021-01-08 12:00:00,21.79938,19.79351,18.82493
2021-01-08 13:00:00,20.00006,18.02222,16.52399
2021-01-08 14:00:00,22.28399,20.3222,19.65613
2021-01-08 15:00:00,28.30389,26.78139,27.16687
2021-01-08 16:00:00,39.08208,37.90579,38.10315
2021-01-08 17:00:00,47.87233,46.68271,46.97036
2021-01-08 18:00:00,43.51879,41.95574,42.3388
2021-01-08 19:00:00,39.50494,38.09961,38.40703
2021-01-08 20:00:00,37.37374,35.7697,36.20546
2021-01-08 21:00:00,35.85795,34.23538,34.64462
2021-01-08 22:00:00,33.00298,31.2509,31.76137
2021-01-08 23:00:00,31.75729,30.2927,30.693
2021-01-09 00:00:00,32.18726,30.78684,31.24077
2021-01-09 01:00:00,31.00495,29.51293,29.97938
2021-01-09 02:00:00,29.70492,28.32213,28.78405
2021-01-09 03:00:00,29.83451,28.39416,28.85745
2021-01-09 04:00:00,31.08964,29.53763,30.05085
2021-01-09 05:00:00,35.5503,33.6382,34.27674
2021-01-09 06:00:00,40.27921,38.30226,38.86653
2021-01-09 07:00:00,38.91206,37.0259,37.57974
2021-01-09 08:00:00,31.35709,28.67644,29.77681
2021-01-09 09:00:00,28.0793,24.26384,26.61507
2021-01-09 10:00:00,22.98128,20.06386,20.63554
2021-01-09 11:00:00,19.76956,17.17,17.38814
2021-01-09 12:00:00,15.25367,13.14652,13.07603
2021-01-09 13:00:00,14.2388,12.28213,12.07555
2021-01-09 14:00:00,19.74479,17.26471,17.38259
2021-01-09 15:00:00,28.93399,27.07955,27.3075
2021-01-09 16:00:00,36.96173,35.30239,35.62322
2021-01-09 17:00:00,53.87,50.40348,53.25736
2021-01-09 18:00:00,48.90254,45.95,48.19404
2021-01-09 19:00:00,42.62418,40.0,41.50395
2021-01-09 20:00:00,39.90193,38.26645,38.96047
2021-01-09 21:00:00,38.22387,36.62642,37.17039
2021-01-09 22:00:00,34.34623,32.89663,33.40279
2021-01-09 23:00:00,33.00169,31.32487,31.9746
2021-01-10 00:00:00,32.91235,31.46,31.8403
2021-01-10 01:00:00,31.63155,30.22864,30.63127
2021-01-10 02:00:00,32.3369,31.01289,31.38657
2021-01-10 03:00:00,31.7152,30.48332,30.77783
2021-01-10 04:00:00,31.8101,30.30488,30.72534
2021-01-10 05:00:00,34.68639,33.29879,33.70019
2021-01-10 06:00:00,39.86062,37.76769,38.36907
2021-01-10 07:00:00,36.00592,33.68961,34.29355
2021-01-10 08:00:00,29.86891,27.42048,28.36408
2021-01-10 09:00:00,25.56476,21.16353,21.92572
2021-01-10 10:00:00,19.44938,15.0,14.43841
2021-01-10 11:00:00,16.17344,12.68853,12.14145
2021-01-10 12:00:00,12.92564,9.90613,9.24063
2021-01-10 13:00:00,11.25644,8.31894,7.4191
2021-01-10 14:00:00,18.30759,13.93,13.22062
2021-01-10 15:00:00,27.2095,24.67084,25.4439
2021-01-10 16:00:00,36.62441,34.60288,35.16745
2021-01-10 17:00:00,51.17933,48.53,49.52607
2021-01-10 18:00:00,49.78392,46.76596,47.85979
2021-01-10 19:00:00,42.22525,39.77,40.67857
2021-01-10 20:00:00,40.61,37.9943,39.00501
2021-01-10 21:00:00,38.12603,36.06208,36.8808
2021-01-10 22:00:00,34.14716,32.41,33.04355
2021-01-10 23:00:00,32.48604,30.89016,31.40381
2021-01-11 00:00:00,31.42319,29.87561,30.50688
2021-01-11 01:00:00,30.52085,29.04153,29.65485
2021-01-11 02:00:00,30.40881,28.93829,29.56133
2021-01-11 03:00:00,30.21288,28.92485,29.47362
2021-01-11 04:00:00,31.76204,29.80251,30.57367
2021-01-11 05:00:00,37.88704,35.67274,36.58473
2021-01-11 06:00:00,45.99361,43.872,44.88527
2021-01-11 07:00:00,45.7793,42.04238,45.28706
2021-01-11 08:00:00,35.20023,29.91475,34.89645
2021-01-11 09:00:00,31.11094,26.06809,31.11367
2021-01-11 10:00:00,29.09713,21.57881,23.47935
2021-01-11 11:00:00,27.28838,20.39874,21.54667
2021-01-11 12:00:00,25.27241,19.92057,21.24115
2021-01-11 13:00:00,23.91091,18.92365,20.38107
2021-01-11 14:00:00,25.566,21.24082,24.07654
2021-01-11 15:00:00,31.49341,26.7818,31.32304
2021-01-11 16:00:00,42.23655,40.03654,41.9134
2021-01-11 17:00:00,57.57531,53.74881,58.6392
2021-01-11 18:00:00,54.79825,50.88359,55.25948
2021-01-11 19:00:00,55.4709,51.85771,55.20715
2021-01-11 20:00:00,47.59602,44.97,46.88357
2021-01-11 21:00:00,44.5829,42.14402,43.55934
2021-01-11 22:00:00,38.74077,36.90207,37.69341
2021-01-11 23:00:00,33.5968,32.57027,33.09373
2021-01-12 00:00:00,31.93556,31.19766,31.38455
2021-01-12 01:00:00,31.22751,30.72762,30.80988
2021-01-12 02:00:00,30.64171,30.29627,30.33361
2021-01-12 03:00:00,30.66049,30.27451,30.34299
2021-01-12 04:00:00,32.03898,31.58096,31.62643
2021-01-12 05:00:00,36.51013,35.6325,35.80213
2021-01-12 06:00:00,47.56031,46.05526,47.22561
2021-01-12 07:00:00,49.75001,46.93411,48.87458
2021-01-12 08:00:00,37.63402,33.77606,36.17369
2021-01-12 09:00:00,31.29176,27.98947,30.44138
2021-01-12 10:00:00,30.35556,27.03875,29.39934
2021-01-12 11:00:00,27.70564,24.74791,26.83118
2021-01-12 12:00:00,24.71365,22.1597,24.0
2021-01-12 13:00:00,25.00942,22.29595,24.21335
2021-01-12 14:00:00,26.89081,24.31232,26.14903
2021-01-12 15:00:00,32.71332,30.39009,30.98768
2021-01-12 16:00:00,45.36887,43.26,44.49358
2021-01-12 17:00:00,62.89862,59.44444,63.33318
2021-01-12 18:00:00,55.65591,52.28067,56.09293
2021-01-12 19:00:00,50.67927,47.71718,50.80598
2021-01-12 20:00:00,42.57739,40.77756,41.74754
2021-01-12 21:00:00,39.13925,37.83842,37.83842
2021-01-12 22:00:00,35.41872,34.30579,34.36667
2021-01-12 23:00:00,33.94303,32.62067,32.73964
2021-01-13 00:00:00,30.75351,29.36819,29.68764
2021-01-13 01:00:00,29.94455,28.57163,28.84024
2021-01-13 02:00:00,29.21241,27.88998,28.14625
2021-01-13 03:00:00,29.26257,28.00046,28.20778
2021-01-13 04:00:00,30.29778,29.17407,29.32289
2021-01-13 05:00:00,35.80084,34.38245,34.58354
2021-01-13 06:00:00,45.43105,43.03409,45.0
2021-01-13 07:00:00,47.67133,41.97107,47.85966
2021-01-13 08:00:00,36.36872,30.03442,35.27
2021-01-13 09:00:00,29.29405,24.0,28.25226
2021-01-13 10:00:00,25.08054,20.19064,24.0
2021-01-13 11:00:00,23.79188,19.21388,22.80331
2021-01-13 12:00:00,20.91759,17.1266,20.24678
2021-01-13 13:00:00,21.06076,17.23697,20.29765
2021-01-13 14:00:00,22.35808,18.38402,21.45537
2021-01-13 15:00:00,29.28073,25.63937,27.69777
2021-01-13 16:00:00,41.84746,39.269,41.1096
2021-01-13 17:00:00,57.86074,53.40041,59.36319
2021-01-13 18:00:00,50.7682,47.62327,51.03713
2021-01-13 19:00:00,42.44034,41.12027,41.63335
2021-01-13 20:00:00,40.6396,38.61901,40.12055
2021-01-13 21:00:00,40.0,38.62069,38.83685
2021-01-13 22:00:00,33.69597,33.01067,32.79138
2021-01-13 23:00:00,32.48561,31.43653,31.3058
2021-01-14 00:00:00,30.99109,29.59179,29.73666
2021-01-14 01:00:00,31.2173,29.59217,29.78682
2021-01-14 02:00:00,29.88979,28.38166,28.57736
2021-01-14 03:00:00,30.02087,28.39582,28.70771
2021-01-14 04:00:00,29.86262,28.41306,28.55832
2021-01-14 05:00:00,35.24385,33.05442,33.43254
2021-01-14 06:00:00,46.06053,42.46643,44.27979
2021-01-14 07:00:00,47.31572,42.95368,45.03788
2021-01-14 08:00:00,35.19252,31.21662,33.2
2021-01-14 09:00:00,29.75809,26.0741,28.23315
2021-01-14 10:00:00,26.19307,22.82411,25.0
2021-01-14 11:00:00,24.06407,21.1873,23.24092
2021-01-14 12:00:00,21.88,19.75995,21.26226
2021-01-14 13:00:00,23.47923,21.15241,22.79233
2021-01-14 14:00:00,26.51931,24.23141,25.79312
2021-01-14 15:00:00,34.4558,31.93347,32.72852
2021-01-14 16:00:00,44.38844,42.86,43.43145
2021-01-14 17:00:00,58.51856,54.25173,58.49811
2021-01-14 18:00:00,49.3994,46.56418,48.6572
2021-01-14 19:00:00,45.14787,43.09531,44.32583
2021-01-14 20:00:00,40.91147,39.09975,39.85474
2021-01-14 21:00:00,38.49,36.2673,36.9369
2021-01-14 22:00:00,34.50507,32.54176,33.08009
2021-01-14 23:00:00,31.66684,30.27336,30.51405
2021-01-15 00:00:00,28.75124,27.29997,27.58851
2021-01-15 01:00:00,28.94203,27.64534,27.84993
2021-01-15 02:00:00,27.85421,26.54681,26.7878
2021-01-15 03:00:00,28.53557,27.21256,27.45105
2021-01-15 04:00:00,29.43871,28.0193,28.32074
2021-01-15 05:00:00,32.98152,31.26225,31.60298
2021-01-15 06:00:00,43.60438,41.24211,41.83159
2021-01-15 07:00:00,41.81095,37.01601,41.37058
2021-01-15 08:00:00,31.71081,26.10146,31.43209
2021-01-15 09:00:00,26.45586,21.2394,26.61038
2021-01-15 10:00:00,25.40269,18.40838,24.36163
2021-01-15 11:00:00,25.01,18.05192,23.99875
2021-01-15 12:00:00,23.64196,19.21,24.576
2021-01-15 13:00:00,24.04482,19.67397,25.05661
2021-01-15 14:00:00,25.365,21.18718,26.51066
2021-01-15 15:00:00,32.80506,27.97763,33.1805
2021-01-15 16:00:00,43.5659,39.66247,44.14649
2021-01-15 17:00:00,50.33259,47.20764,49.86381
2021-01-15 18:00:00,46.87117,44.02608,46.39914
2021-01-15 19:00:00,41.13603,39.06652,39.64002
2021-01-15 20:00:00,39.13534,37.07244,37.56695
2021-01-15 21:00:00,36.49733,34.38579,34.84577
2021-01-15 22:00:00,34.31534,32.56253,32.91583
2021-01-15 23:00:00,30.53354,29.0,29.2561
2021-01-16 00:00:00,30.89584,29.58388,29.68859
2021-01-16 01:00:00,30.37,29.18175,29.20903
2021-01-16 02:00:00,30.45962,29.11252,29.16398
2021-01-16 03:00:00,30.403,29.02585,29.16477
2021-01-16 04:00:00,30.88717,29.64837,29.633
2021-01-16 05:00:00,33.39287,31.73116,31.80383
2021-01-16 06:00:00,38.4593,36.68725,36.73298
2021-01-16 07:00:00,36.64958,34.44455,34.71838
2021-01-16 08:00:00,29.57407,26.13499,27.96412
2021-01-16 09:00:00,25.74136,21.99615,24.13017
2021-01-16 10:00:00,20.67912,18.1528,20.15801
2021-01-16 11:00:00,18.47757,16.25961,18.162
2021-01-16 12:00:00,16.72755,14.80033,16.58106
2021-01-16 13:00:00,16.38131,14.57,16.3116
2021-01-16 14:00:00,22.54428,19.59228,21.52232
2021-01-16 15:00:00,31.22296,28.92714,29.58052
2021-01-16 16:00:00,40.1502,38.74609,38.71223
2021-01-16 17:00:00,47.98222,46.06367,46.57212
2021-01-16 18:00:00,46.75261,44.4738,45.31001
2021-01-16 19:00:00,43.10457,41.12774,41.61117
2021-01-16 20:00:00,40.37793,38.63473,38.97831
2021-01-16 21:00:00,38.41362,36.76329,36.96456
2021-01-16 22:00:00,33.54674,32.09622,32.25063
2021-01-16 23:00:00,33.34575,31.83215,32.02799
2021-01-17 00:00:00,31.32209,29.65101,29.85247
2021-01-17 01:00:00,30.61288,28.99384,29.21206
2021-01-17 02:00:00,30.91113,29.4542,29.56459
2021-01-17 03:00:00,31.12331,29.48318,29.62777
2021-01-17 04:00:00,31.05479,29.67016,29.76572
2021-01-17 05:00:00,33.12493,31.50086,31.60909
2021-01-17 06:00:00,34.84057,32.91996,33.13563
2021-01-17 07:00:00,32.28665,30.03917,30.29521
2021-01-17 08:00:00,22.12358,19.77015,20.60663
2021-01-17 09:00:00,13.94,11.93997,12.99031
2021-01-17 10:00:00,9.2413,8.0569,8.86871
2021-01-17 11:00:00,7.67643,6.52418,7.57075
2021-01-17 12:00:00,6.39515,5.38572,6.382
2021-01-17 13:00:00,7.29575,5.98,6.90651
2021-01-17 14:00:00,14.91352,13.04414,14.04334
2021-01-17 15:00:00,25.99468,24.70857,24.49758
2021-01-17 16:00:00,40.47906,38.29394,38.75431
2021-01-17 17:00:00,50.50741,47.4957,48.72761
2021-01-17 18:00:00,49.07977,45.86533,47.2446
2021-01-17 19:00:00,41.5187,38.98911,39.72686
2021-01-17 20:00:00,39.80416,37.28462,38.16119
2021-01-17 21:00:00,38.60077,35.67283,36.76959
2021-01-17 22:00:00,33.69305,31.60007,32.0582
2021-01-17 23:00:00,31.10224,29.41787,29.64924
2021-01-18 00:00:00,30.06911,28.59797,28.66348
2021-01-18 01:00:00,29.68364,28.18868,28.26802
2021-01-18 02:00:00,29.08144,27.96081,27.93475
2021-01-18 03:00:00,29.07553,27.97528,27.91448
2021-01-18 04:00:00,30.22465,28.76484,28.77682
2021-01-18 05:00:00,33.40705,31.73206,31.74862
2021-01-18 06:00:00,40.71533,39.09958,39.19726
2021-01-18 07:00:00,38.34223,36.57106,36.72025
2021-01-18 08:00:00,31.00713,28.24619,29.50169
2021-01-18 09:00:00,26.13259,23.62208,25.40124
2021-01-18 10:00:00,20.35799,18.44053,19.7363
2021-01-18 11:00:00,18.71933,16.86193,18.35791
2021-01-18 12:00:00,16.93898,15.20654,16.65297
2021-01-18 13:00:00,16.24272,14.69828,15.97959
2021-01-18 14:00:00,21.39973,19.59864,20.88792
2021-01-18 15:00:00,30.36021,28.73175,28.94488
2021-01-18 16:00:00,38.85417,37.87997,37.60892
2021-01-18 17:00:00,47.5914,46.80974,47.27001
2021-01-18 18:00:00,43.2664,42.59436,42.32909
2021-01-18 19:00:00,39.54431,38.74377,38.56274
2021-01-18 20:00:00,38.16911,37.05795,36.96921
2021-01-18 21:00:00,34.93969,33.77,33.73487
2021-01-18 22:00:00,33.77072,32.38418,32.45858
2021-01-18 23:00:00,31.14929,29.8169,29.79511
2021-01-19 00:00:00,30.20877,29.48776,29.27348
2021-01-19 01:00:00,30.2948,29.3402,29.12435
2021-01-19 02:00:00,28.70762,28.01117,27.72797
2021-01-19 03:00:00,28.70809,27.9129,27.6729
2021-01-19 04:00:00,30.24244,29.42697,29.17138
2021-01-19 05:00:00,33.97919,32.728,32.52741
2021-01-19 06:00:00,39.33239,38.36289,38.10064
2021-01-19 07:00:00,40.0,38.59169,38.40258
2021-01-19 08:00:00,32.19332,30.1092,30.72081
2021-01-19 09:00:00,28.99815,26.71162,27.99031
2021-01-19 10:00:00,23.85573,22.06,23.1978
2021-01-19 11:00:00,21.60157,19.95398,21.05609
2021-01-19 12:00:00,20.78501,19.23608,20.27524
2021-01-19 13:00:00,20.63439,19.1416,20.15975
2021-01-19 14:00:00,22.62601,21.20092,22.15974
2021-01-19 15:00:00,28.04761,27.35396,26.53501
2021-01-19 16:00:00,37.83787,37.15586,36.6511
2021-01-19 17:00:00,46.19118,45.43015,44.98582
2021-01-19 18:00:00,42.64815,41.65704,41.35275
2021-01-19 19:00:00,40.0,39.17652,38.80962
2021-01-19 20:00:00,38.9492,38.00761,37.6832
2021-01-19 21:00:00,36.81567,35.63166,35.42009
2021-01-19 22:00:00,34.46708,32.70757,32.88662
2021-01-19 23:00:00,32.78285,31.29376,31.3036
2021-01-20 00:00:00,30.04463,28.38957,28.45219
2021-01-20 01:00:00,29.39107,27.57246,27.60732
2021-01-20 02:00:00,27.99335,28.0,28.0
2021-01-20 03:00:00,28.77224,28.7782,28.7782
2021-01-20 04:00:00,29.2,29.2,29.2
2021-01-20 05:00:00,34.36622,31.76593,31.95119
2021-01-20 06:00:00,43.31637,40.86019,40.8731
2021-01-20 07:00:00,45.35627,42.30142,42.36871
2021-01-20 08:00:00,34.13717,31.62728,30.78045
2021-01-20 09:00:00,25.97653,24.38917,19.80998
2021-01-20 10:00:00,23.41132,21.86568,16.78582
2021-01-20 11:00:00,21.41788,20.21604,15.20544
2021-01-20 12:00:00,19.33312,18.85438,13.93253
2021-01-20 13:00:00,19.44765,19.08203,15.3582
2021-01-20 14:00:00,23.06928,21.91409,20.0
2021-01-20 15:00:00,31.37617,29.31106,28.38674
2021-01-20 16:00:00,40.75499,39.74737,39.20639
2021-01-20 17:00:00,48.89709,47.92344,47.47906
2021-01-20 18:00:00,44.67128,43.41415,43.12369
2021-01-20 19:00:00,42.5869,41.33181,40.96089
2021-01-20 20:00:00,41.82941,40.47,40.16181
2021-01-20 21:00:00,39.23398,37.76,37.57477
2021-01-20 22:00:00,34.72,32.87952,32.97639
2021-01-20 23:00:00,31.69,31.69,31.68459
2021-01-21 00:00:00,31.79876,29.85273,29.88725
2021-01-21 01:00:00,31.23484,29.34182,29.38807
2021-01-21 02:00:00,29.2,29.1996,29.2
2021-01-21 03:00:00,30.27563,28.3241,28.46925
2021-01-21 04:00:00,30.31387,30.296,30.31387
2021-01-21 05:00:00,38.54045,36.52449,36.42886
2021-01-21 06:00:00,43.30172,41.57,41.31827
2021-01-21 07:00:00,44.30395,41.84679,41.80709
2021-01-21 08:00:00,32.49031,30.08481,29.8321
2021-01-21 09:00:00,24.43267,21.79862,18.03252
2021-01-21 10:00:00,22.74203,21.59311,18.17218
2021-01-21 11:00:00,19.50114,16.88428,14.37438
2021-01-21 12:00:00,15.42517,13.41,11.12536
2021-01-21 13:00:00,14.77498,12.83027,10.61832
2021-01-21 14:00:00,18.07257,16.05249,12.99049
2021-01-21 15:00:00,28.45018,26.60371,25.53472
2021-01-21 16:00:00,39.27524,37.74812,37.4127
2021-01-21 17:00:00,46.19013,44.78446,44.39088
2021-01-21 18:00:00,44.65159,43.13215,42.76586
2021-01-21 19:00:00,40.82195,39.12874,38.89859
