Timestamp,TH_NP15_GEN-APND,TH_SP15_GEN-APND,TH_ZP26_GEN-APND
2025-01-06 02:00:00,43.46286,42.69798,42.92639
2025-01-06 03:00:00,42.22243,41.59101,41.88792
2025-01-06 04:00:00,45.0625,44.16976,44.23751
2025-01-06 05:00:00,48.30716,47.28942,47.39301
2025-01-06 06:00:00,50.19355,49.03,49.12164
2025-01-06 07:00:00,52.72287,48.71193,50.18845
2025-01-06 08:00:00,40.7721,28.4364,38.13961
2025-01-06 09:00:00,38.46232,16.74581,23.38431
2025-01-06 10:00:00,35.45707,14.92796,19.26513
2025-01-06 11:00:00,33.63952,14.05859,18.79896
2025-01-06 12:00:00,31.74518,12.51915,16.65578
2025-01-06 13:00:00,31.35149,8.25097,11.51135
2025-01-06 14:00:00,32.78879,7.9,10.7187
2025-01-06 15:00:00,37.1802,20.5084,26.06
2025-01-06 16:00:00,47.53482,42.28787,44.89243
2025-01-06 17:00:00,49.27894,43.02606,46.33728
2025-01-06 18:00:00,49.20112,43.23685,46.06507
2025-01-06 19:00:00,48.93256,42.74889,45.9399
2025-01-06 20:00:00,48.93838,41.97044,46.1554
2025-01-06 21:00:00,48.43439,43.05998,46.22116
2025-01-06 22:00:00,46.60509,40.05246,45.41579
2025-01-06 23:00:00,45.67376,29.0,44.5641
2025-01-07 00:00:00,48.17413,46.48752,48.40731
2025-01-07 01:00:00,48.9422,46.98131,49.29591
2025-01-07 02:00:00,48.0,45.55938,48.37077
2025-01-07 03:00:00,47.81192,46.29,48.24593
2025-01-07 04:00:00,49.293,47.94456,49.54675
2025-01-07 05:00:00,54.90681,52.87823,55.15139
2025-01-07 06:00:00,57.05032,56.4986,57.38301
2025-01-07 07:00:00,57.36779,53.58539,56.9523
2025-01-07 08:00:00,43.31517,30.33294,40.67577
2025-01-07 09:00:00,43.75147,18.7774,28.83501
2025-01-07 10:00:00,36.19345,16.02,23.76537
2025-01-07 11:00:00,33.07709,14.67497,21.3706
2025-01-07 12:00:00,30.4905,11.53349,17.6255
2025-01-07 13:00:00,29.79139,7.09269,12.36927
2025-01-07 14:00:00,31.07835,7.5015,13.33698
2025-01-07 15:00:00,34.35556,21.0126,27.29272
2025-01-07 16:00:00,52.16906,47.20621,50.33467
2025-01-07 17:00:00,53.45958,47.80905,52.02869
2025-01-07 18:00:00,54.26134,52.45208,52.43397
2025-01-07 19:00:00,53.33271,50.91302,51.87428
2025-01-07 20:00:00,53.48526,49.65793,51.98949
2025-01-07 21:00:00,53.0456,49.67185,51.75932
2025-01-07 22:00:00,52.30093,49.40201,51.3932
2025-01-07 23:00:00,51.32135,49.14094,50.63805
2025-01-08 00:00:00,43.85876,42.85194,43.58213
2025-01-08 01:00:00,42.9751,42.15459,42.85705
2025-01-08 02:00:00,42.44666,41.94999,42.47166
2025-01-08 03:00:00,42.39955,42.00952,42.51569
2025-01-08 04:00:00,43.71071,43.13926,43.57963
2025-01-08 05:00:00,48.69043,48.0765,48.22417
2025-01-08 06:00:00,53.26673,51.95649,52.43343
2025-01-08 07:00:00,54.51975,51.84912,52.92495
2025-01-08 08:00:00,44.80565,35.25666,41.62973
2025-01-08 09:00:00,38.08785,24.39431,29.82555
2025-01-08 10:00:00,34.63434,20.24376,25.28213
2025-01-08 11:00:00,32.68953,19.28636,23.874
2025-01-08 12:00:00,31.31729,16.58959,21.93559
2025-01-08 13:00:00,28.6496,13.8031,17.63107
2025-01-08 14:00:00,31.66787,16.32455,20.95237
2025-01-08 15:00:00,40.19754,31.54545,36.79839
2025-01-08 16:00:00,51.264,49.06066,49.95996
2025-01-08 17:00:00,55.22214,51.67558,53.10664
2025-01-08 18:00:00,54.93787,51.26311,52.57435
2025-01-08 19:00:00,53.9293,51.11683,52.28921
2025-01-08 20:00:00,51.96898,50.7703,51.46881
2025-01-08 21:00:00,51.79283,50.24172,51.07974
2025-01-08 22:00:00,49.98548,49.06344,49.77412
2025-01-08 23:00:00,46.28668,45.45813,46.03587
2025-01-09 00:00:00,47.15777,46.95684,47.1886
2025-01-09 01:00:00,46.0716,45.70908,46.05039
2025-01-09 02:00:00,45.44528,45.51749,45.56364
2025-01-09 03:00:00,45.72487,45.41328,45.67754
2025-01-09 04:00:00,46.89169,46.98516,46.76821
2025-01-09 05:00:00,50.35874,50.2998,50.17693
2025-01-09 06:00:00,57.81791,58.10832,57.75369
2025-01-09 07:00:00,57.65285,55.55131,56.36667
2025-01-09 08:00:00,43.22527,37.72309,38.78546
2025-01-09 09:00:00,36.04755,22.00912,20.89
2025-01-09 10:00:00,33.61797,20.28992,19.02782
2025-01-09 11:00:00,32.13566,19.99964,19.02329
2025-01-09 12:00:00,29.0884,17.28611,16.84139
2025-01-09 13:00:00,27.84784,15.68385,14.96226
2025-01-09 14:00:00,30.24156,17.37154,16.40142
2025-01-09 15:00:00,38.68493,32.64797,32.5489
2025-01-09 16:00:00,49.48354,48.32642,48.4516
2025-01-09 17:00:00,50.01961,49.92441,49.67665
2025-01-09 18:00:00,49.22358,49.07989,48.62983
2025-01-09 19:00:00,50.50019,48.88929,49.23339
2025-01-09 20:00:00,49.98789,48.92261,49.26426
2025-01-09 21:00:00,48.95418,47.97683,48.51539
2025-01-09 22:00:00,48.41221,47.53812,48.10762
2025-01-09 23:00:00,47.64,47.8302,47.50797
2025-01-10 00:00:00,42.56431,42.48747,42.61157
2025-01-10 01:00:00,42.28899,42.06126,42.32681
2025-01-10 02:00:00,42.65961,42.26251,42.47183
2025-01-10 03:00:00,42.78542,42.64117,42.65482
2025-01-10 04:00:00,42.8463,43.01454,42.76108
2025-01-10 05:00:00,45.28133,43.90906,45.50062
2025-01-10 06:00:00,50.76533,46.06851,50.39845
2025-01-10 07:00:00,48.12185,43.20165,46.98379
2025-01-10 08:00:00,37.39442,23.49291,29.55068
2025-01-10 09:00:00,30.39247,12.47722,15.13159
2025-01-10 10:00:00,28.61774,10.89315,13.92081
2025-01-10 11:00:00,25.61667,10.7,13.40361
2025-01-10 12:00:00,24.00162,9.97092,12.60794
2025-01-10 13:00:00,23.72571,7.84,9.88921
2025-01-10 14:00:00,25.48097,8.7844,10.98639
2025-01-10 15:00:00,30.91305,17.74029,20.91984
2025-01-10 16:00:00,43.55745,38.77999,42.03582
2025-01-10 17:00:00,45.74916,43.84441,44.166
2025-01-10 18:00:00,45.0,42.69698,43.22059
2025-01-10 19:00:00,43.47363,39.95839,42.34467
2025-01-10 20:00:00,43.33749,39.77587,42.31568
2025-01-10 21:00:00,42.49563,39.93169,42.17987
2025-01-10 22:00:00,41.60667,40.74915,41.46883
2025-01-10 23:00:00,40.30881,40.07126,40.44335
2025-01-11 00:00:00,40.83455,39.72234,39.68726
2025-01-11 01:00:00,39.69506,38.82413,38.70901
2025-01-11 02:00:00,40.39324,40.0036,39.62287
2025-01-11 03:00:00,39.71506,39.67167,39.19005
2025-01-11 04:00:00,40.04738,40.07784,39.60684
2025-01-11 05:00:00,40.46507,40.15545,39.68669
2025-01-11 06:00:00,42.18994,42.64443,41.81216
2025-01-11 07:00:00,40.68969,39.82864,39.92504
2025-01-11 08:00:00,17.43507,10.40004,7.83312
2025-01-11 09:00:00,13.48402,-0.73514,-4.32301
2025-01-11 10:00:00,10.49531,-0.65359,-3.84647
2025-01-11 11:00:00,9.65483,-0.1836,-3.23643
2025-01-11 12:00:00,7.62207,-1.71467,-4.56257
2025-01-11 13:00:00,6.28255,-2.56277,-5.32285
2025-01-11 14:00:00,8.02827,-1.15787,-4.09287
2025-01-11 15:00:00,15.49974,9.17794,6.32972
2025-01-11 16:00:00,43.23186,42.74068,42.28949
2025-01-11 17:00:00,47.48842,48.1136,46.64625
2025-01-11 18:00:00,47.61386,48.20647,46.5242
2025-01-11 19:00:00,47.31991,47.53665,46.36045
2025-01-11 20:00:00,47.84489,46.90876,46.86198
2025-01-11 21:00:00,46.92724,47.44329,46.64245
2025-01-11 22:00:00,47.33251,47.35541,47.00804
2025-01-11 23:00:00,46.25239,46.72382,46.28892
2025-01-12 00:00:00,51.27762,52.47534,52.39481
2025-01-12 01:00:00,48.57112,50.58239,50.11279
2025-01-12 02:00:00,48.5411,50.38414,49.98983
2025-01-12 03:00:00,48.53049,50.34934,49.95232
2025-01-12 04:00:00,50.49111,52.18716,51.88669
2025-01-12 05:00:00,51.68274,52.79308,52.56779
2025-01-12 06:00:00,51.88636,53.20242,52.69799
2025-01-12 07:00:00,49.68648,49.2,49.32223
2025-01-12 08:00:00,26.71975,18.47313,18.89655
2025-01-12 09:00:00,28.08152,-1.55688,-3.47925
2025-01-12 10:00:00,25.62709,-2.43514,-4.16892
2025-01-12 11:00:00,21.0133,-3.48779,-4.52007
2025-01-12 12:00:00,16.68,-3.77958,-4.76726
2025-01-12 13:00:00,15.9326,-4.66311,-5.56028
2025-01-12 14:00:00,24.26797,-3.33743,-5.73523
2025-01-12 15:00:00,34.95235,16.01401,14.44252
2025-01-12 16:00:00,54.58666,52.95502,52.93084
2025-01-12 17:00:00,56.29314,55.95162,55.53434
2025-01-12 18:00:00,56.09928,55.60848,55.09481
2025-01-12 19:00:00,55.47371,54.87899,54.41705
2025-01-12 20:00:00,54.95522,54.7677,54.35838
2025-01-12 21:00:00,54.62,54.65171,54.15161
2025-01-12 22:00:00,54.03625,54.3337,54.00985
2025-01-12 23:00:00,51.69123,52.57646,51.89077
2025-01-13 00:00:00,53.86235,54.71469,54.06964
2025-01-13 01:00:00,51.30183,52.32362,51.62804
2025-01-13 02:00:00,50.55477,51.71411,50.95031
2025-01-13 03:00:00,49.83992,51.02181,50.27557
2025-01-13 04:00:00,50.89404,52.49654,51.6554
2025-01-13 05:00:00,55.68638,57.26595,56.48586
2025-01-13 06:00:00,56.18624,57.44482,57.98261
2025-01-13 07:00:00,51.61436,50.17153,58.64752
2025-01-13 08:00:00,44.77959,33.87,44.37477
2025-01-13 09:00:00,33.86364,15.0,22.45723
2025-01-13 10:00:00,30.09491,8.27449,13.0
2025-01-13 11:00:00,27.33588,3.75439,6.85888
2025-01-13 12:00:00,25.06911,-10.0,4.72352
2025-01-13 13:00:00,24.21591,-10.0,3.60458
2025-01-13 14:00:00,26.99887,3.11174,5.61103
2025-01-13 15:00:00,39.40272,21.8008,27.03828
2025-01-13 16:00:00,53.84997,50.8039,54.34866
2025-01-13 17:00:00,59.37471,57.8,59.40433
2025-01-13 18:00:00,59.97941,57.97682,59.66824
2025-01-13 19:00:00,60.08904,58.04468,58.71709
2025-01-13 20:00:00,59.1631,56.16874,59.46453
2025-01-13 21:00:00,59.30556,56.79214,59.41944
2025-01-13 22:00:00,58.14227,54.08655,58.20251
2025-01-13 23:00:00,53.39188,52.05272,53.83997
2025-01-14 00:00:00,63.98444,59.15,63.1369
2025-01-14 01:00:00,60.21979,55.77209,59.48924
2025-01-14 02:00:00,58.23037,54.27864,57.84362
2025-01-14 03:00:00,58.20321,54.38491,57.89975
2025-01-14 04:00:00,59.34774,56.05395,59.07811
2025-01-14 05:00:00,64.00367,60.44885,64.02052
2025-01-14 06:00:00,70.61232,67.5766,70.67262
2025-01-14 07:00:00,71.24148,64.04349,68.01866
2025-01-14 08:00:00,55.34378,36.29979,43.0658
2025-01-14 09:00:00,46.01458,18.44819,22.86285
2025-01-14 10:00:00,40.65764,11.22,14.03915
2025-01-14 11:00:00,38.75381,11.7,14.80619
2025-01-14 12:00:00,34.98942,6.81554,9.19299
2025-01-14 13:00:00,32.53337,0.77409,1.77584
2025-01-14 14:00:00,37.68126,3.07386,4.05776
2025-01-14 15:00:00,44.80078,28.38229,35.17532
2025-01-14 16:00:00,64.20372,59.22836,62.30376
2025-01-14 17:00:00,68.62708,65.01641,67.23857
2025-01-14 18:00:00,66.7273,63.81229,65.57696
2025-01-14 19:00:00,66.22681,63.43691,65.32411
2025-01-14 20:00:00,66.08067,62.50848,65.18453
2025-01-14 21:00:00,64.63946,62.09788,64.25015
2025-01-14 22:00:00,63.6396,60.30782,63.81972
2025-01-14 23:00:00,61.81708,58.39808,61.87663
2025-01-15 00:00:00,57.29339,54.29864,57.43241
2025-01-15 01:00:00,54.25156,51.35742,54.39166
2025-01-15 02:00:00,53.85652,50.96544,54.05068
2025-01-15 03:00:00,53.72694,50.73116,53.94142
2025-01-15 04:00:00,55.69936,53.62122,56.0216
2025-01-15 05:00:00,59.26459,56.82531,59.64774
2025-01-15 06:00:00,68.21927,65.36994,67.99408
2025-01-15 07:00:00,68.09706,62.97737,66.38572
2025-01-15 08:00:00,50.41908,35.98408,44.47504
2025-01-15 09:00:00,43.0843,14.20123,18.24461
2025-01-15 10:00:00,39.27,7.65907,10.30519
2025-01-15 11:00:00,36.96286,4.84693,6.62389
2025-01-15 12:00:00,34.04863,1.42415,2.70811
2025-01-15 13:00:00,33.07145,-3.13294,-2.59365
2025-01-15 14:00:00,33.96822,0.52955,1.64983
2025-01-15 15:00:00,43.18728,24.1757,30.61308
2025-01-15 16:00:00,62.16262,58.73188,61.71986
2025-01-15 17:00:00,68.65077,63.96648,67.01078
2025-01-15 18:00:00,67.17405,62.82364,65.78678
2025-01-15 19:00:00,64.75517,61.73322,65.15862
2025-01-15 20:00:00,64.7654,61.62,65.09828
2025-01-15 21:00:00,64.15056,61.21487,63.88229
2025-01-15 22:00:00,59.06884,55.97793,59.15809
2025-01-15 23:00:00,57.63,55.26575,58.12354
2025-01-16 00:00:00,51.97,48.57592,51.69145
2025-01-16 01:00:00,51.60679,47.98581,51.20331
2025-01-16 02:00:00,51.66609,48.05101,51.23058
2025-01-16 03:00:00,51.7023,48.04266,51.25104
2025-01-16 04:00:00,54.26558,51.14324,53.8025
2025-01-16 05:00:00,59.18731,55.3267,58.41061
2025-01-16 06:00:00,65.28002,61.5791,64.34244
2025-01-16 07:00:00,65.64214,58.37598,63.55997
2025-01-16 08:00:00,52.0565,32.03248,39.79935
2025-01-16 09:00:00,43.17886,11.55595,13.89407
2025-01-16 10:00:00,37.15643,8.05808,10.18301
2025-01-16 11:00:00,31.33222,8.4743,10.69389
2025-01-16 12:00:00,27.32796,5.48637,7.35909
2025-01-16 13:00:00,25.33122,3.83686,5.1507
2025-01-16 14:00:00,27.92887,4.82438,6.49838
2025-01-16 15:00:00,37.56209,24.68675,30.88618
2025-01-16 16:00:00,58.66677,53.01018,56.22315
2025-01-16 17:00:00,63.44682,56.25179,59.65983
2025-01-16 18:00:00,64.0162,55.67448,59.51388
2025-01-16 19:00:00,62.42764,54.60114,58.65302
2025-01-16 20:00:00,59.50165,52.51678,56.24818
2025-01-16 21:00:00,58.55607,52.39791,55.77075
2025-01-16 22:00:00,56.3849,50.82,54.31501
2025-01-16 23:00:00,53.2131,48.85919,51.77387
2025-01-17 00:00:00,51.79815,46.16544,50.09626
2025-01-17 01:00:00,50.96292,45.26151,49.20046
2025-01-17 02:00:00,49.52028,43.90906,47.89666
2025-01-17 03:00:00,49.66597,43.7613,47.83073
2025-01-17 04:00:00,50.53,45.39422,48.78075
2025-01-17 05:00:00,55.09748,49.54601,53.00181
2025-01-17 06:00:00,58.7979,52.16882,56.19407
2025-01-17 07:00:00,60.10218,49.74026,56.53902
2025-01-17 08:00:00,48.51317,21.62484,28.31817
2025-01-17 09:00:00,46.68413,-1.56139,-2.92629
2025-01-17 10:00:00,44.69112,-4.85217,-7.24781
2025-01-17 11:00:00,40.26545,-4.90443,-6.77793
2025-01-17 12:00:00,35.32716,-5.26684,-6.82886
2025-01-17 13:00:00,33.83169,-10.42514,-12.402
2025-01-17 14:00:00,36.56147,-10.73098,-13.15895
2025-01-17 15:00:00,47.62172,-2.53177,-4.25041
2025-01-17 16:00:00,54.3036,48.98505,51.20521
2025-01-17 17:00:00,56.75473,55.00535,56.85952
2025-01-17 18:00:00,57.21313,53.23584,54.06031
2025-01-17 19:00:00,55.87362,53.45039,53.64125
2025-01-17 20:00:00,57.74568,53.00613,54.39064
2025-01-17 21:00:00,55.93358,53.47904,53.95093
2025-01-17 22:00:00,54.74514,52.80337,52.96357
2025-01-17 23:00:00,52.71675,51.36394,51.20177
2025-01-18 00:00:00,71.47746,71.09178,70.35611
2025-01-18 01:00:00,71.08931,71.38278,70.19768
2025-01-18 02:00:00,67.08018,66.8557,66.54066
2025-01-18 03:00:00,67.73106,68.48855,67.22852
2025-01-18 04:00:00,70.87589,71.86462,70.55372
2025-01-18 05:00:00,75.04835,76.14401,74.63766
2025-01-18 06:00:00,78.47882,79.23254,78.01855
2025-01-18 07:00:00,71.29262,68.91063,69.79158
2025-01-18 08:00:00,53.72214,36.1316,43.4081
2025-01-18 09:00:00,49.7827,12.58674,12.40388
2025-01-18 10:00:00,44.50076,9.48668,9.19875
2025-01-18 11:00:00,38.81118,9.09645,8.82313
2025-01-18 12:00:00,27.49934,8.10303,8.54679
2025-01-18 13:00:00,24.38197,-0.58351,-1.66758
2025-01-18 14:00:00,28.3891,0.20824,-1.0655
2025-01-18 15:00:00,44.34512,19.74478,21.47129
2025-01-18 16:00:00,72.08739,70.88292,70.21089
2025-01-18 17:00:00,78.70356,76.19958,75.71602
2025-01-18 18:00:00,77.06701,76.5344,75.662
2025-01-18 19:00:00,76.19907,76.39759,75.33343
2025-01-18 20:00:00,76.18092,76.26794,75.31533
2025-01-18 21:00:00,75.1771,76.01866,74.78193
2025-01-18 22:00:00,75.16445,76.20214,74.75657
2025-01-18 23:00:00,74.88925,75.93412,74.48917
2025-01-19 00:00:00,69.19434,68.65868,68.58175
2025-01-19 01:00:00,67.78405,68.45,67.89675
2025-01-19 02:00:00,67.15345,67.81003,67.27191
2025-01-19 03:00:00,66.45173,67.35998,66.68645
2025-01-19 04:00:00,66.71518,68.4947,66.85067
2025-01-19 05:00:00,67.63488,69.00815,67.65643
2025-01-19 06:00:00,69.503,71.00037,69.72668
2025-01-19 07:00:00,65.99336,64.41227,64.59209
2025-01-19 08:00:00,46.58711,36.47489,36.45113
2025-01-19 09:00:00,45.47323,5.47893,-0.51206
2025-01-19 10:00:00,43.83049,-0.19367,-4.36387
2025-01-19 11:00:00,39.69463,-0.31627,-4.27025
2025-01-19 12:00:00,33.53011,-1.76241,-5.68429
2025-01-19 13:00:00,22.58973,-5.12317,-8.54012
2025-01-19 14:00:00,32.611,-4.08564,-7.8633
2025-01-19 15:00:00,42.3459,6.94745,1.29427
2025-01-19 16:00:00,60.40191,59.1129,58.13114
2025-01-19 17:00:00,70.2132,70.06914,67.61833
2025-01-19 18:00:00,69.09816,70.28035,67.21449
2025-01-19 19:00:00,67.8672,70.0653,66.33666
2025-01-19 20:00:00,68.00818,70.15954,66.64415
2025-01-19 21:00:00,67.09572,69.88023,66.09393
2025-01-19 22:00:00,65.38077,66.47693,64.93728
2025-01-19 23:00:00,63.43392,63.76834,63.24952
2025-01-20 00:00:00,64.28883,68.66,64.19539
2025-01-20 01:00:00,63.07347,70.4187,62.88012
2025-01-20 02:00:00,63.56815,70.55727,63.41154
2025-01-20 03:00:00,64.6842,72.26653,64.47796
2025-01-20 04:00:00,67.61237,72.88187,67.50602
2025-01-20 05:00:00,73.0,80.53017,72.71059
2025-01-20 06:00:00,81.11,85.0,81.42742
2025-01-20 07:00:00,79.68403,80.08642,79.31985
2025-01-20 08:00:00,52.91777,44.94732,50.37661
2025-01-20 09:00:00,43.17038,28.50916,30.29363
2025-01-20 10:00:00,42.8204,18.38428,19.81535
2025-01-20 11:00:00,35.5874,17.86279,19.84751
2025-01-20 12:00:00,17.54806,13.47956,15.85842
2025-01-20 13:00:00,16.40457,1.92,1.64588
2025-01-20 14:00:00,22.90744,10.26539,10.82044
2025-01-20 15:00:00,36.0,24.5669,28.02955
2025-01-20 16:00:00,70.17798,68.57194,68.29
2025-01-20 17:00:00,75.68252,76.56856,74.56891
2025-01-20 18:00:00,74.90792,77.24802,74.16769
2025-01-20 19:00:00,73.6883,75.49587,73.34916
2025-01-20 20:00:00,72.94001,74.62529,73.02043
2025-01-20 21:00:00,72.40244,74.83626,72.55222
2025-01-20 22:00:00,72.44348,73.31751,72.56489
2025-01-20 23:00:00,68.69071,72.13231,68.56632
2025-01-21 00:00:00,77.15449,77.31312,76.51207
2025-01-21 01:00:00,75.22303,75.49996,74.89314
2025-01-21 02:00:00,74.49843,74.55906,73.93865
2025-01-21 03:00:00,74.5596,74.92806,74.21348
2025-01-21 04:00:00,74.51289,74.73613,74.26285
2025-01-21 05:00:00,86.12991,86.6812,85.62211
2025-01-21 06:00:00,91.71105,90.53346,91.07667
2025-01-21 07:00:00,86.0814,81.67728,84.12191
2025-01-21 08:00:00,62.1094,50.74705,59.9154
2025-01-21 09:00:00,47.04631,32.62737,36.69798
2025-01-21 10:00:00,45.36121,26.53027,25.52516
2025-01-21 11:00:00,40.0,28.65337,33.41087
2025-01-21 12:00:00,32.17576,26.08889,30.42806
2025-01-21 13:00:00,32.06167,20.24174,20.62
2025-01-21 14:00:00,34.76775,24.84816,28.84727
2025-01-21 15:00:00,48.98842,40.93039,46.76119
