Timestamp,India
2017-01-01 00:00:00,1730.42
2017-01-01 00:15:00,1730.19
2017-01-01 00:30:00,1689.91
2017-01-01 00:45:00,1573.95
2017-01-01 01:00:00,1205.92
2017-01-01 01:15:00,1183.04
2017-01-01 01:30:00,1000.89
2017-01-01 01:45:00,1000.27
2017-01-01 02:00:00,895.97
2017-01-01 02:15:00,799.97
2017-01-01 02:30:00,799.89
2017-01-01 02:45:00,799.8
2017-01-01 03:00:00,799.78
2017-01-01 03:15:00,799.94
2017-01-01 03:30:00,854.0
2017-01-01 03:45:00,899.36
2017-01-01 04:00:00,899.99
2017-01-01 04:15:00,1184.91
2017-01-01 04:30:00,1573.0
2017-01-01 04:45:00,1573.6
2017-01-01 05:00:00,1573.05
2017-01-01 05:15:00,1205.37
2017-01-01 05:30:00,1500.09
2017-01-01 05:45:00,799.92
2017-01-01 06:00:00,1999.91
2017-01-01 06:15:00,1999.68
2017-01-01 06:30:00,1999.4
2017-01-01 06:45:00,1999.22
2017-01-01 07:00:00,1998.07
2017-01-01 07:15:00,1859.8
2017-01-01 07:30:00,1850.45
2017-01-01 07:45:00,1989.79
2017-01-01 08:00:00,2149.15
2017-01-01 08:15:00,2159.47
2017-01-01 08:30:00,2149.29
2017-01-01 08:45:00,2347.96
2017-01-01 09:00:00,2399.67
2017-01-01 09:15:00,2499.07
2017-01-01 09:30:00,2499.65
2017-01-01 09:45:00,2499.97
2017-01-01 10:00:00,2529.34
2017-01-01 10:15:00,2529.94
2017-01-01 10:30:00,2709.06
2017-01-01 10:45:00,2709.04
2017-01-01 11:00:00,2709.2
2017-01-01 11:15:00,2709.25
2017-01-01 11:30:00,2709.37
2017-01-01 11:45:00,2709.28
2017-01-01 12:00:00,2569.42
2017-01-01 12:15:00,2569.76
2017-01-01 12:30:00,2529.89
2017-01-01 12:45:00,2549.09
2017-01-01 13:00:00,3200.05
2017-01-01 13:15:00,3119.68
2017-01-01 13:30:00,3119.36
2017-01-01 13:45:00,3119.22
2017-01-01 14:00:00,2730.84
2017-01-01 14:15:00,2500.27
2017-01-01 14:30:00,2499.8
2017-01-01 14:45:00,2499.67
2017-01-01 15:00:00,2482.45
2017-01-01 15:15:00,2450.96
2017-01-01 15:30:00,2499.1
2017-01-01 15:45:00,2499.54
2017-01-01 16:00:00,2419.62
2017-01-01 16:15:00,2450.81
2017-01-01 16:30:00,2499.38
2017-01-01 16:45:00,2499.49
2017-01-01 17:00:00,2499.6
2017-01-01 17:15:00,2499.13
2017-01-01 17:30:00,2499.48
2017-01-01 17:45:00,2500.6
2017-01-01 18:00:00,2634.27
2017-01-01 18:15:00,2499.59
2017-01-01 18:30:00,2498.02
2017-01-01 18:45:00,2499.36
2017-01-01 19:00:00,2498.09
2017-01-01 19:15:00,2399.51
2017-01-01 19:30:00,2499.25
2017-01-01 19:45:00,2493.9
2017-01-01 20:00:00,2485.8
2017-01-01 20:15:00,2499.02
2017-01-01 20:30:00,2277.11
2017-01-01 20:45:00,2277.82
2017-01-01 21:00:00,2399.62
2017-01-01 21:15:00,2277.75
2017-01-01 21:30:00,2277.4
2017-01-01 21:45:00,2236.18
2017-01-01 22:00:00,2009.39
2017-01-01 22:15:00,2232.42
