Timestamp,Jeju,Mainlad
2025-01-01 00:00:00,81.99,81.99
2025-01-01 01:00:00,78.61,78.61
2025-01-01 02:00:00,78.61,78.61
2025-01-01 03:00:00,78.61,78.61
2025-01-01 04:00:00,78.61,78.61
2025-01-01 05:00:00,78.61,78.61
2025-01-01 06:00:00,79.74,79.74
2025-01-01 07:00:00,79.74,79.74
2025-01-01 08:00:00,77.32,77.32
2025-01-01 09:00:00,76.0,76.0
2025-01-01 10:00:00,71.2,71.2
2025-01-01 11:00:00,71.2,71.2
2025-01-01 12:00:00,0.0,0.0
2025-01-01 13:00:00,6.85,6.85
2025-01-01 14:00:00,71.2,71.2
2025-01-01 15:00:00,71.33,71.33
2025-01-01 16:00:00,84.92,84.92
2025-01-01 17:00:00,96.78,96.78
2025-01-01 18:00:00,96.78,96.78
2025-01-01 19:00:00,97.0,97.0
2025-01-01 20:00:00,97.02,97.02
2025-01-01 21:00:00,97.63,97.63
2025-01-01 22:00:00,97.63,97.63
2025-01-01 23:00:00,97.08,97.08
2025-01-02 00:00:00,84.81,84.81
2025-01-02 01:00:00,80.83,80.83
2025-01-02 02:00:00,80.83,80.83
2025-01-02 03:00:00,80.83,80.83
2025-01-02 04:00:00,80.83,80.83
2025-01-02 05:00:00,80.83,80.83
2025-01-02 06:00:00,87.52,87.52
2025-01-02 07:00:00,97.7,97.7
2025-01-02 08:00:00,128.32,128.32
2025-01-02 09:00:00,161.0,151.16
2025-01-02 10:00:00,157.97,157.97
2025-01-02 11:00:00,134.12,134.12
2025-01-02 12:00:00,133.99,133.99
2025-01-02 13:00:00,133.91,133.91
2025-01-02 14:00:00,133.78,133.78
2025-01-02 15:00:00,157.65,138.86
2025-01-02 16:00:00,157.72,133.91
2025-01-02 17:00:00,157.74,133.99
2025-01-02 18:00:00,128.32,128.32
2025-01-02 19:00:00,115.58,115.58
2025-01-02 20:00:00,113.77,113.77
2025-01-02 21:00:00,103.23,103.23
2025-01-02 22:00:00,102.26,102.26
2025-01-02 23:00:00,96.87,96.87
2025-01-03 00:00:00,84.69,84.69
2025-01-03 01:00:00,128.17,81.32
2025-01-03 02:00:00,128.17,81.06
2025-01-03 03:00:00,128.17,81.06
2025-01-03 04:00:00,128.17,81.06
2025-01-03 05:00:00,128.17,81.06
2025-01-03 06:00:00,128.17,87.47
2025-01-03 07:00:00,128.17,115.29
2025-01-03 08:00:00,138.49,138.49
2025-01-03 09:00:00,166.56,166.56
2025-01-03 10:00:00,155.47,155.47
2025-01-03 11:00:00,146.0,146.0
2025-01-03 12:00:00,134.16,134.16
2025-01-03 13:00:00,134.04,134.04
2025-01-03 14:00:00,133.95,133.95
2025-01-03 15:00:00,133.95,133.95
2025-01-03 16:00:00,132.19,132.19
2025-01-03 17:00:00,128.32,128.32
2025-01-03 18:00:00,128.32,128.32
2025-01-03 19:00:00,148.66,128.32
2025-01-03 20:00:00,148.66,103.38
2025-01-03 21:00:00,148.66,102.21
2025-01-03 22:00:00,148.66,88.96
2025-01-03 23:00:00,128.17,88.96
2025-01-04 00:00:00,97.77,97.77
2025-01-04 01:00:00,81.76,81.76
2025-01-04 02:00:00,81.12,81.12
2025-01-04 03:00:00,81.12,81.12
2025-01-04 04:00:00,81.12,81.12
2025-01-04 05:00:00,81.12,81.12
2025-01-04 06:00:00,97.37,97.37
2025-01-04 07:00:00,98.47,98.47
2025-01-04 08:00:00,98.78,98.78
2025-01-04 09:00:00,119.65,119.65
2025-01-04 10:00:00,119.65,119.65
2025-01-04 11:00:00,98.16,98.16
