Timestamp,NSW1,QLD1,SA1,TAS1,VIC1
2017-01-01 00:00:00,45.05,47.13,39.94,34.43,29.57
2017-01-01 00:30:00,178.36,186.25,118.39,72.62,15.94
2017-01-01 01:00:00,80.21,83.75,81.34,42.08,20.16
2017-01-01 01:30:00,60.85,64.91,68.04,35.51,20.78
2017-01-01 02:00:00,49.42,53.33,67.09,32.34,22.23
2017-01-01 02:30:00,60.51,64.03,73.06,37.31,24.23
2017-01-01 03:00:00,55.98,57.5,72.38,36.58,25.2
2017-01-01 03:30:00,51.09,52.02,60.3,34.58,25.2
2017-01-01 04:00:00,51.85,54.35,54.83,35.46,26.38
2017-01-01 04:30:00,57.02,59.63,50.63,89.5,25.2
2017-01-01 05:00:00,55.67,57.64,39.99,91.29,25.2
2017-01-01 05:30:00,53.92,55.91,36.36,91.29,25.11
2017-01-01 06:00:00,46.22,47.76,34.92,91.29,27.11
2017-01-01 06:30:00,46.14,47.99,31.1,91.29,27.29
2017-01-01 07:00:00,46.31,47.15,33.22,91.29,25.45
2017-01-01 07:30:00,45.32,46.08,32.18,91.29,24.42
2017-01-01 08:00:00,45.71,46.83,32.24,91.29,26.14
2017-01-01 08:30:00,47.9,48.91,28.34,91.29,31.48
2017-01-01 09:00:00,52.11,54.32,29.29,91.29,28.28
2017-01-01 09:30:00,56.71,60.06,36.71,91.29,25.35
2017-01-01 10:00:00,53.26,57.55,28.51,91.29,21.34
2017-01-01 10:30:00,67.47,79.89,30.15,91.3,21.75
2017-01-01 11:00:00,61.65,292.05,35.1,91.41,21.19
2017-01-01 11:30:00,80.32,99.72,23.2,91.29,33.52
2017-01-01 12:00:00,102.75,214.18,13.9,91.92,43.65
2017-01-01 12:30:00,51.84,298.82,14.59,93.71,25.02
2017-01-01 13:00:00,92.12,98.5,11.6,91.39,38.57
2017-01-01 13:30:00,70.69,82.33,13.38,91.29,31.98
2017-01-01 14:00:00,60.57,104.05,15.86,91.29,27.39
2017-01-01 14:30:00,61.71,108.77,17.62,91.29,30.96
2017-01-01 15:00:00,62.03,119.94,8.22,87.04,26.7
2017-01-01 15:30:00,51.58,101.09,8.33,84.7,23.08
2017-01-01 16:00:00,47.95,185.32,6.36,81.68,20.74
2017-01-01 16:30:00,50.73,303.85,-3.42,86.48,16.97
2017-01-01 17:00:00,60.86,112.73,6.2,91.29,25.71
2017-01-01 17:30:00,57.59,114.06,13.69,85.81,28.24
2017-01-01 18:00:00,58.73,291.35,12.5,88.9,28.06
2017-01-01 18:30:00,59.84,91.54,4.9,82.91,24.7
2017-01-01 19:00:00,59.06,111.76,2.99,91.29,23.09
2017-01-01 19:30:00,49.99,76.03,2.42,91.29,19.17
2017-01-01 20:00:00,49.99,86.72,11.89,91.29,23.66
2017-01-01 20:30:00,49.92,97.03,13.8,91.29,23.62
2017-01-01 21:00:00,49.99,61.69,17.26,91.29,23.76
2017-01-01 21:30:00,49.99,76.11,23.22,91.29,23.67
2017-01-01 22:00:00,50.86,56.34,25.13,85.92,27.5
2017-01-01 22:30:00,58.62,66.53,24.58,80.57,29.96
2017-01-01 23:00:00,50.18,69.23,20.36,80.57,27.95
2017-01-01 23:30:00,52.33,62.71,18.51,80.57,28.81
2017-01-02 00:00:00,55.91,61.04,31.84,80.56,36.66
2017-01-02 00:30:00,49.93,61.07,35.4,80.57,29.5
2017-01-02 01:00:00,46.44,52.95,34.88,80.56,28.04
2017-01-02 01:30:00,43.22,46.82,25.33,80.57,24.26
2017-01-02 02:00:00,40.96,43.85,23.7,80.57,23.32
2017-01-02 02:30:00,48.32,52.49,23.41,80.57,23.48
2017-01-02 03:00:00,45.24,48.38,23.36,80.57,23.02
2017-01-02 03:30:00,46.96,50.22,30.69,80.57,25.67
2017-01-02 04:00:00,42.6,45.19,29.56,81.4,21.98
2017-01-02 04:30:00,46.13,48.9,31.66,80.57,27.11
2017-01-02 05:00:00,46.29,48.61,35.6,80.57,29.62
2017-01-02 05:30:00,49.8,52.39,39.48,80.57,28.42
2017-01-02 06:00:00,46.9,49.4,35.59,80.57,26.88
2017-01-02 06:30:00,48.61,51.74,41.35,82.91,17.8
2017-01-02 07:00:00,46.65,49.82,31.02,80.57,27.67
2017-01-02 07:30:00,53.96,58.15,39.02,81.12,25.93
2017-01-02 08:00:00,54.51,60.95,31.9,81.68,31.54
2017-01-02 08:30:00,55.51,94.88,23.14,80.57,26.65
2017-01-02 09:00:00,59.51,151.73,53.41,80.57,11.65
2017-01-02 09:30:00,59.09,134.09,49.26,80.57,17.69
2017-01-02 10:00:00,60.71,71.96,36.13,80.57,23.56
2017-01-02 10:30:00,69.92,91.97,30.8,80.57,33.45
2017-01-02 11:00:00,63.59,97.04,32.33,80.57,32.76
2017-01-02 11:30:00,69.92,97.41,32.96,80.57,35.56
2017-01-02 12:00:00,67.58,306.19,31.25,80.57,33.54
2017-01-02 12:30:00,68.57,78.78,25.78,80.57,30.31
2017-01-02 13:00:00,69.91,93.1,28.24,80.57,34.41
2017-01-02 13:30:00,60.58,97.42,23.94,80.57,30.61
2017-01-02 14:00:00,75.14,96.84,31.97,80.57,39.65
2017-01-02 14:30:00,69.84,111.47,26.26,80.57,31.37
2017-01-02 15:00:00,79.52,113.72,27.22,80.57,34.2
2017-01-02 15:30:00,60.4,127.55,16.34,80.57,27.86
2017-01-02 16:00:00,87.21,155.01,27.01,80.57,39.04
2017-01-02 16:30:00,69.91,139.4,18.07,80.57,33.03
2017-01-02 17:00:00,78.42,141.22,26.85,80.57,38.3
2017-01-02 17:30:00,72.58,94.88,33.0,80.57,40.39
2017-01-02 18:00:00,85.75,99.58,43.18,83.36,41.93
2017-01-02 18:30:00,106.96,122.15,49.93,91.29,46.27
2017-01-02 19:00:00,77.13,100.06,36.89,90.49,37.87
2017-01-02 19:30:00,70.93,96.66,33.6,89.25,35.44
2017-01-02 20:00:00,63.43,87.9,34.91,86.41,33.32
2017-01-02 20:30:00,56.93,71.91,33.69,90.06,31.1
2017-01-02 21:00:00,56.45,63.6,36.5,90.06,26.84
2017-01-02 21:30:00,60.33,65.96,35.97,80.57,26.42
2017-01-02 22:00:00,52.23,57.02,23.39,80.57,27.01
2017-01-02 22:30:00,76.04,83.04,22.21,80.57,32.88
2017-01-02 23:00:00,64.35,70.66,11.58,80.57,29.12
2017-01-02 23:30:00,110.57,115.91,-3.68,80.57,39.85
2017-01-03 00:00:00,64.01,65.59,18.84,80.57,33.65
2017-01-03 00:30:00,45.35,45.78,15.01,80.57,18.62
2017-01-03 01:00:00,48.06,47.91,10.38,80.57,22.55
2017-01-03 01:30:00,45.91,45.04,11.93,80.57,22.49
2017-01-03 02:00:00,47.45,46.92,12.28,80.57,22.83
2017-01-03 02:30:00,45.85,44.6,12.57,80.57,22.25
2017-01-03 03:00:00,48.5,46.72,14.31,81.4,23.63
2017-01-03 03:30:00,45.4,43.27,10.98,80.57,21.26
2017-01-03 04:00:00,45.39,43.22,11.39,83.07,21.68
2017-01-03 04:30:00,46.42,43.83,12.74,80.57,22.68
2017-01-03 05:00:00,54.58,51.92,19.61,82.24,26.19
2017-01-03 05:30:00,54.25,52.0,20.1,83.46,27.53
2017-01-03 06:00:00,51.97,50.95,25.36,90.98,23.19
2017-01-03 06:30:00,67.28,66.67,55.33,91.25,10.5
2017-01-03 07:00:00,82.49,81.91,71.2,91.57,25.45
2017-01-03 07:30:00,68.43,67.83,60.46,82.39,25.2
2017-01-03 08:00:00,90.66,89.81,83.04,91.29,25.2
2017-01-03 08:30:00,98.69,98.55,84.86,91.29,25.48
2017-01-03 09:00:00,106.06,105.79,89.73,99.32,26.75
2017-01-03 09:30:00,99.98,98.67,82.43,99.67,25.2
2017-01-03 10:00:00,99.84,97.79,77.75,101.88,36.34
2017-01-03 10:30:00,98.4,97.79,57.84,101.88,52.3
