Timestamp,NSW1,QLD1,SA1,TAS1,VIC1
2018-01-01 00:00:00,88.0,80.31,103.11,90.55,90.43
2018-01-01 00:30:00,91.86,81.27,107.17,92.28,92.46
2018-01-01 01:00:00,88.83,78.02,103.31,87.53,87.62
2018-01-01 01:30:00,73.62,65.02,88.2,76.29,73.08
2018-01-01 02:00:00,71.49,64.85,85.24,75.1,70.18
2018-01-01 02:30:00,69.27,64.23,81.75,72.92,67.43
2018-01-01 03:00:00,68.44,63.36,80.89,71.59,66.31
2018-01-01 03:30:00,69.67,64.03,83.41,74.01,67.72
2018-01-01 04:00:00,67.58,61.29,80.1,76.05,65.5
2018-01-01 04:30:00,67.09,60.04,78.41,69.68,64.5
2018-01-01 05:00:00,67.53,59.73,80.07,70.62,65.41
2018-01-01 05:30:00,65.8,57.74,77.77,68.78,63.66
2018-01-01 06:00:00,61.53,52.87,73.22,68.98,59.9
2018-01-01 06:30:00,66.62,57.4,77.44,72.47,64.67
2018-01-01 07:00:00,68.42,58.74,79.88,75.7,66.89
2018-01-01 07:30:00,69.02,59.71,79.46,76.05,67.06
2018-01-01 08:00:00,69.0,59.5,79.25,76.02,67.49
2018-01-01 08:30:00,68.88,59.73,78.9,76.05,67.12
2018-01-01 09:00:00,69.22,60.29,78.61,76.05,67.47
2018-01-01 09:30:00,74.04,64.89,82.27,76.05,71.02
2018-01-01 10:00:00,75.15,65.11,80.18,76.28,71.08
2018-01-01 10:30:00,75.2,66.47,79.73,76.72,71.13
2018-01-01 11:00:00,80.66,75.79,83.37,79.56,74.86
2018-01-01 11:30:00,77.93,74.12,79.9,77.74,72.45
2018-01-01 12:00:00,71.48,68.45,72.0,74.57,66.51
2018-01-01 12:30:00,70.47,67.79,69.15,76.18,64.77
2018-01-01 13:00:00,76.55,75.56,73.8,76.05,70.02
2018-01-01 13:30:00,83.84,83.54,79.78,80.52,76.04
2018-01-01 14:00:00,85.14,85.11,78.2,80.81,76.8
2018-01-01 14:30:00,84.88,85.14,75.95,80.78,76.77
2018-01-01 15:00:00,82.54,83.96,69.45,77.31,73.21
2018-01-01 15:30:00,87.06,86.87,74.38,82.45,78.59
2018-01-01 16:00:00,95.05,96.32,78.27,88.75,85.27
2018-01-01 16:30:00,90.84,94.96,71.08,85.34,80.8
2018-01-01 17:00:00,91.46,97.46,73.26,85.95,81.76
2018-01-01 17:30:00,81.83,87.38,69.3,79.65,75.14
2018-01-01 18:00:00,79.93,94.37,67.88,78.77,73.45
2018-01-01 18:30:00,72.77,84.87,65.79,76.17,68.77
2018-01-01 19:00:00,74.45,84.93,70.03,78.37,70.64
2018-01-01 19:30:00,71.73,84.79,68.34,76.37,67.8
2018-01-01 20:00:00,76.95,83.31,77.99,79.68,73.9
2018-01-01 20:30:00,78.91,83.93,83.21,84.06,77.97
2018-01-01 21:00:00,69.42,72.88,76.64,78.35,70.04
2018-01-01 21:30:00,71.31,75.15,78.28,78.25,71.25
2018-01-01 22:00:00,66.1,67.83,72.1,76.05,66.06
2018-01-01 22:30:00,65.72,68.67,69.18,76.05,64.77
2018-01-01 23:00:00,62.37,66.0,63.64,76.05,61.09
2018-01-01 23:30:00,62.84,65.81,64.48,76.05,63.55
2018-01-02 00:00:00,58.48,58.33,63.47,76.05,60.31
2018-01-02 00:30:00,56.73,55.2,61.99,76.05,57.33
2018-01-02 01:00:00,56.88,54.43,60.85,76.05,56.32
2018-01-02 01:30:00,53.73,50.92,54.84,76.05,51.96
2018-01-02 02:00:00,55.07,52.18,58.33,76.05,53.57
2018-01-02 02:30:00,53.74,50.94,59.41,76.05,52.5
2018-01-02 03:00:00,54.98,51.91,61.52,76.05,53.61
2018-01-02 03:30:00,54.98,51.8,60.31,76.05,53.13
2018-01-02 04:00:00,54.98,51.5,61.59,76.05,53.75
2018-01-02 04:30:00,52.47,49.7,56.89,75.8,51.11
2018-01-02 05:00:00,66.62,63.78,73.86,75.8,66.34
2018-01-02 05:30:00,66.89,64.71,74.75,75.8,67.81
2018-01-02 06:00:00,67.29,65.12,76.61,76.11,69.3
2018-01-02 06:30:00,66.02,64.95,74.65,76.63,68.97
2018-01-02 07:00:00,72.28,72.67,84.64,82.75,77.13
2018-01-02 07:30:00,68.82,66.2,81.62,80.3,72.24
2018-01-02 08:00:00,70.86,68.48,80.3,81.8,73.57
2018-01-02 08:30:00,76.01,74.99,82.1,82.5,77.12
2018-01-02 09:00:00,80.39,80.21,86.01,86.87,82.21
2018-01-02 09:30:00,77.83,79.08,81.08,83.02,77.9
2018-01-02 10:00:00,73.66,76.26,71.8,75.97,71.6
2018-01-02 10:30:00,76.87,80.62,71.67,78.5,73.31
2018-01-02 11:00:00,80.17,85.16,73.59,79.28,75.77
2018-01-02 11:30:00,80.47,85.03,74.69,80.09,76.87
2018-01-02 12:00:00,84.26,88.62,77.3,79.56,78.8
2018-01-02 12:30:00,85.01,89.89,76.14,78.13,78.67
2018-01-02 13:00:00,83.71,88.38,73.68,77.32,76.94
2018-01-02 13:30:00,89.59,96.12,76.93,77.6,81.04
2018-01-02 14:00:00,84.79,92.35,66.33,74.78,73.05
2018-01-02 14:30:00,86.58,93.87,69.8,75.06,76.59
