Timestamp,NSW1,QLD1,SA1,TAS1,VIC1
2025-01-01 00:00:00,127.22,140.8,129.99,120.28,118.74
2025-01-01 00:05:00,138.03,154.3,141.48,125.18,130.0
2025-01-01 00:10:00,134.42,150.42,136.59,120.28,125.5
2025-01-01 00:15:00,135.89,150.07,142.05,129.97,129.02
2025-01-01 00:20:00,120.31,132.58,129.64,118.28,116.97
2025-01-01 00:25:00,119.89,132.08,129.52,118.28,116.5
2025-01-01 00:30:00,121.87,133.38,134.72,118.28,119.44
2025-01-01 00:35:00,111.65,122.95,122.95,113.23,110.18
2025-01-01 00:40:00,119.05,129.42,134.27,120.28,118.58
2025-01-01 00:45:00,119.49,129.06,135.86,120.28,119.08
2025-01-01 00:50:00,115.95,125.13,134.19,119.28,117.29
2025-01-01 00:55:00,128.51,138.68,149.74,122.6,130.0
2025-01-01 01:00:00,116.72,124.28,137.8,120.28,119.1
2025-01-01 01:05:00,116.34,123.1,137.81,120.28,118.63
2025-01-01 01:10:00,109.74,115.28,140.54,120.28,119.2
2025-01-01 01:15:00,107.54,113.69,126.76,111.21,109.61
2025-01-01 01:20:00,117.09,126.2,141.57,120.28,119.39
2025-01-01 01:25:00,113.44,122.95,133.44,117.2,115.48
2025-01-01 01:30:00,109.74,120.38,127.72,112.74,110.84
2025-01-01 01:35:00,109.69,120.22,126.61,112.19,110.7
2025-01-01 01:40:00,104.5,111.66,121.62,107.88,106.3
2025-01-01 01:45:00,104.5,112.29,121.36,107.76,106.18
2025-01-01 01:50:00,103.24,110.83,119.17,105.24,104.15
2025-01-01 01:55:00,103.95,110.83,119.83,106.31,104.81
2025-01-01 02:00:00,104.5,110.83,119.43,105.42,104.48
2025-01-01 02:05:00,104.5,110.83,119.35,105.31,104.44
2025-01-01 02:10:00,105.42,110.83,120.89,106.32,105.37
2025-01-01 02:15:00,104.5,110.83,117.48,103.56,102.77
2025-01-01 02:20:00,104.5,110.83,118.23,104.37,103.52
2025-01-01 02:25:00,104.5,109.65,115.85,102.38,101.82
2025-01-01 02:30:00,104.5,110.83,114.89,99.43,100.99
2025-01-01 02:35:00,104.5,110.83,113.51,87.79,100.13
2025-01-01 02:40:00,104.5,110.83,112.25,84.4,100.08
2025-01-01 02:45:00,104.16,109.85,110.73,83.13,99.0
2025-01-01 02:50:00,103.4,108.32,110.67,83.47,99.0
2025-01-01 02:55:00,103.36,108.24,111.11,83.46,99.0
2025-01-01 03:00:00,102.58,107.36,111.07,82.32,99.0
2025-01-01 03:05:00,104.25,109.11,111.07,84.16,99.0
2025-01-01 03:10:00,102.54,105.93,111.52,83.13,99.0
2025-01-01 03:15:00,105.12,110.83,112.36,83.66,99.82
2025-01-01 03:20:00,102.02,105.38,109.54,82.25,98.35
2025-01-01 03:25:00,103.61,109.01,109.73,82.24,99.0
2025-01-01 03:30:00,104.35,109.8,110.24,81.84,99.0
