Timestamp,NSW1,QLD1,SA1,TAS1,VIC1
2008-01-01 00:00:00,25.0,22.53,65.99,30.92,53.56
2008-01-01 00:30:00,26.66,22.99,44.77,31.0,31.4
2008-01-01 01:00:00,24.75,21.29,41.62,30.94,29.74
2008-01-01 01:30:00,25.07,21.46,87.81,30.92,72.99
2008-01-01 02:00:00,24.94,20.72,37.95,30.93,28.83
2008-01-01 02:30:00,23.78,19.13,34.33,30.94,26.85
2008-01-01 03:00:00,21.0,17.51,30.22,30.94,23.13
2008-01-01 03:30:00,19.62,16.32,25.8,31.89,21.07
2008-01-01 04:00:00,15.81,13.18,19.35,34.4,16.63
2008-01-01 04:30:00,17.78,14.84,20.95,30.94,18.38
2008-01-01 05:00:00,16.55,13.89,19.59,30.93,17.11
2008-01-01 05:30:00,17.51,14.73,20.58,30.92,18.0
2008-01-01 06:00:00,18.45,15.49,21.53,30.92,19.0
2008-01-01 06:30:00,19.66,15.15,23.15,30.94,20.48
2008-01-01 07:00:00,20.0,14.44,24.07,30.93,21.35
2008-01-01 07:30:00,19.71,16.54,23.58,30.94,21.28
2008-01-01 08:00:00,20.94,17.96,27.29,30.93,25.11
2008-01-01 08:30:00,20.5,18.19,32.48,30.94,31.35
2008-01-01 09:00:00,20.72,18.76,29.97,30.93,26.14
2008-01-01 09:30:00,21.0,19.05,44.09,30.94,38.74
2008-01-01 10:00:00,22.78,20.59,98.77,30.94,82.13
2008-01-01 10:30:00,26.55,23.6,111.11,30.94,87.72
2008-01-01 11:00:00,31.02,26.83,108.1,30.93,80.5
2008-01-01 11:30:00,34.58,30.11,160.24,30.94,64.78
2008-01-01 12:00:00,34.33,29.53,153.43,30.94,82.98
2008-01-01 12:30:00,32.12,26.73,264.83,30.94,86.42
2008-01-01 13:00:00,35.0,27.98,115.61,30.94,76.84
2008-01-01 13:30:00,35.0,28.42,88.46,30.94,60.49
2008-01-01 14:00:00,34.7,28.26,75.5,30.91,52.52
2008-01-01 14:30:00,33.17,27.93,111.68,30.9,39.13
2008-01-01 15:00:00,32.26,27.24,49.77,30.9,37.26
2008-01-01 15:30:00,33.53,27.93,148.77,30.9,38.51
2008-01-01 16:00:00,40.35,26.89,263.47,30.9,61.51
2008-01-01 16:30:00,36.24,30.44,349.98,30.9,45.53
2008-01-01 17:00:00,42.17,34.23,224.4,30.9,47.74
2008-01-01 17:30:00,31.06,27.51,173.88,34.27,33.95
2008-01-01 18:00:00,32.11,28.37,175.68,30.92,35.15
2008-01-01 18:30:00,28.0,24.43,43.85,30.92,30.95
2008-01-01 19:00:00,27.34,23.88,171.64,30.91,30.07
2008-01-01 19:30:00,25.13,22.68,34.79,30.92,26.91
2008-01-01 20:00:00,26.46,23.86,33.32,30.92,28.12
2008-01-01 20:30:00,24.12,21.83,29.42,30.92,25.91
2008-01-01 21:00:00,21.25,19.34,29.27,30.92,22.9
