dataset,backbone,method,n,mae,rmse,rmae,neg_n,mae_on_neg,neg_miss_rate,spike_thr,spike_n,mae_on_spike,spike_miss_rate,normal_n,mae_on_normal,touch_rate,status,seed,neg_thr,spike_thr_source,n_full,n_valid,n_S1,n_S2,n_S3,n_S4,s1_range,s2_range,s3_range,s4_range,duration_s
LAGO_PJM,GBDT,HCH,10446,4.378071972513213,10.317788289342252,0.6233470610515505,60,15.92384300673548,1.0,114.50219567999999,11,60.42584707145667,0.18181818181818182,10375,4.251877101367024,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",6.6
LAGO_NP,Linear,Identity,10446,2.5960836303218886,4.746327603479221,0.5128739007257829,0,,,53.35889999999999,1278,4.295985290697399,0.3129890453834116,9168,2.3591208988690195,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",5.8
LAGO_NP,Linear,QuantileCorrection,10446,3.0921350576250037,5.122531009992376,0.6108722192352665,0,,,53.35889999999999,1278,5.926491321761214,0.6549295774647887,9168,2.6970317302290527,0.9157572276469462,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",5.8
LAGO_NP,Linear,VahediStyle,10446,2.5960836303218886,4.746327603479221,0.5128739007257829,0,,,53.35889999999999,1278,4.295985290697399,0.3129890453834116,9168,2.3591208988690195,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",5.8
LAGO_NP,Linear,SpikeRegularization,10446,3.25525807696805,5.3397685947998195,0.6430982763050314,0,,,53.35889999999999,1278,6.9898367842403,0.7496087636932708,9168,2.7346656262815388,1.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",5.8
LAGO_NP,Linear,CRC,10446,3.188596036464648,5.112149423894565,0.6299287387970733,0,,,53.35889999999999,1278,5.9522310462542505,0.5884194053208138,9168,2.8033511038172763,0.951943327589508,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",5.8
LAGO_NP,Linear,DeltaAdapter,10446,2.6244398709710253,4.769397445147603,0.5184758680822191,0,,,53.35889999999999,1278,4.399534338120202,0.33724569640062596,9168,2.3769954197257537,1.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",5.8
LAGO_NP,Linear,HCH,10446,2.5960836303218886,4.746327603479221,0.5128739007257829,0,,,53.35889999999999,1278,4.295985290697399,0.3129890453834116,9168,2.3591208988690195,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",5.8
LAGO_NP,MLP,Identity,10446,3.566236852473204,5.397684358401449,0.7045342392198625,0,,,53.35889999999999,1278,6.144437438097919,0.5336463223787168,9168,3.2068410902100726,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",54.8
LAGO_NP,MLP,QuantileCorrection,10446,3.481541813837257,5.370157753252349,0.687802160819155,0,,,53.35889999999999,1278,6.000125764863654,0.5516431924882629,9168,3.13045648558554,0.9658242389431362,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",54.8
LAGO_NP,MLP,VahediStyle,10446,3.566236852473204,5.397684358401449,0.7045342392198625,0,,,53.35889999999999,1278,6.144437438097919,0.5336463223787168,9168,3.2068410902100726,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",54.8
LAGO_NP,MLP,SpikeRegularization,10446,3.6310364647542115,5.551838306664203,0.7173358414209279,0,,,53.35889999999999,1278,6.295345250803762,0.6095461658841941,9168,3.2596373996831685,1.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",54.8
LAGO_NP,MLP,CRC,10446,3.673968090453009,5.322848070678165,0.7258172747921292,0,,,53.35889999999999,1278,6.235223557458796,0.634585289514867,9168,3.316934442238197,0.934041738464484,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",54.8
LAGO_NP,MLP,DeltaAdapter,10446,3.564946546783497,5.396113417736842,0.7042793305934687,0,,,53.35889999999999,1278,6.136842482594225,0.5344287949921753,9168,3.206429639500981,1.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",54.8
LAGO_NP,MLP,HCH,10446,3.566236852473204,5.397684358401449,0.7045342392198625,0,,,53.35889999999999,1278,6.144437438097919,0.5336463223787168,9168,3.2068410902100726,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",54.8
LAGO_NP,LSTM,Identity,10446,3.0548771574118114,4.91845815236926,0.6035116687537618,0,,,53.35889999999999,1278,5.2047765671516615,0.49295774647887325,9168,2.7551856821012173,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",848.0
LAGO_NP,LSTM,QuantileCorrection,10446,2.946415716529509,5.049751453714229,0.5820843766534884,0,,,53.35889999999999,1278,4.612693294590814,0.37871674491392804,9168,2.714140111734314,0.9525177101282788,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",848.0
LAGO_NP,LSTM,VahediStyle,10446,3.0548771574118114,4.91845815236926,0.6035116687537618,0,,,53.35889999999999,1278,5.2047765671516615,0.49295774647887325,9168,2.7551856821012173,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",848.0
LAGO_NP,LSTM,SpikeRegularization,10446,3.070367159234247,5.136208819972023,0.6065718235053779,0,,,53.35889999999999,1278,4.919483576539784,0.44835680751173707,9168,2.8126042031569702,1.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",848.0
LAGO_NP,LSTM,CRC,10446,2.918931933149887,4.889372587093516,0.5766547691385482,0,,,53.35889999999999,1278,3.9980219938462875,0.26134585289514867,9168,2.7685090385632813,0.9428489373923032,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",848.0
LAGO_NP,LSTM,DeltaAdapter,10446,3.022085887335351,4.902884754532167,0.5970335313018564,0,,,53.35889999999999,1278,5.134171125461691,0.4757433489827856,9168,2.7276656283556973,1.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",848.0
LAGO_NP,LSTM,HCH,10446,3.0548771574118114,4.91845815236926,0.6035116687537618,0,,,53.35889999999999,1278,5.2047765671516615,0.49295774647887325,9168,2.7551856821012173,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",848.0
LAGO_NP,Transformer,Identity,10446,3.1627769244422446,4.921492291033779,0.6248279983811861,0,,,53.35889999999999,1278,5.1441284886510905,0.4843505477308294,9168,2.886580665818892,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",61.8
LAGO_NP,Transformer,QuantileCorrection,10446,3.446190321329063,5.290378544523363,0.6808182340891414,0,,,53.35889999999999,1278,5.337602551002084,0.5187793427230047,9168,3.182531417585376,0.9487842236262685,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",61.8
LAGO_NP,Transformer,VahediStyle,10446,3.1627769244422446,4.921492291033779,0.6248279983811861,0,,,53.35889999999999,1278,5.1441284886510905,0.4843505477308294,9168,2.886580665818892,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",61.8
LAGO_NP,Transformer,SpikeRegularization,10446,3.68227122968318,5.643859615688827,0.7274576161723177,0,,,53.35889999999999,1278,5.505692643075923,0.5406885758998435,9168,3.4280901033398194,1.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",61.8
LAGO_NP,Transformer,CRC,10446,3.1742731687775074,4.9187778010326495,0.6270991592972125,0,,,53.35889999999999,1278,4.977486838386968,0.4694835680751174,9168,2.922908959597655,0.9260003829216925,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",61.8
LAGO_NP,Transformer,DeltaAdapter,10446,3.204505220988853,4.950391731212055,0.6330717059299478,0,,,53.35889999999999,1278,5.251029624817035,0.5,9168,2.919224005010185,1.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",61.8
LAGO_NP,Transformer,HCH,10446,3.1627769244422446,4.921492291033779,0.6248279983811861,0,,,53.35889999999999,1278,5.1441284886510905,0.4843505477308294,9168,2.886580665818892,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",61.8
LAGO_NP,GBDT,Identity,10446,3.544835169006712,5.382695991366692,0.7003061917281115,0,,,53.35889999999999,1278,7.8247094544180875,0.7629107981220657,9168,2.948229656707876,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",7.6
LAGO_NP,GBDT,QuantileCorrection,10446,3.6179180504422632,5.487853019408514,0.7147442098413738,0,,,53.35889999999999,1278,7.528995288454332,0.7378716744913928,9168,3.0727220742010517,0.9231284702278384,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",7.6
LAGO_NP,GBDT,VahediStyle,10446,3.544835169006712,5.382695991366692,0.7003061917281115,0,,,53.35889999999999,1278,7.8247094544180875,0.7629107981220657,9168,2.948229656707876,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",7.6
LAGO_NP,GBDT,SpikeRegularization,10446,3.7121407363728336,5.636581403367429,0.7333585394822414,0,,,53.35889999999999,1278,6.729465023180288,0.5837245696400626,9168,3.291532049795616,1.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",7.6
LAGO_NP,GBDT,CRC,10446,3.3678143081955683,5.256304998148661,0.6653345219661515,0,,,53.35889999999999,1278,7.111456946905888,0.7175273865414711,9168,2.845958364448645,0.9180547578020295,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",7.6
LAGO_NP,GBDT,DeltaAdapter,10446,3.561893746901668,5.397343965242782,0.7036762293045727,0,,,53.35889999999999,1278,7.852393641094408,0.7605633802816901,9168,2.9638070469912923,1.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",7.6
LAGO_NP,GBDT,HCH,10446,3.544835169006712,5.382695991366692,0.7003061917281115,0,,,53.35889999999999,1278,7.8247094544180875,0.7629107981220657,9168,2.948229656707876,0.0,ok,0,0.0,S1,52416,52224,26112,10444,5222,10446,"[192, 26303]","[26304, 36747]","[36748, 41969]","[41970, 52415]",7.6
GEFCOM14P,Linear,Identity,5156,5.755013419463846,10.442187815624024,0.4643737931588766,0,,,139.7256,71,54.84911225025631,0.5915492957746479,5085,5.069530426939506,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",3.6
GEFCOM14P,Linear,QuantileCorrection,5156,4.837573471339225,9.99108907584081,0.39034528311835553,0,,,139.7256,71,54.81175051423543,0.5915492957746479,5085,4.139802267790428,0.9160201706749418,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",3.6
GEFCOM14P,Linear,VahediStyle,5156,5.755013419463846,10.442187815624024,0.4643737931588766,0,,,139.7256,71,54.84911225025631,0.5915492957746479,5085,5.069530426939506,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",3.6
GEFCOM14P,Linear,SpikeRegularization,5156,4.896496864429302,9.815584677374178,0.39509982973026936,0,,,139.7256,71,50.53281060187323,0.5492957746478874,5085,4.259293663768826,1.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",3.6
GEFCOM14P,Linear,CRC,5156,5.157867829258493,9.993557784515678,0.4161899328304346,0,,,139.7256,71,47.755827055846325,0.4507042253521127,5085,4.5630880642461555,0.8851823118696664,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",3.6
GEFCOM14P,Linear,DeltaAdapter,5156,5.618810665890922,10.354172609699578,0.45338355131140673,0,,,139.7256,71,54.84291038477308,0.6056338028169014,5085,4.931512518390306,1.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",3.6
GEFCOM14P,Linear,HCH,5156,5.755013419463846,10.442187815624024,0.4643737931588766,0,,,139.7256,71,54.84911225025631,0.5915492957746479,5085,5.069530426939506,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",3.6
GEFCOM14P,MLP,Identity,5156,6.360250147309374,11.972062183544708,0.51321052985842,0,,,139.7256,71,49.45700514296898,0.5633802816901409,5085,5.7585058789333985,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",35.0
GEFCOM14P,MLP,QuantileCorrection,5156,5.62217680956289,11.379254298460367,0.45365516647393317,0,,,139.7256,71,48.9092709311221,0.5633802816901409,5085,5.017774905407393,0.9290147401086113,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",35.0
GEFCOM14P,MLP,VahediStyle,5156,6.360250147309374,11.972062183544708,0.51321052985842,0,,,139.7256,71,49.45700514296898,0.5633802816901409,5085,5.7585058789333985,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",35.0
GEFCOM14P,MLP,SpikeRegularization,5156,5.22987773514156,10.58840206878118,0.42200043416251465,0,,,139.7256,71,44.58406741831807,0.4225352112676056,5085,4.680389540941849,1.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",35.0
GEFCOM14P,MLP,CRC,5156,5.674817549023582,10.097660383310702,0.45790276384275513,0,,,139.7256,71,39.90046799385368,0.43661971830985913,5085,5.196937277325856,0.8632660977501939,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",35.0
GEFCOM14P,MLP,DeltaAdapter,5156,6.28537633186017,11.892000425755151,0.5071689387874362,0,,,139.7256,71,48.972458312329074,0.5492957746478874,5085,5.689352178347231,1.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",35.0
GEFCOM14P,MLP,HCH,5156,6.360250147309374,11.972062183544708,0.51321052985842,0,,,139.7256,71,49.45700514296898,0.5633802816901409,5085,5.7585058789333985,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",35.0
GEFCOM14P,LSTM,Identity,5156,4.734582765252208,9.372859429696254,0.38203493154141777,0,,,139.7256,71,41.19528448830189,0.4084507042253521,5085,4.225495287899891,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",313.7
GEFCOM14P,LSTM,QuantileCorrection,5156,4.686500467414353,9.442039392507366,0.3781551562214777,0,,,139.7256,71,41.067883485606025,0.4084507042253521,5085,4.17852048820263,0.9261055081458495,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",313.7
GEFCOM14P,LSTM,VahediStyle,5156,4.734582765252208,9.372859429696254,0.38203493154141777,0,,,139.7256,71,41.19528448830189,0.4084507042253521,5085,4.225495287899891,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",313.7
GEFCOM14P,LSTM,SpikeRegularization,5156,5.178512475174073,10.285073727279649,0.4178557556241428,0,,,139.7256,71,46.80675777133018,0.352112676056338,5085,4.597272472022238,1.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",313.7
GEFCOM14P,LSTM,CRC,5156,4.974544678308082,9.477487674820642,0.40139753170539755,0,,,139.7256,71,39.082049345362016,0.39436619718309857,5085,4.49831403300605,0.8970131885182312,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",313.7
GEFCOM14P,LSTM,DeltaAdapter,5156,4.700582785660988,9.322723759647742,0.37929146278829534,0,,,139.7256,71,40.994819940528096,0.4084507042253521,5085,4.1938195923481905,1.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",313.7
GEFCOM14P,LSTM,HCH,5156,4.734582765252208,9.372859429696254,0.38203493154141777,0,,,139.7256,71,41.19528448830189,0.4084507042253521,5085,4.225495287899891,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",313.7
GEFCOM14P,Transformer,Identity,5156,5.809626602456956,11.698037254754444,0.46878054759966004,0,,,139.7256,71,69.98094680356307,0.7887323943661971,5085,4.913625868085562,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",26.5
GEFCOM14P,Transformer,QuantileCorrection,5156,5.376913017364692,11.533535293037257,0.4338647560602215,0,,,139.7256,71,70.04147240222339,0.7887323943661971,5085,4.474025364203438,0.9127230411171451,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",26.5
GEFCOM14P,Transformer,VahediStyle,5156,5.809626602456956,11.698037254754444,0.46878054759966004,0,,,139.7256,71,69.98094680356307,0.7887323943661971,5085,4.913625868085562,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",26.5
GEFCOM14P,Transformer,SpikeRegularization,5156,5.067942148909577,10.583289756888128,0.4089338021766316,0,,,139.7256,71,50.24478074658895,0.43661971830985913,5085,4.437154432009825,1.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",26.5
GEFCOM14P,Transformer,CRC,5156,5.5658720067986325,10.657573428843055,0.44911191471638356,0,,,139.7256,71,51.80504222507537,0.49295774647887325,5085,4.920251341017384,0.8898370830100854,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",26.5
GEFCOM14P,Transformer,DeltaAdapter,5156,5.649829506602782,11.609901247266563,0.45588647105648344,0,,,139.7256,71,69.96643491639311,0.8028169014084507,5085,4.751800207862347,1.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",26.5
GEFCOM14P,Transformer,HCH,5156,5.809626602456956,11.698037254754444,0.46878054759966004,0,,,139.7256,71,69.98094680356307,0.7887323943661971,5085,4.913625868085562,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",26.5
GEFCOM14P,GBDT,Identity,5156,6.2184649626593504,12.564704794157086,0.5017698399397861,0,,,139.7256,71,60.26608202091273,0.5492957746478874,5085,5.463817802160631,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",4.3
GEFCOM14P,GBDT,QuantileCorrection,5156,5.95258690742492,12.486613195491978,0.4803160583361942,0,,,139.7256,71,59.50013972228827,0.5492957746478874,5085,5.204921961534006,0.9005042668735453,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",4.3
GEFCOM14P,GBDT,VahediStyle,5156,6.2184649626593504,12.564704794157086,0.5017698399397861,0,,,139.7256,71,60.26608202091273,0.5492957746478874,5085,5.463817802160631,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",4.3
GEFCOM14P,GBDT,SpikeRegularization,5156,5.657144719499136,11.814666202857653,0.4564767378226661,0,,,139.7256,71,47.466361428806685,0.4225352112676056,5085,5.073377878523553,1.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",4.3
GEFCOM14P,GBDT,CRC,5156,5.679440254489023,11.177978117482176,0.4582757713607538,0,,,139.7256,71,48.86491399103648,0.49295774647887325,5085,5.076457238698489,0.9237781225756401,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",4.3
GEFCOM14P,GBDT,DeltaAdapter,5156,6.09127788212983,12.446567163655557,0.4915070755079006,0,,,139.7256,71,59.86148938909969,0.5492957746478874,5085,5.340504034146575,1.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",4.3
GEFCOM14P,GBDT,HCH,5156,6.2184649626593504,12.564704794157086,0.5017698399397861,0,,,139.7256,71,60.26608202091273,0.5492957746478874,5085,5.463817802160631,0.0,ok,0,0.0,S1,25967,25775,12887,5155,2577,5156,"[192, 13078]","[13079, 18233]","[18234, 20810]","[20811, 25966]",4.3
NEM_SA1,Linear,Identity,1720,69.81858985452592,168.73648760032728,0.7832131880902125,606,52.852172724069845,0.35148514851485146,363.8263333333339,7,1852.3201767722367,1.0,1107,67.83497438264915,0.0,ok,0,0.0,S1,8785,8593,4296,1718,859,1720,"[192, 4487]","[4488, 6205]","[6206, 7064]","[7065, 8784]",2.7
NEM_SA1,Linear,QuantileCorrection,1720,94.35661135607099,186.35000161409423,1.0584765826917788,606,51.21623610800477,0.1188118811881188,363.8263333333339,7,1918.8588559384896,1.0,1107,106.43570050534937,0.8831395348837209,ok,0,0.0,S1,8785,8593,4296,1718,859,1720,"[192, 4487]","[4488, 6205]","[6206, 7064]","[7065, 8784]",2.7
NEM_SA1,Linear,VahediStyle,1720,71.41164982466408,172.6188899846709,0.8010838666678023,606,34.56530202660792,0.15676567656765678,363.8263333333339,7,1887.0030335365884,1.0,1107,80.10157491918852,1.0,ok,0,0.0,S1,8785,8593,4296,1718,859,1720,"[192, 4487]","[4488, 6205]","[6206, 7064]","[7065, 8784]",2.7
NEM_SA1,Linear,SpikeRegularization,1720,104.66899357311165,195.92714469643818,1.1741591504698168,606,54.64901393910887,0.12706270627062707,363.8263333333339,7,1936.2901400277776,1.0,1107,120.46913777638447,1.0,ok,0,0.0,S1,8785,8593,4296,1718,859,1720,"[192, 4487]","[4488, 6205]","[6206, 7064]","[7065, 8784]",2.7
NEM_SA1,Linear,CRC,1720,263.15071112173746,331.02081881296436,2.951980379943209,606,288.96197543502734,0.863036303630363,363.8263333333339,7,1806.337409532778,0.7142857142857143,1107,239.2627860424864,0.9732558139534884,ok,0,0.0,S1,8785,8593,4296,1718,859,1720,"[192, 4487]","[4488, 6205]","[6206, 7064]","[7065, 8784]",2.7
NEM_SA1,Linear,DeltaAdapter,1720,70.13057438629626,168.97962171218907,0.7867129780497606,606,52.06297975028174,0.33003300330033003,363.8263333333339,7,1854.508150040833,1.0,1107,68.73790891189972,1.0,ok,0,0.0,S1,8785,8593,4296,1718,859,1720,"[192, 4487]","[4488, 6205]","[6206, 7064]","[7065, 8784]",2.7
NEM_SA1,Linear,HCH,1720,69.8284749395359,171.39884606091832,0.7833240773098505,606,39.512603101086825,0.19636963696369636,363.8263333333339,7,1885.2993138861823,1.0,1107,74.94421338711821,0.40348837209302324,ok,0,0.0,S1,8785,8593,4296,1718,859,1720,"[192, 4487]","[4488, 6205]","[6206, 7064]","[7065, 8784]",2.7
NEM_SA1,MLP,Identity,1720,85.39738625911932,175.48556102850137,0.9579735037034757,606,85.05445351207496,0.5693069306930693,363.8263333333339,7,1803.3786125807221,1.0,1107,74.72163979160138,0.0,ok,0,0.0,S1,8785,8593,4296,1718,859,1720,"[192, 4487]","[4488, 6205]","[6206, 7064]","[7065, 8784]",4.8
NEM_SA1,MLP,QuantileCorrection,1720,70.89775123698705,171.555492549569,0.7953190388182536,606,49.623129062034096,0.2722772277227723,363.8263333333339,7,1864.4499691799485,1.0,1107,71.20267943248909,0.8546511627906976,ok,0,0.0,S1,8785,8593,4296,1718,859,1720,"[192, 4487]","[4488, 6205]","[6206, 7064]","[7065, 8784]",4.8
NEM_SA1,MLP,VahediStyle,1720,72.36892485411957,173.59981911631257,0.8118224168055401,606,49.06190471042754,0.24422442244224424,363.8263333333339,7,1890.5527900697723,1.0,1107,73.63068379772193,1.0,ok,0,0.0,S1,8785,8593,4296,1718,859,1720,"[192, 4487]","[4488, 6205]","[6206, 7064]","[7065, 8784]",4.8
NEM_SA1,MLP,SpikeRegularization,1720,75.56078392660078,174.5378192817631,0.8476281545796986,606,49.26054474799216,0.2739273927392739,363.8263333333339,7,1869.5941186551602,1.0,1107,78.61382060152118,1.0,ok,0,0.0,S1,8785,8593,4296,1718,859,1720,"[192, 4487]","[4488, 6205]","[6206, 7064]","[7065, 8784]",4.8
NEM_SA1,MLP,CRC,1720,530.3113076327318,570.332760581942,5.948942979179876,606,562.129524440426,0.9900990099009901,363.8263333333339,7,1644.0281617492,0.42857142857142855,1107,505.85073187457624,0.9668604651162791,ok,0,0.0,S1,8785,8593,4296,1718,859,1720,"[192, 4487]","[4488, 6205]","[6206, 7064]","[7065, 8784]",4.8
