market,host,n_protected_days,n_hours,HCH_MAE_median_of_seeds,HCH_gain_pct_median_of_seeds,HCH_gain_of_median_MAE_pct,HCH_alpha_median,Host_MAE,delta_Adapter_MAE,PIR_MAE,PIR_legal,MDR_MAE_internal_control_only,COSA_MAE_online_tta_only,seeds,thresholds_source,n_negative_hours,n_extreme_days,negative_price_subset_status,extreme_day_subset_status,wall_seconds,best_static,best_static_MAE,beats_Host,beats_best_static,gain_vs_best_static_pct
NORD_DK1,PatchTST,289,6936,20.453457361514463,3.1911917784714325,3.1911917784714325,1.1335150003433228,21.127682219484214,20.798320301378347,21.04064924666049,True,25.81403333875003,20.649337521471963,"7,17,37",CD3B2954309AE06ED85302EC8ADB085726D52544515548F1481D62A8A33B4D2A,371,0,OK,NOT_APPLICABLE_N0,62.63392290001502,delta-Adapter,20.798320301378347,True,True,1.6581288049546425
NORD_DK1,TimeMixer,289,6936,19.57747266950132,2.538163076118397,2.538163076118397,1.1990848779678345,20.087321650618453,20.095351913334962,20.375893100875675,True,25.18380631998275,19.731975557296263,"7,17,37",CD3B2954309AE06ED85302EC8ADB085726D52544515548F1481D62A8A33B4D2A,371,0,OK,NOT_APPLICABLE_N0,58.994526399997994,Host,20.087321650618453,True,True,2.538163076118397
NORD_DK1,iTransformer,289,6936,20.410760464070734,1.788640816266917,1.788640816266917,1.056516408920288,20.78248446382504,20.577936391982345,,False,24.633423356227418,20.524777009939527,"7,17,37",CD3B2954309AE06ED85302EC8ADB085726D52544515548F1481D62A8A33B4D2A,371,0,OK,NOT_APPLICABLE_N0,59.66941939998651,delta-Adapter,20.577936391982345,True,True,0.8124037548135619
NORD_DK1,LSTM,289,6936,23.78755754251769,22.892725236767163,22.89272523676716,3.223037004470825,30.84995237551871,30.89215765980755,,False,27.00746613012266,22.209581833865844,"7,17,37",CD3B2954309AE06ED85302EC8ADB085726D52544515548F1481D62A8A33B4D2A,371,0,OK,NOT_APPLICABLE_N0,60.53465440002037,Host,30.84995237551871,True,True,22.89272523676716
NEM_SA1,PatchTST,108,2592,128.19483334434352,1.7575373550187832,1.7575373550187832,0.5936685800552368,130.4882124215485,131.3537151340374,125.9672551170995,True,240.49270977287816,128.8857968735951,"7,17,37",CD3B2954309AE06ED85302EC8ADB085726D52544515548F1481D62A8A33B4D2A,973,13,OK,OK,38.130783100030385,PIR,125.9672551170995,True,False,-1.7683787942932163
NEM_SA1,TimeMixer,108,2592,90.47478428264606,2.25098368337183,2.25098368337183,1.013924479484558,92.55825551183098,93.76263940045274,145.70226671670244,True,213.89185585791225,90.27637695384347,"7,17,37",CD3B2954309AE06ED85302EC8ADB085726D52544515548F1481D62A8A33B4D2A,973,13,OK,OK,36.88199840002926,Host,92.55825551183098,True,True,2.25098368337183
NEM_SA1,iTransformer,108,2592,119.7089414544478,0.5264382515551023,0.5264382515551023,0.4090094268321991,120.34247025071387,120.4098570831701,,False,230.38952655801054,118.68504942716785,"7,17,37",CD3B2954309AE06ED85302EC8ADB085726D52544515548F1481D62A8A33B4D2A,973,13,OK,OK,37.187190199969336,Host,120.34247025071387,True,True,0.5264382515551023
NEM_SA1,LSTM,108,2592,77.82275185962894,0.8999496097892119,0.8999496097892119,0.5363873243331909,78.52947758674031,78.74311749613682,,False,225.0321258616983,75.8718253385028,"7,17,37",CD3B2954309AE06ED85302EC8ADB085726D52544515548F1481D62A8A33B4D2A,973,13,OK,OK,37.93281450000359,Host,78.52947758674031,True,True,0.8999496097892119
