Timestamp,SE1,SE2,SE3,SE4
2023-01-04 06:00:00,80.11,80.11,80.11,80.11
2023-01-04 07:00:00,83.33,83.33,83.33,83.33
2023-01-04 08:00:00,86.27,86.27,86.27,86.27
2023-01-04 09:00:00,85.37,85.37,85.37,85.37
2023-01-04 10:00:00,75.95,75.95,75.95,75.95
2023-01-04 11:00:00,81.71,81.71,81.71,81.71
2023-01-04 12:00:00,80.89,80.89,80.89,80.89
2023-01-04 13:00:00,79.72,79.72,79.72,79.72
2023-01-04 14:00:00,80.22,80.22,80.22,80.22
2023-01-04 15:00:00,79.74,79.74,79.74,79.74
2023-01-04 16:00:00,80.82,80.82,80.82,80.82
2023-01-04 17:00:00,86.16,86.16,86.16,86.16
2023-01-04 18:00:00,72.28,72.28,72.28,72.28
2023-01-04 19:00:00,66.61,66.61,66.61,66.61
2023-01-04 20:00:00,62.13,62.13,62.13,62.13
2023-01-04 21:00:00,57.26,57.26,57.26,57.26
2023-01-04 22:00:00,37.94,37.94,37.94,37.94
2023-01-04 23:00:00,30.82,30.82,30.82,30.82
2023-01-05 00:00:00,30.03,30.03,30.03,30.03
2023-01-05 01:00:00,28.15,28.15,28.15,28.15
2023-01-05 02:00:00,27.68,27.68,27.68,27.68
2023-01-05 03:00:00,27.76,27.76,27.76,27.76
2023-01-05 04:00:00,28.63,28.63,28.63,28.63
2023-01-05 05:00:00,39.8,39.8,39.8,39.8
2023-01-05 06:00:00,62.7,62.7,62.7,62.7
2023-01-05 07:00:00,85.53,85.53,85.53,85.53
2023-01-05 08:00:00,93.54,93.54,93.54,93.54
2023-01-05 09:00:00,99.78,99.78,107.92,107.92
2023-01-05 10:00:00,105.18,105.18,128.75,128.75
2023-01-05 11:00:00,107.71,107.71,139.64,139.64
2023-01-05 12:00:00,119.96,119.96,139.99,139.99
2023-01-05 13:00:00,141.76,141.76,142.58,142.58
2023-01-05 14:00:00,136.53,136.53,149.4,149.4
2023-01-05 15:00:00,155.2,155.2,155.2,155.2
2023-01-05 16:00:00,168.59,168.59,168.59,168.59
2023-01-05 17:00:00,190.03,190.03,190.03,190.03
2023-01-05 18:00:00,190.0,190.0,190.0,190.0
2023-01-05 19:00:00,173.71,173.71,173.71,173.71
2023-01-05 20:00:00,160.05,160.05,160.05,160.05
2023-01-05 21:00:00,148.62,148.62,148.62,148.62
2023-01-05 22:00:00,141.17,141.17,141.17,141.17
2023-01-05 23:00:00,127.0,127.0,127.0,127.0
2023-01-06 00:00:00,95.59,95.59,107.21,107.21
2023-01-06 01:00:00,101.1,101.1,101.1,101.1
2023-01-06 02:00:00,96.73,96.73,96.73,96.73
2023-01-06 03:00:00,82.34,82.34,82.34,82.34
2023-01-06 04:00:00,81.93,81.93,81.93,81.93
2023-01-06 05:00:00,84.03,84.03,84.03,84.03
2023-01-06 06:00:00,97.25,97.25,97.25,97.25
2023-01-06 07:00:00,103.95,103.95,103.95,103.95
2023-01-06 08:00:00,102.96,102.96,108.51,108.51
2023-01-06 09:00:00,92.28,92.28,109.92,109.92
2023-01-06 10:00:00,90.15,90.15,110.14,110.14
2023-01-06 11:00:00,91.13,91.13,110.65,110.65
2023-01-06 12:00:00,88.85,88.85,109.91,109.91
2023-01-06 13:00:00,85.39,85.39,101.09,101.09
2023-01-06 14:00:00,82.91,82.91,113.06,113.06
2023-01-06 15:00:00,80.15,80.15,122.81,122.81
2023-01-06 16:00:00,77.8,77.8,135.62,135.62
2023-01-06 17:00:00,76.01,76.01,150.72,150.72
2023-01-06 18:00:00,75.54,75.54,142.11,142.11
2023-01-06 19:00:00,74.43,74.43,119.92,119.92
2023-01-06 20:00:00,74.58,74.58,107.22,107.22
2023-01-06 21:00:00,74.21,74.21,101.02,101.02
2023-01-06 22:00:00,73.64,73.64,74.25,74.25
2023-01-06 23:00:00,71.74,71.74,71.74,71.74
2023-01-07 00:00:00,71.67,71.67,71.67,71.67
2023-01-07 01:00:00,69.93,69.93,69.93,69.93
2023-01-07 02:00:00,69.94,69.94,69.94,69.94
2023-01-07 03:00:00,70.95,70.95,70.95,70.95
2023-01-07 04:00:00,73.83,73.83,73.83,73.83
2023-01-07 05:00:00,75.26,75.26,75.26,75.26
2023-01-07 06:00:00,77.82,77.82,77.82,77.82
2023-01-07 07:00:00,75.97,75.97,75.97,75.97
2023-01-07 08:00:00,78.21,78.21,79.98,79.98
2023-01-07 09:00:00,76.43,76.43,97.1,109.31
2023-01-07 10:00:00,78.08,78.08,97.6,97.6
2023-01-07 11:00:00,79.03,79.03,86.2,86.2
2023-01-07 12:00:00,80.05,80.05,85.79,85.79
2023-01-07 13:00:00,80.63,80.63,91.79,91.79
2023-01-07 14:00:00,80.51,80.51,80.51,80.51
2023-01-07 15:00:00,78.94,78.94,78.94,78.94
2023-01-07 16:00:00,79.93,79.93,79.93,79.93
2023-01-07 17:00:00,78.68,78.68,78.68,78.68
2023-01-07 18:00:00,78.38,78.38,78.38,78.38
2023-01-07 19:00:00,74.39,74.39,74.39,74.39
2023-01-07 20:00:00,66.98,66.98,66.98,66.98
2023-01-07 21:00:00,59.99,59.99,59.99,59.99
2023-01-07 22:00:00,48.8,48.8,48.8,48.8
2023-01-07 23:00:00,35.9,35.9,35.9,35.9
2023-01-08 00:00:00,24.44,24.44,24.44,24.44
2023-01-08 01:00:00,9.3,9.3,9.3,9.3
2023-01-08 02:00:00,9.1,9.1,9.1,9.1
2023-01-08 03:00:00,4.16,4.16,4.16,4.16
2023-01-08 04:00:00,5.58,5.58,5.58,5.58
2023-01-08 05:00:00,9.92,9.92,9.92,9.92
2023-01-08 06:00:00,9.02,9.02,9.02,9.02
2023-01-08 07:00:00,16.47,16.47,16.47,16.47
2023-01-08 08:00:00,27.08,27.08,27.08,27.08
2023-01-08 09:00:00,29.08,29.08,29.08,29.08
2023-01-08 10:00:00,35.22,35.22,35.22,35.22
2023-01-08 11:00:00,47.0,47.0,47.0,47.0
2023-01-08 12:00:00,47.0,47.0,47.0,47.0
2023-01-08 13:00:00,48.96,48.96,48.96,48.96
2023-01-08 14:00:00,54.91,54.91,54.91,54.91
2023-01-08 15:00:00,63.49,63.49,63.49,63.49
2023-01-08 16:00:00,66.11,66.11,66.11,66.11
2023-01-08 17:00:00,69.19,69.19,69.19,69.19
2023-01-08 18:00:00,69.91,69.91,69.91,69.91
2023-01-08 19:00:00,65.62,65.62,65.62,65.62
2023-01-08 20:00:00,60.98,60.98,60.98,60.98
2023-01-08 21:00:00,57.41,57.41,57.41,57.41
2023-01-08 22:00:00,50.02,50.02,50.02,50.02
2023-01-08 23:00:00,46.29,46.29,46.29,46.29
2023-01-09 00:00:00,69.04,69.04,69.04,69.04
2023-01-09 01:00:00,64.38,64.38,64.38,64.38
2023-01-09 02:00:00,60.28,60.28,60.28,60.28
2023-01-09 03:00:00,39.41,39.41,39.41,39.41
2023-01-09 04:00:00,47.34,47.34,47.34,47.34
2023-01-09 05:00:00,68.99,68.99,68.99,68.99
2023-01-09 06:00:00,82.71,82.71,104.56,104.56
2023-01-09 07:00:00,81.72,81.72,128.36,156.16
2023-01-09 08:00:00,82.6,82.6,147.32,175.68
2023-01-09 09:00:00,83.0,83.0,161.06,172.89
2023-01-09 10:00:00,82.65,82.65,154.14,155.25
2023-01-09 11:00:00,83.05,83.05,155.31,156.71
2023-01-09 12:00:00,82.92,82.92,136.49,137.19
2023-01-09 13:00:00,82.8,82.8,133.96,134.37
2023-01-09 14:00:00,82.67,82.67,139.12,140.12
2023-01-09 15:00:00,83.03,83.03,146.39,147.4
2023-01-09 16:00:00,82.41,82.41,156.85,158.08
2023-01-09 17:00:00,81.37,81.37,164.68,171.85
2023-01-09 18:00:00,81.24,81.24,163.34,172.51
2023-01-09 19:00:00,81.2,81.2,157.7,157.7
2023-01-09 20:00:00,82.32,82.32,145.07,145.07
2023-01-09 21:00:00,85.54,85.54,134.62,134.62
2023-01-09 22:00:00,83.84,83.84,83.84,83.84
2023-01-09 23:00:00,80.59,80.59,80.59,80.59
2023-01-10 00:00:00,76.05,76.05,76.05,76.05
2023-01-10 01:00:00,79.95,79.95,79.95,79.95
2023-01-10 02:00:00,78.82,78.82,78.82,78.82
2023-01-10 03:00:00,80.06,80.06,80.06,80.06
2023-01-10 04:00:00,83.16,83.16,83.16,83.16
2023-01-10 05:00:00,84.58,84.58,91.02,91.02
2023-01-10 06:00:00,89.97,89.97,132.65,134.81
2023-01-10 07:00:00,92.75,92.75,149.94,151.02
2023-01-10 08:00:00,99.61,99.61,160.53,161.36
2023-01-10 09:00:00,97.46,97.46,155.77,156.57
2023-01-10 10:00:00,98.22,98.22,149.94,151.02
2023-01-10 11:00:00,104.34,104.34,141.91,142.94
2023-01-10 12:00:00,109.57,109.57,140.07,140.07
2023-01-10 13:00:00,126.72,126.72,139.97,139.97
2023-01-10 14:00:00,126.65,126.65,141.92,141.92
2023-01-10 15:00:00,125.29,125.29,142.42,142.42
2023-01-10 16:00:00,119.78,119.78,139.31,139.31
2023-01-10 17:00:00,116.72,116.72,142.83,142.83
2023-01-10 18:00:00,107.48,107.48,137.08,137.08
2023-01-10 19:00:00,110.06,110.06,121.46,121.46
2023-01-10 20:00:00,105.64,105.64,105.64,105.64
2023-01-10 21:00:00,86.53,86.53,86.53,86.53
2023-01-10 22:00:00,79.35,79.35,79.35,79.35
2023-01-10 23:00:00,55.77,55.77,55.77,55.77
2023-01-11 00:00:00,42.03,42.03,42.03,42.03
2023-01-11 01:00:00,27.73,27.73,27.73,27.73
2023-01-11 02:00:00,25.17,25.17,25.17,25.17
2023-01-11 03:00:00,22.57,22.57,22.57,22.57
2023-01-11 04:00:00,25.49,25.49,25.49,25.49
2023-01-11 05:00:00,26.6,26.6,26.6,26.6
2023-01-11 06:00:00,48.54,48.54,48.54,48.54
2023-01-11 07:00:00,71.49,71.49,71.49,71.49
2023-01-11 08:00:00,72.71,72.71,72.71,72.71
2023-01-11 09:00:00,69.96,69.96,69.96,69.96
2023-01-11 10:00:00,68.89,68.89,68.89,68.89
2023-01-11 11:00:00,69.29,69.29,69.29,69.29
2023-01-11 12:00:00,68.86,68.86,68.86,68.86
2023-01-11 13:00:00,66.8,66.8,66.8,66.8
2023-01-11 14:00:00,69.52,69.52,69.52,69.52
2023-01-11 15:00:00,75.91,75.91,75.91,75.91
2023-01-11 16:00:00,76.84,76.84,76.84,116.34
2023-01-11 17:00:00,74.08,74.08,74.08,128.28
2023-01-11 18:00:00,75.08,75.08,75.08,106.48
2023-01-11 19:00:00,67.99,67.99,67.99,67.99
2023-01-11 20:00:00,65.16,65.16,65.16,65.16
2023-01-11 21:00:00,60.01,60.01,60.01,60.01
2023-01-11 22:00:00,49.91,49.91,49.91,49.91
2023-01-11 23:00:00,43.32,43.32,43.32,43.32
2023-01-12 00:00:00,19.88,19.88,19.88,19.88
2023-01-12 01:00:00,5.55,5.55,5.55,5.55
2023-01-12 02:00:00,4.69,4.69,4.69,4.69
2023-01-12 03:00:00,0.1,0.1,0.1,0.1
2023-01-12 04:00:00,2.73,2.73,2.73,2.73
2023-01-12 05:00:00,24.94,24.94,24.94,24.94
2023-01-12 06:00:00,36.01,36.01,36.01,36.01
2023-01-12 07:00:00,59.98,59.98,59.98,59.98
2023-01-12 08:00:00,65.18,65.18,65.18,65.18
2023-01-12 09:00:00,65.03,65.03,65.03,65.03
2023-01-12 10:00:00,66.3,66.3,66.3,66.3
2023-01-12 11:00:00,66.72,66.72,66.72,66.72
2023-01-12 12:00:00,66.6,66.6,66.6,66.6
2023-01-12 13:00:00,70.85,70.85,70.85,70.85
2023-01-12 14:00:00,73.76,73.76,73.76,73.76
2023-01-12 15:00:00,74.44,74.44,92.89,92.89
2023-01-12 16:00:00,74.81,74.81,96.7,96.7
2023-01-12 17:00:00,76.39,76.39,109.94,109.94
2023-01-12 18:00:00,78.65,78.65,116.62,116.62
2023-01-12 19:00:00,79.82,79.82,98.37,98.37
2023-01-12 20:00:00,74.08,74.08,74.08,74.08
2023-01-12 21:00:00,74.5,74.5,74.5,74.5
2023-01-12 22:00:00,66.84,66.84,66.84,66.84
2023-01-12 23:00:00,42.49,42.49,42.49,42.49
2023-01-13 00:00:00,32.64,32.64,32.64,32.64
2023-01-13 01:00:00,21.87,21.87,21.87,21.87
2023-01-13 02:00:00,16.54,16.54,16.54,16.54
2023-01-13 03:00:00,18.46,18.46,18.46,18.46
2023-01-13 04:00:00,24.82,24.82,24.82,24.82
2023-01-13 05:00:00,30.32,30.32,30.32,30.32
2023-01-13 06:00:00,56.09,56.09,56.09,56.09
2023-01-13 07:00:00,85.77,85.77,85.77,85.77
2023-01-13 08:00:00,95.6,95.6,95.6,95.6
2023-01-13 09:00:00,98.23,98.23,98.23,98.23
2023-01-13 10:00:00,92.58,92.58,92.58,92.58
2023-01-13 11:00:00,84.93,84.93,84.93,84.93
2023-01-13 12:00:00,76.53,76.53,76.53,76.53
2023-01-13 13:00:00,71.97,71.97,71.97,71.97
2023-01-13 14:00:00,75.36,75.36,75.36,75.36
2023-01-13 15:00:00,81.82,81.82,81.82,81.82
2023-01-13 16:00:00,85.31,85.31,85.31,85.31
2023-01-13 17:00:00,96.9,96.9,96.9,96.9
2023-01-13 18:00:00,96.2,96.2,96.2,96.2
2023-01-13 19:00:00,91.07,91.07,91.07,91.07
2023-01-13 20:00:00,84.94,84.94,84.94,84.94
2023-01-13 21:00:00,76.89,76.89,76.89,76.89
2023-01-13 22:00:00,76.51,76.51,76.51,76.51
2023-01-13 23:00:00,68.3,68.3,68.3,68.3
2023-01-14 00:00:00,49.71,49.71,49.71,49.71
2023-01-14 01:00:00,44.24,44.24,44.24,44.24
2023-01-14 02:00:00,45.41,45.41,45.41,45.41
2023-01-14 03:00:00,42.25,42.25,42.25,42.25
2023-01-14 04:00:00,41.7,41.7,41.7,41.7
2023-01-14 05:00:00,41.68,41.68,41.68,41.68
2023-01-14 06:00:00,45.1,45.1,45.1,45.1
2023-01-14 07:00:00,53.4,53.4,53.4,53.4
2023-01-14 08:00:00,53.63,53.63,53.63,53.63
2023-01-14 09:00:00,56.89,56.89,56.89,56.89
2023-01-14 10:00:00,66.72,66.72,66.72,66.72
2023-01-14 11:00:00,65.56,65.56,65.56,65.56
2023-01-14 12:00:00,65.39,65.39,65.39,65.39
2023-01-14 13:00:00,62.69,62.69,62.69,62.69
2023-01-14 14:00:00,66.96,66.96,66.96,66.96
2023-01-14 15:00:00,73.97,73.97,73.97,73.97
2023-01-14 16:00:00,75.91,75.91,75.91,75.91
2023-01-14 17:00:00,73.63,73.63,73.63,73.63
2023-01-14 18:00:00,69.51,69.51,69.51,69.51
2023-01-14 19:00:00,62.71,62.71,62.71,62.71
2023-01-14 20:00:00,51.53,51.53,51.53,51.53
2023-01-14 21:00:00,43.68,43.68,43.68,43.68
2023-01-14 22:00:00,40.05,40.05,40.05,40.05
2023-01-14 23:00:00,35.32,35.32,35.32,35.32
2023-01-15 00:00:00,27.4,27.4,27.4,27.4
2023-01-15 01:00:00,27.23,27.23,27.23,27.23
2023-01-15 02:00:00,24.28,24.28,24.28,24.28
2023-01-15 03:00:00,13.0,13.0,13.0,13.0
2023-01-15 04:00:00,7.98,7.98,7.98,7.98
2023-01-15 05:00:00,4.85,4.85,4.85,4.85
2023-01-15 06:00:00,6.05,6.05,6.05,6.05
2023-01-15 07:00:00,10.09,10.09,10.09,10.09
2023-01-15 08:00:00,14.03,14.03,14.03,14.03
2023-01-15 09:00:00,19.07,19.07,19.07,19.07
2023-01-15 10:00:00,17.83,17.83,17.83,17.83
2023-01-15 11:00:00,11.7,11.7,11.7,11.7
2023-01-15 12:00:00,6.93,6.93,6.93,6.93
2023-01-15 13:00:00,6.04,6.04,6.04,6.04
2023-01-15 14:00:00,6.09,6.09,6.09,6.09
2023-01-15 15:00:00,19.1,19.1,19.1,19.1
2023-01-15 16:00:00,27.43,27.43,27.43,27.43
2023-01-15 17:00:00,30.9,30.9,30.9,30.9
2023-01-15 18:00:00,27.61,27.61,27.61,27.61
2023-01-15 19:00:00,25.9,25.9,25.9,25.9
2023-01-15 20:00:00,12.47,12.47,12.47,12.47
2023-01-15 21:00:00,20.79,20.79,20.79,20.79
2023-01-15 22:00:00,31.04,31.04,31.04,31.04
2023-01-15 23:00:00,32.38,32.38,32.38,32.38
2023-01-16 00:00:00,35.35,35.35,35.35,35.35
2023-01-16 01:00:00,36.13,36.13,36.13,36.13
2023-01-16 02:00:00,36.13,36.13,36.13,36.13
2023-01-16 03:00:00,38.57,38.57,38.57,38.57
2023-01-16 04:00:00,41.81,41.81,41.81,41.81
2023-01-16 05:00:00,45.59,45.59,45.59,45.59
2023-01-16 06:00:00,66.81,66.81,66.81,66.81
2023-01-16 07:00:00,86.63,86.63,86.63,86.63
2023-01-16 08:00:00,89.34,89.34,89.34,89.34
2023-01-16 09:00:00,90.96,90.96,90.96,90.96
2023-01-16 10:00:00,98.73,98.73,98.73,98.73
2023-01-16 11:00:00,99.38,99.38,99.38,99.38
2023-01-16 12:00:00,90.0,90.0,90.0,90.0
2023-01-16 13:00:00,91.55,91.55,109.9,110.04
2023-01-16 14:00:00,89.4,89.4,136.86,137.85
2023-01-16 15:00:00,89.89,89.89,141.17,141.17
2023-01-16 16:00:00,89.46,89.46,146.14,146.14
2023-01-16 17:00:00,88.39,88.39,129.91,129.91
2023-01-16 18:00:00,87.38,87.38,88.91,88.91
2023-01-16 19:00:00,80.04,80.04,80.04,80.04
2023-01-16 20:00:00,65.91,65.91,65.91,65.91
2023-01-16 21:00:00,59.69,59.69,59.69,59.69
2023-01-16 22:00:00,51.24,51.24,51.24,51.24
2023-01-16 23:00:00,46.52,46.52,46.52,46.52
2023-01-17 00:00:00,47.13,47.13,47.13,47.13
2023-01-17 01:00:00,42.94,42.94,42.94,42.94
2023-01-17 02:00:00,42.15,42.15,42.15,42.15
2023-01-17 03:00:00,40.8,40.8,40.8,40.8
2023-01-17 04:00:00,41.62,41.62,41.62,41.62
2023-01-17 05:00:00,45.75,45.75,45.75,45.75
2023-01-17 06:00:00,60.17,60.17,60.17,60.17
2023-01-17 07:00:00,70.87,70.87,70.87,70.87
2023-01-17 08:00:00,73.37,73.37,73.37,73.37
2023-01-17 09:00:00,72.62,72.62,72.62,72.62
2023-01-17 10:00:00,73.95,73.95,73.95,73.95
2023-01-17 11:00:00,75.27,75.27,76.15,76.15
2023-01-17 12:00:00,75.45,75.45,79.96,79.96
2023-01-17 13:00:00,75.11,75.11,75.11,75.11
2023-01-17 14:00:00,72.21,72.21,72.21,72.21
2023-01-17 15:00:00,75.57,75.57,75.57,75.57
2023-01-17 16:00:00,76.03,76.03,76.03,76.03
2023-01-17 17:00:00,76.56,76.56,76.56,76.56
2023-01-17 18:00:00,73.46,73.46,73.46,73.46
2023-01-17 19:00:00,67.19,67.19,67.19,67.19
2023-01-17 20:00:00,60.14,60.14,60.14,60.14
2023-01-17 21:00:00,53.73,53.73,53.73,53.73
2023-01-17 22:00:00,47.42,47.42,47.42,47.42
2023-01-17 23:00:00,43.34,43.34,43.34,43.34
2023-01-18 00:00:00,39.85,39.85,39.85,39.85
2023-01-18 01:00:00,38.74,38.74,38.74,38.74
2023-01-18 02:00:00,38.69,38.69,38.69,38.69
2023-01-18 03:00:00,38.32,38.32,38.32,38.32
2023-01-18 04:00:00,42.7,42.7,42.7,42.7
2023-01-18 05:00:00,52.07,52.07,52.07,52.07
2023-01-18 06:00:00,66.8,66.8,66.8,66.8
2023-01-18 07:00:00,79.2,79.2,79.97,79.97
2023-01-18 08:00:00,82.56,82.56,82.56,82.56
2023-01-18 09:00:00,82.51,82.51,82.51,82.51
2023-01-18 10:00:00,85.34,85.34,89.92,89.92
2023-01-18 11:00:00,86.61,86.61,98.95,130.36
2023-01-18 12:00:00,84.41,84.41,109.93,122.94
2023-01-18 13:00:00,86.4,86.4,119.54,120.0
2023-01-18 14:00:00,88.84,88.84,123.66,123.66
2023-01-18 15:00:00,89.2,89.2,132.8,140.0
2023-01-18 16:00:00,95.06,95.06,143.23,150.11
2023-01-18 17:00:00,89.9,89.9,148.88,160.69
2023-01-18 18:00:00,85.42,85.42,137.48,155.15
2023-01-18 19:00:00,84.59,84.59,127.14,130.34
2023-01-18 20:00:00,83.93,83.93,120.97,120.97
2023-01-18 21:00:00,87.21,87.21,119.9,119.9
2023-01-18 22:00:00,82.29,82.29,82.29,82.29
2023-01-18 23:00:00,75.77,75.77,75.77,75.77
2023-01-19 00:00:00,83.56,83.56,83.56,83.56
2023-01-19 01:00:00,83.08,83.08,83.08,83.08
2023-01-19 02:00:00,82.7,82.7,82.7,82.7
2023-01-19 03:00:00,84.92,84.92,84.92,84.92
2023-01-19 04:00:00,92.84,92.84,92.84,92.84
2023-01-19 05:00:00,104.96,104.96,104.96,104.96
2023-01-19 06:00:00,118.22,118.22,118.22,118.22
2023-01-19 07:00:00,149.62,149.62,149.62,149.62
2023-01-19 08:00:00,159.93,159.93,159.93,159.93
2023-01-19 09:00:00,155.88,155.88,155.88,155.88
2023-01-19 10:00:00,154.81,154.81,154.81,154.81
2023-01-19 11:00:00,138.63,138.63,138.63,138.63
2023-01-19 12:00:00,146.47,146.47,146.47,146.47
2023-01-19 13:00:00,151.16,151.16,151.16,151.16
2023-01-19 14:00:00,155.35,155.35,155.35,155.35
2023-01-19 15:00:00,170.33,170.33,170.33,170.33
2023-01-19 16:00:00,180.33,180.33,180.33,180.33
2023-01-19 17:00:00,173.75,173.75,173.75,173.75
2023-01-19 18:00:00,156.61,156.61,156.61,156.61
2023-01-19 19:00:00,151.55,151.55,151.55,151.55
2023-01-19 20:00:00,145.65,145.65,145.65,145.65
2023-01-19 21:00:00,143.66,143.66,143.66,143.66
2023-01-19 22:00:00,119.0,119.0,119.0,119.0
2023-01-19 23:00:00,106.21,106.21,106.21,106.21
2023-01-20 00:00:00,97.89,97.89,97.89,97.89
2023-01-20 01:00:00,89.93,89.93,89.93,130.39
2023-01-20 02:00:00,84.49,84.49,84.49,118.38
2023-01-20 03:00:00,82.69,82.69,82.69,116.53
2023-01-20 04:00:00,84.13,84.13,84.13,135.41
2023-01-20 05:00:00,83.45,83.45,89.95,145.79
2023-01-20 06:00:00,95.09,95.09,149.38,171.79
2023-01-20 07:00:00,91.32,91.32,149.94,203.08
2023-01-20 08:00:00,99.12,99.12,151.9,229.42
2023-01-20 09:00:00,91.08,91.08,159.99,216.38
2023-01-20 10:00:00,83.74,83.74,203.06,204.73
2023-01-20 11:00:00,81.01,81.01,193.04,196.69
2023-01-20 12:00:00,78.39,78.39,151.44,189.26
2023-01-20 13:00:00,74.91,74.91,149.72,181.63
2023-01-20 14:00:00,74.93,74.93,151.64,182.36
2023-01-20 15:00:00,75.12,75.12,149.66,187.39
2023-01-20 16:00:00,80.41,80.41,149.69,195.2
2023-01-20 17:00:00,80.38,80.38,152.11,203.22
2023-01-20 18:00:00,82.53,82.53,154.44,203.4
2023-01-20 19:00:00,82.24,82.24,149.75,192.28
2023-01-20 20:00:00,81.9,81.9,97.22,171.48
2023-01-20 21:00:00,80.9,80.9,89.55,157.11
2023-01-20 22:00:00,81.27,81.27,81.27,151.0
2023-01-20 23:00:00,74.96,74.96,74.96,108.13
2023-01-21 00:00:00,68.76,68.76,68.76,123.01
