Timestamp,SE1,SE2,SE3,SE4
2016-01-05 09:00:00,23.13,23.13,23.13,23.13
2016-01-05 10:00:00,23.21,23.21,23.21,23.21
2016-01-05 11:00:00,21.91,21.91,21.91,21.91
2016-01-05 12:00:00,21.29,21.29,21.29,21.29
2016-01-05 13:00:00,20.98,20.98,20.98,20.98
2016-01-05 14:00:00,21.03,21.03,21.03,21.03
2016-01-05 15:00:00,23.17,23.17,23.17,23.17
2016-01-05 16:00:00,30.98,30.98,30.98,30.98
2016-01-05 17:00:00,34.63,34.63,34.63,34.63
2016-01-05 18:00:00,24.18,24.18,24.18,24.18
2016-01-05 19:00:00,20.83,20.83,20.83,20.83
2016-01-05 20:00:00,19.89,19.89,19.89,19.89
2016-01-05 21:00:00,19.39,19.39,19.39,19.39
2016-01-05 22:00:00,18.73,18.73,18.73,18.73
2016-01-05 23:00:00,17.97,17.97,17.97,17.97
2016-01-06 00:00:00,20.02,20.02,20.02,20.02
2016-01-06 01:00:00,19.63,19.63,19.63,19.63
2016-01-06 02:00:00,19.33,19.33,19.33,19.33
2016-01-06 03:00:00,19.35,19.35,19.35,19.35
2016-01-06 04:00:00,19.51,19.51,19.51,19.51
2016-01-06 05:00:00,19.81,19.81,19.81,19.81
2016-01-06 06:00:00,20.5,20.5,20.5,20.5
2016-01-06 07:00:00,22.06,22.06,22.06,22.06
2016-01-06 08:00:00,25.19,25.19,25.19,25.19
2016-01-06 09:00:00,28.24,28.24,28.24,28.24
2016-01-06 10:00:00,34.97,34.97,34.97,34.97
2016-01-06 11:00:00,37.95,37.95,37.95,37.95
2016-01-06 12:00:00,37.37,37.37,37.37,37.37
2016-01-06 13:00:00,36.61,36.61,36.61,36.61
2016-01-06 14:00:00,29.75,29.75,29.75,29.75
2016-01-06 15:00:00,36.04,36.04,36.04,36.04
2016-01-06 16:00:00,41.28,41.28,41.28,41.28
2016-01-06 17:00:00,44.95,44.95,44.95,44.95
2016-01-06 18:00:00,46.46,46.46,46.46,46.46
2016-01-06 19:00:00,42.89,42.89,42.89,42.89
2016-01-06 20:00:00,24.87,24.87,24.87,24.87
2016-01-06 21:00:00,22.06,22.06,22.06,22.06
2016-01-06 22:00:00,20.47,20.47,20.47,20.47
2016-01-06 23:00:00,19.37,19.37,19.37,19.37
2016-01-07 00:00:00,22.61,22.61,22.61,22.61
2016-01-07 01:00:00,21.75,21.75,21.75,21.75
2016-01-07 02:00:00,21.5,21.5,21.5,21.5
2016-01-07 03:00:00,21.52,21.52,21.52,21.52
2016-01-07 04:00:00,21.83,21.83,21.83,21.83
2016-01-07 05:00:00,24.2,24.2,24.2,24.2
2016-01-07 06:00:00,27.07,27.07,27.07,27.07
2016-01-07 07:00:00,72.26,72.26,72.26,72.26
2016-01-07 08:00:00,99.93,99.93,99.93,99.93
2016-01-07 09:00:00,79.6,79.6,79.6,79.6
2016-01-07 10:00:00,74.91,74.91,74.91,74.91
2016-01-07 11:00:00,61.37,61.37,61.37,61.37
2016-01-07 12:00:00,59.91,59.91,59.91,59.91
2016-01-07 13:00:00,61.85,61.85,61.85,61.85
2016-01-07 14:00:00,59.69,59.69,59.69,59.69
2016-01-07 15:00:00,65.42,65.42,65.42,65.42
2016-01-07 16:00:00,99.94,99.94,99.94,99.94
2016-01-07 17:00:00,97.59,97.59,97.59,97.59
2016-01-07 18:00:00,69.93,69.93,69.93,69.93
2016-01-07 19:00:00,37.19,37.19,37.19,37.19
2016-01-07 20:00:00,31.94,31.94,31.94,31.94
2016-01-07 21:00:00,25.87,25.87,25.87,25.87
2016-01-07 22:00:00,21.55,21.55,21.55,21.55
2016-01-07 23:00:00,20.26,20.26,20.26,20.26
2016-01-08 00:00:00,21.06,21.06,21.06,21.06
2016-01-08 01:00:00,20.16,20.16,20.16,20.16
2016-01-08 02:00:00,19.78,19.78,19.78,19.78
2016-01-08 03:00:00,19.86,19.86,19.86,19.86
2016-01-08 04:00:00,20.17,20.17,20.17,20.17
2016-01-08 05:00:00,20.73,20.73,20.73,20.73
2016-01-08 06:00:00,22.02,22.02,22.02,22.02
2016-01-08 07:00:00,29.91,29.91,29.91,29.91
2016-01-08 08:00:00,43.16,43.16,43.16,43.16
2016-01-08 09:00:00,43.71,43.71,43.71,43.71
2016-01-08 10:00:00,43.43,43.43,43.43,43.43
2016-01-08 11:00:00,36.95,36.95,36.95,36.95
2016-01-08 12:00:00,32.27,32.27,32.27,32.27
2016-01-08 13:00:00,26.78,26.78,26.78,26.78
2016-01-08 14:00:00,27.6,27.6,27.6,27.6
2016-01-08 15:00:00,32.08,32.08,32.08,32.08
2016-01-08 16:00:00,38.07,38.07,38.07,38.07
2016-01-08 17:00:00,46.16,46.16,46.16,46.16
2016-01-08 18:00:00,46.97,46.97,46.97,46.97
2016-01-08 19:00:00,40.09,40.09,40.09,40.09
2016-01-08 20:00:00,28.57,28.57,28.57,28.57
2016-01-08 21:00:00,25.09,25.09,25.09,25.09
2016-01-08 22:00:00,24.32,24.32,24.32,24.32
2016-01-08 23:00:00,22.66,22.66,22.66,22.66
2016-01-09 00:00:00,24.51,24.51,24.51,24.51
2016-01-09 01:00:00,23.44,23.44,23.44,23.44
2016-01-09 02:00:00,22.79,22.79,22.79,22.79
2016-01-09 03:00:00,22.49,22.49,22.49,22.49
2016-01-09 04:00:00,21.96,21.96,21.96,21.96
2016-01-09 05:00:00,22.25,22.25,22.25,22.25
2016-01-09 06:00:00,22.39,22.39,22.39,22.39
2016-01-09 07:00:00,22.97,22.97,22.97,22.97
2016-01-09 08:00:00,23.95,23.95,23.95,23.95
2016-01-09 09:00:00,24.7,24.7,24.7,24.7
2016-01-09 10:00:00,26.49,26.49,26.49,26.49
2016-01-09 11:00:00,26.93,26.93,26.93,26.93
2016-01-09 12:00:00,26.32,26.32,26.32,26.32
2016-01-09 13:00:00,25.32,25.32,25.32,25.32
2016-01-09 14:00:00,24.85,24.85,24.85,24.85
2016-01-09 15:00:00,26.13,26.13,26.13,26.13
2016-01-09 16:00:00,29.77,29.77,29.77,29.77
2016-01-09 17:00:00,36.1,36.1,36.1,36.1
2016-01-09 18:00:00,27.87,27.87,27.87,27.87
2016-01-09 19:00:00,24.63,24.63,24.63,24.63
2016-01-09 20:00:00,23.13,23.13,23.13,23.13
2016-01-09 21:00:00,22.57,22.57,22.57,22.57
2016-01-09 22:00:00,22.07,22.07,22.07,22.07
2016-01-09 23:00:00,21.26,21.26,21.26,21.26
2016-01-10 00:00:00,21.32,21.32,21.32,21.32
2016-01-10 01:00:00,19.93,19.93,19.93,19.93
2016-01-10 02:00:00,19.65,19.65,19.65,19.65
2016-01-10 03:00:00,19.43,19.43,19.43,19.43
2016-01-10 04:00:00,19.25,19.25,19.25,19.25
2016-01-10 05:00:00,19.39,19.39,19.39,19.39
2016-01-10 06:00:00,19.33,19.33,19.33,19.33
2016-01-10 07:00:00,19.57,19.57,19.57,19.57
2016-01-10 08:00:00,19.49,19.49,19.49,19.49
2016-01-10 09:00:00,20.15,20.15,20.15,20.15
2016-01-10 10:00:00,20.95,20.95,20.95,20.95
2016-01-10 11:00:00,21.59,21.59,21.59,21.59
2016-01-10 12:00:00,21.83,21.83,21.83,21.83
2016-01-10 13:00:00,21.33,21.33,21.33,21.33
2016-01-10 14:00:00,21.22,21.22,21.22,21.22
2016-01-10 15:00:00,21.98,21.98,21.98,21.98
2016-01-10 16:00:00,23.92,23.92,23.92,23.92
2016-01-10 17:00:00,25.76,25.76,25.76,25.76
2016-01-10 18:00:00,24.92,24.92,24.92,24.92
2016-01-10 19:00:00,24.34,24.34,24.34,24.34
2016-01-10 20:00:00,23.79,23.79,23.79,23.79
2016-01-10 21:00:00,23.04,23.04,23.04,23.04
2016-01-10 22:00:00,22.34,22.34,22.34,22.34
2016-01-10 23:00:00,21.69,21.69,21.69,21.69
2016-01-11 00:00:00,21.37,21.37,21.37,21.37
2016-01-11 01:00:00,20.04,20.04,20.04,20.04
2016-01-11 02:00:00,19.78,19.78,19.78,19.78
2016-01-11 03:00:00,19.36,19.36,19.36,19.36
2016-01-11 04:00:00,19.68,19.68,19.68,19.68
2016-01-11 05:00:00,21.56,21.56,21.56,21.56
2016-01-11 06:00:00,24.24,24.24,24.24,24.24
2016-01-11 07:00:00,28.79,28.79,40.28,40.62
2016-01-11 08:00:00,28.52,28.52,45.93,45.93
2016-01-11 09:00:00,27.64,27.64,44.0,44.0
2016-01-11 10:00:00,27.34,27.34,41.94,41.94
2016-01-11 11:00:00,27.17,27.17,40.62,40.96
2016-01-11 12:00:00,27.59,27.59,41.31,41.31
2016-01-11 13:00:00,28.14,28.14,41.09,41.09
2016-01-11 14:00:00,28.2,28.2,38.6,38.92
2016-01-11 15:00:00,28.48,28.48,37.5,37.5
2016-01-11 16:00:00,26.64,26.64,37.95,37.95
2016-01-11 17:00:00,25.84,25.84,44.69,44.69
2016-01-11 18:00:00,25.08,25.08,42.88,42.88
2016-01-11 19:00:00,24.47,24.47,38.72,39.04
2016-01-11 20:00:00,23.91,23.91,27.87,32.3
2016-01-11 21:00:00,23.97,23.97,25.45,25.45
2016-01-11 22:00:00,23.05,23.05,23.05,23.05
2016-01-11 23:00:00,21.68,21.68,21.68,21.68
2016-01-12 00:00:00,21.11,21.11,21.11,21.11
2016-01-12 01:00:00,19.81,19.81,19.81,19.81
2016-01-12 02:00:00,19.1,19.1,19.1,19.1
2016-01-12 03:00:00,18.41,18.41,18.41,18.41
2016-01-12 04:00:00,19.0,19.0,19.0,19.0
2016-01-12 05:00:00,20.91,20.91,20.91,20.91
2016-01-12 06:00:00,22.93,22.93,22.93,22.93
2016-01-12 07:00:00,25.69,25.69,34.77,35.06
2016-01-12 08:00:00,29.3,29.3,39.53,39.53
2016-01-12 09:00:00,28.02,28.02,41.0,41.0
2016-01-12 10:00:00,28.3,28.3,38.66,38.66
2016-01-12 11:00:00,27.61,27.61,36.46,36.46
2016-01-12 12:00:00,27.58,27.58,35.0,35.0
2016-01-12 13:00:00,27.6,27.6,33.3,33.3
2016-01-12 14:00:00,27.93,27.93,32.21,32.21
2016-01-12 15:00:00,28.88,28.88,33.0,33.0
2016-01-12 16:00:00,26.9,26.9,47.26,47.26
2016-01-12 17:00:00,25.42,25.42,55.97,55.97
2016-01-12 18:00:00,24.34,24.34,40.33,40.33
2016-01-12 19:00:00,23.76,23.76,29.69,29.69
2016-01-12 20:00:00,23.62,23.62,26.05,26.05
2016-01-12 21:00:00,24.35,24.35,24.76,24.76
2016-01-12 22:00:00,23.3,23.3,23.3,23.3
2016-01-12 23:00:00,21.51,21.51,21.51,21.51
2016-01-13 00:00:00,21.0,21.0,21.0,21.0
2016-01-13 01:00:00,19.66,19.66,19.66,19.66
2016-01-13 02:00:00,18.72,18.72,18.72,18.72
2016-01-13 03:00:00,18.66,18.66,18.66,18.66
2016-01-13 04:00:00,19.31,19.31,19.31,19.31
2016-01-13 05:00:00,21.34,21.34,21.34,21.34
2016-01-13 06:00:00,23.52,23.52,23.52,23.52
2016-01-13 07:00:00,27.5,27.5,27.5,27.5
2016-01-13 08:00:00,30.35,30.35,30.35,30.35
2016-01-13 09:00:00,30.73,30.73,30.73,30.73
2016-01-13 10:00:00,31.45,31.45,31.45,31.45
2016-01-13 11:00:00,33.56,33.56,33.56,33.56
2016-01-13 12:00:00,33.99,33.99,33.99,33.99
2016-01-13 13:00:00,34.09,34.09,34.09,34.09
2016-01-13 14:00:00,34.02,34.02,34.02,34.02
2016-01-13 15:00:00,40.67,40.67,43.55,43.55
2016-01-13 16:00:00,75.02,75.02,82.2,82.2
2016-01-13 17:00:00,59.91,59.91,99.93,99.93
2016-01-13 18:00:00,37.45,37.45,59.92,59.92
2016-01-13 19:00:00,27.26,27.26,38.86,38.86
2016-01-13 20:00:00,25.24,25.24,29.62,29.62
2016-01-13 21:00:00,24.83,24.83,26.97,26.97
2016-01-13 22:00:00,25.42,25.42,25.42,25.42
2016-01-13 23:00:00,22.95,22.95,22.95,22.95
2016-01-14 00:00:00,23.51,23.51,23.51,23.51
2016-01-14 01:00:00,22.58,22.58,22.58,22.58
2016-01-14 02:00:00,22.22,22.22,22.22,22.22
2016-01-14 03:00:00,22.03,22.03,22.03,22.03
2016-01-14 04:00:00,22.53,22.53,22.53,22.53
2016-01-14 05:00:00,23.9,23.9,23.9,23.9
2016-01-14 06:00:00,29.27,29.27,29.27,29.27
2016-01-14 07:00:00,25.6,25.6,69.91,69.91
2016-01-14 08:00:00,26.72,26.72,88.61,88.61
2016-01-14 09:00:00,27.03,27.03,69.98,69.98
2016-01-14 10:00:00,27.65,27.65,49.6,49.6
2016-01-14 11:00:00,27.38,27.38,50.06,50.06
2016-01-14 12:00:00,26.95,26.95,59.08,59.08
2016-01-14 13:00:00,27.64,27.64,66.73,66.73
2016-01-14 14:00:00,27.74,27.74,60.81,60.81
2016-01-14 15:00:00,29.26,29.26,66.19,66.19
2016-01-14 16:00:00,28.84,28.84,132.45,132.45
2016-01-14 17:00:00,27.29,27.29,154.93,154.93
2016-01-14 18:00:00,26.34,26.34,120.76,120.76
2016-01-14 19:00:00,25.8,25.8,62.09,62.09
2016-01-14 20:00:00,25.97,25.97,39.28,39.28
2016-01-14 21:00:00,26.52,26.52,31.61,31.61
2016-01-14 22:00:00,27.49,27.49,27.49,27.49
2016-01-14 23:00:00,25.11,25.11,25.11,25.11
2016-01-15 00:00:00,24.58,24.58,24.58,24.58
2016-01-15 01:00:00,24.04,24.04,24.04,24.04
2016-01-15 02:00:00,23.28,23.28,23.28,23.28
2016-01-15 03:00:00,22.94,22.94,22.94,22.94
2016-01-15 04:00:00,22.94,22.94,22.94,22.94
2016-01-15 05:00:00,23.17,23.17,23.17,23.17
2016-01-15 06:00:00,26.35,26.35,26.35,26.35
2016-01-15 07:00:00,30.36,30.36,119.92,119.92
2016-01-15 08:00:00,32.24,32.24,134.43,134.43
2016-01-15 09:00:00,32.01,32.01,150.01,150.01
2016-01-15 10:00:00,29.03,29.03,58.0,58.0
2016-01-15 11:00:00,27.72,27.72,55.66,55.66
2016-01-15 12:00:00,26.06,26.06,57.67,57.67
2016-01-15 13:00:00,26.27,26.27,56.63,56.63
2016-01-15 14:00:00,25.93,25.93,47.56,47.56
2016-01-15 15:00:00,26.23,26.23,48.41,48.41
2016-01-15 16:00:00,26.29,26.29,101.57,101.57
2016-01-15 17:00:00,25.67,25.67,149.95,149.95
2016-01-15 18:00:00,24.81,24.81,90.08,90.08
2016-01-15 19:00:00,24.52,24.52,45.43,45.43
2016-01-15 20:00:00,23.98,23.98,33.69,33.69
2016-01-15 21:00:00,23.43,23.43,29.34,29.34
2016-01-15 22:00:00,23.49,23.49,27.17,27.17
2016-01-15 23:00:00,24.96,24.96,24.96,24.96
2016-01-16 00:00:00,26.49,26.49,26.49,26.49
2016-01-16 01:00:00,25.7,25.7,25.7,25.7
2016-01-16 02:00:00,24.84,24.84,24.84,24.84
2016-01-16 03:00:00,24.34,24.34,24.34,24.34
2016-01-16 04:00:00,24.03,24.03,24.03,24.03
2016-01-16 05:00:00,24.71,24.71,24.71,24.71
2016-01-16 06:00:00,24.18,24.18,24.18,24.18
2016-01-16 07:00:00,24.43,24.43,24.43,24.43
2016-01-16 08:00:00,26.43,26.43,26.58,26.58
2016-01-16 09:00:00,25.32,25.32,31.63,31.63
2016-01-16 10:00:00,25.93,25.93,33.39,33.39
2016-01-16 11:00:00,25.87,25.87,33.23,33.23
2016-01-16 12:00:00,24.61,24.61,29.16,29.16
2016-01-16 13:00:00,23.96,23.96,26.31,26.31
2016-01-16 14:00:00,23.85,23.85,25.47,25.47
2016-01-16 15:00:00,24.08,24.08,25.6,25.6
2016-01-16 16:00:00,24.56,24.56,30.15,30.15
2016-01-16 17:00:00,24.79,24.79,40.75,40.75
2016-01-16 18:00:00,25.44,25.44,40.73,40.73
2016-01-16 19:00:00,25.06,25.06,30.29,30.29
2016-01-16 20:00:00,24.99,24.99,26.18,26.18
2016-01-16 21:00:00,24.93,24.93,25.07,25.07
2016-01-16 22:00:00,24.72,24.72,24.72,24.72
2016-01-16 23:00:00,23.54,23.54,23.54,23.54
2016-01-17 00:00:00,21.88,21.88,21.88,21.88
2016-01-17 01:00:00,20.25,20.25,20.25,20.25
2016-01-17 02:00:00,20.76,20.76,20.76,20.76
2016-01-17 03:00:00,20.97,20.97,20.97,20.97
2016-01-17 04:00:00,20.89,20.89,20.89,20.89
2016-01-17 05:00:00,20.94,20.94,20.94,20.94
2016-01-17 06:00:00,20.12,20.12,20.12,20.12
2016-01-17 07:00:00,22.35,22.35,22.35,22.35
2016-01-17 08:00:00,23.52,23.52,23.52,23.52
2016-01-17 09:00:00,24.58,24.58,24.58,24.58
2016-01-17 10:00:00,25.95,25.95,26.44,26.44
2016-01-17 11:00:00,26.05,26.05,27.26,27.26
2016-01-17 12:00:00,25.96,25.96,25.96,25.96
2016-01-17 13:00:00,25.97,25.97,25.97,25.97
2016-01-17 14:00:00,25.56,25.56,25.56,25.56
2016-01-17 15:00:00,26.42,26.42,26.42,26.42
2016-01-17 16:00:00,27.36,27.36,31.94,31.94
2016-01-17 17:00:00,27.18,27.18,39.49,39.49
2016-01-17 18:00:00,26.74,26.74,42.8,42.8
2016-01-17 19:00:00,26.63,26.63,37.98,37.98
2016-01-17 20:00:00,26.26,26.26,32.23,32.5
2016-01-17 21:00:00,25.95,25.95,26.18,26.39
2016-01-17 22:00:00,25.6,25.6,25.6,25.6
2016-01-17 23:00:00,24.39,24.39,24.39,24.39
2016-01-18 00:00:00,23.96,23.96,23.96,23.96
2016-01-18 01:00:00,23.47,23.47,23.47,23.47
2016-01-18 02:00:00,23.56,23.56,23.56,23.56
2016-01-18 03:00:00,23.46,23.46,23.46,23.46
2016-01-18 04:00:00,23.51,23.51,23.51,23.51
2016-01-18 05:00:00,24.25,24.25,24.25,24.25
2016-01-18 06:00:00,26.95,26.95,26.95,26.95
2016-01-18 07:00:00,46.68,46.68,46.68,46.68
2016-01-18 08:00:00,82.14,82.14,82.14,82.14
2016-01-18 09:00:00,53.79,53.79,53.79,53.79
2016-01-18 10:00:00,51.25,51.25,51.25,51.25
2016-01-18 11:00:00,48.44,48.44,48.44,48.44
2016-01-18 12:00:00,46.93,46.93,46.93,46.93
2016-01-18 13:00:00,46.32,46.32,46.32,46.32
2016-01-18 14:00:00,45.76,45.76,45.76,45.76
2016-01-18 15:00:00,49.53,49.53,49.53,49.53
2016-01-18 16:00:00,81.31,81.31,81.31,81.31
2016-01-18 17:00:00,95.06,95.06,95.06,95.06
2016-01-18 18:00:00,63.39,63.39,63.39,63.39
2016-01-18 19:00:00,47.82,47.82,47.82,47.82
2016-01-18 20:00:00,34.24,34.24,34.24,34.24
2016-01-18 21:00:00,26.58,26.58,26.58,26.58
2016-01-18 22:00:00,24.82,24.82,24.82,24.82
2016-01-18 23:00:00,23.73,23.73,23.73,23.73
2016-01-19 00:00:00,24.53,24.53,24.53,24.53
2016-01-19 01:00:00,23.6,23.6,23.6,23.6
2016-01-19 02:00:00,23.32,23.32,23.32,23.32
2016-01-19 03:00:00,23.78,23.78,23.78,23.78
2016-01-19 04:00:00,24.41,24.41,24.41,24.41
2016-01-19 05:00:00,26.29,26.29,26.29,26.29
2016-01-19 06:00:00,31.9,31.9,31.9,31.9
2016-01-19 07:00:00,60.02,60.02,60.02,60.02
2016-01-19 08:00:00,74.06,74.06,74.06,74.06
2016-01-19 09:00:00,66.95,66.95,66.95,66.95
2016-01-19 10:00:00,61.31,61.31,61.31,61.31
2016-01-19 11:00:00,61.43,61.43,61.43,61.43
2016-01-19 12:00:00,58.98,58.98,58.98,58.98
2016-01-19 13:00:00,58.53,58.53,58.53,58.53
2016-01-19 14:00:00,55.81,55.81,55.81,55.81
2016-01-19 15:00:00,74.09,74.09,74.09,74.09
2016-01-19 16:00:00,133.67,133.67,133.67,133.67
2016-01-19 17:00:00,183.52,183.52,183.52,183.52
2016-01-19 18:00:00,100.08,100.08,100.08,100.08
2016-01-19 19:00:00,57.56,57.56,57.56,57.56
2016-01-19 20:00:00,48.24,48.24,48.24,48.24
2016-01-19 21:00:00,37.7,37.7,37.7,37.7
2016-01-19 22:00:00,32.86,32.86,32.86,32.86
2016-01-19 23:00:00,29.08,29.08,29.08,29.08
2016-01-20 00:00:00,26.05,26.05,26.05,26.05
2016-01-20 01:00:00,25.55,25.55,25.55,25.55
2016-01-20 02:00:00,25.79,25.79,25.79,25.79
2016-01-20 03:00:00,24.79,24.79,24.79,24.79
2016-01-20 04:00:00,25.76,25.76,25.76,25.76
2016-01-20 05:00:00,26.54,26.54,26.54,26.54
2016-01-20 06:00:00,32.7,32.7,32.7,32.7
2016-01-20 07:00:00,56.44,56.44,56.44,56.44
2016-01-20 08:00:00,70.09,70.09,70.09,70.09
2016-01-20 09:00:00,65.02,65.02,65.02,65.02
2016-01-20 10:00:00,60.42,60.42,60.42,60.42
2016-01-20 11:00:00,57.52,57.52,57.52,57.52
2016-01-20 12:00:00,58.6,58.6,58.6,58.6
2016-01-20 13:00:00,57.58,57.58,57.58,57.58
2016-01-20 14:00:00,54.95,54.95,54.95,54.95
2016-01-20 15:00:00,53.71,53.71,53.71,53.71
2016-01-20 16:00:00,85.9,85.9,85.9,85.9
2016-01-20 17:00:00,110.41,110.41,110.41,110.41
2016-01-20 18:00:00,81.03,81.03,81.03,81.03
2016-01-20 19:00:00,70.03,70.03,70.03,70.03
2016-01-20 20:00:00,50.1,50.1,50.1,50.1
2016-01-20 21:00:00,40.06,40.06,40.06,40.06
2016-01-20 22:00:00,33.52,33.52,33.52,33.52
2016-01-20 23:00:00,29.63,29.63,29.63,29.63
2016-01-21 00:00:00,29.65,29.65,29.65,29.65
