Timestamp,SE1,SE2,SE3,SE4
2021-01-03 06:00:00,24.05,24.05,24.05,24.05
2021-01-03 07:00:00,24.8,24.8,24.8,24.8
2021-01-03 08:00:00,24.97,24.97,24.97,24.97
2021-01-03 09:00:00,25.65,25.65,25.65,25.65
2021-01-03 10:00:00,26.0,26.0,26.0,26.0
2021-01-03 11:00:00,26.07,26.07,26.07,26.89
2021-01-03 12:00:00,25.87,25.87,25.87,25.87
2021-01-03 13:00:00,25.83,25.83,25.83,25.83
2021-01-03 14:00:00,26.02,26.02,26.02,26.02
2021-01-03 15:00:00,26.5,26.5,26.5,26.5
2021-01-03 16:00:00,28.05,28.05,28.05,33.27
2021-01-03 17:00:00,28.53,28.53,28.53,43.96
2021-01-03 18:00:00,28.17,28.17,28.17,43.35
2021-01-03 19:00:00,27.92,27.92,27.92,27.92
2021-01-03 20:00:00,27.56,27.56,27.56,27.56
2021-01-03 21:00:00,27.04,27.04,27.04,27.04
2021-01-03 22:00:00,26.18,26.18,26.18,26.18
2021-01-03 23:00:00,24.92,24.92,24.92,24.92
2021-01-04 00:00:00,24.66,24.66,24.66,24.66
2021-01-04 01:00:00,24.05,24.05,24.05,24.05
2021-01-04 02:00:00,23.88,23.88,23.88,23.88
2021-01-04 03:00:00,24.03,24.03,24.03,24.03
2021-01-04 04:00:00,24.58,24.58,24.58,24.58
2021-01-04 05:00:00,25.84,25.84,25.84,25.84
2021-01-04 06:00:00,28.21,28.21,28.21,28.21
2021-01-04 07:00:00,30.85,30.85,30.85,49.76
2021-01-04 08:00:00,49.2,49.2,49.2,54.42
2021-01-04 09:00:00,50.02,50.02,50.02,55.69
2021-01-04 10:00:00,55.4,55.4,55.4,55.8
2021-01-04 11:00:00,56.53,56.53,56.53,58.27
2021-01-04 12:00:00,52.07,52.07,52.07,57.52
2021-01-04 13:00:00,56.53,56.53,56.53,56.53
2021-01-04 14:00:00,57.99,57.99,57.99,57.99
2021-01-04 15:00:00,58.03,58.03,58.03,58.03
2021-01-04 16:00:00,60.5,60.5,60.5,60.5
2021-01-04 17:00:00,65.22,65.22,65.22,65.22
2021-01-04 18:00:00,60.05,60.05,60.05,60.05
2021-01-04 19:00:00,53.73,53.73,53.73,53.73
2021-01-04 20:00:00,37.68,37.68,37.68,37.68
2021-01-04 21:00:00,34.82,34.82,34.82,38.49
2021-01-04 22:00:00,30.95,30.95,30.95,30.95
2021-01-04 23:00:00,27.35,27.35,27.35,27.35
2021-01-05 00:00:00,27.81,27.81,27.81,27.81
2021-01-05 01:00:00,27.45,27.45,27.45,27.45
2021-01-05 02:00:00,27.08,27.08,27.08,27.08
2021-01-05 03:00:00,27.14,27.14,27.14,27.14
2021-01-05 04:00:00,27.79,27.79,27.79,27.79
2021-01-05 05:00:00,29.81,29.81,29.81,29.81
2021-01-05 06:00:00,35.78,35.78,35.78,35.78
2021-01-05 07:00:00,53.64,53.64,53.64,53.64
2021-01-05 08:00:00,60.0,60.0,60.0,60.0
2021-01-05 09:00:00,60.12,60.12,60.12,60.12
2021-01-05 10:00:00,61.18,61.18,61.18,61.18
2021-01-05 11:00:00,62.46,62.46,62.46,62.46
2021-01-05 12:00:00,61.48,61.48,61.48,61.48
2021-01-05 13:00:00,62.29,62.29,62.29,62.29
2021-01-05 14:00:00,62.04,62.04,62.04,62.04
2021-01-05 15:00:00,62.51,62.51,62.51,62.51
2021-01-05 16:00:00,64.26,64.26,64.26,64.26
2021-01-05 17:00:00,65.6,65.6,65.6,65.6
2021-01-05 18:00:00,60.13,60.13,60.13,60.13
2021-01-05 19:00:00,54.66,54.66,54.66,54.66
2021-01-05 20:00:00,40.78,40.78,40.78,40.78
2021-01-05 21:00:00,39.6,39.6,39.6,39.6
2021-01-05 22:00:00,32.06,32.06,32.06,32.06
2021-01-05 23:00:00,29.21,29.21,29.21,29.21
2021-01-06 00:00:00,29.83,29.83,29.83,29.83
2021-01-06 01:00:00,28.72,28.72,28.72,28.72
2021-01-06 02:00:00,28.11,28.11,28.11,28.11
2021-01-06 03:00:00,27.98,27.98,27.98,27.98
2021-01-06 04:00:00,28.16,28.16,28.16,28.16
2021-01-06 05:00:00,29.0,29.0,29.0,29.0
2021-01-06 06:00:00,30.72,30.72,30.72,30.72
2021-01-06 07:00:00,35.54,35.54,35.54,35.54
2021-01-06 08:00:00,39.18,39.18,39.18,39.18
2021-01-06 09:00:00,41.88,41.88,41.88,41.88
2021-01-06 10:00:00,46.07,46.07,46.07,46.07
2021-01-06 11:00:00,45.27,45.27,45.27,45.27
2021-01-06 12:00:00,46.21,46.21,46.21,46.21
2021-01-06 13:00:00,47.35,47.35,47.35,47.35
2021-01-06 14:00:00,51.31,51.31,51.31,51.31
2021-01-06 15:00:00,54.9,54.9,54.9,54.9
2021-01-06 16:00:00,58.4,58.4,58.4,58.4
2021-01-06 17:00:00,59.93,59.93,59.93,59.93
2021-01-06 18:00:00,55.67,55.67,55.67,55.67
2021-01-06 19:00:00,50.25,50.25,50.25,50.25
2021-01-06 20:00:00,39.84,39.84,39.84,39.84
2021-01-06 21:00:00,39.93,39.93,39.93,39.93
2021-01-06 22:00:00,38.7,38.7,38.7,38.7
2021-01-06 23:00:00,32.5,32.5,32.5,32.5
2021-01-07 00:00:00,43.08,43.08,43.08,43.08
2021-01-07 01:00:00,40.9,40.9,40.9,40.9
2021-01-07 02:00:00,39.19,39.19,39.19,39.19
2021-01-07 03:00:00,39.78,39.78,39.78,39.78
2021-01-07 04:00:00,41.28,41.28,41.28,41.28
2021-01-07 05:00:00,45.54,45.54,45.54,45.54
2021-01-07 06:00:00,55.97,55.97,55.97,55.97
2021-01-07 07:00:00,67.8,67.8,67.8,67.8
2021-01-07 08:00:00,84.43,84.43,84.43,84.43
2021-01-07 09:00:00,83.86,83.86,83.86,83.86
2021-01-07 10:00:00,82.44,82.44,82.44,82.44
2021-01-07 11:00:00,85.99,85.99,85.99,85.99
2021-01-07 12:00:00,84.71,84.71,84.71,84.71
2021-01-07 13:00:00,82.29,82.29,82.29,82.29
2021-01-07 14:00:00,78.62,78.62,78.62,78.62
2021-01-07 15:00:00,81.57,81.57,81.57,81.57
2021-01-07 16:00:00,89.68,89.68,89.68,89.68
2021-01-07 17:00:00,99.91,99.91,99.91,99.91
2021-01-07 18:00:00,84.62,84.62,84.62,84.62
2021-01-07 19:00:00,77.79,77.79,77.79,77.79
2021-01-07 20:00:00,65.2,65.2,65.2,65.2
2021-01-07 21:00:00,59.33,59.33,59.33,59.33
2021-01-07 22:00:00,58.26,58.26,58.26,58.26
2021-01-07 23:00:00,50.99,50.99,50.99,50.99
2021-01-08 00:00:00,49.31,49.31,49.31,49.31
2021-01-08 01:00:00,47.38,47.38,47.38,47.38
2021-01-08 02:00:00,45.78,45.78,45.78,45.78
2021-01-08 03:00:00,44.51,44.51,44.51,44.51
2021-01-08 04:00:00,45.69,45.69,45.69,45.69
2021-01-08 05:00:00,50.33,50.33,50.33,50.33
2021-01-08 06:00:00,59.71,59.71,59.71,59.71
2021-01-08 07:00:00,79.56,79.56,79.56,79.56
2021-01-08 08:00:00,103.54,103.54,103.54,103.54
2021-01-08 09:00:00,107.8,107.8,107.8,107.8
2021-01-08 10:00:00,107.32,107.32,107.32,107.32
2021-01-08 11:00:00,104.26,104.26,104.26,104.26
2021-01-08 12:00:00,99.91,99.91,99.91,99.91
2021-01-08 13:00:00,95.27,95.27,95.27,95.27
2021-01-08 14:00:00,92.72,92.72,92.72,92.72
2021-01-08 15:00:00,95.42,95.42,95.42,95.42
2021-01-08 16:00:00,95.0,95.0,95.0,95.0
2021-01-08 17:00:00,110.0,110.0,110.0,110.0
2021-01-08 18:00:00,99.95,99.95,99.95,99.95
2021-01-08 19:00:00,80.12,80.12,80.12,80.12
2021-01-08 20:00:00,61.48,61.48,61.48,61.48
2021-01-08 21:00:00,59.43,59.43,59.43,59.43
2021-01-08 22:00:00,56.22,56.22,56.22,56.22
2021-01-08 23:00:00,50.48,50.48,50.48,50.48
2021-01-09 00:00:00,47.58,47.58,47.58,47.58
2021-01-09 01:00:00,47.04,47.04,47.04,47.04
2021-01-09 02:00:00,46.48,46.48,46.48,46.48
2021-01-09 03:00:00,47.67,47.67,47.67,47.67
2021-01-09 04:00:00,48.04,48.04,48.04,48.04
2021-01-09 05:00:00,47.77,47.77,47.77,47.77
2021-01-09 06:00:00,48.26,48.26,48.26,48.26
2021-01-09 07:00:00,52.16,52.16,52.16,52.16
2021-01-09 08:00:00,58.11,58.11,58.11,58.36
2021-01-09 09:00:00,64.68,64.68,64.68,64.68
2021-01-09 10:00:00,65.61,65.61,65.61,65.61
2021-01-09 11:00:00,65.89,65.89,65.89,65.89
2021-01-09 12:00:00,64.97,64.97,64.97,65.22
2021-01-09 13:00:00,60.55,60.55,60.55,61.03
2021-01-09 14:00:00,58.14,58.14,58.14,59.75
2021-01-09 15:00:00,60.0,60.0,60.0,60.0
2021-01-09 16:00:00,62.78,62.78,62.78,62.78
2021-01-09 17:00:00,57.28,57.28,69.92,69.92
2021-01-09 18:00:00,47.79,47.79,69.69,70.26
2021-01-09 19:00:00,40.8,40.8,65.77,67.3
2021-01-09 20:00:00,39.97,39.97,49.93,61.16
2021-01-09 21:00:00,40.76,40.76,47.95,55.19
2021-01-09 22:00:00,39.74,39.74,43.47,43.47
2021-01-09 23:00:00,36.64,36.64,36.64,36.64
2021-01-10 00:00:00,38.84,38.84,38.84,38.84
2021-01-10 01:00:00,35.97,35.97,35.97,35.97
2021-01-10 02:00:00,34.35,34.35,34.35,34.35
2021-01-10 03:00:00,33.87,33.87,33.87,33.87
2021-01-10 04:00:00,33.84,33.84,33.84,33.84
2021-01-10 05:00:00,34.21,34.21,34.21,34.21
2021-01-10 06:00:00,34.03,34.03,34.03,34.03
2021-01-10 07:00:00,37.61,37.61,37.61,37.61
2021-01-10 08:00:00,39.09,39.09,39.09,39.09
2021-01-10 09:00:00,40.76,40.76,40.76,40.76
2021-01-10 10:00:00,44.16,44.16,44.16,44.16
2021-01-10 11:00:00,45.34,45.34,45.34,46.24
2021-01-10 12:00:00,44.76,44.76,44.76,44.76
2021-01-10 13:00:00,44.34,44.34,44.34,44.34
2021-01-10 14:00:00,45.45,45.45,45.45,45.45
2021-01-10 15:00:00,46.67,46.67,46.67,48.03
2021-01-10 16:00:00,50.72,50.72,50.72,55.17
2021-01-10 17:00:00,54.95,54.95,54.95,59.67
2021-01-10 18:00:00,53.34,53.34,53.34,56.58
2021-01-10 19:00:00,49.39,49.39,49.39,55.04
2021-01-10 20:00:00,46.43,46.43,46.43,48.05
2021-01-10 21:00:00,44.49,44.49,44.49,44.49
2021-01-10 22:00:00,40.07,40.07,40.07,40.07
2021-01-10 23:00:00,35.88,35.88,35.88,35.88
2021-01-11 00:00:00,40.6,40.6,40.6,40.6
2021-01-11 01:00:00,39.59,39.59,39.59,39.59
2021-01-11 02:00:00,37.78,37.78,37.78,37.78
2021-01-11 03:00:00,35.43,35.43,35.43,35.43
2021-01-11 04:00:00,37.29,37.29,37.29,37.29
2021-01-11 05:00:00,41.41,41.41,41.41,41.41
2021-01-11 06:00:00,42.78,42.78,42.78,42.78
2021-01-11 07:00:00,49.75,49.75,50.34,60.24
2021-01-11 08:00:00,51.42,51.42,57.25,60.42
2021-01-11 09:00:00,49.62,49.62,49.62,49.62
2021-01-11 10:00:00,47.57,47.57,47.57,47.57
2021-01-11 11:00:00,44.64,44.64,44.64,44.64
2021-01-11 12:00:00,43.33,43.33,43.33,43.33
2021-01-11 13:00:00,42.61,42.61,42.61,42.61
2021-01-11 14:00:00,42.05,42.05,42.05,42.05
2021-01-11 15:00:00,42.31,42.31,42.31,42.31
2021-01-11 16:00:00,43.28,43.28,43.28,43.28
2021-01-11 17:00:00,42.54,42.54,44.98,44.98
2021-01-11 18:00:00,42.03,42.03,42.93,42.93
2021-01-11 19:00:00,39.71,39.71,39.71,39.71
2021-01-11 20:00:00,37.11,37.11,37.11,37.11
2021-01-11 21:00:00,34.24,34.24,34.24,34.24
2021-01-11 22:00:00,33.21,33.21,33.21,33.21
2021-01-11 23:00:00,27.39,27.39,27.39,27.39
2021-01-12 00:00:00,19.43,19.43,19.43,19.43
2021-01-12 01:00:00,15.82,15.82,15.82,15.82
2021-01-12 02:00:00,19.0,19.0,19.0,19.0
2021-01-12 03:00:00,24.14,24.14,24.14,24.14
2021-01-12 04:00:00,27.0,27.0,27.0,27.0
2021-01-12 05:00:00,35.03,35.03,35.03,35.03
2021-01-12 06:00:00,33.65,33.65,40.14,40.14
2021-01-12 07:00:00,33.55,33.55,54.51,54.51
2021-01-12 08:00:00,33.84,33.84,60.64,60.64
2021-01-12 09:00:00,33.73,33.73,54.96,54.96
2021-01-12 10:00:00,34.04,34.04,56.5,56.5
2021-01-12 11:00:00,34.31,34.31,55.34,57.88
2021-01-12 12:00:00,34.66,34.66,50.1,59.64
2021-01-12 13:00:00,34.89,34.89,48.05,54.94
2021-01-12 14:00:00,35.15,35.15,48.04,50.31
2021-01-12 15:00:00,35.14,35.14,52.01,54.23
2021-01-12 16:00:00,35.15,35.15,61.06,61.5
2021-01-12 17:00:00,35.13,35.13,64.12,64.12
2021-01-12 18:00:00,35.22,35.22,60.4,60.4
2021-01-12 19:00:00,35.42,35.42,50.45,53.58
2021-01-12 20:00:00,35.33,35.33,41.79,50.3
2021-01-12 21:00:00,35.23,35.23,40.71,40.71
2021-01-12 22:00:00,35.01,35.01,37.75,37.75
2021-01-12 23:00:00,34.62,34.62,34.62,34.62
2021-01-13 00:00:00,33.03,33.03,33.03,33.03
2021-01-13 01:00:00,32.43,32.43,32.43,32.43
2021-01-13 02:00:00,31.58,31.58,31.58,31.58
2021-01-13 03:00:00,30.84,30.84,30.84,30.84
2021-01-13 04:00:00,31.68,31.68,31.68,31.68
2021-01-13 05:00:00,36.81,36.81,36.81,36.81
2021-01-13 06:00:00,36.36,36.36,41.87,41.87
2021-01-13 07:00:00,36.73,36.73,46.21,46.21
2021-01-13 08:00:00,44.13,44.13,56.14,56.14
2021-01-13 09:00:00,42.17,42.17,47.71,47.71
2021-01-13 10:00:00,45.08,45.08,46.23,46.23
2021-01-13 11:00:00,43.82,43.82,43.82,43.82
2021-01-13 12:00:00,41.22,41.22,41.22,41.22
2021-01-13 13:00:00,40.04,40.04,40.04,40.04
2021-01-13 14:00:00,39.47,39.47,39.47,39.47
2021-01-13 15:00:00,41.17,41.17,41.17,41.17
2021-01-13 16:00:00,45.91,45.91,45.91,45.91
2021-01-13 17:00:00,55.49,55.49,55.49,55.49
2021-01-13 18:00:00,54.51,54.51,54.51,54.51
2021-01-13 19:00:00,48.1,48.1,48.1,48.1
2021-01-13 20:00:00,47.14,47.14,47.14,47.14
2021-01-13 21:00:00,40.88,40.88,40.88,40.88
2021-01-13 22:00:00,40.02,40.02,40.02,40.02
2021-01-13 23:00:00,38.03,38.03,38.03,38.03
2021-01-14 00:00:00,37.3,37.3,37.3,37.3
2021-01-14 01:00:00,36.91,36.91,36.91,36.91
2021-01-14 02:00:00,36.98,36.98,36.98,36.98
2021-01-14 03:00:00,39.44,39.44,39.44,39.44
2021-01-14 04:00:00,42.16,42.16,42.16,42.16
2021-01-14 05:00:00,45.34,45.34,45.34,45.34
2021-01-14 06:00:00,54.98,54.98,54.98,58.6
2021-01-14 07:00:00,81.34,81.34,81.34,81.34
2021-01-14 08:00:00,91.0,91.0,91.0,91.0
2021-01-14 09:00:00,89.27,89.27,89.27,89.27
2021-01-14 10:00:00,89.63,89.63,89.63,89.63
2021-01-14 11:00:00,91.05,91.05,91.05,91.05
2021-01-14 12:00:00,88.91,88.91,88.91,88.91
2021-01-14 13:00:00,89.24,89.24,89.24,89.24
2021-01-14 14:00:00,86.04,86.04,86.04,86.04
2021-01-14 15:00:00,91.21,91.21,91.21,91.21
2021-01-14 16:00:00,99.94,99.94,99.94,99.94
2021-01-14 17:00:00,103.14,103.14,103.14,103.14
2021-01-14 18:00:00,92.38,92.38,92.38,92.38
2021-01-14 19:00:00,87.7,87.7,87.7,87.7
2021-01-14 20:00:00,74.58,74.58,74.58,74.58
2021-01-14 21:00:00,58.67,58.67,62.74,62.74
2021-01-14 22:00:00,47.23,47.23,59.82,59.82
2021-01-14 23:00:00,42.2,42.2,55.6,55.6
2021-01-15 00:00:00,45.63,45.63,48.98,48.98
2021-01-15 01:00:00,45.77,45.77,47.49,47.49
2021-01-15 02:00:00,45.56,45.56,46.22,46.22
2021-01-15 03:00:00,45.3,45.3,45.3,45.3
2021-01-15 04:00:00,45.43,45.43,46.46,46.85
2021-01-15 05:00:00,45.33,45.33,49.87,51.52
2021-01-15 06:00:00,41.24,41.24,62.97,62.97
2021-01-15 07:00:00,45.25,45.25,79.86,79.86
2021-01-15 08:00:00,45.45,45.45,96.64,96.64
2021-01-15 09:00:00,45.36,45.36,100.16,100.16
2021-01-15 10:00:00,45.18,45.18,99.94,99.94
2021-01-15 11:00:00,45.1,45.1,89.11,89.11
2021-01-15 12:00:00,42.41,42.41,81.2,81.2
2021-01-15 13:00:00,42.14,42.14,78.52,78.52
2021-01-15 14:00:00,41.92,41.92,79.04,79.04
2021-01-15 15:00:00,41.91,41.91,78.87,78.87
2021-01-15 16:00:00,41.6,41.6,84.02,84.02
2021-01-15 17:00:00,41.31,41.31,99.5,99.5
2021-01-15 18:00:00,41.03,41.03,98.02,98.02
2021-01-15 19:00:00,40.12,40.12,95.01,95.01
2021-01-15 20:00:00,39.84,39.84,77.2,77.2
2021-01-15 21:00:00,39.73,39.73,67.18,67.18
2021-01-15 22:00:00,39.88,39.88,62.62,62.62
2021-01-15 23:00:00,39.7,39.7,53.7,53.7
2021-01-16 00:00:00,39.16,39.16,53.09,53.09
2021-01-16 01:00:00,39.46,39.46,51.65,51.65
2021-01-16 02:00:00,39.53,39.53,49.88,49.88
2021-01-16 03:00:00,39.63,39.63,48.45,48.45
2021-01-16 04:00:00,39.76,39.76,48.09,48.09
2021-01-16 05:00:00,39.65,39.65,47.35,47.35
2021-01-16 06:00:00,39.15,39.15,48.0,48.0
2021-01-16 07:00:00,39.04,39.04,51.43,51.43
2021-01-16 08:00:00,39.56,39.56,58.97,59.69
2021-01-16 09:00:00,39.77,39.77,63.96,63.96
2021-01-16 10:00:00,40.87,40.87,61.79,63.77
2021-01-16 11:00:00,41.65,41.65,62.13,62.13
2021-01-16 12:00:00,43.01,43.01,54.24,55.01
2021-01-16 13:00:00,43.34,43.34,49.09,50.66
2021-01-16 14:00:00,43.66,43.66,49.48,49.48
2021-01-16 15:00:00,44.19,44.19,50.65,50.65
2021-01-16 16:00:00,44.5,44.5,59.12,59.12
2021-01-16 17:00:00,44.53,44.53,65.01,65.01
2021-01-16 18:00:00,44.4,44.4,66.4,66.4
2021-01-16 19:00:00,44.18,44.18,63.76,63.76
2021-01-16 20:00:00,43.82,43.82,57.47,57.47
2021-01-16 21:00:00,43.58,43.58,52.98,52.98
2021-01-16 22:00:00,43.81,43.81,51.92,51.92
2021-01-16 23:00:00,43.26,43.26,48.17,48.17
2021-01-17 00:00:00,46.49,46.49,46.49,46.49
2021-01-17 01:00:00,44.82,44.82,44.82,44.82
2021-01-17 02:00:00,44.99,44.99,44.99,44.99
2021-01-17 03:00:00,44.98,44.98,44.98,44.98
2021-01-17 04:00:00,44.38,44.38,44.38,44.38
2021-01-17 05:00:00,44.33,44.33,44.33,44.33
2021-01-17 06:00:00,44.15,44.15,45.34,45.34
2021-01-17 07:00:00,43.64,43.64,46.5,46.5
2021-01-17 08:00:00,43.62,43.62,47.4,47.42
2021-01-17 09:00:00,43.5,43.5,51.13,51.13
2021-01-17 10:00:00,43.59,43.59,54.75,56.5
2021-01-17 11:00:00,43.55,43.55,58.08,59.94
2021-01-17 12:00:00,43.52,43.52,54.58,55.51
2021-01-17 13:00:00,43.66,43.66,52.82,52.82
2021-01-17 14:00:00,44.16,44.16,49.95,49.95
2021-01-17 15:00:00,44.31,44.31,53.48,53.48
2021-01-17 16:00:00,45.99,45.99,60.6,60.6
2021-01-17 17:00:00,47.59,47.59,67.05,67.05
2021-01-17 18:00:00,45.4,45.4,72.0,72.0
2021-01-17 19:00:00,44.94,44.94,67.78,67.78
2021-01-17 20:00:00,44.47,44.47,62.45,62.45
2021-01-17 21:00:00,44.85,44.85,55.56,55.56
2021-01-17 22:00:00,47.51,47.51,52.13,52.13
2021-01-17 23:00:00,44.93,44.93,46.9,46.9
2021-01-18 00:00:00,43.85,43.85,43.85,43.85
2021-01-18 01:00:00,44.37,44.37,44.37,44.37
2021-01-18 02:00:00,44.13,44.13,44.13,44.13
2021-01-18 03:00:00,44.47,44.47,44.47,44.47
2021-01-18 04:00:00,44.83,44.83,44.83,44.83
2021-01-18 05:00:00,46.42,46.42,46.42,46.44
2021-01-18 06:00:00,47.25,47.25,53.72,59.72
2021-01-18 07:00:00,52.44,52.44,74.53,74.53
2021-01-18 08:00:00,64.74,64.74,78.92,78.92
2021-01-18 09:00:00,61.07,61.07,75.65,75.65
2021-01-18 10:00:00,59.9,59.9,72.03,72.03
2021-01-18 11:00:00,58.08,58.08,66.39,66.39
2021-01-18 12:00:00,56.12,56.12,60.06,60.06
2021-01-18 13:00:00,51.02,51.02,57.7,57.7
2021-01-18 14:00:00,52.78,52.78,59.41,59.41
2021-01-18 15:00:00,56.18,56.18,57.39,57.39
2021-01-18 16:00:00,54.54,54.54,54.54,54.54
2021-01-18 17:00:00,56.81,56.81,59.94,59.94
2021-01-18 18:00:00,51.63,51.63,55.08,55.08
2021-01-18 19:00:00,51.42,51.42,51.42,51.42
2021-01-18 20:00:00,46.97,46.97,46.97,46.97
2021-01-18 21:00:00,45.63,45.63,45.63,45.63
2021-01-18 22:00:00,42.95,42.95,42.95,42.95
2021-01-18 23:00:00,37.83,37.83,37.83,37.83
2021-01-19 00:00:00,36.75,36.75,36.75,36.75
2021-01-19 01:00:00,35.94,35.94,35.94,35.94
2021-01-19 02:00:00,34.74,34.74,34.74,34.74
2021-01-19 03:00:00,35.96,35.96,35.96,35.96
2021-01-19 04:00:00,36.7,36.7,36.7,36.7
2021-01-19 05:00:00,38.14,38.14,38.14,38.14
2021-01-19 06:00:00,41.59,41.59,41.59,41.59
2021-01-19 07:00:00,46.68,46.68,46.68,46.68
2021-01-19 08:00:00,56.5,56.5,56.5,56.5
2021-01-19 09:00:00,54.5,54.5,54.5,54.5
2021-01-19 10:00:00,52.73,52.73,52.73,52.73
2021-01-19 11:00:00,54.5,54.5,54.5,54.5
2021-01-19 12:00:00,52.21,52.21,52.21,52.21
2021-01-19 13:00:00,52.11,52.11,52.11,52.11
2021-01-19 14:00:00,52.37,52.37,52.37,52.37
2021-01-19 15:00:00,51.34,51.34,51.34,51.34
2021-01-19 16:00:00,46.27,46.27,51.89,51.89
2021-01-19 17:00:00,45.75,45.75,56.04,56.04
2021-01-19 18:00:00,45.38,45.38,52.75,52.75
2021-01-19 19:00:00,45.04,45.04,45.39,45.39
2021-01-19 20:00:00,41.41,41.41,41.41,41.41
2021-01-19 21:00:00,39.75,39.75,39.75,39.75
2021-01-19 22:00:00,36.66,36.66,36.66,36.66
2021-01-19 23:00:00,31.23,31.23,31.23,31.23
2021-01-20 00:00:00,30.33,30.33,30.33,30.33
2021-01-20 01:00:00,28.4,28.4,28.4,28.4
2021-01-20 02:00:00,27.27,27.27,27.27,27.27
2021-01-20 03:00:00,26.77,26.77,26.77,26.77
2021-01-20 04:00:00,28.85,28.85,28.85,28.85
2021-01-20 05:00:00,31.91,31.91,31.91,31.91
2021-01-20 06:00:00,35.7,35.7,35.7,35.7
2021-01-20 07:00:00,39.02,39.02,39.02,40.09
2021-01-20 08:00:00,41.18,41.18,41.25,41.25
2021-01-20 09:00:00,38.9,38.9,38.9,38.9
2021-01-20 10:00:00,38.01,38.01,38.01,38.01
2021-01-20 11:00:00,37.95,37.95,37.95,37.95
2021-01-20 12:00:00,37.92,37.92,37.92,37.92
2021-01-20 13:00:00,36.84,36.84,36.84,36.84
2021-01-20 14:00:00,36.8,36.8,36.8,36.8
2021-01-20 15:00:00,37.33,37.33,37.99,37.99
2021-01-20 16:00:00,36.92,36.92,39.33,39.33
2021-01-20 17:00:00,36.35,36.35,45.51,50.16
2021-01-20 18:00:00,36.39,36.39,40.41,56.14
2021-01-20 19:00:00,35.57,35.57,39.13,39.34
2021-01-20 20:00:00,35.53,35.53,35.69,35.69
2021-01-20 21:00:00,32.19,32.19,32.19,32.19
2021-01-20 22:00:00,29.49,29.49,29.49,29.49
2021-01-20 23:00:00,25.3,25.3,25.3,25.3
2021-01-21 00:00:00,24.85,24.85,24.85,24.85
