Timestamp,AECO ZONE,AEP ZONE,APS ZONE,ATSI ZONE,BGE ZONE,COMED ZONE,DAY ZONE,DEOK ZONE,DOM ZONE,DPL ZONE,DUQ ZONE,EKPC ZONE,JCPL ZONE,METED ZONE,MID-ATL/APS ZONE,OVEC ZONE,PECO ZONE,PENELEC ZONE,PEPCO ZONE,PJM-RTO ZONE,PPL ZONE,PSEG ZONE,RECO ZONE
2022-01-01 00:00:00,19.98608,21.26705,20.58963,21.19819,20.66627,21.51383,22.04777,21.61094,20.9193,20.26265,20.48177,21.42395,19.81055,19.75091,21.4048,21.0,19.82776,22.19702,20.73463,21.45213,19.27766,21.87641,24.81216
2022-01-01 01:00:00,17.67062,18.70641,18.0641,18.55462,18.19193,18.90705,19.38042,19.01669,18.40291,17.88436,17.95056,18.85909,17.86191,17.52673,18.18229,18.48999,17.52349,19.093,18.25289,18.53609,17.1374,17.96853,22.853
2022-01-01 02:00:00,17.35563,18.3996,17.78883,18.19519,17.89353,18.5484,19.04158,18.691,18.14442,17.54146,17.64775,18.54051,17.54032,17.21377,17.88682,18.19,17.20599,18.0503,17.96059,18.1879,17.01481,17.6212,18.76666
2022-01-01 03:00:00,17.14904,18.51667,17.85717,18.24861,17.99554,18.65353,19.15323,18.80433,18.27631,17.32128,17.70311,18.66083,17.37485,17.16233,17.89524,18.30999,16.99448,17.87021,18.05964,18.24195,16.95147,17.44887,18.58941
2022-01-01 04:00:00,16.95405,18.06988,17.45321,17.85735,17.53437,17.76908,18.7239,18.37393,17.80472,17.15999,17.32275,18.2344,17.12344,16.8394,17.50946,17.87999,16.81476,17.3721,17.6107,17.78702,16.6996,17.19269,17.41973
2022-01-01 05:00:00,16.8949,18.06551,17.42506,17.88008,17.50129,17.74408,18.74922,18.38449,17.73995,17.09783,17.33429,18.23836,17.08539,16.79488,17.50798,17.87,16.75213,17.4632,17.57993,17.78154,16.65729,17.16229,17.39418
2022-01-01 06:00:00,16.96548,18.12552,17.50285,17.98533,17.63904,17.75428,18.83888,18.42287,17.82182,17.15574,17.4051,18.28513,17.12331,16.88883,17.60347,17.91,16.75918,17.60062,17.6715,17.83095,16.71553,17.16598,17.41773
2022-01-01 07:00:00,17.45402,18.63756,18.08343,18.55373,18.35444,18.16958,19.29619,18.81616,18.4178,17.64208,17.92575,18.74966,17.59056,17.47884,18.21809,18.37,17.21118,18.19141,18.31897,18.26627,17.26344,17.63108,17.8998
2022-01-01 08:00:00,18.90724,20.35628,19.85062,20.28562,20.18945,20.36732,21.02719,20.47735,20.19925,19.71606,19.64861,20.41103,19.2082,19.19574,20.08625,20.03999,18.83979,19.9335,20.16497,20.04713,18.92319,19.2721,20.13417
2022-01-01 09:00:00,19.01509,22.4547,21.95916,22.26358,23.34125,22.44714,23.20941,22.6323,22.62396,18.67336,21.55834,22.5462,19.61609,20.71585,21.83172,22.12999,18.43297,22.00566,22.91399,21.83163,19.85107,19.67643,21.45742
2022-01-01 10:00:00,23.96165,26.25775,25.99934,26.06407,26.426,26.44118,27.29932,26.56117,25.92603,24.42125,24.97048,26.43046,24.08467,28.7796,25.62669,25.92,23.78144,28.37074,26.11995,25.73872,26.01913,24.13883,25.99664
2022-01-01 11:00:00,24.42758,26.59546,26.35106,26.4548,26.80207,26.60389,27.64696,26.9703,26.29901,24.90504,25.36392,26.84476,24.55408,28.95551,26.03562,26.34,24.25897,28.9081,26.52347,26.31627,26.26493,24.61255,26.32662
2022-01-01 12:00:00,24.53839,26.30322,25.9522,26.24817,26.35602,26.27224,27.34157,26.71472,26.02009,24.98303,25.22363,26.54358,24.69544,27.62845,25.81806,26.03999,24.38485,28.07526,26.16469,26.0871,25.67233,24.75998,25.8116
2022-01-01 13:00:00,24.46425,26.03469,25.5688,25.92795,25.88833,25.92192,27.0913,26.51722,25.70943,24.87272,24.96406,26.34563,24.65737,26.56694,25.50151,25.82,24.30826,27.76077,25.77509,25.82458,25.09299,24.74433,25.78755
2022-01-01 14:00:00,23.81191,25.54361,25.10042,25.45506,25.48805,25.27955,26.59838,26.09181,25.18691,24.21634,24.5025,25.91762,23.97555,26.59584,24.97233,25.37,23.65581,27.39523,25.31848,25.27776,24.70158,24.06039,25.31322
2022-01-01 15:00:00,23.15974,24.32777,23.81526,24.30304,24.16017,24.0425,25.31082,24.82076,24.05725,23.44966,23.48977,24.65552,23.32282,24.21786,23.8642,24.14999,22.93598,25.32359,24.08936,24.13133,23.14912,23.41397,24.48654
2022-01-01 16:00:00,23.80114,26.18562,26.19867,26.05258,27.20015,25.91529,27.18663,26.5859,26.31559,23.99312,25.04662,26.49173,24.06556,28.94271,25.96822,25.96999,23.40569,28.34788,26.70406,25.98905,26.0469,24.15103,26.47613
2022-01-01 17:00:00,25.65254,29.01188,29.29171,28.96699,31.06741,29.01661,30.07023,29.26914,29.46861,25.65675,27.84428,29.12487,26.14192,32.44362,29.00382,28.62,25.04725,31.30143,30.21758,28.67518,28.91869,26.21434,28.92072
2022-01-01 18:00:00,24.47114,28.47153,28.54113,28.27234,30.37317,28.13024,29.55429,28.9023,28.9091,24.34416,27.2276,28.80259,25.01479,30.79437,28.14887,28.21,23.83025,30.04811,29.57475,27.89834,27.54851,25.14424,27.54444
2022-01-01 19:00:00,22.40267,27.32158,27.30654,26.93537,29.40898,26.21848,28.44116,28.00918,28.00427,22.04167,26.11212,27.96086,23.10912,28.20648,26.94712,27.32,21.68234,27.91085,28.63145,26.5303,25.37704,23.159,24.87797
