Timestamp,AECO ZONE,AEP ZONE,APS ZONE,ATSI ZONE,BGE ZONE,COMED ZONE,DAY ZONE,DOM ZONE,DPL ZONE,DUQ ZONE,JCPL ZONE,METED ZONE,MID-ATL/APS ZONE,PECO ZONE,PENELEC ZONE,PEPCO ZONE,PJM-RTO ZONE,PPL ZONE,PSEG ZONE,RECO ZONE
2011-01-01 00:00:00,33.70027,28.0599,31.12911,,33.35648,5.94267,27.86902,32.27021,34.60669,26.64359,33.76157,32.74063,32.91969,33.50883,31.472,32.89951,26.80215,32.58016,33.72914,33.35239
2011-01-01 01:00:00,31.38093,26.66365,29.16459,,31.40306,3.17507,26.46001,30.52693,32.21589,25.34591,31.38899,30.55022,30.73522,31.27396,28.98065,31.09956,24.68361,30.36121,31.33773,30.9584
2011-01-01 02:00:00,30.33178,26.51186,28.5206,,30.63,1.208,26.31164,29.96679,31.09723,25.11099,30.32333,29.62167,29.83386,30.25353,28.11054,30.38742,23.76415,29.41751,30.30944,29.96969
2011-01-01 03:00:00,29.80805,26.55442,28.31294,,29.91101,1.79802,26.3989,29.30865,30.61514,25.27498,29.88317,29.20081,29.3845,29.78506,27.96324,29.61507,23.61577,29.04471,29.87768,29.57868
2011-01-01 04:00:00,29.49195,26.37246,28.05233,,29.64225,2.54366,26.24571,29.08293,30.29966,25.15023,29.57555,28.83768,29.0892,29.46852,27.77093,29.36339,23.57334,28.65407,29.58308,29.29995
2011-01-01 05:00:00,30.09957,26.03025,28.14148,,31.0404,2.52579,25.84714,30.49523,30.89519,24.26276,29.99167,29.33362,29.67426,30.02061,27.51324,30.98776,23.97788,29.03802,29.99857,29.6428
2011-01-01 06:00:00,31.00378,26.98688,29.13697,,31.59214,3.58318,26.77618,31.19781,31.87257,25.47573,30.95177,30.16527,30.54698,30.88058,28.84299,31.40765,24.95654,29.95892,30.97979,30.61915
2011-01-01 07:00:00,32.08497,28.53446,30.4872,,32.29592,16.26713,28.44931,31.5724,33.08098,27.35425,32.20407,31.22654,31.59538,31.99377,30.0927,31.84548,28.19132,31.06538,32.16368,31.84507
2011-01-01 08:00:00,35.51194,30.48839,33.16763,,35.31979,20.38444,30.4248,34.31228,36.56325,29.23007,35.5608,34.24442,34.65758,35.25943,32.74349,34.75326,31.21909,34.06365,35.51353,35.13005
2011-01-01 09:00:00,37.85285,32.5967,35.33693,,37.67771,22.37387,32.51756,36.58364,39.08829,31.71565,37.90743,36.47896,36.91495,37.50823,34.57266,37.06798,33.42405,36.26179,37.84899,37.40874
2011-01-01 10:00:00,39.18767,35.0953,37.37271,,38.83527,24.87468,35.12232,37.9106,40.36596,40.18727,39.46253,37.65814,38.30541,38.86077,35.96163,38.1642,35.34713,37.48969,39.3376,38.87796
2011-01-01 11:00:00,40.15872,35.38752,38.14178,,39.67433,25.22998,35.45993,38.51127,41.30612,40.2815,40.45103,38.57543,39.22077,39.84577,37.05772,38.95165,35.94871,38.39148,40.34806,39.88493
2011-01-01 12:00:00,38.06638,34.42376,36.56126,,37.72084,24.81305,34.48103,36.74428,39.17315,39.30072,38.38621,36.66723,37.31919,37.80578,35.45922,37.02494,34.50701,36.48205,38.35373,37.95191
2011-01-01 13:00:00,35.46873,31.62584,34.06554,,35.23191,23.04305,31.67756,34.2686,36.44428,36.37156,35.70884,34.21601,34.80263,35.28343,33.10078,34.58619,32.02519,34.03451,35.71702,35.35902
2011-01-01 14:00:00,33.9658,29.94673,32.48375,,33.73273,21.42614,29.97797,32.77128,34.76191,33.56896,34.24322,32.79051,33.31524,33.80041,31.66077,33.16392,30.42386,32.61922,34.19992,33.84105
2011-01-01 15:00:00,34.60736,29.65153,32.82505,,34.21047,21.1894,29.63495,33.06318,35.41416,33.00218,34.77372,33.37234,33.83197,34.38787,32.13297,33.62254,30.6041,33.18858,34.76591,34.41076
2011-01-01 16:00:00,38.60666,32.7513,36.2178,,37.74585,23.81165,32.67937,36.36243,39.45311,37.71171,39.03655,37.09402,37.61955,38.27675,35.7763,37.02733,34.08613,36.99506,38.98671,38.61593
2011-01-01 17:00:00,56.11718,49.04433,52.97192,,54.54331,41.2272,49.37423,52.72899,57.4766,62.07647,56.80658,53.41343,54.496,55.44485,51.46848,53.52472,51.01653,53.2886,56.3624,55.62834
2011-01-01 18:00:00,48.52445,43.59686,46.12559,,47.12049,35.85962,44.00522,46.05192,49.37295,52.38063,49.50912,46.23751,47.21622,47.88811,44.64714,46.37307,44.35518,46.12183,48.77783,48.20021
2011-01-01 19:00:00,47.44949,42.75169,45.24684,,46.13336,34.4787,43.08514,45.03674,48.49978,51.37847,48.26286,45.4754,46.30905,46.99662,43.96867,45.33156,43.3503,45.37435,47.96545,47.40021
2011-01-01 20:00:00,46.57008,42.18057,44.42251,,45.38597,33.06503,42.41275,44.42171,47.56098,49.34504,47.33967,44.65182,45.43148,46.10115,43.0743,44.62762,42.42474,44.52301,46.88043,46.25974
2011-01-01 21:00:00,39.37537,36.10274,38.05411,,38.94384,27.71542,36.30742,38.02964,40.21631,42.70817,39.74892,37.91968,38.62996,39.04015,36.95542,38.19753,36.04206,37.78835,39.73114,39.32769
2011-01-01 22:00:00,35.15383,32.49431,33.86753,,34.88203,24.36293,32.69744,34.15705,35.89893,36.8326,35.45835,33.90285,34.5088,34.94508,33.167,34.262,32.13577,33.74541,35.38782,35.0457
2011-01-01 23:00:00,30.91532,29.42527,30.00513,,31.06699,19.90768,29.61777,30.48323,31.55348,30.20448,31.22439,30.0142,30.56886,30.80786,29.55971,30.61323,28.19388,29.83366,31.29966,30.96339
2011-01-02 00:00:00,30.43274,27.85609,29.16535,,30.60267,17.14117,27.99969,29.8191,31.06982,26.9396,30.56857,29.6568,30.0391,30.38325,29.07553,30.27603,26.89198,29.49171,30.54246,30.24709
2011-01-02 01:00:00,28.99588,26.88029,27.9707,,29.23846,14.17961,26.92851,28.56636,29.58528,25.93198,29.14132,28.35445,28.70019,28.96748,27.84925,28.95457,25.28726,28.19595,29.11459,28.85214
2011-01-02 02:00:00,28.36515,26.5635,27.55599,,28.72451,12.73679,26.62578,28.17868,28.89064,25.58193,28.49539,27.79982,28.14838,28.34372,27.37267,28.47566,24.64356,27.62634,28.49935,28.26649
2011-01-02 03:00:00,28.57041,26.66477,27.7236,,28.90817,11.09626,26.70811,28.34112,29.09385,25.60179,28.71619,28.00654,28.34412,28.55153,27.52731,28.66701,24.45738,27.84939,28.69928,28.46183
2011-01-02 04:00:00,28.43586,26.50417,27.57425,,28.76399,10.69092,26.55615,28.17762,28.96329,25.4726,28.58649,27.86153,28.19209,28.40798,27.37766,28.51636,24.30379,27.64752,28.55731,28.31839
2011-01-02 05:00:00,28.04755,26.4114,27.35804,,28.52492,11.61135,26.5181,27.96912,28.60723,25.39212,28.11503,27.4953,27.87479,28.05218,27.13069,28.26613,24.34533,27.28426,28.16401,27.94967
2011-01-02 06:00:00,29.91084,27.43335,28.98976,,30.33635,11.89703,27.47313,29.56903,30.5797,26.55017,29.97621,29.22124,29.61286,29.8587,28.52825,30.00959,25.76061,29.01354,29.94721,29.63209
2011-01-02 07:00:00,32.27904,29.738,31.19711,,32.80063,22.76806,29.93823,31.95418,33.12113,28.85735,32.31029,31.5024,31.95012,32.24139,31.07025,32.3616,29.76174,31.28041,32.33962,32.05964
2011-01-02 08:00:00,35.5213,32.09411,34.04182,,35.91805,24.57148,32.25117,34.92489,36.56929,31.26604,35.52326,34.53909,35.0168,35.38413,33.90463,35.32785,32.49864,34.27326,35.55604,35.23992
2011-01-02 09:00:00,37.65746,34.20017,36.12679,,38.00103,26.43788,34.41312,37.04563,38.82372,35.27425,37.67523,36.51002,37.07578,37.42582,35.75879,37.36828,34.59245,36.23024,37.70351,37.32968
2011-01-02 10:00:00,38.81821,35.43882,37.01345,,38.99895,27.06311,35.55905,38.0573,40.17921,36.8305,38.87918,37.53628,38.1257,38.60044,36.53445,38.34038,35.59803,37.28121,38.86953,38.44865
2011-01-02 11:00:00,38.28609,34.77759,36.63977,,38.4285,27.0499,34.94639,37.5399,39.60906,37.25395,38.41462,36.93094,37.59934,38.06737,35.93085,37.77702,35.13878,36.67268,38.36869,37.93307
2011-01-02 12:00:00,36.56688,33.90856,35.17459,,36.81896,26.82847,34.03432,36.14124,37.7288,36.09292,36.72296,35.31683,35.999,36.38268,34.59956,36.2284,33.95054,35.07491,36.69487,36.30584
2011-01-02 13:00:00,36.41755,33.5166,34.92948,,36.55497,26.24954,33.61922,35.90184,37.53089,35.63959,36.68582,35.19948,35.83223,36.25238,34.40395,35.98047,33.64361,34.94768,36.59326,36.18199
2011-01-02 14:00:00,34.97755,32.41878,34.18492,,35.34585,25.70851,32.58752,34.85091,35.96828,37.50719,35.15555,33.88579,34.66327,34.84112,33.19972,34.82085,32.68906,33.61623,35.1339,34.7706
2011-01-02 15:00:00,35.54248,32.55068,34.37712,,35.80062,26.20829,32.70269,35.17365,36.64276,35.81422,35.72995,34.43287,35.20082,35.40785,33.769,35.2518,33.05687,34.1812,35.71904,35.3631
2011-01-02 16:00:00,41.10592,36.92985,39.12802,,41.37199,28.62997,37.08449,40.11118,42.54755,37.31979,41.37313,39.77749,40.44439,40.76062,38.55068,40.71711,37.57318,39.50816,41.29087,40.91935
2011-01-02 17:00:00,61.22749,55.18236,57.90481,,60.9239,48.38577,55.72783,58.92997,64.52809,60.48569,61.70964,58.52252,59.83896,60.42148,56.28427,59.96433,56.81442,58.18192,61.00399,60.27999
2011-01-02 18:00:00,60.72039,55.38184,57.76336,,60.54676,51.38998,55.915,58.73466,63.32839,63.46834,61.02232,58.21688,59.44218,59.98574,56.12875,59.62197,57.17671,57.87794,60.58776,59.86287
2011-01-02 19:00:00,58.05347,53.60964,55.53649,,58.23559,48.94022,54.1995,56.64146,60.97814,60.15513,58.04676,55.81963,57.00999,57.45514,53.95299,57.33411,54.91244,55.43663,57.86222,57.20803
2011-01-02 20:00:00,56.98473,52.74145,54.75889,,57.26621,46.63034,53.21496,55.8374,59.67017,60.13545,57.08413,54.99296,56.07316,56.45854,52.88743,56.37739,53.789,54.62527,56.78248,56.1394
2011-01-02 21:00:00,48.90187,45.57544,46.71469,,49.15514,38.97327,45.95364,48.13386,50.97495,50.32043,49.13575,47.26631,48.1197,48.4793,45.8419,48.45353,46.0078,46.93035,48.89531,48.31824
2011-01-02 22:00:00,39.49616,37.39569,38.22227,,40.1777,29.35369,37.64656,39.47917,40.65178,39.50444,39.67045,38.32114,39.12546,39.22182,37.5861,39.59595,37.041,38.03721,39.49517,39.10365
2011-01-02 23:00:00,37.97104,36.22718,37.02505,,38.73882,26.26835,36.50904,38.19842,39.15772,36.33388,38.25784,36.98954,37.77591,37.71416,36.35714,38.22865,35.37929,36.7026,38.25115,37.86495
2011-01-03 00:00:00,39.62454,36.7618,37.99671,,39.91475,24.61885,36.85248,39.3236,40.93136,35.77365,39.75835,38.65947,39.06339,39.4289,37.43005,39.48863,35.80421,38.45188,39.59575,39.05702
2011-01-03 01:00:00,38.58904,35.86314,37.0258,,38.92347,21.946,35.89692,38.56249,39.9228,34.84089,38.82046,37.74287,38.10603,38.41689,36.54025,38.55575,34.56618,37.55441,38.62756,38.12573
2011-01-03 02:00:00,38.40231,35.97635,37.07755,,39.08454,19.77378,35.99418,38.84179,39.44255,34.74042,38.49228,37.5643,38.01477,38.25268,36.4428,38.76487,34.22519,37.34165,38.42483,37.87728
2011-01-03 03:00:00,38.33308,36.05698,36.95416,,39.1073,19.41752,36.09004,38.95851,39.39788,34.62562,38.40135,37.46462,37.94278,38.15179,36.31882,38.78706,34.21875,37.24105,38.33392,37.78902
2011-01-03 04:00:00,38.9527,36.45136,37.56451,,39.73822,19.99494,36.51312,39.82431,40.3316,35.09527,38.89085,38.04992,38.56005,38.79468,36.77065,39.52692,34.8905,37.80795,38.89905,38.30509
2011-01-03 05:00:00,43.10985,40.87135,41.66436,,45.18342,22.09101,40.94675,46.02357,44.9527,38.79818,42.80866,42.04372,42.82335,42.8969,39.7347,45.33854,39.21837,41.55989,42.87339,42.11734
2011-01-03 06:00:00,53.42916,48.44488,51.05747,,55.1053,31.06724,48.76779,54.86896,56.00762,50.9476,52.77428,51.51225,52.61058,52.93821,48.44433,55.00106,48.58857,51.18903,52.96346,51.84972
2011-01-03 07:00:00,65.16514,57.44099,61.96501,,68.39016,39.67416,57.67134,67.558,69.47501,60.61307,64.13521,62.71035,64.38497,64.59781,58.6548,68.1265,59.64567,62.32695,64.04869,62.59813
2011-01-03 08:00:00,53.49944,47.70381,53.27648,,56.35462,36.40317,47.75743,55.8343,55.77842,53.12854,52.97197,51.4496,53.14628,52.88827,48.34839,56.66969,49.77385,51.28301,53.1176,52.1942
2011-01-03 09:00:00,54.68851,49.59234,53.6902,,56.25867,39.3011,49.76549,55.4495,57.35994,52.44522,54.34457,52.61554,54.03097,54.05591,50.17539,56.25909,50.89133,52.50188,54.41307,53.35086
2011-01-03 10:00:00,54.72945,48.91065,53.18715,,55.55606,38.69894,49.1691,54.38179,57.91314,54.26366,54.52103,52.71321,53.84917,54.23861,50.0726,55.39958,50.45113,52.63306,54.5732,53.59863
2011-01-03 11:00:00,49.933,44.56272,47.80295,,49.90769,35.6856,44.65101,48.8251,51.22189,48.87813,50.01319,48.04694,48.84694,49.46391,46.04979,49.64306,45.77362,47.97849,50.11606,49.27548
2011-01-03 12:00:00,44.99761,40.25292,43.08538,,44.87017,31.47081,40.45701,43.669,46.16778,45.73496,45.05483,43.23412,44.03196,44.59087,41.48741,44.43172,41.15675,43.16933,45.39923,44.69152
2011-01-03 13:00:00,44.13446,39.76192,42.3645,,44.04233,31.46638,39.92577,42.8728,45.55489,45.3089,44.31307,42.4931,43.25518,43.83688,40.84079,43.57863,40.55686,42.43074,44.50941,43.81232
2011-01-03 14:00:00,42.82666,38.12882,40.7926,,42.88013,31.25497,38.27026,41.83326,43.73424,42.18229,42.96399,41.1811,41.88722,42.46414,39.37992,42.47513,39.32131,41.09117,43.14963,42.42441
2011-01-03 15:00:00,42.95816,37.91965,40.69209,,42.87038,31.272,37.97518,41.66314,44.12801,40.81236,43.07401,41.26022,41.94912,42.56819,39.40273,42.41866,39.26612,41.1615,43.31936,42.6335
2011-01-03 16:00:00,47.94505,40.50059,44.80242,,47.59916,32.4114,40.56528,46.02407,49.21916,43.59126,48.23502,45.73865,46.48753,47.22146,42.8095,47.24938,42.83837,45.65845,48.06253,47.21243
2011-01-03 17:00:00,72.08839,61.01329,68.46178,,72.81471,52.64535,61.57398,69.67243,74.75991,67.54165,72.38326,68.4388,70.12802,70.97078,63.34463,72.34786,65.40554,68.34865,71.28753,70.03079
2011-01-03 18:00:00,67.80452,60.89258,63.74492,,67.36215,55.03227,61.39695,65.73738,69.11668,71.41768,68.26726,64.59845,65.63976,66.61508,61.29121,66.4026,63.07088,64.49332,66.3603,65.01043
2011-01-03 19:00:00,63.46799,57.19792,59.94258,,63.26225,49.03148,57.74552,61.67075,64.78937,68.43429,63.74671,60.53949,61.52004,62.41299,57.30647,62.32833,58.79152,60.41328,62.1193,60.85785
2011-01-03 20:00:00,65.39908,58.98847,61.56123,,64.97568,50.10697,59.55971,63.58087,67.33104,68.36052,65.82576,62.56222,63.4932,64.43732,60.06121,64.02164,60.54909,62.41999,63.97558,62.661
2011-01-03 21:00:00,53.82843,48.40097,51.23245,,53.99625,39.31654,48.4825,53.51384,55.10237,59.06276,54.25338,51.71432,52.52685,53.07439,49.56441,53.49335,49.78062,51.51445,52.95952,51.9503
2011-01-03 22:00:00,42.30541,39.38307,40.98375,,42.56271,30.55237,39.53808,42.16341,43.99323,44.23839,42.32313,40.88681,41.62043,41.92026,40.19341,41.99925,39.4114,40.73198,42.04863,41.39302
2011-01-03 23:00:00,40.70502,37.72679,38.76533,,41.93227,29.13567,37.66411,42.16062,41.87834,36.02835,40.92434,39.42338,40.15024,40.33914,37.81058,41.75032,37.81003,39.14186,40.55959,39.8373
2011-01-04 00:00:00,38.25885,33.90832,35.90769,,38.17464,20.91772,33.77922,37.24305,39.06472,33.248,38.4229,36.98218,37.40904,38.08574,35.59725,37.50309,33.62419,36.88686,38.28337,37.63248
2011-01-04 01:00:00,36.77727,33.36822,34.91929,,36.9163,16.91636,33.17172,36.12632,37.73916,32.71945,37.0006,35.71191,36.15483,36.69032,34.61966,36.28124,32.15248,35.62254,36.90187,36.3589
2011-01-04 02:00:00,36.03121,32.50417,34.23607,,36.35551,14.97756,32.25179,35.54453,36.95261,31.71978,36.22048,35.00856,35.4525,35.95805,33.85248,35.69176,31.24446,34.88398,36.13554,35.5988
2011-01-04 03:00:00,35.52433,31.88063,33.70092,,35.876,14.67113,31.61926,35.23301,36.44378,31.03232,35.73197,34.54413,34.95038,35.44789,33.18467,35.30264,30.80238,34.39969,35.61072,35.07438
2011-01-04 04:00:00,37.16661,32.64891,34.85769,,38.14433,15.57311,32.36182,37.37722,38.10459,31.54507,37.19181,36.02071,36.522,37.02195,34.11948,37.67562,32.242,35.71744,37.02821,36.3541
2011-01-04 05:00:00,41.67104,35.79902,38.29868,,44.44142,17.55311,35.47366,43.54748,43.26364,33.74613,41.2687,40.22138,41.05421,41.45933,36.77192,44.17194,36.46523,39.62253,41.03806,40.07596
2011-01-04 06:00:00,60.16016,46.11989,52.40859,,67.06215,29.38,45.29872,66.04644,63.36901,40.74973,59.12325,57.85751,58.99897,59.60576,47.88867,67.75724,52.5688,56.498,58.17869,56.35763
2011-01-04 07:00:00,70.00975,60.01249,65.49144,,72.37296,51.30572,60.1926,69.24773,74.76931,58.35721,69.20751,66.91785,68.58234,69.38222,60.95074,70.99313,64.04833,66.15414,68.56261,66.80327
2011-01-04 08:00:00,51.25848,46.19373,47.92629,,51.68307,40.06882,46.42469,50.9921,53.42133,45.13968,51.04958,48.91183,49.93669,50.70235,46.46215,50.93066,47.60287,48.77482,50.90126,49.87677
2011-01-04 09:00:00,49.86051,43.91812,46.42403,,49.44164,37.44256,44.05918,47.99628,51.75354,42.95082,49.894,47.44461,48.28589,49.17006,44.85536,48.57238,45.43189,47.33574,49.58026,48.51881
2011-01-04 10:00:00,50.12652,42.81851,46.13692,,48.88823,35.82002,42.82645,46.86483,52.45474,41.9215,49.84193,47.66419,48.26895,49.44427,44.96097,47.93064,44.72471,47.66545,49.90811,48.97317
2011-01-04 11:00:00,45.84955,39.41892,42.23547,,44.63392,33.49093,39.48727,42.80314,46.5471,38.80161,45.80837,43.4825,44.07523,45.18901,41.12861,43.69867,41.00766,43.44192,45.98116,45.07952
2011-01-04 12:00:00,42.65894,36.9134,39.29352,,41.43113,31.88798,36.99017,39.56149,43.51102,36.4079,42.66129,40.41125,41.04009,42.08181,38.2688,40.49281,38.28414,40.3807,42.81528,41.99414
2011-01-04 13:00:00,41.7323,36.01953,38.42982,,40.57317,31.76122,36.16644,38.65029,42.47499,35.50813,41.74588,39.5641,40.17148,41.16443,37.57371,39.63413,37.52419,39.53944,41.91913,41.11884
2011-01-04 14:00:00,40.512,35.04014,37.17131,,39.61828,31.12527,35.13701,38.04601,40.94107,34.62817,40.68406,38.53515,39.08686,40.02104,36.62637,38.77178,36.58805,38.4996,40.81052,40.04
2011-01-04 15:00:00,39.98322,34.48968,36.71159,,39.14761,30.98097,34.51883,37.5602,40.69879,34.02906,40.11937,38.03501,38.6148,39.51635,36.15776,38.30266,36.15752,37.99157,40.30709,39.56718
2011-01-04 16:00:00,45.2274,35.8024,38.97707,,42.77006,31.68127,35.86255,39.70956,46.44976,34.95647,45.64493,42.82115,42.70863,44.54107,38.71243,41.42382,38.81854,43.11851,45.12268,44.0589
2011-01-04 17:00:00,60.60389,48.56565,52.84646,,58.09749,44.97219,48.7766,54.27452,62.37072,47.48498,60.52459,57.07039,57.27265,59.53253,51.35316,56.55351,52.85327,57.49101,59.72648,58.23739
2011-01-04 18:00:00,53.99994,48.4809,50.59122,,53.33098,46.6325,48.81004,51.25881,55.1656,48.07823,53.95096,51.03791,52.11718,53.05875,48.54433,52.14975,50.20621,51.04828,53.41188,52.30468
2011-01-04 19:00:00,52.15332,47.19449,49.46584,,51.58251,44.07206,47.43086,49.61853,52.90366,46.68369,51.92973,49.50393,50.42373,51.33402,46.84815,50.47788,48.47139,49.45373,51.58992,50.5092
2011-01-04 20:00:00,54.57641,48.67903,50.94027,,53.47046,44.5845,48.96369,51.63936,56.61699,48.31162,54.35696,51.5564,52.59491,53.85228,49.12273,52.3241,50.17285,51.49354,53.85291,52.48382
2011-01-04 21:00:00,49.15148,43.81036,45.97381,,48.12471,38.88824,43.98112,46.71895,50.13139,43.30356,49.3284,46.64593,47.46407,48.45792,44.62172,47.20831,45.01941,46.55714,48.82775,47.90153
2011-01-04 22:00:00,42.03034,36.94389,38.9374,,40.89892,31.09732,37.06879,39.23168,42.79451,36.3671,42.05951,39.81956,40.46945,41.59053,38.20135,39.91194,37.81349,39.84615,41.82292,41.0768
2011-01-04 23:00:00,39.70564,33.12239,34.95542,,38.02805,27.66526,33.17329,36.16857,39.93615,32.45718,40.04674,37.99383,37.8938,39.36614,35.2898,37.02307,34.6212,38.26214,39.66904,38.86982
2011-01-05 00:00:00,42.86148,37.41174,39.86718,,41.60445,28.25369,37.60726,40.28959,43.90066,34.48631,44.1406,41.10906,42.18312,42.45913,38.53241,41.00041,38.12941,41.02989,49.34018,28.43402
2011-01-05 01:00:00,42.47012,37.35955,39.77112,,41.47151,23.57953,37.43588,40.39605,43.56156,34.32921,43.65422,40.80373,41.87244,42.09736,38.3649,40.96394,37.14456,40.71256,48.52258,29.16516
2011-01-05 02:00:00,41.21848,36.5982,38.87642,,40.48962,19.7715,36.59901,39.62372,42.32942,33.85059,42.26083,39.69427,40.75909,40.90612,37.52631,40.02027,35.72879,39.60145,47.04967,28.67951
2011-01-05 03:00:00,41.62971,36.69218,39.12275,,40.97101,19.80033,36.61749,40.21491,42.78035,33.58789,42.73188,40.06271,41.13215,41.30809,37.66184,40.56305,36.02768,39.947,47.43949,28.9304
2011-01-05 04:00:00,42.12471,36.80945,39.39423,,41.49048,20.28624,36.78169,40.60857,43.35841,33.57292,43.21687,40.52814,41.65017,41.79598,37.74692,41.05518,36.51556,40.40421,48.6261,27.7742
2011-01-05 05:00:00,44.35221,38.8828,41.81134,,44.83656,23.60079,38.78163,44.63847,45.9453,34.60172,45.23723,42.60203,44.00465,43.88116,39.58401,44.67173,39.41239,42.44796,50.10429,31.04253
2011-01-05 06:00:00,62.35825,53.07034,58.59538,,66.51956,35.45644,52.89037,66.71368,65.1484,44.66296,62.63356,59.93348,62.23816,61.4773,53.67991,66.75849,56.47331,59.41295,68.00057,45.63332
2011-01-05 07:00:00,63.84774,60.18603,66.37314,,79.32823,46.28941,60.25972,74.36852,67.27229,51.82703,63.11053,60.90353,66.71168,62.53067,58.218,76.81343,63.12073,60.61104,64.27315,57.40148
2011-01-05 08:00:00,53.70005,48.81629,51.90667,,55.74188,39.81073,48.82215,56.31436,55.16811,44.5686,52.81197,51.14726,52.81431,52.41261,48.65003,55.69483,50.22881,50.89344,53.58762,49.41998
2011-01-05 09:00:00,51.64802,46.93782,49.84132,,52.26616,37.85217,46.94795,52.11517,53.64128,43.61621,51.12647,49.10723,50.65287,50.42054,47.41884,51.94754,47.87411,48.95763,52.36976,46.74947
2011-01-05 10:00:00,50.73454,45.74468,48.99175,,50.16335,37.33019,45.86673,48.87664,52.45177,42.8993,50.46963,48.22341,49.53195,49.55912,46.61694,49.4254,46.55275,48.17422,52.04361,45.30735
2011-01-05 11:00:00,49.01904,43.15545,46.2334,,47.57305,35.01393,43.30869,46.05511,49.30325,40.3036,48.84727,46.23076,47.37509,47.50394,44.21394,46.78076,44.1477,46.15566,51.44032,41.11379
2011-01-05 12:00:00,46.05487,40.67021,43.52804,,44.89304,33.39231,40.76586,43.52457,46.87175,38.02647,46.00205,43.53898,44.70496,44.75599,41.39541,44.11476,41.69122,43.44855,48.92139,37.75502
2011-01-05 13:00:00,44.85723,39.44724,42.34487,,43.87664,32.18321,39.46811,42.66609,45.6265,36.65964,44.91266,42.49607,43.65243,43.68334,40.14954,43.21687,40.57482,42.38266,47.96063,36.25766
2011-01-05 14:00:00,44.08117,38.015,41.14436,,43.42881,31.72832,38.00133,42.24032,44.72199,35.37127,44.36402,41.87148,42.89904,43.06328,39.41196,42.85523,39.76343,41.74272,46.93215,36.62344
2011-01-05 15:00:00,43.8805,37.88619,41.0628,,43.40431,31.27918,37.81828,42.32082,44.66275,35.23772,44.09409,41.71576,42.74731,42.89046,39.29855,42.81271,39.60293,41.56769,46.57153,37.04965
2011-01-05 16:00:00,47.40325,39.20734,44.23974,,46.42707,32.61772,38.88764,45.01847,48.96794,36.62705,47.22735,44.65565,45.8329,45.91195,41.38185,45.86334,42.04061,44.4805,50.06876,38.59583
2011-01-05 17:00:00,73.40471,55.27623,64.14582,,68.99855,47.11857,54.72329,65.80824,72.31222,50.4856,70.28123,66.06965,67.6932,68.33007,59.07473,67.86122,61.34875,65.84809,73.46641,56.49385
2011-01-05 18:00:00,64.88597,55.81847,61.94702,,62.62337,49.9706,55.18883,61.09473,63.99053,53.1852,62.66196,59.55967,61.42932,61.30018,56.36277,61.63573,58.1835,59.37637,63.51212,55.90907
2011-01-05 19:00:00,60.0787,50.70032,57.71013,,58.72154,42.28138,49.86084,57.11959,59.91473,47.54226,58.32306,55.46318,57.12759,57.02396,51.45331,57.88228,53.20526,55.20021,58.49052,52.98229
2011-01-05 20:00:00,61.83824,52.63633,59.34589,,60.34324,43.85537,51.8453,58.75838,62.17251,49.86834,60.16219,57.21681,59.01466,58.85385,54.0643,59.41964,55.00559,56.92042,60.61815,53.83876
2011-01-05 21:00:00,52.33761,45.382,50.43732,,51.89904,36.32607,44.80011,51.2729,52.99307,42.51684,51.52851,49.25762,50.61115,50.55265,46.7016,51.25217,47.04516,48.94688,52.19956,46.5677
2011-01-05 22:00:00,44.50614,39.06247,42.68558,,44.89621,31.37967,38.83265,44.01797,45.77309,36.27426,44.3419,42.67843,43.54835,43.84086,40.69749,44.3069,40.44071,42.42346,44.85303,41.95587
2011-01-05 23:00:00,42.64008,36.45758,39.861,,41.69846,30.63843,36.21576,40.74394,43.42869,33.58014,43.86622,40.62502,42.08151,41.87218,39.5641,41.16502,38.4476,40.50459,49.17434,28.50777
2011-01-06 00:00:00,42.27799,39.94256,41.34154,,42.94936,30.79934,40.17556,42.47232,43.77117,39.92567,42.50134,41.30249,42.13396,42.6432,41.03041,42.39558,39.60907,41.19033,42.94728,42.42002
2011-01-06 01:00:00,41.5991,39.25744,40.61889,,42.14656,27.29298,39.41133,41.81652,43.37597,39.07929,41.72729,40.55288,41.35004,41.62016,40.22405,41.61083,38.39515,40.42422,42.07907,41.5597
2011-01-06 02:00:00,41.36274,38.96419,40.40091,,41.907,24.85509,39.10899,41.60173,43.05034,38.90653,41.45765,40.31571,41.11024,41.31576,40.0691,41.38087,37.77901,40.19198,41.86523,41.39904
2011-01-06 03:00:00,41.01428,38.25864,39.96587,,41.54938,22.70163,38.29352,41.22882,42.6389,37.64074,41.03842,39.93962,40.70513,40.93454,39.52486,41.03469,37.02496,39.80336,41.41659,40.94226
2011-01-06 04:00:00,41.7821,38.80718,40.69282,,42.68905,23.97071,38.90023,42.21968,43.26555,38.14462,41.75468,40.69293,41.53638,41.88694,40.18462,42.12881,37.96105,40.54102,42.1592,41.59575
2011-01-06 05:00:00,45.87666,43.15022,44.79542,,46.74797,29.15371,43.5612,46.27153,47.26638,41.40629,45.95857,44.65725,45.61178,45.99362,43.92575,46.14049,42.42016,44.59443,46.40274,45.75695
2011-01-06 06:00:00,69.131,60.72134,66.31416,,75.47143,42.36137,60.80552,74.78207,72.01091,57.65653,69.50916,68.25618,69.92044,71.70025,62.58469,75.14571,64.29354,67.69474,69.67479,68.14106
