Timestamp,AECO ZONE,AEP ZONE,APS ZONE,ATSI ZONE,BGE ZONE,COMED ZONE,DAY ZONE,DEOK ZONE,DOM ZONE,DPL ZONE,DUQ ZONE,EKPC ZONE,JCPL ZONE,METED ZONE,MID-ATL/APS ZONE,OVEC ZONE,PECO ZONE,PENELEC ZONE,PEPCO ZONE,PJM-RTO ZONE,PPL ZONE,PSEG ZONE,RECO ZONE
2019-01-01 00:00:00,19.15082,18.87275,19.1498,19.20194,19.50453,18.20298,19.39611,18.88714,19.01613,19.43581,18.99504,18.72762,19.11104,18.9127,19.39729,18.5,18.92558,19.22632,19.33289,18.99053,18.83916,19.24353,19.24572
2019-01-01 01:00:00,18.88085,18.76363,19.00454,19.04301,19.30641,18.09291,19.25683,18.77272,18.89167,19.17271,18.83271,18.61438,18.85254,18.69597,19.18727,18.39999,18.68427,19.11273,19.15997,18.76613,18.61573,18.89062,18.96445
2019-01-01 02:00:00,18.62367,18.56199,18.80342,18.82391,19.07536,17.81628,19.02656,18.55103,18.69393,18.91536,18.61862,18.39348,18.59667,18.44888,18.95182,18.19999,18.43476,18.9281,18.939,18.52798,18.37336,18.62998,18.71342
2019-01-01 03:00:00,18.4369,18.39583,18.60403,18.65242,18.87723,17.73253,18.87165,18.40653,18.49006,18.73169,18.42657,18.24475,18.41546,18.26924,18.75235,18.03999,18.25195,18.75821,18.73739,18.36525,18.19444,18.44756,18.53342
2019-01-01 04:00:00,18.65099,18.54769,18.7544,18.8256,19.08963,17.82841,19.0483,18.57218,18.67426,18.96191,18.58982,18.4123,18.61308,18.46617,18.95263,18.18,18.45604,18.82256,18.93732,18.53537,18.39462,18.64338,18.70342
2019-01-01 05:00:00,18.78158,18.68953,18.9216,18.97743,19.27173,17.93793,19.17449,18.65684,18.85614,19.11171,18.79084,18.53371,18.76263,18.5964,19.11895,18.3,18.57462,18.92307,19.11696,18.70061,18.52077,18.77463,18.82342
2019-01-01 06:00:00,19.25637,19.26204,19.45052,19.94623,19.9552,18.62555,19.77963,19.20778,19.519,19.6365,19.21039,19.12255,19.24939,19.08083,19.72783,18.8,19.02886,18.81056,19.76882,19.30573,19.00102,19.23502,19.2345
2019-01-01 07:00:00,19.93332,20.39729,20.3551,21.34704,20.83558,19.89039,20.96461,20.28334,20.51576,20.37079,20.53058,20.22674,19.6787,19.71072,20.72519,19.87,19.68164,19.76147,20.72426,20.36494,19.61022,19.93543,21.22299
2019-01-01 08:00:00,20.67502,21.08107,21.05886,21.96099,21.53907,20.77455,21.72939,20.98299,21.17299,21.08963,21.20637,20.90464,20.43202,20.4836,21.47641,20.53999,20.44023,20.67418,21.4212,21.13501,20.366,20.71285,22.11151
2019-01-01 09:00:00,21.10347,21.41337,21.44429,22.29786,21.94767,21.02136,22.07595,21.29123,21.55158,21.49378,21.59418,21.18407,20.92132,20.91855,21.85406,20.85999,20.87187,21.1216,21.81486,21.4779,20.80465,21.15655,22.3316
2019-01-01 10:00:00,22.37974,22.41424,22.51434,23.05777,23.07303,22.00278,23.11117,22.27501,22.58192,22.76789,22.61915,22.15781,22.24706,22.16404,22.97298,21.82999,22.13135,22.52091,22.88196,22.53878,22.04945,22.40884,23.23716
2019-01-01 11:00:00,22.24858,22.02065,22.25472,22.63749,22.8175,21.63694,22.75416,21.95046,22.22563,22.60403,22.21734,21.80292,22.12667,22.00688,22.71656,21.48999,21.99844,22.47057,22.6081,22.23328,21.91876,22.34082,23.27892
2019-01-01 12:00:00,22.28837,22.04887,22.28599,22.5835,22.8458,21.63502,22.75788,21.97496,22.26681,22.61941,22.18334,21.81452,22.22217,22.0335,22.73547,21.51,22.03928,22.46956,22.64061,22.26699,21.96252,22.35215,22.93196
2019-01-01 13:00:00,21.81717,21.7275,21.86976,22.27735,22.38042,21.33403,22.39962,21.67561,21.86224,22.1519,21.8428,21.50224,21.68681,21.56835,22.37415,21.21999,21.57799,22.05207,22.20864,21.95172,21.49087,21.93303,23.00293
2019-01-01 14:00:00,21.86117,21.4726,21.73341,21.89041,22.29674,21.12112,22.13196,21.43452,21.69663,22.17062,21.491,21.26389,21.77489,21.58778,22.26676,20.98,21.60038,21.98079,22.08728,21.77456,21.52105,21.96552,22.8424
2019-01-01 15:00:00,22.18832,21.97652,22.16657,22.37684,22.72987,21.64643,22.66547,21.97621,22.17899,22.53697,21.94053,21.78843,22.11656,21.9562,22.68143,21.48999,21.89264,22.2732,22.54071,22.2509,21.86436,22.26555,23.0498
2019-01-01 16:00:00,24.26867,23.54136,23.97796,24.11071,24.68219,23.15682,24.22969,23.44527,23.95395,24.59012,23.72483,23.27994,24.0227,23.87545,24.6083,22.98999,23.83059,24.30609,24.42219,24.01672,23.78212,24.2957,25.65049
2019-01-01 17:00:00,28.56004,27.49912,28.0351,29.20714,29.20835,27.17759,28.32429,27.33559,28.1499,28.95986,27.85173,27.17204,28.3685,28.0627,29.01833,26.8,27.7299,27.06339,28.79445,28.30812,27.92055,28.64061,29.67165
2019-01-01 18:00:00,28.03696,27.48272,27.85402,28.99663,28.8555,27.11776,28.2864,27.35018,27.99765,28.39563,27.68099,27.20845,27.85363,27.51871,28.64801,26.80999,27.26297,26.76705,28.49543,28.01322,27.41411,28.08612,28.87664
2019-01-01 19:00:00,27.88071,27.4199,27.72626,28.63827,28.62726,26.90466,28.21953,27.32759,27.8101,28.22976,27.58308,27.1346,27.72474,27.41087,28.38582,26.76,27.18516,26.75758,28.28585,27.80886,27.28298,27.84252,28.27502
2019-01-01 20:00:00,27.26245,26.90598,27.16906,27.8431,27.892,26.40227,27.69231,26.83702,27.13936,27.57879,27.02705,26.6459,27.04906,26.83244,27.6867,26.28999,26.74656,26.76951,27.59346,27.20246,26.72323,27.20392,28.13897
2019-01-01 21:00:00,25.89523,25.49329,25.77326,26.10322,26.36255,24.9587,26.18474,25.41416,25.74679,26.13614,25.75657,25.24123,25.79709,25.47103,26.15869,24.93,25.41722,25.627,26.104,25.70832,25.38461,25.77818,25.88855
2019-01-01 22:00:00,23.82156,23.5824,23.75007,24.09311,24.32234,23.08692,24.25683,23.60398,23.73279,24.02845,23.67721,23.37775,23.75414,23.47702,24.13453,23.1,23.51127,23.64931,24.13294,23.77107,23.39348,23.75031,23.77113
2019-01-01 23:00:00,22.65707,22.29284,22.46119,22.6836,22.91678,21.76102,22.87788,22.28244,22.32329,22.84291,22.39708,22.06712,22.64648,22.3748,22.76011,21.87,22.42825,22.53081,22.6928,22.42925,22.27171,22.67384,22.70474
2019-01-02 00:00:00,22.82823,22.65325,22.68735,22.91742,23.04162,22.05783,23.29812,22.58336,22.55048,22.95311,22.65641,22.431,22.86296,22.548,22.89504,22.30999,22.6146,22.71498,22.83732,22.61362,22.41865,22.89401,22.90369
2019-01-02 01:00:00,22.25874,22.56518,22.41101,22.72503,22.62837,21.84601,23.19848,22.52947,22.30852,22.39847,22.38261,22.38638,22.27739,22.02576,22.50567,22.23,22.08127,22.44501,22.48849,22.36511,21.9014,22.29606,22.33588
2019-01-02 02:00:00,22.15211,22.69601,22.48204,22.78029,22.63581,21.86287,23.32073,22.63005,22.40399,22.30342,22.43657,22.48687,22.15634,21.9474,22.51429,22.28999,21.9944,22.35587,22.53113,22.39944,21.82144,22.18808,22.22672
2019-01-02 03:00:00,21.83137,22.53647,22.27784,22.58621,22.38557,21.64635,23.15286,22.47052,22.19679,21.98899,22.22739,22.32718,21.8286,21.64605,22.27443,22.07,21.68766,22.11908,22.31261,22.18746,21.50789,21.86623,21.92255
2019-01-02 04:00:00,22.14822,22.85169,22.56526,22.91154,22.6783,21.91936,23.49551,22.79664,22.4655,22.28575,22.53704,22.6634,22.15604,21.96958,22.54219,22.37,22.00421,22.4071,22.58726,22.49135,21.82456,22.19301,22.2555
2019-01-02 05:00:00,23.75054,24.3646,24.1177,24.50172,24.29206,23.52403,25.11055,24.3333,23.98282,23.95202,24.10388,24.18918,23.72307,23.55404,24.25445,23.85,23.58637,23.95786,24.1766,24.11825,23.38927,23.84325,23.96257
2019-01-02 06:00:00,29.12966,30.06424,29.77159,30.33247,29.93028,28.82394,31.07144,30.15523,29.51878,29.4975,29.76631,29.91291,29.01764,29.15721,30.01522,29.05,28.91993,29.7038,29.81267,29.7721,28.71372,29.35195,30.43521
2019-01-02 07:00:00,29.38842,31.09624,30.59011,31.38773,30.60958,29.91449,32.11787,31.20826,30.29841,29.79606,30.58782,30.9214,29.21993,29.57231,31.18684,30.01,28.80909,32.20195,30.57015,30.82998,28.93017,30.3096,32.48241
2019-01-02 08:00:00,28.87477,31.72501,31.88041,31.90474,30.98691,31.26153,32.57303,31.65945,30.81791,29.06463,30.56442,31.38774,28.58984,31.17909,31.29389,30.62999,28.36368,32.71667,30.94181,31.25676,28.36707,30.3722,33.37729
2019-01-02 09:00:00,30.9682,33.38463,33.5003,33.57054,32.85233,32.74423,34.21661,33.22303,32.52767,31.19957,32.08041,32.94925,31.08809,32.61525,32.99406,32.32999,29.77183,34.78416,32.74821,32.91597,30.569,32.9321,36.05557
2019-01-02 10:00:00,30.27356,32.08554,32.44279,32.46247,31.88036,31.43542,32.98625,32.01205,31.50135,30.52865,31.13877,31.71955,30.57344,32.067,31.96487,31.12,29.14731,33.37749,31.76775,31.76199,29.89372,31.79017,34.61393
2019-01-02 11:00:00,28.39057,30.81327,31.25114,31.02411,30.98027,30.31547,31.78756,30.86008,30.64294,28.67856,29.90909,30.59601,28.1215,30.01425,30.83159,30.01,28.19963,31.56233,31.00438,30.53927,28.1602,29.40075,32.75814
2019-01-02 12:00:00,26.75147,29.64449,30.09372,29.84212,30.29699,29.14022,30.58809,29.70383,29.99578,26.88553,28.7657,29.44887,26.93617,28.44079,29.73825,28.91,26.55833,30.00577,30.46013,29.38466,26.75001,27.22251,28.78861
2019-01-02 13:00:00,26.52879,28.49031,29.15166,28.85019,28.94479,28.07198,29.47018,28.61202,28.98035,26.76772,28.06035,28.36708,26.7625,27.50056,28.93531,27.87,26.32448,29.05942,29.29875,28.49447,26.16151,27.06642,28.25182
2019-01-02 14:00:00,25.99456,27.57204,28.13115,27.88864,28.05226,27.17804,28.52324,27.70249,27.87024,26.18439,27.23271,27.47182,26.17527,27.14344,27.90779,26.98999,25.77409,28.00501,28.18399,27.55219,25.63418,26.39024,27.35889
2019-01-02 15:00:00,26.04967,27.2626,27.85403,27.65064,27.72036,26.75986,28.17111,27.35636,27.62366,26.26067,26.94923,27.0942,26.20184,26.78854,27.84316,26.67,25.79877,27.96603,27.91054,27.40288,25.57066,26.59367,27.54002
