Timestamp,AECO ZONE,AEP ZONE,APS ZONE,ATSI ZONE,BGE ZONE,COMED ZONE,DAY ZONE,DEOK ZONE,DOM ZONE,DPL ZONE,DUQ ZONE,EKPC ZONE,JCPL ZONE,METED ZONE,MID-ATL/APS ZONE,PECO ZONE,PENELEC ZONE,PEPCO ZONE,PJM-RTO ZONE,PPL ZONE,PSEG ZONE,RECO ZONE
2015-01-02 20:00:00,29.83127,29.21184,29.55638,29.59011,31.63553,26.61017,30.37396,29.29576,30.26175,33.69177,28.60393,28.6859,29.89706,29.15033,30.18076,29.30472,29.65489,30.8865,29.4556,29.18866,30.36297,29.85564
2015-01-02 21:00:00,28.46982,28.08764,28.31299,28.33858,30.02728,25.72482,29.15293,28.16401,28.96345,31.4797,27.39164,27.59672,28.50166,27.88123,28.79375,28.05718,28.42266,29.45465,28.21203,27.89751,29.00216,28.49758
2015-01-02 22:00:00,26.26415,26.89151,27.03329,27.091,28.84417,23.83249,27.99765,27.17915,27.64829,28.62191,26.23409,26.56779,26.6973,26.19333,27.21858,26.59193,27.28256,28.17898,26.75445,26.225,27.25438,26.92595
2015-01-02 23:00:00,23.92554,26.06605,26.16039,26.17152,27.85946,22.92495,27.12785,26.39099,26.70183,26.12851,25.4023,25.78005,25.64835,25.36493,26.21054,26.38292,26.39014,27.21469,25.81687,25.39144,25.98435,26.15238
2015-01-03 00:00:00,26.58657,26.19718,26.3801,26.58493,27.18555,23.9699,27.16065,26.48329,26.66921,27.34653,25.85635,25.99041,26.63281,26.18818,26.65697,26.40487,26.93466,26.90036,26.21836,26.10304,26.88813,26.8128
2015-01-03 01:00:00,25.63772,25.48328,25.59804,25.77499,26.52439,23.33549,26.40063,25.75116,25.94256,26.3944,25.05506,25.28148,25.68196,25.26612,25.79754,25.4887,26.02147,26.18126,25.44631,25.18782,25.94411,25.8838
2015-01-03 02:00:00,25.07201,25.00199,25.11555,25.27025,26.03912,22.92683,25.87985,25.24315,25.46989,25.8185,24.55367,24.78599,25.12168,24.72665,25.27417,24.93823,25.54721,25.70266,24.95877,24.65982,25.36594,25.32931
2015-01-03 03:00:00,24.85588,24.98342,25.08849,25.23176,26.06726,22.81142,25.87863,25.25096,25.43888,25.61692,24.52555,24.78838,24.9285,24.52804,25.15489,24.74073,25.45896,25.67343,24.89077,24.47801,25.19469,25.15931
2015-01-03 04:00:00,24.97352,25.14662,25.2904,25.39624,26.41896,22.85557,26.07303,25.43992,25.67713,25.75114,24.71224,24.96761,25.04906,24.63758,25.32298,24.84389,25.55709,25.95235,25.05486,24.59366,25.30954,25.26248
2015-01-03 05:00:00,25.08141,25.42217,25.62657,25.73486,27.17602,23.10615,26.37461,25.69632,26.12212,26.14994,24.99504,25.23034,25.25192,24.71785,25.63777,24.90192,25.89364,26.53012,25.37545,24.72569,25.53365,25.51345
2015-01-03 06:00:00,23.97017,26.87809,27.26174,26.8756,32.83323,23.36563,27.9654,27.35193,28.89451,24.88788,26.06313,26.84454,24.20087,23.21074,26.18348,23.59326,25.90489,30.43933,26.48074,23.44768,24.66839,24.77271
2015-01-03 07:00:00,24.024,28.25592,28.63486,28.18756,35.65867,25.38892,29.33318,28.59905,30.73185,25.00928,27.30057,28.1815,24.3315,23.17296,27.03233,23.54665,26.29277,32.66396,27.76366,23.52637,24.79725,25.03819
2015-01-03 08:00:00,25.8482,29.97376,30.3276,29.86358,37.50467,26.7661,31.16678,30.3779,32.79262,26.76134,28.70649,29.90585,26.14414,24.98619,28.8348,25.33131,27.85575,34.69586,29.52062,25.30765,26.63307,26.88349
2015-01-03 09:00:00,24.95069,29.82433,30.07125,29.67819,37.75809,26.82814,30.97999,30.1504,32.56965,26.33889,28.58711,29.64713,25.32949,24.07861,28.27237,24.41451,27.30321,34.59278,29.19789,24.44225,26.038,26.09066
2015-01-03 10:00:00,27.06977,30.53078,30.69557,30.6015,36.56067,27.50096,31.78077,30.88217,32.63528,27.86099,29.41861,30.31235,27.3702,26.33109,29.49517,26.58866,28.92987,34.22283,30.04343,26.58153,27.95082,27.96282
2015-01-03 11:00:00,27.24621,29.5456,29.70663,29.72904,33.96841,26.88407,30.68048,29.78019,31.27519,28.08716,28.55291,29.24929,27.47097,26.63941,28.9604,26.86127,28.60184,32.37608,29.2383,26.78177,28.10806,27.91061
2015-01-03 12:00:00,26.71028,28.1678,28.34187,28.48863,31.3943,26.01101,29.18662,28.28059,29.42426,27.56486,27.42644,27.79332,26.87903,26.15545,27.90606,26.38002,27.73255,30.25692,27.99994,26.24218,27.54495,27.2833
2015-01-03 13:00:00,25.74575,27.42679,27.65634,27.8078,30.81426,25.53307,28.31997,27.42067,28.59233,26.54693,26.8529,26.96427,25.96817,25.22023,27.06883,25.43008,27.03415,29.49737,27.23639,25.33198,26.63995,26.40309
2015-01-03 14:00:00,25.03802,26.70663,27.16868,27.09161,30.39192,24.98909,27.49525,26.64659,28.03817,25.62176,26.24074,26.22982,25.28039,24.51947,26.43749,24.71633,26.40762,29.00155,26.59495,24.63696,25.91772,25.71812
2015-01-03 15:00:00,25.21735,26.52566,26.94447,26.95518,29.57302,24.77137,27.32635,26.48499,27.66849,25.77827,26.11787,26.05386,25.41662,24.72344,26.3568,24.89711,26.43133,28.43988,26.43029,24.80574,26.05605,25.79891
2015-01-03 16:00:00,27.62979,27.32009,27.88892,27.95408,29.68994,25.47197,28.18521,27.30099,28.4158,28.28111,27.04056,26.85928,27.73751,27.05176,28.03182,27.22498,27.96025,29.04372,27.60685,27.04045,28.35615,27.97652
2015-01-03 17:00:00,30.63223,29.65079,30.73441,30.33164,34.28981,27.22635,30.66482,29.69004,32.70482,32.86959,29.19502,29.19955,30.50453,29.79431,31.27388,30.0379,30.12292,33.60584,30.53193,29.78766,31.10959,30.66823
2015-01-03 18:00:00,28.22963,29.44112,29.9642,29.85375,34.1756,27.29415,30.38563,29.37353,31.37829,29.49005,28.74673,28.94754,28.23794,27.33317,29.47563,27.63475,28.82803,32.62374,29.47874,27.4787,28.66265,28.55612
2015-01-03 19:00:00,28.16036,28.63641,29.08338,29.16908,32.0232,26.67994,29.57598,28.56835,30.03841,29.48271,28.09538,28.14993,28.19232,27.40664,28.94895,27.66649,28.59353,30.95128,28.75136,27.49217,28.64124,28.44881
2015-01-03 20:00:00,26.98465,27.59249,28.01058,28.11138,30.62545,25.50646,28.46767,27.53073,28.7385,27.96654,27.10201,27.08624,27.0475,26.36328,27.76118,26.56483,27.70232,29.52966,27.59491,26.43788,27.38897,27.23668
2015-01-03 21:00:00,26.12384,26.60453,26.94385,27.03382,28.97401,24.75995,27.40291,26.53098,27.55992,27.00814,26.09699,26.13401,26.16594,25.5684,26.74825,25.76754,26.73226,28.12281,26.58364,25.60265,26.56303,26.35204
2015-01-03 22:00:00,23.18493,24.71488,24.85436,24.90045,27.62688,22.84233,25.40762,24.65115,25.7516,23.78649,24.09664,24.32057,23.3142,22.66259,24.28099,22.8524,24.48626,26.42621,24.43329,22.75327,23.73445,23.64222
2015-01-03 23:00:00,16.75755,22.47235,22.7249,21.9686,30.37331,19.51279,23.13332,22.71967,24.87708,17.04073,21.32471,22.30974,17.14731,16.05873,20.2752,16.40997,20.24972,26.95674,21.46785,16.45705,17.54706,17.89696
2015-01-04 00:00:00,22.06176,22.24191,22.24264,22.52113,23.54919,21.098,22.90072,22.06039,22.70172,22.69962,21.80372,21.76194,22.02534,21.45561,22.34649,21.91144,22.6883,23.0528,22.19034,21.48842,22.50107,22.21595
2015-01-04 01:00:00,17.96118,18.05865,18.09578,18.28123,19.09248,17.0821,18.59357,17.93647,18.57766,18.45634,17.7139,17.68952,17.94817,17.67104,18.22599,17.83914,18.61011,18.76824,18.06055,17.65491,18.37105,18.09443
2015-01-04 02:00:00,13.669,13.71845,13.84123,13.901,14.71888,12.79671,14.12389,13.66024,14.32575,14.05516,13.48778,13.4592,13.69343,13.4751,13.93052,13.58536,14.47745,14.46101,13.75904,13.46671,13.88889,13.81848
2015-01-04 03:00:00,13.21683,13.16912,13.41619,13.41649,14.2877,12.19533,13.62148,13.16765,14.07742,13.59192,13.04896,12.95285,13.22978,13.02913,13.48766,13.13824,14.03224,14.04882,13.2925,13.01905,13.42831,13.34633
2015-01-04 04:00:00,12.51156,12.50122,12.76194,12.73586,13.68964,11.4386,12.9549,12.51978,13.43385,12.87591,12.3941,12.30401,12.50676,12.33399,12.81068,12.4377,13.37304,13.42097,12.61278,12.32742,12.71288,12.60807
2015-01-04 05:00:00,13.3996,13.47472,13.74207,13.73489,14.95545,12.35676,13.96783,13.50821,14.47092,13.92346,13.3478,13.28048,13.3403,13.16061,13.80946,13.3009,14.26044,14.56018,13.60168,13.1582,13.90755,13.43682
2015-01-04 06:00:00,15.54495,16.73687,16.656,16.71489,19.09018,13.65778,17.54064,17.18708,17.41007,16.05083,16.17457,16.68935,15.63249,15.22011,16.41929,15.37492,16.74627,18.05745,16.30045,15.31341,15.95654,15.85264
2015-01-04 07:00:00,19.09731,20.87352,20.82878,20.82845,24.53389,18.1581,21.72459,21.11497,22.01009,19.7039,20.09846,20.63499,19.15563,18.59856,20.39272,18.84559,20.35194,22.97705,20.46585,18.76589,19.80576,19.44509
2015-01-04 08:00:00,21.38329,22.49205,22.31162,22.44061,25.12254,20.30255,23.36506,22.60471,23.43235,22.09445,21.64367,22.17414,21.37235,20.84302,22.16726,21.13066,21.84521,24.07244,22.18419,20.92379,21.98167,21.53068
2015-01-04 09:00:00,22.07214,22.96963,22.64161,22.90466,24.67511,21.00314,23.88374,23.06773,23.70154,22.71565,22.04412,22.61465,22.05238,21.67417,22.64857,21.83281,22.38617,24.04756,22.66151,21.7116,22.6893,22.32288
2015-01-04 10:00:00,22.82249,23.43354,23.09165,23.40821,24.70898,21.47818,24.34332,23.48809,24.03014,23.46659,22.52147,23.01137,22.7903,22.42777,23.20049,22.59523,23.03447,24.26043,23.14239,22.41764,23.31224,22.90892
2015-01-04 11:00:00,23.17966,23.82239,23.37054,23.803,24.67316,21.76541,24.81173,23.99496,24.22692,23.7654,22.87004,23.4953,23.12516,22.80127,23.48211,22.96218,23.40453,24.32361,23.45513,22.7744,23.62354,23.23935
2015-01-04 12:00:00,22.98433,23.5538,23.12069,23.59734,24.31011,21.5239,24.48693,23.71786,23.88991,23.53217,22.65175,23.23418,22.92554,22.61107,23.25248,22.78133,23.28444,24.01333,23.2016,22.57683,23.40895,23.01841
2015-01-04 13:00:00,21.79875,23.17543,22.84992,23.21649,25.11641,21.19499,24.00908,23.29578,23.81587,22.23739,22.3516,22.83079,21.72738,21.3816,22.65098,21.57363,22.63968,24.28595,22.7751,21.45882,22.59176,22.41043
2015-01-04 14:00:00,21.78173,23.25353,22.98567,23.3229,25.50076,21.31263,24.05814,23.381,23.97215,22.18911,22.47073,22.93491,21.75189,21.33823,22.73951,21.54339,22.71836,24.53901,22.87649,21.40706,22.66431,22.50068
2015-01-04 15:00:00,22.78319,23.56074,23.27194,23.70046,25.06895,21.28473,24.42704,23.78472,24.04988,23.24177,22.8675,23.28862,22.8023,22.37817,23.30791,22.54783,23.29656,24.43703,23.22837,22.38967,23.4144,23.07559
2015-01-04 16:00:00,24.16496,24.55905,24.28114,24.72014,25.84961,22.23828,25.48245,24.7897,25.04992,24.7274,23.80821,24.29117,24.20472,23.7381,24.4753,23.88455,24.44882,25.36853,24.29306,23.75934,24.54336,24.37902
2015-01-04 17:00:00,28.17143,27.41111,27.46146,27.5825,29.86247,25.24162,28.41826,27.57629,29.01475,28.98327,26.3775,27.12537,28.09654,27.48984,28.20058,27.74967,27.07713,29.62491,27.64926,27.4107,28.45842,28.14308
2015-01-04 18:00:00,27.82167,27.55498,27.44118,27.69001,29.54666,26.07711,28.43718,27.53001,28.90004,28.65188,26.48858,27.17833,27.80331,27.25331,27.96956,27.46764,27.16519,29.31924,27.67493,27.2453,28.08891,27.82914
2015-01-04 19:00:00,26.91574,27.24025,27.11107,27.50621,29.25601,25.65761,28.06424,27.17928,28.24012,27.64115,26.42332,26.81383,26.97619,26.37316,27.32262,26.58822,27.02565,28.69108,27.1834,26.43069,27.30376,27.12264
2015-01-04 20:00:00,26.95317,26.95038,26.88076,27.28182,28.56454,25.30937,27.74341,26.91136,27.79928,27.69094,26.28781,26.5223,27.00251,26.43756,27.19178,26.65635,26.99472,28.16889,26.93681,26.45413,27.37442,27.1373
2015-01-04 21:00:00,25.48832,26.06585,25.85956,26.32924,27.5703,24.65473,26.77801,25.97898,26.6619,26.18594,25.41511,25.62461,25.5774,25.01315,25.92572,25.2288,25.96209,27.02223,25.8888,25.07156,25.98654,25.8242
2015-01-04 22:00:00,23.74353,24.81503,24.61894,24.92969,26.67208,23.88301,25.4582,24.7155,25.44605,24.26439,24.16375,24.36919,23.90563,23.29016,24.47693,23.50449,24.64947,25.89992,24.61211,23.31538,24.52949,24.21411
2015-01-04 23:00:00,21.77241,22.84546,22.60626,22.83645,24.20237,21.2324,23.54282,22.97353,23.31353,22.18268,22.17793,22.5312,21.98716,21.45171,22.44881,21.6139,22.8482,23.61107,22.51067,21.4389,22.57728,22.32481
2015-01-05 00:00:00,21.38644,21.71959,21.47101,21.78016,22.46323,21.05383,22.38079,21.79382,21.88351,21.74115,21.0492,21.44454,21.52993,21.0664,21.62091,21.25982,22.04901,22.11321,21.60521,21.03509,21.77438,21.68232
2015-01-05 01:00:00,21.03216,21.71122,21.41984,21.71138,22.82889,21.2456,22.29395,21.67745,21.96852,21.38389,20.95147,21.34867,21.20828,20.67626,21.47655,20.8963,21.98239,22.2853,21.56862,20.66665,21.59442,21.37042
2015-01-05 02:00:00,21.06326,21.45682,21.16763,21.48902,22.25758,20.78331,22.03631,21.44381,21.59146,21.44089,20.74401,21.08302,21.20684,20.77813,21.35377,20.96668,21.92196,21.84499,21.32762,20.73321,21.57539,21.3489
2015-01-05 03:00:00,21.69365,22.11246,22.05741,22.26111,23.59041,21.51299,22.64774,22.02315,22.41907,22.03252,21.47741,21.68655,21.83106,21.3595,22.19697,21.57036,23.26879,22.99178,22.11116,21.3656,22.29851,22.02605
2015-01-05 04:00:00,22.30402,23.10021,23.07397,23.21805,25.18023,22.32668,23.68604,23.05964,23.55158,22.69736,22.41377,22.70436,22.48979,21.94176,23.05866,22.16064,24.00895,24.31062,23.04678,21.98052,22.8674,22.76143
2015-01-05 05:00:00,22.71323,25.86923,25.58767,25.52488,30.092,24.47333,26.6558,26.07432,27.01523,24.82255,24.65873,25.66702,22.95238,22.2345,24.80843,22.52204,24.57128,28.12987,25.37916,22.35638,23.79738,23.38698
2015-01-05 06:00:00,23.70306,29.99349,29.75272,29.2854,38.46267,26.76779,31.12086,30.68414,32.24268,27.19302,28.30152,30.11696,24.11372,22.97274,27.94698,23.44318,26.82811,34.55727,29.0116,23.3313,25.61126,24.91615
2015-01-05 07:00:00,25.29271,31.75383,31.49002,31.06401,40.52407,28.59219,32.92663,32.42676,34.09123,28.89151,30.0096,31.87761,25.60421,24.43125,29.60981,24.91319,28.72796,36.48232,30.74882,24.8686,27.23432,26.56497
2015-01-05 08:00:00,24.48041,30.79991,30.23113,29.97896,38.4641,28.17737,31.45749,30.90042,32.61003,26.52998,28.85103,30.45213,24.32451,23.57156,28.35072,24.054,27.89421,34.7541,29.62647,23.97854,27.31999,28.03088
2015-01-05 09:00:00,25.26056,31.28064,30.51433,30.41516,38.09031,28.4744,31.69474,31.1818,32.61422,26.84915,29.21035,30.68744,24.92355,24.23622,28.79017,24.76966,28.64252,34.66397,29.98522,24.58638,28.1732,29.02718
2015-01-05 10:00:00,27.23074,31.60827,30.6872,30.86355,36.43271,28.77655,31.9771,31.42535,32.25086,28.16456,29.62705,30.85692,26.70642,26.03154,29.50835,26.49194,29.52128,33.83564,30.3903,26.29602,29.29714,30.07819
2015-01-05 11:00:00,27.29842,30.81054,30.25532,30.32931,35.72169,28.31102,31.44205,30.79802,31.97626,27.99037,29.11016,30.2187,26.67703,26.08486,29.29781,26.54501,29.30908,33.40126,29.97061,26.30774,29.30077,30.17152
2015-01-05 12:00:00,28.69556,30.00208,29.44468,29.86403,32.26453,27.85469,30.66931,29.95865,30.66391,29.30844,28.63093,29.35634,28.02113,27.66177,29.4121,28.03471,29.43202,31.28905,29.55276,27.7068,30.41786,30.8262
2015-01-05 13:00:00,27.55276,28.98122,28.6605,28.99693,31.96251,27.29434,29.93666,29.18228,29.99875,28.09662,27.81429,28.57445,26.97724,26.56564,28.46065,26.88765,28.43537,30.77327,28.7033,26.61221,28.99867,29.581
