Timestamp,AECO ZONE,AEP ZONE,APS ZONE,ATSI ZONE,BGE ZONE,COMED ZONE,DAY ZONE,DEOK ZONE,DOM ZONE,DPL ZONE,DUQ ZONE,EKPC ZONE,JCPL ZONE,METED ZONE,MID-ATL/APS ZONE,OVEC ZONE,PECO ZONE,PENELEC ZONE,PEPCO ZONE,PJM-RTO ZONE,PPL ZONE,PSEG ZONE,RECO ZONE
2021-01-01 00:00:00,18.29767,19.63237,19.13625,19.3238,19.22714,19.22446,20.38983,19.76561,19.38218,18.60009,18.91457,19.55978,17.73472,18.20616,19.18747,19.35,18.18166,19.05081,19.26729,19.7093,17.93451,20.81305,22.06009
2021-01-01 01:00:00,17.0521,18.23381,17.75298,17.89896,17.8736,17.89083,18.95247,18.39548,18.01799,17.30342,17.51768,18.20281,16.77228,16.99136,17.83088,17.98,16.9445,17.56861,17.91134,18.07762,16.74968,18.46232,19.15822
2021-01-01 02:00:00,17.15687,18.19233,17.6953,17.86486,17.85117,17.85675,18.94734,18.39941,17.93838,17.36375,17.49195,18.18601,17.23289,17.11796,17.81387,17.94999,17.047,17.36697,17.88306,17.90442,16.89629,17.23309,17.26235
2021-01-01 03:00:00,17.08026,18.18756,17.67798,17.83937,17.8073,17.84524,18.93477,18.38627,17.90376,17.29153,17.46974,18.18427,17.16082,17.05918,17.7704,17.94999,16.97734,17.35572,17.84928,17.88513,16.8347,17.16338,17.20126
2021-01-01 04:00:00,17.10584,18.28937,17.76816,17.91306,17.89249,17.93121,19.06019,18.48039,17.99643,17.33656,17.52729,18.28601,17.16395,17.08703,17.84481,18.03999,17.01019,17.42502,17.94205,17.96687,16.84826,17.17899,17.22126
2021-01-01 05:00:00,17.17678,18.42406,17.87087,18.06585,17.99268,18.04971,19.21909,18.59524,18.08047,17.41466,17.66557,18.41817,17.25084,17.18242,17.92682,18.16,17.0645,17.44465,18.02645,18.05917,16.94479,17.2593,17.29744
2021-01-01 06:00:00,16.97209,18.39806,17.85288,18.01839,18.67524,18.10508,19.27134,18.62011,18.15669,17.163,17.5746,18.46487,17.05164,16.91344,18.10835,18.12999,16.79789,17.41433,18.26701,18.15378,16.70933,17.06076,17.16379
2021-01-01 07:00:00,17.00417,19.38605,18.81519,18.961,21.67433,19.09165,20.29567,19.62728,19.43236,17.16667,18.49503,19.51182,17.14632,16.86098,19.49246,19.05,16.77205,17.91319,19.96855,19.24355,16.6894,17.14381,17.33994
2021-01-01 08:00:00,16.57734,19.95667,19.47664,19.48857,24.76573,19.63176,20.87847,20.2405,20.47474,16.67948,19.01587,20.13703,16.74422,16.29928,20.40914,19.62,16.26632,18.07059,21.55387,19.99101,16.17578,16.73621,17.02204
2021-01-01 09:00:00,16.82246,21.80442,21.32127,21.20371,30.34239,21.37509,22.85855,22.1727,22.90637,16.76554,20.70652,22.06959,17.04427,16.2663,22.96114,21.48,16.34201,19.13287,24.77765,22.12538,16.22626,17.0873,17.56721
2021-01-01 10:00:00,16.25367,21.74895,21.27536,21.13891,31.24357,21.29673,22.85357,22.13282,22.98735,16.15211,20.63126,22.03332,16.52718,15.68094,22.86684,21.43,15.76687,18.97993,25.05839,22.02277,15.66891,16.6572,17.25076
2021-01-01 11:00:00,16.12287,21.7347,21.24804,21.11137,31.14879,21.28998,22.78318,22.11659,22.99068,16.01455,20.58953,22.02604,16.42348,15.56207,23.57057,21.43,15.66757,18.86652,25.00458,22.2991,15.563,16.57717,17.13798
2021-01-01 12:00:00,16.03778,21.28819,20.81537,20.71796,29.83915,20.79559,22.28456,21.63781,22.40008,15.95404,20.21059,21.5377,16.2584,15.52514,22.95243,20.98999,15.61106,18.64773,24.22889,21.74981,15.51095,16.75652,17.4198
2021-01-01 13:00:00,16.46292,20.35095,19.91635,20.02788,26.12002,19.61264,21.40986,20.67544,21.00675,16.46367,19.53351,20.51604,16.6091,16.07814,21.58135,20.05999,16.12017,18.39095,22.25019,20.66313,16.01529,17.14094,17.6927
2021-01-01 14:00:00,18.6095,19.71976,19.32211,19.65108,19.42597,19.13747,20.8242,19.98792,19.37812,18.79066,19.15175,19.78402,18.59482,18.49545,19.35633,19.39,18.41882,19.06349,19.40147,19.46316,18.26301,19.14999,19.47798
2021-01-01 15:00:00,18.10157,19.16404,18.83436,19.4619,19.09718,18.03206,20.42486,19.48454,18.86816,18.29289,18.89227,19.18681,17.93808,17.95119,18.89034,18.87999,17.88533,18.83482,18.91973,18.9312,17.73648,19.50732,20.93934
2021-01-01 16:00:00,19.96764,21.32031,21.11705,21.71672,22.72799,20.01177,22.78879,21.7416,21.29646,20.1987,21.11854,21.39271,19.81747,19.6849,21.66319,21.03999,19.64895,20.99737,21.69945,21.32732,19.4875,21.66663,23.44232
2021-01-01 17:00:00,22.7563,23.8142,23.53173,23.62097,26.68009,23.62036,25.16264,24.13178,24.05571,23.07242,23.07773,23.95569,22.63931,23.61994,24.718,23.35,22.31902,22.86822,24.92184,24.11471,22.9015,23.73981,24.31187
