Timestamp,North Macedonia
2024-02-04 03:00:00,19.97
2024-02-04 04:00:00,25.23
2024-02-04 05:00:00,24.29
2024-02-04 06:00:00,23.16
2024-02-04 07:00:00,29.99
2024-02-04 08:00:00,50.14
2024-02-04 09:00:00,62.79
2024-02-04 10:00:00,50.01
2024-02-04 11:00:00,39.66
2024-02-04 12:00:00,40.81
2024-02-04 13:00:00,36.97
2024-02-04 14:00:00,40.52
2024-02-04 15:00:00,63.0
2024-02-04 16:00:00,84.9
2024-02-04 17:00:00,77.58
2024-02-04 18:00:00,92.29
2024-02-04 19:00:00,95.0
2024-02-04 20:00:00,95.14
2024-02-04 21:00:00,88.64
2024-02-04 22:00:00,76.18
2024-02-04 23:00:00,58.0
2024-02-05 00:00:00,71.12
2024-02-05 01:00:00,30.0
2024-02-05 02:00:00,23.21
2024-02-05 03:00:00,21.97
2024-02-05 04:00:00,26.32
2024-02-05 05:00:00,50.0
2024-02-05 06:00:00,65.62
2024-02-05 07:00:00,78.69
2024-02-05 08:00:00,73.38
2024-02-05 09:00:00,61.62
2024-02-05 10:00:00,58.81
2024-02-05 11:00:00,49.37
2024-02-05 12:00:00,44.33
2024-02-05 13:00:00,47.01
2024-02-05 14:00:00,46.84
2024-02-05 15:00:00,63.27
2024-02-05 16:00:00,80.48
2024-02-05 17:00:00,93.11
2024-02-05 18:00:00,93.05
2024-02-05 19:00:00,87.68
2024-02-05 20:00:00,88.57
2024-02-05 21:00:00,84.63
2024-02-05 22:00:00,88.0
2024-02-05 23:00:00,83.37
2024-02-06 00:00:00,59.97
2024-02-06 01:00:00,39.0
2024-02-06 02:00:00,29.58
2024-02-06 03:00:00,25.07
2024-02-06 04:00:00,29.29
2024-02-06 05:00:00,55.37
2024-02-06 06:00:00,93.47
2024-02-06 07:00:00,106.84
2024-02-06 08:00:00,92.85
2024-02-06 09:00:00,67.25
2024-02-06 10:00:00,61.7
2024-02-06 11:00:00,56.95
2024-02-06 12:00:00,47.86
2024-02-06 13:00:00,46.81
2024-02-06 14:00:00,53.46
2024-02-06 15:00:00,68.97
2024-02-06 16:00:00,89.82
2024-02-06 17:00:00,104.65
2024-02-06 18:00:00,98.66
2024-02-06 19:00:00,90.0
2024-02-06 20:00:00,80.0
2024-02-06 21:00:00,76.18
2024-02-06 22:00:00,80.81
2024-02-06 23:00:00,75.0
2024-02-07 00:00:00,73.7
2024-02-07 01:00:00,59.54
2024-02-07 02:00:00,52.56
2024-02-07 03:00:00,43.67
2024-02-07 04:00:00,43.77
2024-02-07 05:00:00,55.37
2024-02-07 06:00:00,78.29
2024-02-07 07:00:00,93.22
2024-02-07 08:00:00,92.81
2024-02-07 09:00:00,92.81
2024-02-07 10:00:00,77.28
2024-02-07 11:00:00,71.61
2024-02-07 12:00:00,68.88
2024-02-07 13:00:00,75.58
2024-02-07 14:00:00,84.96
2024-02-07 15:00:00,88.94
2024-02-07 16:00:00,97.73
2024-02-07 17:00:00,113.43
2024-02-07 18:00:00,108.48
2024-02-07 19:00:00,101.3
2024-02-07 20:00:00,95.52
2024-02-07 21:00:00,88.86
2024-02-07 22:00:00,81.81
2024-02-07 23:00:00,76.51
2024-02-08 00:00:00,79.0
2024-02-08 01:00:00,70.0
2024-02-08 02:00:00,68.87
2024-02-08 03:00:00,69.14
2024-02-08 04:00:00,71.57
2024-02-08 05:00:00,81.41
2024-02-08 06:00:00,95.72
2024-02-08 07:00:00,108.0
2024-02-08 08:00:00,112.94
2024-02-08 09:00:00,101.25
2024-02-08 10:00:00,85.08
2024-02-08 11:00:00,76.98
2024-02-08 12:00:00,75.74
2024-02-08 13:00:00,79.43
2024-02-08 14:00:00,83.01
2024-02-08 15:00:00,88.34
2024-02-08 16:00:00,98.3
2024-02-08 17:00:00,106.44
2024-02-08 18:00:00,107.85
2024-02-08 19:00:00,103.14
2024-02-08 20:00:00,95.46
2024-02-08 21:00:00,88.87
2024-02-08 22:00:00,84.99
2024-02-08 23:00:00,78.86
2024-02-09 00:00:00,66.93
2024-02-09 01:00:00,59.68
2024-02-09 02:00:00,55.98
2024-02-09 03:00:00,57.01
2024-02-09 04:00:00,57.25
2024-02-09 05:00:00,68.73
2024-02-09 06:00:00,79.31
2024-02-09 07:00:00,95.51
2024-02-09 08:00:00,96.76
2024-02-09 09:00:00,85.18
2024-02-09 10:00:00,73.6
2024-02-09 11:00:00,73.59
2024-02-09 12:00:00,64.53
2024-02-09 13:00:00,70.74
2024-02-09 14:00:00,75.13
2024-02-09 15:00:00,84.76
2024-02-09 16:00:00,89.01
2024-02-09 17:00:00,95.0
2024-02-09 18:00:00,95.0
2024-02-09 19:00:00,92.94
2024-02-09 20:00:00,86.65
2024-02-09 21:00:00,74.35
2024-02-09 22:00:00,74.82
2024-02-09 23:00:00,73.83
2024-02-10 00:00:00,77.99
2024-02-10 01:00:00,69.66
2024-02-10 02:00:00,59.15
2024-02-10 03:00:00,55.28
2024-02-10 04:00:00,55.3
2024-02-10 05:00:00,56.11
2024-02-10 06:00:00,74.86
2024-02-10 07:00:00,70.0
2024-02-10 08:00:00,76.18
2024-02-10 09:00:00,76.18
2024-02-10 10:00:00,74.82
2024-02-10 11:00:00,70.0
2024-02-10 12:00:00,64.59
2024-02-10 13:00:00,70.0
2024-02-10 14:00:00,73.36
2024-02-10 15:00:00,76.92
2024-02-10 16:00:00,83.1
2024-02-10 17:00:00,89.24
2024-02-10 18:00:00,88.51
2024-02-10 19:00:00,77.22
2024-02-10 20:00:00,71.16
2024-02-10 21:00:00,67.42
2024-02-10 22:00:00,65.0
2024-02-10 23:00:00,59.97
2024-02-11 00:00:00,61.76
2024-02-11 01:00:00,50.33
2024-02-11 02:00:00,45.88
2024-02-11 03:00:00,41.43
2024-02-11 04:00:00,37.53
2024-02-11 05:00:00,39.08
2024-02-11 06:00:00,39.3
2024-02-11 07:00:00,49.82
2024-02-11 08:00:00,62.0
2024-02-11 09:00:00,63.76
2024-02-11 10:00:00,63.02
2024-02-11 11:00:00,64.12
2024-02-11 12:00:00,60.0
2024-02-11 13:00:00,60.0
2024-02-11 14:00:00,60.0
2024-02-11 15:00:00,64.15
2024-02-11 16:00:00,71.89
2024-02-11 17:00:00,74.97
2024-02-11 18:00:00,82.0
2024-02-11 19:00:00,79.0
2024-02-11 20:00:00,69.98
2024-02-11 21:00:00,70.94
2024-02-11 22:00:00,67.49
2024-02-11 23:00:00,59.97
2024-02-12 00:00:00,55.91
2024-02-12 01:00:00,47.53
2024-02-12 02:00:00,38.08
2024-02-12 03:00:00,38.96
2024-02-12 04:00:00,36.29
2024-02-12 05:00:00,48.19
2024-02-12 06:00:00,65.25
2024-02-12 07:00:00,75.78
2024-02-12 08:00:00,74.07
2024-02-12 09:00:00,63.2
2024-02-12 10:00:00,53.16
2024-02-12 11:00:00,49.34
2024-02-12 12:00:00,48.98
2024-02-12 13:00:00,52.89
2024-02-12 14:00:00,55.79
2024-02-12 15:00:00,66.09
2024-02-12 16:00:00,76.92
2024-02-12 17:00:00,87.94
2024-02-12 18:00:00,90.81
2024-02-12 19:00:00,90.0
2024-02-12 20:00:00,79.92
2024-02-12 21:00:00,76.18
2024-02-12 22:00:00,76.06
2024-02-12 23:00:00,69.28
2024-02-13 00:00:00,66.46
2024-02-13 01:00:00,63.17
2024-02-13 02:00:00,57.48
2024-02-13 03:00:00,55.72
2024-02-13 04:00:00,57.01
2024-02-13 05:00:00,65.24
2024-02-13 06:00:00,84.86
2024-02-13 07:00:00,89.5
2024-02-13 08:00:00,95.48
2024-02-13 09:00:00,90.0
2024-02-13 10:00:00,78.81
2024-02-13 11:00:00,72.57
2024-02-13 12:00:00,67.31
2024-02-13 13:00:00,65.96
2024-02-13 14:00:00,71.82
2024-02-13 15:00:00,73.53
2024-02-13 16:00:00,82.0
2024-02-13 17:00:00,92.65
2024-02-13 18:00:00,101.07
2024-02-13 19:00:00,97.46
2024-02-13 20:00:00,89.75
2024-02-13 21:00:00,79.48
2024-02-13 22:00:00,82.58
2024-02-13 23:00:00,73.53
2024-02-14 00:00:00,65.84
2024-02-14 01:00:00,59.47
2024-02-14 02:00:00,56.85
2024-02-14 03:00:00,53.68
2024-02-14 04:00:00,53.21
2024-02-14 05:00:00,57.25
2024-02-14 06:00:00,70.83
2024-02-14 07:00:00,77.24
2024-02-14 08:00:00,79.15
2024-02-14 09:00:00,69.42
2024-02-14 10:00:00,58.91
2024-02-14 11:00:00,55.47
2024-02-14 12:00:00,53.02
2024-02-14 13:00:00,55.47
2024-02-14 14:00:00,59.35
2024-02-14 15:00:00,61.58
2024-02-14 16:00:00,78.8
2024-02-14 17:00:00,88.0
2024-02-14 18:00:00,88.0
2024-02-14 19:00:00,88.0
2024-02-14 20:00:00,79.4
2024-02-14 21:00:00,72.9
2024-02-14 22:00:00,71.05
2024-02-14 23:00:00,63.0
2024-02-15 00:00:00,60.95
2024-02-15 01:00:00,55.31
2024-02-15 02:00:00,55.96
2024-02-15 03:00:00,51.3
2024-02-15 04:00:00,53.27
2024-02-15 05:00:00,67.65
2024-02-15 06:00:00,81.38
2024-02-15 07:00:00,87.11
2024-02-15 08:00:00,81.94
2024-02-15 09:00:00,63.79
2024-02-15 10:00:00,54.03
2024-02-15 11:00:00,45.89
2024-02-15 12:00:00,50.0
2024-02-15 13:00:00,55.13
2024-02-15 14:00:00,59.97
2024-02-15 15:00:00,66.45
2024-02-15 16:00:00,86.76
2024-02-15 17:00:00,90.79
2024-02-15 18:00:00,95.9
2024-02-15 19:00:00,91.57
2024-02-15 20:00:00,85.19
2024-02-15 21:00:00,74.8
2024-02-15 22:00:00,71.26
2024-02-15 23:00:00,63.54
2024-02-16 00:00:00,57.66
2024-02-16 01:00:00,53.14
2024-02-16 02:00:00,48.63
2024-02-16 03:00:00,45.86
2024-02-16 04:00:00,45.15
2024-02-16 05:00:00,53.72
2024-02-16 06:00:00,66.8
2024-02-16 07:00:00,76.33
2024-02-16 08:00:00,76.81
2024-02-16 09:00:00,68.71
2024-02-16 10:00:00,45.77
2024-02-16 11:00:00,45.3
2024-02-16 12:00:00,43.24
2024-02-16 13:00:00,44.6
2024-02-16 14:00:00,57.62
2024-02-16 15:00:00,64.8
2024-02-16 16:00:00,75.0
2024-02-16 17:00:00,88.7
2024-02-16 18:00:00,92.14
2024-02-16 19:00:00,87.99
2024-02-16 20:00:00,84.0
2024-02-16 21:00:00,75.26
2024-02-16 22:00:00,80.69
2024-02-16 23:00:00,83.51
2024-02-17 00:00:00,70.44
2024-02-17 01:00:00,66.85
2024-02-17 02:00:00,55.0
2024-02-17 03:00:00,53.26
2024-02-17 04:00:00,55.0
2024-02-17 05:00:00,62.0
2024-02-17 06:00:00,72.0
2024-02-17 07:00:00,71.14
2024-02-17 08:00:00,68.53
2024-02-17 09:00:00,63.48
2024-02-17 10:00:00,55.52
2024-02-17 11:00:00,51.69
2024-02-17 12:00:00,49.96
2024-02-17 13:00:00,51.69
2024-02-17 14:00:00,55.65
2024-02-17 15:00:00,64.9
2024-02-17 16:00:00,80.04
2024-02-17 17:00:00,89.4
2024-02-17 18:00:00,95.69
2024-02-17 19:00:00,93.52
2024-02-17 20:00:00,97.2
2024-02-17 21:00:00,85.45
2024-02-17 22:00:00,83.49
2024-02-17 23:00:00,76.88
2024-02-18 00:00:00,71.32
2024-02-18 01:00:00,60.98
2024-02-18 02:00:00,58.49
2024-02-18 03:00:00,49.36
2024-02-18 04:00:00,47.77
2024-02-18 05:00:00,47.71
2024-02-18 06:00:00,50.89
2024-02-18 07:00:00,51.29
2024-02-18 08:00:00,49.02
2024-02-18 09:00:00,47.41
2024-02-18 10:00:00,42.99
2024-02-18 11:00:00,41.11
2024-02-18 12:00:00,34.23
2024-02-18 13:00:00,37.18
2024-02-18 14:00:00,46.02
2024-02-18 15:00:00,57.1
2024-02-18 16:00:00,72.85
2024-02-18 17:00:00,85.0
2024-02-18 18:00:00,92.61
2024-02-18 19:00:00,89.05
2024-02-18 20:00:00,87.73
2024-02-18 21:00:00,82.84
2024-02-18 22:00:00,78.75
2024-02-18 23:00:00,64.15
2024-02-19 00:00:00,59.97
2024-02-19 01:00:00,50.45
2024-02-19 02:00:00,42.92
2024-02-19 03:00:00,43.35
2024-02-19 04:00:00,47.62
2024-02-19 05:00:00,54.67
2024-02-19 06:00:00,77.28
2024-02-19 07:00:00,81.38
2024-02-19 08:00:00,78.88
2024-02-19 09:00:00,69.55
2024-02-19 10:00:00,60.03
2024-02-19 11:00:00,55.64
2024-02-19 12:00:00,51.75
2024-02-19 13:00:00,59.09
2024-02-19 14:00:00,65.03
2024-02-19 15:00:00,72.97
2024-02-19 16:00:00,76.18
2024-02-19 17:00:00,85.09
2024-02-19 18:00:00,89.0
2024-02-19 19:00:00,80.0
2024-02-19 20:00:00,75.63
2024-02-19 21:00:00,75.26
2024-02-19 22:00:00,80.42
2024-02-19 23:00:00,61.32
2024-02-20 00:00:00,60.71
2024-02-20 01:00:00,57.74
2024-02-20 02:00:00,60.0
2024-02-20 03:00:00,59.04
2024-02-20 04:00:00,63.42
2024-02-20 05:00:00,78.0
2024-02-20 06:00:00,88.0
2024-02-20 07:00:00,97.0
2024-02-20 08:00:00,93.52
2024-02-20 09:00:00,85.46
2024-02-20 10:00:00,79.45
2024-02-20 11:00:00,75.67
2024-02-20 12:00:00,75.46
2024-02-20 13:00:00,81.54
2024-02-20 14:00:00,83.7
2024-02-20 15:00:00,88.0
2024-02-20 16:00:00,91.0
2024-02-20 17:00:00,102.67
2024-02-20 18:00:00,108.0
2024-02-20 19:00:00,97.72
2024-02-20 20:00:00,88.88
2024-02-20 21:00:00,88.0
2024-02-20 22:00:00,86.81
2024-02-20 23:00:00,84.54
2024-02-21 00:00:00,71.57
2024-02-21 01:00:00,55.73
2024-02-21 02:00:00,51.77
2024-02-21 03:00:00,50.0
2024-02-21 04:00:00,53.96
2024-02-21 05:00:00,61.23
2024-02-21 06:00:00,74.72
2024-02-21 07:00:00,85.69
2024-02-21 08:00:00,84.47
2024-02-21 09:00:00,75.64
2024-02-21 10:00:00,65.87
2024-02-21 11:00:00,60.94
2024-02-21 12:00:00,58.0
2024-02-21 13:00:00,60.94
2024-02-21 14:00:00,61.93
2024-02-21 15:00:00,72.91
2024-02-21 16:00:00,85.07
2024-02-21 17:00:00,89.35
2024-02-21 18:00:00,102.68
2024-02-21 19:00:00,95.68
2024-02-21 20:00:00,80.0
2024-02-21 21:00:00,88.0
2024-02-21 22:00:00,87.0
2024-02-21 23:00:00,77.29
2024-02-22 00:00:00,76.36
2024-02-22 01:00:00,68.36
2024-02-22 02:00:00,54.92
2024-02-22 03:00:00,52.85
2024-02-22 04:00:00,52.75
2024-02-22 05:00:00,67.54
2024-02-22 06:00:00,78.07
2024-02-22 07:00:00,76.94
2024-02-22 08:00:00,76.18
2024-02-22 09:00:00,68.24
2024-02-22 10:00:00,59.79
2024-02-22 11:00:00,55.9
2024-02-22 12:00:00,52.59
2024-02-22 13:00:00,52.86
2024-02-22 14:00:00,60.53
2024-02-22 15:00:00,63.52
2024-02-22 16:00:00,75.0
2024-02-22 17:00:00,80.0
2024-02-22 18:00:00,80.0
2024-02-22 19:00:00,75.18
2024-02-22 20:00:00,75.0
2024-02-22 21:00:00,61.08
2024-02-22 22:00:00,53.78
2024-02-22 23:00:00,51.22
2024-02-23 00:00:00,41.17
2024-02-23 01:00:00,22.71
2024-02-23 02:00:00,22.8
2024-02-23 03:00:00,20.03
2024-02-23 04:00:00,23.37
2024-02-23 05:00:00,36.79
2024-02-23 06:00:00,60.48
2024-02-23 07:00:00,70.0
2024-02-23 08:00:00,68.98
2024-02-23 09:00:00,61.44
2024-02-23 10:00:00,50.96
2024-02-23 11:00:00,47.46
2024-02-23 12:00:00,44.93
2024-02-23 13:00:00,46.99
2024-02-23 14:00:00,49.52
2024-02-23 15:00:00,59.08
2024-02-23 16:00:00,69.6
2024-02-23 17:00:00,79.0
2024-02-23 18:00:00,82.08
2024-02-23 19:00:00,81.4
2024-02-23 20:00:00,74.79
2024-02-23 21:00:00,65.37
2024-02-23 22:00:00,65.98
2024-02-23 23:00:00,61.14
2024-02-24 00:00:00,57.94
2024-02-24 01:00:00,55.93
2024-02-24 02:00:00,53.65
2024-02-24 03:00:00,52.13
2024-02-24 04:00:00,51.71
2024-02-24 05:00:00,53.28
2024-02-24 06:00:00,62.63
2024-02-24 07:00:00,66.42
2024-02-24 08:00:00,63.02
2024-02-24 09:00:00,59.97
2024-02-24 10:00:00,49.25
2024-02-24 11:00:00,41.92
2024-02-24 12:00:00,39.05
2024-02-24 13:00:00,41.48
2024-02-24 14:00:00,47.76
2024-02-24 15:00:00,50.0
2024-02-24 16:00:00,67.17
2024-02-24 17:00:00,75.0
2024-02-24 18:00:00,80.0
2024-02-24 19:00:00,80.0
2024-02-24 20:00:00,75.0
2024-02-24 21:00:00,64.26
2024-02-24 22:00:00,67.73
2024-02-24 23:00:00,63.0
2024-02-25 00:00:00,60.25
2024-02-25 01:00:00,51.28
2024-02-25 02:00:00,47.01
2024-02-25 03:00:00,43.82
2024-02-25 04:00:00,43.38
2024-02-25 05:00:00,45.9
2024-02-25 06:00:00,49.54
2024-02-25 07:00:00,53.0
2024-02-25 08:00:00,54.46
2024-02-25 09:00:00,54.27
2024-02-25 10:00:00,54.0
2024-02-25 11:00:00,52.9
2024-02-25 12:00:00,51.06
2024-02-25 13:00:00,49.64
2024-02-25 14:00:00,52.38
2024-02-25 15:00:00,56.48
2024-02-25 16:00:00,66.71
2024-02-25 17:00:00,74.7
2024-02-25 18:00:00,76.18
2024-02-25 19:00:00,76.18
2024-02-25 20:00:00,75.0
2024-02-25 21:00:00,70.0
2024-02-25 22:00:00,69.59
2024-02-25 23:00:00,61.51
2024-02-26 00:00:00,55.36
2024-02-26 01:00:00,49.34
2024-02-26 02:00:00,46.58
2024-02-26 03:00:00,46.93
2024-02-26 04:00:00,47.39
2024-02-26 05:00:00,55.49
2024-02-26 06:00:00,73.31
2024-02-26 07:00:00,82.49
2024-02-26 08:00:00,76.18
2024-02-26 09:00:00,71.67
2024-02-26 10:00:00,70.0
2024-02-26 11:00:00,66.28
2024-02-26 12:00:00,64.02
2024-02-26 13:00:00,67.91
2024-02-26 14:00:00,67.93
2024-02-26 15:00:00,64.38
2024-02-26 16:00:00,74.65
2024-02-26 17:00:00,78.86
2024-02-26 18:00:00,82.49
2024-02-26 19:00:00,80.58
2024-02-26 20:00:00,74.14
2024-02-26 21:00:00,67.44
2024-02-26 22:00:00,73.65
2024-02-26 23:00:00,69.21
2024-02-27 00:00:00,68.09
2024-02-27 01:00:00,65.25
2024-02-27 02:00:00,58.37
2024-02-27 03:00:00,60.85
2024-02-27 04:00:00,61.79
2024-02-27 05:00:00,69.16
2024-02-27 06:00:00,81.0
2024-02-27 07:00:00,87.62
2024-02-27 08:00:00,87.58
2024-02-27 09:00:00,79.62
2024-02-27 10:00:00,67.01
2024-02-27 11:00:00,64.99
2024-02-27 12:00:00,63.21
2024-02-27 13:00:00,67.03
2024-02-27 14:00:00,70.0
2024-02-27 15:00:00,71.43
2024-02-27 16:00:00,85.17
2024-02-27 17:00:00,89.76
2024-02-27 18:00:00,99.99
2024-02-27 19:00:00,94.0
2024-02-27 20:00:00,87.71
2024-02-27 21:00:00,77.27
2024-02-27 22:00:00,75.0
2024-02-27 23:00:00,69.74
2024-02-28 00:00:00,65.31
2024-02-28 01:00:00,61.43
2024-02-28 02:00:00,61.02
2024-02-28 03:00:00,61.53
2024-02-28 04:00:00,61.62
2024-02-28 05:00:00,67.0
2024-02-28 06:00:00,76.83
2024-02-28 07:00:00,93.0
2024-02-28 08:00:00,98.65
2024-02-28 09:00:00,83.0
2024-02-28 10:00:00,70.0
2024-02-28 11:00:00,62.89
2024-02-28 12:00:00,56.22
2024-02-28 13:00:00,57.49
2024-02-28 14:00:00,62.0
2024-02-28 15:00:00,67.46
2024-02-28 16:00:00,73.0
2024-02-28 17:00:00,85.57
2024-02-28 18:00:00,97.4
2024-02-28 19:00:00,89.0
2024-02-28 20:00:00,79.0
2024-02-28 21:00:00,68.96
2024-02-28 22:00:00,67.06
2024-02-28 23:00:00,60.09
2024-02-29 00:00:00,63.84
2024-02-29 01:00:00,56.09
2024-02-29 02:00:00,56.03
2024-02-29 03:00:00,55.94
2024-02-29 04:00:00,53.83
2024-02-29 05:00:00,60.31
2024-02-29 06:00:00,73.37
2024-02-29 07:00:00,78.06
2024-02-29 08:00:00,78.73
2024-02-29 09:00:00,66.75
2024-02-29 10:00:00,58.85
2024-02-29 11:00:00,53.61
2024-02-29 12:00:00,49.1
2024-02-29 13:00:00,50.92
2024-02-29 14:00:00,55.18
2024-02-29 15:00:00,62.34
2024-02-29 16:00:00,70.0
2024-02-29 17:00:00,81.0
2024-02-29 18:00:00,86.73
2024-02-29 19:00:00,81.27
2024-02-29 20:00:00,73.0
2024-02-29 21:00:00,69.0
2024-02-29 22:00:00,70.4
2024-02-29 23:00:00,63.37
2024-03-01 00:00:00,61.28
2024-03-01 01:00:00,57.02
2024-03-01 02:00:00,55.64
2024-03-01 03:00:00,55.15
2024-03-01 04:00:00,56.1
2024-03-01 05:00:00,62.6
2024-03-01 06:00:00,73.65
2024-03-01 07:00:00,83.56
2024-03-01 08:00:00,82.95
2024-03-01 09:00:00,75.35
2024-03-01 10:00:00,75.99
2024-03-01 11:00:00,72.0
2024-03-01 12:00:00,69.0
2024-03-01 13:00:00,68.0
2024-03-01 14:00:00,70.0
2024-03-01 15:00:00,75.0
2024-03-01 16:00:00,80.0
2024-03-01 17:00:00,85.0
2024-03-01 18:00:00,90.0
2024-03-01 19:00:00,85.63
2024-03-01 20:00:00,77.14
2024-03-01 21:00:00,71.3
2024-03-01 22:00:00,73.78
2024-03-01 23:00:00,69.0
2024-03-02 00:00:00,70.0
2024-03-02 01:00:00,60.01
2024-03-02 02:00:00,56.64
2024-03-02 03:00:00,53.2
2024-03-02 04:00:00,51.53
2024-03-02 05:00:00,52.93
2024-03-02 06:00:00,58.9
2024-03-02 07:00:00,65.0
2024-03-02 08:00:00,66.88
2024-03-02 09:00:00,61.52
2024-03-02 10:00:00,55.0
2024-03-02 11:00:00,51.21
2024-03-02 12:00:00,49.61
2024-03-02 13:00:00,49.56
2024-03-02 14:00:00,51.54
2024-03-02 15:00:00,58.0
2024-03-02 16:00:00,68.95
2024-03-02 17:00:00,79.5
2024-03-02 18:00:00,87.19
2024-03-02 19:00:00,80.0
2024-03-02 20:00:00,71.93
2024-03-02 21:00:00,71.61
2024-03-02 22:00:00,70.0
2024-03-02 23:00:00,70.0
2024-03-03 00:00:00,69.0
2024-03-03 01:00:00,53.53
2024-03-03 02:00:00,51.23
2024-03-03 03:00:00,49.58
2024-03-03 04:00:00,50.13
2024-03-03 05:00:00,51.35
2024-03-03 06:00:00,51.64
2024-03-03 07:00:00,55.82
2024-03-03 08:00:00,59.0
2024-03-03 09:00:00,57.55
2024-03-03 10:00:00,52.43
2024-03-03 11:00:00,49.84
2024-03-03 12:00:00,46.88
2024-03-03 13:00:00,47.99
2024-03-03 14:00:00,50.0
2024-03-03 15:00:00,58.59
2024-03-03 16:00:00,69.0
2024-03-03 17:00:00,80.0
2024-03-03 18:00:00,87.0
2024-03-03 19:00:00,83.43
2024-03-03 20:00:00,82.39
2024-03-03 21:00:00,75.61
2024-03-03 22:00:00,76.79
2024-03-03 23:00:00,68.89
2024-03-04 00:00:00,68.97
2024-03-04 01:00:00,63.01
2024-03-04 02:00:00,59.2
2024-03-04 03:00:00,57.62
2024-03-04 04:00:00,59.33
2024-03-04 05:00:00,68.85
2024-03-04 06:00:00,77.5
2024-03-04 07:00:00,85.7
2024-03-04 08:00:00,91.21
2024-03-04 09:00:00,79.95
2024-03-04 10:00:00,65.08
2024-03-04 11:00:00,57.89
2024-03-04 12:00:00,55.81
2024-03-04 13:00:00,60.72
2024-03-04 14:00:00,64.5
2024-03-04 15:00:00,71.54
2024-03-04 16:00:00,77.83
2024-03-04 17:00:00,87.44
2024-03-04 18:00:00,92.46
2024-03-04 19:00:00,90.85
2024-03-04 20:00:00,83.11
2024-03-04 21:00:00,77.31
2024-03-04 22:00:00,71.02
2024-03-04 23:00:00,70.0
2024-03-05 00:00:00,68.91
2024-03-05 01:00:00,60.64
2024-03-05 02:00:00,59.27
2024-03-05 03:00:00,57.44
2024-03-05 04:00:00,59.17
2024-03-05 05:00:00,62.4
2024-03-05 06:00:00,71.55
2024-03-05 07:00:00,82.92
2024-03-05 08:00:00,87.56
2024-03-05 09:00:00,83.28
2024-03-05 10:00:00,73.6
2024-03-05 11:00:00,68.08
2024-03-05 12:00:00,63.57
2024-03-05 13:00:00,69.66
2024-03-05 14:00:00,70.4
2024-03-05 15:00:00,70.19
2024-03-05 16:00:00,75.37
2024-03-05 17:00:00,88.41
2024-03-05 18:00:00,97.12
2024-03-05 19:00:00,95.58
2024-03-05 20:00:00,85.65
2024-03-05 21:00:00,76.0
2024-03-05 22:00:00,72.53
2024-03-05 23:00:00,70.0
2024-03-06 00:00:00,69.64
2024-03-06 01:00:00,68.56
2024-03-06 02:00:00,65.41
2024-03-06 03:00:00,64.61
2024-03-06 04:00:00,66.83
2024-03-06 05:00:00,71.16
2024-03-06 06:00:00,81.57
2024-03-06 07:00:00,91.13
2024-03-06 08:00:00,93.62
2024-03-06 09:00:00,85.0
2024-03-06 10:00:00,76.27
2024-03-06 11:00:00,67.95
2024-03-06 12:00:00,63.92
2024-03-06 13:00:00,66.16
2024-03-06 14:00:00,69.25
2024-03-06 15:00:00,75.66
2024-03-06 16:00:00,89.66
2024-03-06 17:00:00,93.54
2024-03-06 18:00:00,105.18
2024-03-06 19:00:00,104.61
2024-03-06 20:00:00,93.41
2024-03-06 21:00:00,83.2
2024-03-06 22:00:00,80.39
2024-03-06 23:00:00,75.0
2024-03-07 00:00:00,78.92
2024-03-07 01:00:00,75.23
2024-03-07 02:00:00,73.12
2024-03-07 03:00:00,68.07
2024-03-07 04:00:00,69.13
2024-03-07 05:00:00,73.48
2024-03-07 06:00:00,86.88
2024-03-07 07:00:00,101.01
2024-03-07 08:00:00,94.0
2024-03-07 09:00:00,84.99
2024-03-07 10:00:00,75.39
2024-03-07 11:00:00,69.09
2024-03-07 12:00:00,66.08
2024-03-07 13:00:00,68.96
2024-03-07 14:00:00,71.94
2024-03-07 15:00:00,74.77
2024-03-07 16:00:00,82.86
2024-03-07 17:00:00,99.1
2024-03-07 18:00:00,118.52
2024-03-07 19:00:00,114.09
2024-03-07 20:00:00,102.69
2024-03-07 21:00:00,88.48
2024-03-07 22:00:00,86.26
2024-03-07 23:00:00,82.0
2024-03-08 00:00:00,66.0
2024-03-08 01:00:00,62.45
2024-03-08 02:00:00,59.9
2024-03-08 03:00:00,59.0
2024-03-08 04:00:00,61.05
2024-03-08 05:00:00,65.76
2024-03-08 06:00:00,75.56
2024-03-08 07:00:00,80.65
2024-03-08 08:00:00,80.0
2024-03-08 09:00:00,69.84
2024-03-08 10:00:00,63.25
2024-03-08 11:00:00,60.0
2024-03-08 12:00:00,57.28
2024-03-08 13:00:00,55.4
2024-03-08 14:00:00,55.66
2024-03-08 15:00:00,65.23
2024-03-08 16:00:00,73.83
2024-03-08 17:00:00,87.65
2024-03-08 18:00:00,100.0
2024-03-08 19:00:00,97.37
2024-03-08 20:00:00,88.0
2024-03-08 21:00:00,80.0
2024-03-08 22:00:00,79.67
2024-03-08 23:00:00,75.55
2024-03-09 00:00:00,71.34
2024-03-09 01:00:00,68.78
2024-03-09 02:00:00,59.98
2024-03-09 03:00:00,61.42
2024-03-09 04:00:00,61.73
2024-03-09 05:00:00,59.98
2024-03-09 06:00:00,75.39
2024-03-09 07:00:00,65.4
2024-03-09 08:00:00,72.0
