market,host,HCH_MAE,Host_MAE,best_baseline,best_baseline_MAE,gap_to_best_baseline_pct,hch_gain_vs_host_pct,MatchedDirectResidual_MAE,delta_Adapter_AdaY_MAE,PIR_paper_protocol_MAE,HCH_strict_best,HCH_within_half_pct_of_best
GANSU_DA,PatchTST,70.4341541722147,72.05342864990234,delta_Adapter_AdaY,71.57988912337962,-1.600638063562868,2.2473246700798524,92.71002307979572,71.57988912337962,80.13679504394531,True,True
GANSU_DA,TimeMixer,70.74957722012466,75.8519515991211,delta_Adapter_AdaY,75.86973489263619,-6.748616796614747,6.726754251443086,101.85729472763836,75.86973489263619,81.94119262695312,True,True
LAGO_DE,PatchTST,4.245660116226809,4.7565226554870605,delta_Adapter_AdaY,4.741259964733578,-10.452914461411906,10.740252412567148,5.605402990637264,4.741259964733578,5.0408616065979,True,True
LAGO_DE,TimeMixer,4.3082407367489,4.70658016204834,delta_Adapter_AdaY,4.718180374936798,-8.688511366914197,8.463457788554477,5.839970989741395,4.718180374936798,5.270547389984131,True,True
LAGO_PJM,PatchTST,3.045757513709513,3.019613027572632,delta_Adapter_AdaY,2.9756399224313945,2.3563869656925966,-0.8658224049953201,3.654733743529575,2.9756399224313945,3.276143312454224,False,False
LAGO_PJM,TimeMixer,3.061235350998428,3.2211556434631348,PIR_paper_protocol,3.224943161010742,-5.076300630396408,4.9646869063667145,3.290197944782736,3.2403155928037988,3.224943161010742,True,True
