dataset,backbone,split,currency,neg_price_market,evidence_status,n,n_days,mean,median,std,mad,iqr,min,max,skewness,excess_kurtosis,pi_neg,pi_pos,M_neg,M_pos,m_neg,m_pos,top1_pct_contrib,top10_pct_contrib,q1,q5,q10,q25,q50,q100,q250,q500,q750,q900,q950,q975,q990,q995,q999
LAGO_DE,Linear,S2,EUR,True,COMPUTED,10444,436,-1.111953613987943,-1.018601417541504,5.974355253346729,5.16020942287445,6.96996545791626,-41.98394775390625,79.7585049122572,0.23114851591234245,7.9405880598674425,0.5786097280735351,0.42139027192646494,-2.8160612665615976,1.7041076525736545,4.866944211148325,4.044012797882129,0.0011885083523022688,0.00649709595483195,-29.463983676910402,-19.197745895385744,-16.338464336395262,-13.253861361555755,-10.817334079742432,-8.191254901885987,-4.518948078155518,-1.018601417541504,2.451017379760742,5.835997390747073,8.113293647766119,10.114673995971671,12.963000106811522,14.8801186132431,23.413554462671687
LAGO_DE,Linear,S3,EUR,True,COMPUTED,5222,218,-0.798789998909069,-0.7221040725708008,5.951734724896625,5.1028517369270325,6.905575752258301,-61.685495376586914,114.59232807159424,2.1870801601700713,48.76368148887088,0.5545767905017235,0.4454232094982765,-2.5113046886255823,1.7125146897165129,4.5283263411611845,3.844691190756505,0.0021271988333190195,0.007431335268148905,-25.078225700378418,-16.780222788453102,-14.379655032157897,-11.051652812957764,-9.335447311401367,-7.34052152633667,-4.246236324310303,-0.7221040725708008,2.659339427947998,5.531720352172856,7.480670356750488,9.122561407089233,10.693666954040525,12.245088911056518,27.18267072105065
LAGO_DE,LSTM,S2,EUR,True,COMPUTED,10444,436,-0.9998379449773122,-0.946537971496582,5.5493715062619104,4.736075164031982,6.3881659507751465,-39.799156188964844,76.38642597198486,0.37997587167661845,8.088472644911086,0.5814821907315205,0.41851780926847953,-2.6035155143982216,1.603677569420909,4.4773779075209985,3.8318024559670496,0.001253603006779022,0.006582401530612847,-20.93550419704616,-17.65861895084381,-15.540925760269165,-12.61667821407318,-10.051067543029786,-7.499935531616211,-4.1356282234191895,-0.946537971496582,2.252537727355957,5.652403640747073,7.723135603219272,9.481306076049803,11.759357461929316,13.77658533096313,19.98592522525796
LAGO_DE,LSTM,S3,EUR,True,COMPUTED,5222,218,-0.8326779968254711,-0.9892024993896484,4.956234724166446,3.950880800914764,5.3636980056762695,-27.77414321899414,117.56282901763916,5.326476081567593,104.76734887804393,0.6026426656453466,0.39735733435465337,-2.1139474264486955,1.2812694296232245,3.5077958248856334,3.2244766079481826,0.003125047244312807,0.008905126190276341,-18.293118662834168,-13.093615255355836,-11.686268939971924,-9.100947380065918,-7.300854587554931,-5.766461944580078,-3.5729665756225586,-0.9892024993896484,1.790731430053711,4.243450164794923,5.830099487304684,7.319679021835325,9.149682197570801,10.045679121017447,33.645155048369375
LAGO_DE,MLP,S2,EUR,True,COMPUTED,10444,436,-0.9762642522009799,-0.6287670135498047,7.731279836187633,5.601507226753235,7.5760931968688965,-83.14802742004395,46.98168182373047,-2.3804110580175792,18.223115103171935,0.5451934124856377,0.4548065875143623,-3.065526952708491,2.089262700507511,5.622824638933523,4.593738872442199,0.001204478533266786,0.0073575194973263,-71.150834668912,-40.69252727568149,-25.19707763671875,-15.51300048828125,-11.438251695036888,-8.538143026828767,-4.347942352294922,-0.6287670135498047,3.2281508445739746,6.962746429443362,9.493856239318848,11.58315715789794,14.293717460632308,16.476095466613767,25.314419059753927
LAGO_DE,MLP,S3,EUR,True,COMPUTED,5222,218,-0.04149178037142498,0.046341896057128906,5.743265535401349,4.786577470779418,6.444021224975586,-42.99450969696045,76.79109573364258,0.4971967412898986,12.275334423233614,0.49712753734201454,0.5028724626579855,-2.112860983004192,2.071369202632767,4.250138695395951,4.119074629150155,0.0016145930633303571,0.007316834636954208,-25.89809595966339,-18.005742630958558,-15.041956863999367,-11.45172553062439,-9.131968879699707,-6.679157543182373,-3.201216220855713,0.046341896057128906,3.242805004119873,6.567839431762701,8.341234111785887,10.145038461685154,12.298876647949218,14.522009935378966,22.419978862761223
LAGO_DE,PatchTST,S2,EUR,True,COMPUTED,10444,436,-0.89410464148091,-1.0031423568725586,5.4789228997230595,4.741452292442322,6.385822296142578,-41.269962310791016,81.70172595977783,0.7391528094978799,11.021948227886748,0.5851206434316354,0.4148793565683646,-2.5299650215483527,1.6358603800674425,4.323834836369006,3.942978492828149,0.0013624077674034751,0.006830684051787659,-21.520314321517944,-16.567912926673888,-14.429274835586547,-11.552964520454406,-9.252842096984386,-7.228846740722656,-4.17227840423584,-1.0031423568725586,2.2135438919067383,5.802062416076661,8.035874462127689,9.60752277374267,12.137970085144042,14.399820413589472,22.777528405189646
LAGO_DE,PatchTST,S3,EUR,True,COMPUTED,5222,218,-1.0615800241022133,-1.2254581451416016,5.107000806701837,3.792930658435821,5.083470344543457,-29.596942901611328,120.84433841705322,5.433924068031027,106.95860920522782,0.6317502872462658,0.3682497127537342,-2.2699453454449157,1.2083653213427026,3.593105363417202,3.2813747831781552,0.003008103227636563,0.008840397840798481,-19.94733837890625,-14.444179368019103,-12.48923020362854,-9.502158752828835,-7.7339005947113035,-6.200698375701904,-3.6639699935913086,-1.2254581451416016,1.4195003509521484,4.165699386596681,5.690322208404541,7.089775669574733,9.368284287452697,11.09691785812352,36.386397472213865
LAGO_DE,TCN,S2,EUR,True,COMPUTED,10444,436,-0.8739721138060252,-0.8112702369689941,5.417910728511152,4.695710646057129,6.333838939666748,-41.9665641784668,78.24780750274658,0.514716392544417,9.563418256198215,0.5725775564917656,0.4274224435082344,-2.4907015425055694,1.6167294286995448,4.349981088616751,3.782509442952071,0.001351659889651351,0.006828531220529294,-21.060849906921387,-16.656131901741027,-14.284860429763794,-11.594985294342042,-9.569294834136963,-7.421125221252441,-3.9646105766296387,-0.8112702369689941,2.3692283630371094,5.556543670967222,7.60856342315674,9.275501108169554,11.785151557922353,13.700136604309053,21.310607907295473
LAGO_DE,TCN,S3,EUR,True,COMPUTED,5222,218,-0.7949200467952381,-0.8417849540710449,5.050184571438393,3.9783864458084106,5.3649561405181885,-28.366226196289062,118.39167499542236,4.945889788643199,99.59648803134522,0.5861738797395634,0.41382612026043664,-2.1092297764957286,1.3143097297004909,3.598300520372655,3.175995098794985,0.003037920441845763,0.009075024767612532,-19.09417935180664,-15.059061422348023,-13.022625141143799,-9.751019954681396,-7.751640796661377,-5.8812745094299315,-3.4428436756134033,-0.8417849540710449,1.9221124649047852,4.4066316604614295,5.7812611579894995,7.0125872611999505,8.296704349517821,9.54447184562679,32.396748756406176
