market,host,cell,seed,status,shared_parameter_count,shared_parameter_numel,head_parameter_numel,diag_subset_rows,L_rec,L_b,L_B,L_S,grad_norm_rec,grad_norm_b,grad_norm_B,grad_norm_S,cos_rec_b,cos_rec_B,cos_rec_S,cos_rec_auxsum,norm_ratio_b_over_rec,norm_ratio_B_over_rec,norm_ratio_S_over_rec,diag_reconstruction_mae_recomputed,diag_reconstruction_mae_recorded,diag_reconstruction_abs_deviation,optimizer_constructed,optimizer_steps,checkpoint_sha256_before,checkpoint_sha256_after,checkpoint_unchanged,probe_code_hash
SHANDONG_DA,iTransformer,SHANDONG_DA__iTransformer,17,reused,41,13696,1252,256,2.1923890113830566,0.9125846028327942,0.7875887751579285,3.5490622520446777,0.08785151812492113,0.020101185074611932,0.06313649149597689,0.8527094121973067,0.12594444349820202,0.005300940137632378,-0.2783183295703905,-0.2738617759516159,0.22880862509431993,0.7186727428682504,9.706256993587635,96.3524169921875,96.3523941040039,2.288818359375e-05,false,0,A1398C9F753C5D355CF3EAA2AD798666CEAD86AE2B859B6A8186DCE0069D639C,A1398C9F753C5D355CF3EAA2AD798666CEAD86AE2B859B6A8186DCE0069D639C,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHANDONG_DA,iTransformer,SHANDONG_DA__iTransformer,37,reused,41,13696,1252,256,2.211085557937622,0.9133236408233643,0.8004765510559082,3.5549049377441406,0.08951856727733691,0.013017201796416663,0.1210458553994218,0.8199587961843571,0.031211909718888473,0.44869628078639867,-0.1752106585719072,-0.10722503881482605,0.14541342865875134,1.3521871392826295,9.159650574433881,97.17410278320312,97.17411041259766,7.62939453125e-06,false,0,7CA7CA68BBCA5D33543334BA5A002034924BE3BF731E504BC1406C38A184DFCC,7CA7CA68BBCA5D33543334BA5A002034924BE3BF731E504BC1406C38A184DFCC,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHANDONG_DA,LSTM,SHANDONG_DA__LSTM,7,new,41,13696,1252,256,1.9124224185943604,0.9279772639274597,1.9652167558670044,3.703179359436035,0.2813922729544562,0.016470428455819943,3.0530245317423046,0.8723077898268504,0.028893250936541392,0.08360580534416054,0.15360300423945933,0.12212818567394904,0.05853191447970467,10.849709907409013,3.0999706589954408,89.19674682617188,89.19648742675781,0.0002593994140625,false,0,0C6CBC43A745A3023F2FB2CBEDC09EC5ED8859A08501B3F54883CA100AB54A56,0C6CBC43A745A3023F2FB2CBEDC09EC5ED8859A08501B3F54883CA100AB54A56,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHANDONG_DA,LSTM,SHANDONG_DA__LSTM,17,new,41,13696,1252,256,1.9266151189804077,0.9282355308532715,1.7750780582427979,3.58772873878479,0.1519168530253947,0.014081704479136935,2.4175078621347845,0.5894427584588328,0.11658346036468853,0.11087742072662059,0.20706196277841424,0.15647474915679724,0.09269349778317888,15.913361908113442,3.880035339859893,89.85870361328125,89.85865783691406,4.57763671875e-05,false,0,1F8EFE0D3E13DA25B886E5D3D01708CED7619A361167728CDA9CF23DE801B7AF,1F8EFE0D3E13DA25B886E5D3D01708CED7619A361167728CDA9CF23DE801B7AF,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHANDONG_DA,LSTM,SHANDONG_DA__LSTM,37,new,41,13696,1252,256,1.9253731966018677,0.9276415109634399,1.9039100408554077,3.6121411323547363,0.23891030648306258,0.016299389735840487,2.084469997597752,0.7309178630209104,0.1810192537624191,0.16031987938793626,-0.1473504502022467,0.10380200299871443,0.06822388692970022,8.72490613018208,3.0593818817637675,89.80078125,89.80045318603516,0.00032806396484375,false,0,177486D408F784C0A91B9BD72427A6962696FFED1B4F5D4BDF23F428F3381736,177486D408F784C0A91B9BD72427A6962696FFED1B4F5D4BDF23F428F3381736,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHAANXI_DA,PatchTST,SHAANXI_DA__PatchTST,7,reused,41,13696,1252,219,2.9513862133026123,0.8268004059791565,1.3838571310043335,3.8278350830078125,6.307557214276265e-05,0.0,0.0,0.03799462250905385,nan,nan,0.4119125267184839,0.4119125267184851,0.0,0.0,602.3666725219454,65.39191436767578,65.39191436767578,0.0,false,0,BA453B0FEEC60F7B3F1F7D654E9AD272252B4F2FDB7537E8252DA896FF38AEA0,BA453B0FEEC60F7B3F1F7D654E9AD272252B4F2FDB7537E8252DA896FF38AEA0,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHAANXI_DA,PatchTST,SHAANXI_DA__PatchTST,17,reused,41,13696,1252,219,2.5545735359191895,0.8316492438316345,1.2412303686141968,3.351990222930908,0.2457782401289413,0.022619275077793165,2.5055852643354526,0.8094568218523392,0.13422108730759139,-0.18489365168383592,0.4896433160953057,-0.023702557872509702,0.09203123541745005,10.194495912335286,3.293443802948863,56.59999465942383,56.59996795654297,2.6702880859375e-05,false,0,2FD0F4F03C4A24B4C5DC0617480D47F919D4B6C830D3D7765F342C78B755798D,2FD0F4F03C4A24B4C5DC0617480D47F919D4B6C830D3D7765F342C78B755798D,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHAANXI_DA,PatchTST,SHAANXI_DA__PatchTST,37,reused,41,13696,1252,219,2.4924027919769287,0.8275991678237915,2.2279670238494873,3.3583219051361084,0.5158843098067619,0.09165771512158545,5.582009273456291,1.2966408221563108,0.14241306746392954,0.09654535570875156,0.021010604165596386,0.09887311613056822,0.17767106573936756,10.82027339724129,2.513433336714586,55.22251892089844,55.22262191772461,0.000102996826171875,false,0,C2A5044F1E961B1C4482C650A15D76C0622D6DF6C31BDE79CD2A22778C000E2A,C2A5044F1E961B1C4482C650A15D76C0622D6DF6C31BDE79CD2A22778C000E2A,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHAANXI_DA,TimeMixer,SHAANXI_DA__TimeMixer,7,reused,41,13696,1252,219,2.4941799640655518,0.7675106525421143,0.8318523168563843,3.431313991546631,0.06033289044871082,0.004891071442153383,0.2519568041450354,0.4426564055987654,0.7141500409547111,0.7517659050445892,0.43039697497845764,0.7397573677592931,0.08106807755732005,4.176110281989965,7.336900359101294,72.01437377929688,72.01438903808594,1.52587890625e-05,false,0,32E4D6E8456191C1F5FB5448A7FE32C2CE9CB460D0C8226042BB92BDA1B3F350,32E4D6E8456191C1F5FB5448A7FE32C2CE9CB460D0C8226042BB92BDA1B3F350,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHAANXI_DA,TimeMixer,SHAANXI_DA__TimeMixer,17,reused,41,13696,1252,219,2.507568359375,0.7698484063148499,0.8906661868095398,3.4943222999572754,0.037153102789803605,0.0028244886771585636,0.11496111879072683,0.9754109463314447,0.5040564158630527,0.5573403881347742,-0.005028354243128191,0.06149246225835796,0.07602295542147085,3.0942535120452193,26.253821971475798,72.40093231201172,72.40093231201172,0.0,false,0,2C3F4621849CAF0725C4D0A2C40342FBC1309025A62F1FA0D3A96FCAA0BE7EEB,2C3F4621849CAF0725C4D0A2C40342FBC1309025A62F1FA0D3A96FCAA0BE7EEB,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
