Timestamp,Serbia
2016-12-23 00:00:00,53.14
2016-12-23 01:00:00,50.36
2016-12-23 02:00:00,47.18
2016-12-23 03:00:00,43.2
2016-12-23 04:00:00,43.39
2016-12-23 05:00:00,47.98
2016-12-23 06:00:00,53.98
2016-12-23 07:00:00,62.04
2016-12-23 08:00:00,63.55
2016-12-23 09:00:00,63.04
2016-12-23 10:00:00,60.06
2016-12-23 11:00:00,60.06
2016-12-23 12:00:00,58.34
2016-12-23 13:00:00,58.06
2016-12-23 14:00:00,60.04
2016-12-23 15:00:00,60.55
2016-12-23 16:00:00,59.55
2016-12-23 17:00:00,60.86
2016-12-23 18:00:00,64.06
2016-12-23 19:00:00,60.46
2016-12-23 20:00:00,55.07
2016-12-23 21:00:00,51.07
2016-12-23 22:00:00,51.54
2016-12-23 23:00:00,50.01
2016-12-24 00:00:00,50.16
2016-12-24 01:00:00,49.2
2016-12-24 02:00:00,45.58
2016-12-24 03:00:00,42.99
2016-12-24 04:00:00,42.75
2016-12-24 05:00:00,46.26
2016-12-24 06:00:00,49.66
2016-12-24 07:00:00,50.53
2016-12-24 08:00:00,53.06
2016-12-24 09:00:00,55.35
2016-12-24 10:00:00,55.94
2016-12-24 11:00:00,55.91
2016-12-24 12:00:00,55.91
2016-12-24 13:00:00,55.17
2016-12-24 14:00:00,54.27
2016-12-24 15:00:00,55.96
2016-12-24 16:00:00,55.99
2016-12-24 17:00:00,58.94
2016-12-24 18:00:00,60.84
2016-12-24 19:00:00,59.77
2016-12-24 20:00:00,55.99
2016-12-24 21:00:00,55.94
2016-12-24 22:00:00,55.94
2016-12-24 23:00:00,52.08
2016-12-25 00:00:00,56.0
2016-12-25 01:00:00,49.99
2016-12-25 02:00:00,46.5
2016-12-25 03:00:00,39.06
2016-12-25 04:00:00,38.58
2016-12-25 05:00:00,38.1
2016-12-25 06:00:00,39.86
2016-12-25 07:00:00,43.36
2016-12-25 08:00:00,47.0
2016-12-25 09:00:00,50.0
2016-12-25 10:00:00,52.02
2016-12-25 11:00:00,51.06
2016-12-25 12:00:00,51.02
2016-12-25 13:00:00,50.07
2016-12-25 14:00:00,50.1
2016-12-25 15:00:00,52.05
2016-12-25 16:00:00,53.14
2016-12-25 17:00:00,52.09
2016-12-25 18:00:00,54.28
2016-12-25 19:00:00,54.39
2016-12-25 20:00:00,54.43
2016-12-25 21:00:00,59.15
2016-12-25 22:00:00,56.75
2016-12-25 23:00:00,59.01
2016-12-26 00:00:00,51.07
2016-12-26 01:00:00,49.95
2016-12-26 02:00:00,43.8
2016-12-26 03:00:00,40.04
2016-12-26 04:00:00,40.04
2016-12-26 05:00:00,41.95
2016-12-26 06:00:00,42.03
2016-12-26 07:00:00,44.96
2016-12-26 08:00:00,46.95
2016-12-26 09:00:00,48.92
2016-12-26 10:00:00,52.05
2016-12-26 11:00:00,52.04
2016-12-26 12:00:00,52.03
2016-12-26 13:00:00,50.07
2016-12-26 14:00:00,50.02
2016-12-26 15:00:00,50.03
2016-12-26 16:00:00,52.06
2016-12-26 17:00:00,52.1
2016-12-26 18:00:00,52.1
2016-12-26 19:00:00,53.4
2016-12-26 20:00:00,58.8
2016-12-26 21:00:00,60.24
2016-12-26 22:00:00,60.22
2016-12-26 23:00:00,60.22
2016-12-27 00:00:00,50.71
2016-12-27 01:00:00,47.48
2016-12-27 02:00:00,45.91
2016-12-27 03:00:00,43.01
2016-12-27 04:00:00,43.01
2016-12-27 05:00:00,44.91
2016-12-27 06:00:00,50.61
2016-12-27 07:00:00,55.09
2016-12-27 08:00:00,57.39
2016-12-27 09:00:00,57.39
2016-12-27 10:00:00,55.39
2016-12-27 11:00:00,54.89
2016-12-27 12:00:00,52.1
2016-12-27 13:00:00,52.09
2016-12-27 14:00:00,53.83
2016-12-27 15:00:00,57.33
2016-12-27 16:00:00,61.07
2016-12-27 17:00:00,62.08
2016-12-27 18:00:00,61.06
2016-12-27 19:00:00,61.13
2016-12-27 20:00:00,57.09
2016-12-27 21:00:00,52.91
2016-12-27 22:00:00,52.25
2016-12-27 23:00:00,52.25
2016-12-28 00:00:00,53.1
2016-12-28 01:00:00,49.06
2016-12-28 02:00:00,46.01
2016-12-28 03:00:00,43.01
2016-12-28 04:00:00,43.01
2016-12-28 05:00:00,44.23
2016-12-28 06:00:00,49.94
2016-12-28 07:00:00,56.06
2016-12-28 08:00:00,57.58
2016-12-28 09:00:00,57.51
2016-12-28 10:00:00,55.1
2016-12-28 11:00:00,55.1
2016-12-28 12:00:00,55.05
2016-12-28 13:00:00,55.5
2016-12-28 14:00:00,55.5
2016-12-28 15:00:00,57.51
2016-12-28 16:00:00,59.07
2016-12-28 17:00:00,65.09
2016-12-28 18:00:00,63.09
2016-12-28 19:00:00,61.51
2016-12-28 20:00:00,56.1
2016-12-28 21:00:00,55.1
2016-12-28 22:00:00,55.09
2016-12-28 23:00:00,57.0
2016-12-29 00:00:00,49.13
2016-12-29 01:00:00,47.08
2016-12-29 02:00:00,40.91
2016-12-29 03:00:00,40.94
2016-12-29 04:00:00,40.94
2016-12-29 05:00:00,42.01
2016-12-29 06:00:00,44.99
2016-12-29 07:00:00,50.79
2016-12-29 08:00:00,53.81
2016-12-29 09:00:00,53.51
2016-12-29 10:00:00,53.2
2016-12-29 11:00:00,50.08
2016-12-29 12:00:00,49.48
2016-12-29 13:00:00,49.48
2016-12-29 14:00:00,50.08
2016-12-29 15:00:00,52.53
2016-12-29 16:00:00,56.09
2016-12-29 17:00:00,67.06
2016-12-29 18:00:00,67.51
2016-12-29 19:00:00,61.04
2016-12-29 20:00:00,58.0
2016-12-29 21:00:00,55.09
2016-12-29 22:00:00,54.8
2016-12-29 23:00:00,51.95
2016-12-30 00:00:00,48.43
2016-12-30 01:00:00,45.66
2016-12-30 02:00:00,39.49
2016-12-30 03:00:00,39.35
2016-12-30 04:00:00,39.37
2016-12-30 05:00:00,41.01
2016-12-30 06:00:00,44.41
