protocol_id,market,host,method,setting,method_canonical_setting,frozen_declared_setting,status,blocker_class,blocker_code,blocker_reason,blocker_authority,blocker_inherited,blocker_reopened,mae,parent_mae,mae_matches_parent,mse,rmse,host_mae,relative_gain_vs_host_pct,tail_mae,tail_n_hours,tail_subset_status,upper_tail_mae,upper_tail_n_hours,upper_tail_subset_status,lower_tail_mae,lower_tail_n_hours,lower_tail_subset_status,normal_region_mae,normal_n_hours,normal_subset_status,negative_price_mae,negative_n_hours,negative_subset_status,extreme_day_mae,extreme_day_n_days,extreme_day_subset_status,upper_tail_day_mae,upper_tail_day_n_days,upper_tail_day_subset_status,normal_harm_vs_host_abs_price,normal_harm_vs_host_pct_of_host_normal_mae,host_normal_region_mae_abs_price,n_registered_test_days,n_scored_test_days,n_unscorable_missing_target_days,excluded_unscorable_day_ids,scoring_mask,paper_use_scope,data_adjudication,fidelity,metric_source,metric_definition_sha256,source_pointer,source_sha256,sidecar_pointer,sidecar_sha256,row_role,pooled_with_offline_rank
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,TimeMixer,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,94.19636183263208,94.19636183263208,True,16984.836735678222,130.32588666753134,94.19636183263208,0.0,246.8659396153439,263,OK,286.2056870187164,157,OK,188.59857789525446,106,OK,88.93603182387363,7633,OK,139.41369540004544,929,OK,,0,NOT_APPLICABLE_N0,137.29710051044822,32,OK,0.0,0.0,88.93603182387363,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/TimeMixer/TEST.npz,1B351625C5CBE43B0E3FB34FDC11CEC0C096C276E846C9FE8679C09D3C3D3A56,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/TimeMixer/TEST.json,FD3410D3D0535A741084C502A19EAE886A7F28E484961697FBEFED752E156733,SAME_CELL_HOST_REFERENCE,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,TimeMixer,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,93.54255724348234,93.54255724348234,True,16816.54650622996,129.67862779282467,94.19636183263208,0.6940868802464176,247.69151072991664,263,OK,288.08575471950945,157,OK,187.86230029250092,106,OK,88.23125437869362,7633,OK,142.84789534769672,929,OK,,0,NOT_APPLICABLE_N0,137.58871628902853,32,OK,-0.7047774451800137,-0.7924543413132427,88.93603182387363,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/TimeMixer/COSA.npz,812BF8C81224C3C4B797776D2D325B99113C0C01595BB1840B056BFF0972604D,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/TimeMixer/COSA.json,3EB571E101EF259AD02B1645B8A968F0CD49C4E67A7707C0BB806C32782053CD,ONLINE_TTA_METHOD,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,iTransformer,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,93.68104593229519,93.68104593229519,True,16921.621707953534,130.0831338335356,93.68104593229519,0.0,242.4305450381435,263,OK,275.1535139144606,157,OK,193.96350623076816,106,OK,88.55578479449379,7633,OK,145.23633324341253,929,OK,,0,NOT_APPLICABLE_N0,135.3888777755201,32,OK,0.0,0.0,88.55578479449379,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/iTransformer/TEST.npz,F964F3964344A4A3EC3016FD71E62CC20BC53E67566822550AE8EEC495C60EE5,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/iTransformer/TEST.json,BFAAB039ECA9D99F82BCAFAC4BB3C6D801AFC3F2C080752812888C8D8C9E5C58,SAME_CELL_HOST_REFERENCE,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,iTransformer,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,92.8897339568512,92.8897339568512,True,16778.06274092641,129.53016151046214,93.68104593229519,0.8446873832043709,239.74471590546148,263,OK,272.989596682749,157,OK,190.5046566409885,106,OK,87.82974964498372,7633,OK,145.0188613162327,929,OK,,0,NOT_APPLICABLE_N0,133.1884942937953,32,OK,-0.7260351495100679,-0.819861910991964,88.55578479449379,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/iTransformer/COSA.npz,35125C4897FCFA954BB9942C11B99D44F6AEDFA11F851C744DF37FDC8DBC140C,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/iTransformer/COSA.json,09168A1574B29D40B2B0EC87724EB57D5A85C7EE42DD5BF8F789BB0B821BDDC5,ONLINE_TTA_METHOD,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,LSTM,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,93.68979457321764,93.68979457321764,True,17275.27723390699,131.43544892420383,93.68979457321764,0.0,260.74403755565106,263,OK,294.98537070887863,157,OK,210.02810071549325,106,OK,87.93383153058959,7633,OK,159.0366491093606,929,OK,,0,NOT_APPLICABLE_N0,142.31789639219642,32,OK,0.0,0.0,87.93383153058959,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/LSTM/TEST.npz,E5D88491E3C7CF9989A4240C317067E0A62550E6B24BD367932D71DEDCE54A80,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/LSTM/TEST.json,D7573DD34A33014B4C6E3E434F9132B36CC78F89C4B5BA19CD1F45FA374FBC32,SAME_CELL_HOST_REFERENCE,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,LSTM,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,92.95464555709505,92.95464555709505,True,17114.62167121177,130.82286371736313,93.68979457321764,0.784662854125568,260.7047915557265,263,OK,296.1106132944678,157,OK,208.26409332004357,106,OK,87.17470472155986,7633,OK,163.20938827209696,929,OK,,0,NOT_APPLICABLE_N0,141.4021247707618,32,OK,-0.7591268090297234,-0.863293223798221,87.93383153058959,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/COSA.npz,A039DABC437A606DB3D206B3DC2724A6EAEFC9572354E237D52AA201A1FF14EA,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/COSA.json,78A44B8D4F4F8F63EEAC82576680B69F14ECC4D6F52E015F3238504C4C849321,ONLINE_TTA_METHOD,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,PatchTST,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,123.56420377299281,123.56420377299281,True,30126.143761331714,173.56884444315378,123.56420377299281,0.0,152.408964796043,691,OK,395.1177736170152,102,OK,110.37789773366751,589,OK,107.65699717528517,1253,OK,,0,NOT_APPLICABLE_N0,142.5928055819343,17,OK,129.6393991834558,42,OK,0.0,0.0,107.65699717528517,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/PatchTST/TEST.npz,D93D995C5A949EE6921D223C856A76A4E1B04B0A01A567D79D5EB67C4EC08970,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/PatchTST/TEST.json,5692BE684ACC012A68AAC6065D4EBC81029DE3118A1C7D8C0C5541B79ACAA9AC,SAME_CELL_HOST_REFERENCE,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,PatchTST,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,123.25699486282996,123.25699486282996,True,30008.529061306202,173.2297002863718,123.56420377299281,0.24862290273585075,152.32553227291092,691,OK,394.449961531396,102,OK,110.39566506685749,589,OK,107.22638085615321,1253,OK,,0,NOT_APPLICABLE_N0,142.35106083429326,17,OK,129.3711746658184,42,OK,-0.43061631913195697,-0.3999891604173534,107.65699717528517,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/COSA.npz,4C1AF50DFEE93CA5CF4C4411BCFEDDDF39363D5557689BD14B2E8FD0D3A6F7F8,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/COSA.json,42FD42DF754414588E24999CE4A8114FA730BD79AE81690AE13E141A155E137A,ONLINE_TTA_METHOD,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,TimeMixer,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,121.61042579178365,121.61042579178365,True,27516.734431930585,165.8816880548621,121.61042579178365,0.0,170.59245724178172,691,OK,372.09561920166016,102,OK,135.69717282767712,589,OK,94.59798865535215,1253,OK,,0,NOT_APPLICABLE_N0,142.76366945341522,17,OK,129.18111824355134,42,OK,0.0,0.0,94.59798865535215,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/TimeMixer/TEST.npz,D42063AE46871687067B9223A507096F03FCB44E086E7135D157A30E1637AB98,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/TimeMixer/TEST.json,3DB117823ABD3553DFA316939BE7FD9036BEFED18E93B30AC3ED0F0BDDA938D6,SAME_CELL_HOST_REFERENCE,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,TimeMixer,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,119.61858689200149,119.61858689200149,True,27003.22144483808,164.32656950365052,121.61042579178365,1.6378849813358198,166.54787968668424,691,OK,372.50517138312847,102,OK,130.8812519226141,589,OK,93.73818679533287,1253,OK,,0,NOT_APPLICABLE_N0,140.28435777858192,17,OK,127.09829780984197,42,OK,-0.8598018600192887,-0.9089007834530136,94.59798865535215,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/TimeMixer/COSA.npz,277F9B235F18AD53E0B222CA8C9AD7C26DB19F0C67931A6986424D1C80D8C555,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/TimeMixer/COSA.json,2278C8F3F18AD9B4808F9F593ED57084788E863A93529163A6DE5E75CD217CD5,ONLINE_TTA_METHOD,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,iTransformer,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,127.7551218351357,127.7551218351357,True,30072.105780866383,173.41310729257575,127.7551218351357,0.0,165.1471488711501,691,OK,373.56990844128177,102,OK,129.05356402199317,589,OK,107.13429926379814,1253,OK,,0,NOT_APPLICABLE_N0,144.759657163246,17,OK,132.7411535290469,42,OK,0.0,0.0,107.13429926379814,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/iTransformer/TEST.npz,5FCFB4E66BF7D7F21C1A0A3252E3BDE60511158FCE171E9CD99179DD53B89133,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/iTransformer/TEST.json,F136D9097C77FF420CC09535177E9A89113FA848D3646900D51D7804B52AF344,SAME_CELL_HOST_REFERENCE,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,iTransformer,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,127.08901172423344,127.08901172423344,True,29811.230515129955,172.65929026591635,127.7551218351357,0.5213960124133797,164.9046044380939,691,OK,374.2273651945825,102,OK,128.6551619980908,589,OK,106.23460265378046,1253,OK,,0,NOT_APPLICABLE_N0,144.5741419220964,17,OK,132.25771216301632,42,OK,-0.8996966100176849,-0.8397839125286576,107.13429926379814,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/iTransformer/COSA.npz,D6CC2ACA7D2752EF508A170429F4871ED66E6070BCD622DD345B7C67AA3EC541,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/iTransformer/COSA.json,1C02A89B2C9CAC414E74A71AB13B2608E3510B0AEF4A943C16E1D5458AB7497F,ONLINE_TTA_METHOD,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,LSTM,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,119.39082287727959,119.39082287727959,True,26138.349469430803,161.67358927614245,119.39082287727959,0.0,166.25229451463554,691,OK,396.10736712287456,102,OK,126.44717158417649,589,OK,93.54782455212958,1253,OK,,0,NOT_APPLICABLE_N0,140.48567196902107,17,OK,130.16880296269758,42,OK,0.0,0.0,93.54782455212958,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/LSTM/TEST.npz,50372F61462BD076765FC7334C153421A67D83DF2BCFACCC3AD0120E9877489E,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/LSTM/TEST.json,0A982C02FE0F9401C8184AE42A346AB6338FB232EC643627FC4BC4F200F6D6EA,SAME_CELL_HOST_REFERENCE,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,LSTM,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,117.24923298453506,117.24923298453506,True,25722.28266909963,160.38167809665677,119.39082287727959,1.7937642451345266,159.51306030522983,691,OK,394.2754803825827,102,OK,118.85810810168145,589,OK,93.9417272554049,1253,OK,,0,NOT_APPLICABLE_N0,136.80609069151038,17,OK,127.94796376502407,42,OK,0.39390270327531596,0.4210709390209426,93.54782455212958,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/LSTM/COSA.npz,900CC3BEA3D23F17611BE0AE9EAC98A699B866A3B39F2238794796506D9D18A5,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/LSTM/COSA.json,AF5E05990C0C00C61E0204B55BEC72D6E8462E177D5AA36A30FCADB1E022BD2D,ONLINE_TTA_METHOD,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,NINGXIA_DA,PatchTST,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,79.77868767011734,79.77868767011734,True,10114.566785478248,100.57120256553686,79.77868767011734,0.0,79.73546971719732,189,OK,93.46703208365092,41,OK,75.93145581838247,148,OK,79.79559904299907,483,OK,,0,NOT_APPLICABLE_N0,70.60507905483246,4,OK,75.87439163525899,10,OK,0.0,0.0,79.79559904299907,28,28,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/NINGXIA_DA/PatchTST/TEST.npz,810D046E166E85BE351711ECA996B68583C78ABC168A990140E6C77F8E6CA315,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/NINGXIA_DA/PatchTST/TEST.json,9386992F7050CA6792DF21C459E0C48DA2F033F3C742FFA8A75A657EBD7006D5,SAME_CELL_HOST_REFERENCE,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,NINGXIA_DA,PatchTST,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,79.28516765435536,79.28516765435536,True,10100.592403556062,100.50170348584179,79.77868767011734,0.6186113486883426,78.70588610916542,189,OK,92.13924575433498,41,OK,74.98448242367925,148,OK,79.51184304160361,483,OK,,0,NOT_APPLICABLE_N0,69.59571492671967,4,OK,74.95735747416815,10,OK,-0.2837560013954601,-0.35560357312757795,79.79559904299907,28,28,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/NINGXIA_DA/PatchTST/COSA.npz,E5918880313C028F46F683F08158D046D822ADD78E0CCCE8CB4CCA3A813C0395,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/NINGXIA_DA/PatchTST/COSA.json,F43661304E8686F420CA8F3E2197708DD6EA346E7D6B4DEF05F468CA04A22771,ONLINE_TTA_METHOD,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,NINGXIA_DA,TimeMixer,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,96.69992462793986,96.69992462793986,True,12711.150822022835,112.74373961343856,96.69992462793986,0.0,104.67557376276248,189,OK,139.06647063464652,41,OK,95.14836584555137,148,OK,93.5790184447484,483,OK,,0,NOT_APPLICABLE_N0,110.91914482911427,4,OK,100.85414881706238,10,OK,0.0,0.0,93.5790184447484,28,28,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/NINGXIA_DA/TimeMixer/TEST.npz,AC6B044871B5D508170B5ACDB9C8724D1B9D9CED97EBD6517BC34C8A0C04A1BA,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/NINGXIA_DA/TimeMixer/TEST.json,8B6C182CB70DB055525C9710B316E3F05C6314C5F4389C550A108BBD59A1591B,SAME_CELL_HOST_REFERENCE,False
