protocol_id,market,host,method,setting,method_canonical_setting,frozen_declared_setting,status,blocker_class,blocker_code,blocker_reason,blocker_authority,blocker_inherited,blocker_reopened,mae,parent_mae,mae_matches_parent,mse,rmse,host_mae,relative_gain_vs_host_pct,tail_mae,tail_n_hours,tail_subset_status,upper_tail_mae,upper_tail_n_hours,upper_tail_subset_status,lower_tail_mae,lower_tail_n_hours,lower_tail_subset_status,normal_region_mae,normal_n_hours,normal_subset_status,negative_price_mae,negative_n_hours,negative_subset_status,extreme_day_mae,extreme_day_n_days,extreme_day_subset_status,upper_tail_day_mae,upper_tail_day_n_days,upper_tail_day_subset_status,normal_harm_vs_host_abs_price,normal_harm_vs_host_pct_of_host_normal_mae,host_normal_region_mae_abs_price,n_registered_test_days,n_scored_test_days,n_unscorable_missing_target_days,excluded_unscorable_day_ids,scoring_mask,paper_use_scope,data_adjudication,fidelity,metric_source,metric_definition_sha256,source_pointer,source_sha256,sidecar_pointer,sidecar_sha256
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,iTransformer,UEC-STD,BLOCKED,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,BLOCKED,Q-FIDELITY,UECSTD_TRANSFER_BLOCKED,1/1 bounded recovery pass consumed; the mandatory source-native Host MSE gate fails at 7.6062% > 7.5% and no concrete implementation defect remains,experiments/lab/strict_results/registry/BLOCKERS.csv,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_BLOCKED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/iTransformer/UEC-STD.BLOCKED.json,CBF727E10F06D1FC6B05B614DAE10E5504AA7A3586B679C90751AAD828C12323,,
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,iTransformer,OMPB,BLOCKED,ONLINE_SHIFT,ONLINE_SHIFT,BLOCKED,Q-DATA,OMPB_DATA_OR_FIDELITY_BLOCKED,1/1 bounded pass consumed; the official data/provenance bundle is unavailable (0/5 files acquired) and no data proxy is permitted,experiments/lab/strict_results/registry/BLOCKERS.csv,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_BLOCKED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/iTransformer/OMPB.BLOCKED.json,B2A26CF9F61FE6C70DD1FB663191D02362AE037441B95E9E8E98968E0F5F0D57,,
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,LSTM,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,93.68979457321764,93.68979457321764,True,17275.27723390699,131.43544892420383,93.68979457321764,0.0,260.74403755565106,263,OK,294.98537070887863,157,OK,210.02810071549325,106,OK,87.93383153058959,7633,OK,159.0366491093606,929,OK,,0,NOT_APPLICABLE_N0,142.31789639219642,32,OK,0.0,0.0,87.93383153058959,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/LSTM/TEST.npz,E5D88491E3C7CF9989A4240C317067E0A62550E6B24BD367932D71DEDCE54A80,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/LSTM/TEST.json,D7573DD34A33014B4C6E3E434F9132B36CC78F89C4B5BA19CD1F45FA374FBC32
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,LSTM,MatchedDirectResidual,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,NUMERIC,,,,,,,96.2569270288381,96.2569270288381,True,18011.71978970454,134.2077486202065,93.68979457321764,-2.740034245260596,257.2378374841277,263,OK,295.74549508550365,157,OK,200.20291065944815,106,OK,90.71022462483691,7633,OK,164.18228259847868,929,OK,,0,NOT_APPLICABLE_N0,140.5849486445853,32,OK,2.776393094247325,3.1573662217613023,87.93383153058959,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,FROZEN_INTERNAL_CONTROL,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/MatchedDirectResidual.npz,D261E159A66C488DE40BFD2A16366CF6A216C3CE156A0C1AABBAE760D253EC3B,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/MatchedDirectResidual.json,4F8FBF3C5213B679718A4FD1A316133C59A52E3B1A82DB8A06C555E73EDF5911
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,LSTM,delta-Adapter,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,93.9562301614554,93.9562301614554,True,17245.771583668724,131.32315707318617,93.68979457321764,-0.2843805875030905,261.5899870839862,263,OK,296.25551029375407,157,OK,210.2457687449905,106,OK,88.18029958754924,7633,OK,161.0438028468166,929,OK,,0,NOT_APPLICABLE_N0,142.89940151991323,32,OK,0.24646805695965668,0.2802880901122996,87.93383153058959,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,ACCEPTED_WITH_DISCLOSED_PARTIAL_FIDELITY,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/delta-Adapter.npz,5A59F749AAD9CB98C8C97187D5C52995B9826E145E309CA1E995CEBDF6F0BD79,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/delta-Adapter.json,28562DCAC4B6C4112E23E9EE97A31477EE346433DAD7145D54FF650ADE39C770
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,LSTM,PIR,BLOCKED,OFFLINE_STATIC_POSTHOC,,BLOCKED,Q-INCOMPATIBLE,PIR_FROZEN_BACKBONE_CONFIG_ABSENT_FOR_NEW_HOST,"frozen pir_transfer.BACKBONE_CONFIG admits ['PatchTST', 'TimeMixer']; it has no entry for 'LSTM'",experiments/lab/strict_results/registry/BLOCKERS.csv,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_BLOCKED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/PIR.BLOCKED.json,FF6FB733449278B5BF74CF8E50A2CF0913042650BBCE909C01B1CF200C3AD82E,,
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,LSTM,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,92.95464555709505,92.95464555709505,True,17114.62167121177,130.82286371736313,93.68979457321764,0.784662854125568,260.7047915557265,263,OK,296.1106132944678,157,OK,208.26409332004357,106,OK,87.17470472155986,7633,OK,163.20938827209696,929,OK,,0,NOT_APPLICABLE_N0,141.4021247707618,32,OK,-0.7591268090297234,-0.863293223798221,87.93383153058959,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/COSA.npz,A039DABC437A606DB3D206B3DC2724A6EAEFC9572354E237D52AA201A1FF14EA,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/COSA.json,78A44B8D4F4F8F63EEAC82576680B69F14ECC4D6F52E015F3238504C4C849321
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,LSTM,UEC-STD,BLOCKED,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,BLOCKED,Q-FIDELITY,UECSTD_TRANSFER_BLOCKED,1/1 bounded recovery pass consumed; the mandatory source-native Host MSE gate fails at 7.6062% > 7.5% and no concrete implementation defect remains,experiments/lab/strict_results/registry/BLOCKERS.csv,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_BLOCKED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/UEC-STD.BLOCKED.json,FC92F3EA48B388A297073F6609C99DA70F14E2919DD2DB498B0505517488AE50,,
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,LSTM,OMPB,BLOCKED,ONLINE_SHIFT,ONLINE_SHIFT,BLOCKED,Q-DATA,OMPB_DATA_OR_FIDELITY_BLOCKED,1/1 bounded pass consumed; the official data/provenance bundle is unavailable (0/5 files acquired) and no data proxy is permitted,experiments/lab/strict_results/registry/BLOCKERS.csv,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_BLOCKED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/OMPB.BLOCKED.json,46D330187908BCB6C8FFDCF28BFCA85766EF7C0FE15C553CA1244E5B7608D8EB,,
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,PatchTST,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,123.56420377299281,123.56420377299281,True,30126.143761331714,173.56884444315378,123.56420377299281,0.0,152.408964796043,691,OK,395.1177736170152,102,OK,110.37789773366751,589,OK,107.65699717528517,1253,OK,,0,NOT_APPLICABLE_N0,142.5928055819343,17,OK,129.6393991834558,42,OK,0.0,0.0,107.65699717528517,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/PatchTST/TEST.npz,D93D995C5A949EE6921D223C856A76A4E1B04B0A01A567D79D5EB67C4EC08970,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/PatchTST/TEST.json,5692BE684ACC012A68AAC6065D4EBC81029DE3118A1C7D8C0C5541B79ACAA9AC
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,PatchTST,MatchedDirectResidual,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,NUMERIC,,,,,,,172.04962083853115,172.04962083853115,True,50119.406831229724,223.87364032245895,123.56420377299281,-39.239047867466375,162.52083572190034,691,OK,379.3928311899597,102,OK,124.96405552199873,589,OK,177.30452148944246,1253,OK,,0,NOT_APPLICABLE_N0,180.07879126425286,17,OK,172.92097016284612,42,OK,69.6475243141573,64.69391320729339,107.65699717528517,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,FROZEN_INTERNAL_CONTROL,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/MatchedDirectResidual.npz,29C79F3C16C3E5DCB982BC6ED2F5C5B5F9E55596B0F8CEE98C55E158F139C6FF,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/MatchedDirectResidual.json,5C507944B25966BA831B5F726630DAD0F5AE6D28749FF909D177AC617D8672CC
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,PatchTST,delta-Adapter,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,123.42613419724069,123.42613419724069,True,30045.39389828776,173.33607212085937,123.56420377299281,0.11173913765978902,152.12445370658867,691,OK,393.7412469205903,102,OK,110.28249630789907,589,OK,107.59968664659468,1253,OK,,0,NOT_APPLICABLE_N0,142.40292215712515,17,OK,129.49243262934957,42,OK,-0.057310528690493356,-0.05323437416444134,107.65699717528517,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,ACCEPTED_WITH_DISCLOSED_PARTIAL_FIDELITY,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/delta-Adapter.npz,E09CAC9E36C25BC9869EC1F4B8756F707D73885FC06A8E698FBBAF948CC10C71,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/delta-Adapter.json,971E5A8D7CDA28C533F9E3AC49BFFDA24417C35D5D543D3DE4F549FA20CDB003
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,PatchTST,PIR,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,114.75983683725842,114.75983683725842,True,26042.250412215122,161.3761147512702,123.56420377299281,7.125337813780941,149.1387363788921,691,OK,374.24669243307676,102,OK,110.15569475320989,589,OK,95.80068313951789,1253,OK,,0,NOT_APPLICABLE_N0,130.42359861673094,17,OK,121.94716562098631,42,OK,-11.856314035767284,-11.013045456267974,107.65699717528517,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,PAPER_FAITHFUL_EXACT_ACCEPTED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/PIR.npz,01F0277DDD8CCC2881B62D07902318581DCD9BC0658660CDF5D4AE8962EFA4F8,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/PIR.json,B016B10E4DF6D52DF6052DA71F458D9B44FF77CBDD633C5187073F0B0A08A382
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,PatchTST,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,123.25699486282996,123.25699486282996,True,30008.529061306202,173.2297002863718,123.56420377299281,0.24862290273585075,152.32553227291092,691,OK,394.449961531396,102,OK,110.39566506685749,589,OK,107.22638085615321,1253,OK,,0,NOT_APPLICABLE_N0,142.35106083429326,17,OK,129.3711746658184,42,OK,-0.43061631913195697,-0.3999891604173534,107.65699717528517,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/COSA.npz,4C1AF50DFEE93CA5CF4C4411BCFEDDDF39363D5557689BD14B2E8FD0D3A6F7F8,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/COSA.json,42FD42DF754414588E24999CE4A8114FA730BD79AE81690AE13E141A155E137A
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,PatchTST,UEC-STD,BLOCKED,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,BLOCKED,Q-FIDELITY,UECSTD_TRANSFER_BLOCKED,1/1 bounded recovery pass consumed; the mandatory source-native Host MSE gate fails at 7.6062% > 7.5% and no concrete implementation defect remains,experiments/lab/strict_results/registry/BLOCKERS.csv,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_BLOCKED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/UEC-STD.BLOCKED.json,5F909EDFD54A152D0992C4626DC74136AC01CF2C64D27E06182E193CC8A8DC28,,
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,PatchTST,OMPB,BLOCKED,ONLINE_SHIFT,ONLINE_SHIFT,BLOCKED,Q-DATA,OMPB_DATA_OR_FIDELITY_BLOCKED,1/1 bounded pass consumed; the official data/provenance bundle is unavailable (0/5 files acquired) and no data proxy is permitted,experiments/lab/strict_results/registry/BLOCKERS.csv,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_BLOCKED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/OMPB.BLOCKED.json,8535B6A9F1E64010BD8581CCD63C909E17502F726514A27C506CE8029E4830EA,,
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,TimeMixer,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,121.61042579178365,121.61042579178365,True,27516.734431930585,165.8816880548621,121.61042579178365,0.0,170.59245724178172,691,OK,372.09561920166016,102,OK,135.69717282767712,589,OK,94.59798865535215,1253,OK,,0,NOT_APPLICABLE_N0,142.76366945341522,17,OK,129.18111824355134,42,OK,0.0,0.0,94.59798865535215,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/TimeMixer/TEST.npz,D42063AE46871687067B9223A507096F03FCB44E086E7135D157A30E1637AB98,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/TimeMixer/TEST.json,3DB117823ABD3553DFA316939BE7FD9036BEFED18E93B30AC3ED0F0BDDA938D6
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,TimeMixer,MatchedDirectResidual,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,NUMERIC,,,,,,,150.94044964517556,150.94044964517556,True,40607.82519548625,201.51383375710526,121.61042579178365,-24.118017565047886,160.9256130502857,691,OK,383.4107974463818,102,OK,122.39676957252374,589,OK,145.4338671129081,1253,OK,,0,NOT_APPLICABLE_N0,165.39098716030517,17,OK,155.8820874268071,42,OK,50.83587845755595,53.73885764396721,94.59798865535215,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,FROZEN_INTERNAL_CONTROL,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/TimeMixer/MatchedDirectResidual.npz,0DC4CF9A8FDAE8B24AB4D55117D40DD2E3DC5A2E1DE4B3BC6A1FC9C37221EEDE,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/TimeMixer/MatchedDirectResidual.json,5E45EA0E5989BCE0F160CA8C1AB3FF073A376090A38F3AFE22117C5B355D6117
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,TimeMixer,delta-Adapter,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,121.65706910859073,121.65706910859073,True,27619.519328262948,166.1912131499826,121.61042579178365,-0.038354702323745375,170.8082198014351,691,OK,371.5899369482901,102,OK,136.03787150096105,589,OK,94.55136669138766,1253,OK,,0,NOT_APPLICABLE_N0,142.04053118941832,17,OK,128.8996500537716,42,OK,-0.04662196396449758,-0.04928430786658149,94.59798865535215,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,ACCEPTED_WITH_DISCLOSED_PARTIAL_FIDELITY,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/TimeMixer/delta-Adapter.npz,BDFED11EF23962F2867B0B046331253D33E739EE280A97D754664FF3EBB3018E,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/TimeMixer/delta-Adapter.json,E5945ACFA87B099AEC4E0E9AB8E69105FF6EDE718D9181E61759839BF675B4EF
