cell,market,host,n_seeds,mae_struct_median,mae_direct_median,gain_struct_vs_direct_pct,per_seed_gain_pct,struct_beats_direct,struct_host_positive,direct_host_positive,host_mae,struct_host_gain_pct,direct_host_gain_pct,selected_step_struct_median,selected_step_direct_median
GANSU_DA__PatchTST,GANSU_DA,PatchTST,3,75.77104187011719,76.58578491210938,1.0638306350547884,"[2.265241, -0.080542, 0.391735]",true,true,true,77.10397338867188,1.7287455626126291,0.6720645561939773,1550.0,450.0
GANSU_DA__LSTM,GANSU_DA,LSTM,3,79.46515655517578,80.07255554199219,0.7585607611809891,"[1.912751, 0.054287, 0.758561]",true,true,true,80.66068267822266,1.4821671269708354,0.7291373153592903,500.0,350.0
SHANDONG_DA__PatchTST,SHANDONG_DA,PatchTST,3,73.79051971435547,73.45027923583984,-0.46322557525364133,"[-0.764385, -0.463226, -0.546389]",false,true,true,76.86666870117188,4.0019283244539885,4.44456553543857,1450.0,1200.0
SHANDONG_DA__iTransformer,SHANDONG_DA,iTransformer,3,74.81202697753906,75.05450439453125,0.32306844065957924,"[0.323068, 0.704343, 0.259172]",true,true,true,75.07028198242188,0.3440176299634579,0.02101708888521214,550.0,300.0
SHAANXI_DA__TimeMixer,SHAANXI_DA,TimeMixer,3,103.46998596191406,103.52294921875,0.051160884843053554,"[0.070079, -0.41795, 0.051161]",true,true,true,103.59215545654297,0.11793315245781955,0.06680644638386818,250.0,300.0
SHAANXI_DA__PatchTST,SHAANXI_DA,PatchTST,3,106.7567138671875,108.548095703125,1.6503116193183736,"[-0.000225, 1.650312, 0.489372]",true,true,true,111.96537780761719,4.652030870988883,3.052088218166763,800.0,1150.0
NINGXIA_DA__iTransformer,NINGXIA_DA,iTransformer,3,69.13137817382812,67.30262756347656,-2.717205370067868,"[1.513813, -2.717205, -5.429929]",false,true,true,71.31417083740234,3.0608119507566416,5.625169902167377,500.0,800.0
QINGHAI_DA__TimeMixer,QINGHAI_DA,TimeMixer,3,145.77581787109375,155.5435028076172,6.279712595005994,"[2.34334, 3.547171, 8.211973]",true,true,true,157.57135009765625,7.485835603523174,1.2869390842829525,1200.0,600.0
