target,family,held_out_market,descriptor,coef_standardised,coef_sign,oof_spearman_with_target
shape_headroom_pct,shape,SHANDONG_DA,hs_qB_med,3.298377189823645,1,0.10733235813196754
shape_headroom_pct,shape,SHANDONG_DA,hs_trend_b,-0.5322621418614334,-1,-0.0005863911101702794
shape_headroom_pct,shape,SHANDONG_DA,hs_trend_logB,-0.341945494938656,-1,0.04299594360956115
shape_headroom_pct,shape,SHANDONG_DA,hs_signchange_med,-6.182382940910657,-1,0.08415435081209874
shape_headroom_pct,shape,SHANDONG_DA,hs_coh_pos,-3.0111510454765336,-1,0.05087337428668114
shape_headroom_pct,shape,SHANDONG_DA,hs_coh_neg,-5.686178166687185,-1,-0.021351348960563947
shape_headroom_pct,shape,SHANDONG_DA,hs_mae_iqr,-0.31968593097666764,-1,-0.022533029826596215
shape_headroom_pct,shape,SHANDONG_DA,hs_b_iqr,1.3129362594480116,1,-0.03325444237418765
shape_headroom_pct,shape,SHANDONG_DA,hs_B_iqr,0.8323240809232073,1,0.0017031377118449955
shape_headroom_pct,shape,SHAANXI_DA,hd_mean,-6.443194753466156,-1,-0.013748006792414096
shape_headroom_pct,shape,SHAANXI_DA,hd_std,-5.5505976789988045,-1,0.04087821183674107
shape_headroom_pct,shape,SHAANXI_DA,hd_iqr,-3.1476584475862017,-1,0.0618294979102839
shape_headroom_pct,shape,SHAANXI_DA,hd_spread,16.588753449166802,1,0.014423463729535175
shape_headroom_pct,shape,SHAANXI_DA,hd_tv,-3.719967079543953,-1,-0.004280881050191121
shape_headroom_pct,shape,SHAANXI_DA,hd_max_ramp,-8.645382413089962,-1,-0.027992475683202164
shape_headroom_pct,shape,SHAANXI_DA,hd_shape_entropy,-1.0538583615395325,-1,-0.013344853362847459
shape_headroom_pct,shape,SHAANXI_DA,hd_shape_concentration,-9.744083174122355,-1,-0.0779421573724693
shape_headroom_pct,shape,SHAANXI_DA,hd_hour_max_sin,6.393253225321099,1,0.06322079510367516
shape_headroom_pct,shape,SHAANXI_DA,hd_hour_max_cos,-0.820735101157277,-1,0.07853372592054984
shape_headroom_pct,shape,SHAANXI_DA,hd_hour_min_sin,-0.8733260760201782,-1,0.049764429510214425
shape_headroom_pct,shape,SHAANXI_DA,hd_hour_min_cos,4.441161694558285,1,0.06899236999918043
shape_headroom_pct,shape,SHAANXI_DA,hs_mae_med,3.348849050407712,1,0.08715764278747519
shape_headroom_pct,shape,SHAANXI_DA,hs_mae_mad,-3.311091786129988,-1,-0.04231376496316156
shape_headroom_pct,shape,SHAANXI_DA,hs_absb_med,-1.0563159737577024,-1,0.04311853759200227
shape_headroom_pct,shape,SHAANXI_DA,hs_absb_mad,1.2493782371989564,1,0.013483920854707837
shape_headroom_pct,shape,SHAANXI_DA,hs_logB_med,-9.954984724551862,-1,-0.027077512855050008
shape_headroom_pct,shape,SHAANXI_DA,hs_logB_mad,-1.5549519626071615,-1,-0.009808753455989682
shape_headroom_pct,shape,SHAANXI_DA,hs_qL_med,-3.6168063263066346,-1,0.02082955850638027
shape_headroom_pct,shape,SHAANXI_DA,hs_qB_med,3.6181438904214773,1,-0.020827438651343975
shape_headroom_pct,shape,SHAANXI_DA,hs_trend_b,-0.030829779731884527,-1,-0.02103915160260556
shape_headroom_pct,shape,SHAANXI_DA,hs_trend_logB,-0.8294387775505374,-1,0.02484549220469127
shape_headroom_pct,shape,SHAANXI_DA,hs_signchange_med,-8.121411702198705,-1,0.14888212652646493
shape_headroom_pct,shape,SHAANXI_DA,hs_coh_pos,-2.1758879282626222,-1,-0.02248276760604267
shape_headroom_pct,shape,SHAANXI_DA,hs_coh_neg,-2.449978304164347,-1,-0.10773756702064784
shape_headroom_pct,shape,SHAANXI_DA,hs_mae_iqr,2.121252470108075,1,-0.027761843017679706
shape_headroom_pct,shape,SHAANXI_DA,hs_b_iqr,0.7993143777223797,1,-0.05797513012154816
shape_headroom_pct,shape,SHAANXI_DA,hs_B_iqr,0.18847647741639986,1,0.0042892466553184
shape_headroom_pct,shape,NINGXIA_DA,hd_mean,-8.195283355735864,-1,0.054255131033762144
shape_headroom_pct,shape,NINGXIA_DA,hd_std,-34.00808192317756,-1,0.022344662398675396
shape_headroom_pct,shape,NINGXIA_DA,hd_iqr,9.072879641794463,1,-0.01544283423555936
shape_headroom_pct,shape,NINGXIA_DA,hd_spread,33.60529750668729,1,0.0875450610660333
shape_headroom_pct,shape,NINGXIA_DA,hd_tv,-4.570993095110195,-1,0.06871486040614237
shape_headroom_pct,shape,NINGXIA_DA,hd_max_ramp,-9.3920091525276,-1,-0.03758002483633339
shape_headroom_pct,shape,NINGXIA_DA,hd_shape_entropy,-3.516003778931353,-1,0.03817280140176587
shape_headroom_pct,shape,NINGXIA_DA,hd_shape_concentration,-9.640718541818774,-1,-0.058502525830992365
shape_headroom_pct,shape,NINGXIA_DA,hd_hour_max_sin,9.172714905307059,1,0.026108009224158745
shape_headroom_pct,shape,NINGXIA_DA,hd_hour_max_cos,-0.1178655779274056,-1,0.08041209917223034
shape_headroom_pct,shape,NINGXIA_DA,hd_hour_min_sin,-0.127721992733593,-1,-4.515694953766134e-05
shape_headroom_pct,shape,NINGXIA_DA,hd_hour_min_cos,3.6131431267852667,1,-0.19839444420524072
shape_headroom_pct,shape,NINGXIA_DA,hs_mae_med,2.635995735747334,1,0.22016779293785238
shape_headroom_pct,shape,NINGXIA_DA,hs_mae_mad,-1.7026627487775123,-1,0.0038887792071952815
shape_headroom_pct,shape,NINGXIA_DA,hs_absb_med,1.0544672528683063,1,0.02763853780787513
shape_headroom_pct,shape,NINGXIA_DA,hs_absb_mad,0.8380098079087526,1,0.06429668639712081
shape_headroom_pct,shape,NINGXIA_DA,hs_logB_med,-12.14455506038514,-1,0.06431656008188594
shape_headroom_pct,shape,NINGXIA_DA,hs_logB_mad,0.48716102071422446,1,-0.18276588808165853
shape_headroom_pct,shape,NINGXIA_DA,hs_qL_med,-4.917542455928029,-1,-0.04357616606827813
shape_headroom_pct,shape,NINGXIA_DA,hs_qB_med,4.918505315846427,1,0.04357616606827813
shape_headroom_pct,shape,NINGXIA_DA,hs_trend_b,0.08990132079912594,1,0.01642041321550141
shape_headroom_pct,shape,NINGXIA_DA,hs_trend_logB,-0.5118355395630143,-1,0.009953622769050232
shape_headroom_pct,shape,NINGXIA_DA,hs_signchange_med,-4.980864900902501,-1,-0.19514030848422115
shape_headroom_pct,shape,NINGXIA_DA,hs_coh_pos,-1.365723625728377,-1,-0.07157073733367092
shape_headroom_pct,shape,NINGXIA_DA,hs_coh_neg,-2.20077437186973,-1,-0.2779885985958228
shape_headroom_pct,shape,NINGXIA_DA,hs_mae_iqr,-0.06079841564974971,-1,-0.005075294248305671
shape_headroom_pct,shape,NINGXIA_DA,hs_b_iqr,0.9494700249693222,1,0.03426013721877284
shape_headroom_pct,shape,NINGXIA_DA,hs_B_iqr,0.009914737129635438,1,0.020972072318236265
shape_headroom_pct,shape,QINGHAI_DA,hd_mean,0.0614211147735428,1,-0.43030285272189656
shape_headroom_pct,shape,QINGHAI_DA,hd_std,-0.9467844408401505,-1,0.23581727966823915
shape_headroom_pct,shape,QINGHAI_DA,hd_iqr,-3.515611176630599,-1,-0.018259440028876958
shape_headroom_pct,shape,QINGHAI_DA,hd_spread,8.576532251896927,1,0.2953273813049119
shape_headroom_pct,shape,QINGHAI_DA,hd_tv,-0.8030237139542514,-1,0.2958884621211224
shape_headroom_pct,shape,QINGHAI_DA,hd_max_ramp,-3.8427527580514043,-1,0.2851499987219826
shape_headroom_pct,shape,QINGHAI_DA,hd_shape_entropy,-3.2425439498501345,-1,0.49683893302378296
shape_headroom_pct,shape,QINGHAI_DA,hd_shape_concentration,-2.3379227609512303,-1,-0.4838873175162573
shape_headroom_pct,shape,QINGHAI_DA,hd_hour_max_sin,0.6436556764050582,1,0.3167938544987294
shape_headroom_pct,shape,QINGHAI_DA,hd_hour_max_cos,-0.3750799911373441,-1,0.32335102503444346
shape_headroom_pct,shape,QINGHAI_DA,hd_hour_min_sin,1.2277145420590665,1,-0.3271781410356047
shape_headroom_pct,shape,QINGHAI_DA,hd_hour_min_cos,-0.5808122411285946,-1,0.2983413430196003
shape_headroom_pct,shape,QINGHAI_DA,hs_mae_med,4.095143158215775,1,0.22025033229248953
shape_headroom_pct,shape,QINGHAI_DA,hs_mae_mad,-1.661961569337991,-1,0.0462087684821434
shape_headroom_pct,shape,QINGHAI_DA,hs_absb_med,-0.6223457451600368,-1,0.2572887643142611
shape_headroom_pct,shape,QINGHAI_DA,hs_absb_mad,0.4930899902718802,1,0.19292995610132874
shape_headroom_pct,shape,QINGHAI_DA,hs_logB_med,-3.6520149479166686,-1,-0.42813306302400556
shape_headroom_pct,shape,QINGHAI_DA,hs_logB_mad,-1.328654072435741,-1,-0.17939456703843273
shape_headroom_pct,shape,QINGHAI_DA,hs_qL_med,-1.910397020462124,-1,0.2358500336527036
shape_headroom_pct,shape,QINGHAI_DA,hs_qB_med,1.910778893786992,1,-0.2358500336527036
shape_headroom_pct,shape,QINGHAI_DA,hs_trend_b,-0.3062424295481332,-1,0.009554912458777194
shape_headroom_pct,shape,QINGHAI_DA,hs_trend_logB,0.7746467319397756,1,-0.06368684400189688
shape_headroom_pct,shape,QINGHAI_DA,hs_signchange_med,0.5685754688682112,1,-0.3868071356053518
shape_headroom_pct,shape,QINGHAI_DA,hs_coh_pos,-1.2512579563781867,-1,-0.12080435449422765
shape_headroom_pct,shape,QINGHAI_DA,hs_coh_neg,-1.5089454848819546,-1,-0.12553928158157365
shape_headroom_pct,shape,QINGHAI_DA,hs_mae_iqr,2.2544206565249922,1,0.042864163113245965
shape_headroom_pct,shape,QINGHAI_DA,hs_b_iqr,-0.42804023414700654,-1,-0.0263024349866559
shape_headroom_pct,shape,QINGHAI_DA,hs_B_iqr,0.20368656042407673,1,0.011485100307544606
