Timestamp,NO1,NO2,NO3,NO4,NO5
2024-01-02 13:00:00,78.87,78.87,78.87,47.06,78.87
2024-01-02 14:00:00,79.24,79.24,79.24,48.87,79.24
2024-01-02 15:00:00,79.96,79.96,79.96,49.63,79.96
2024-01-02 16:00:00,81.46,81.46,81.46,46.37,81.46
2024-01-02 17:00:00,80.92,80.92,80.92,44.47,80.92
2024-01-02 18:00:00,74.95,74.95,74.95,44.02,74.95
2024-01-02 19:00:00,66.77,66.77,63.18,42.6,66.77
2024-01-02 20:00:00,64.92,64.92,57.11,44.46,64.92
2024-01-02 21:00:00,64.43,64.43,48.04,42.91,64.43
2024-01-02 22:00:00,62.61,62.61,45.43,40.44,62.61
2024-01-02 23:00:00,59.16,59.16,42.5,38.18,59.24
2024-01-03 00:00:00,58.0,58.0,40.8,40.44,58.0
2024-01-03 01:00:00,58.39,58.39,39.21,38.27,58.39
2024-01-03 02:00:00,58.41,58.41,37.36,33.73,58.41
2024-01-03 03:00:00,55.84,55.84,36.17,33.59,55.84
2024-01-03 04:00:00,54.53,54.53,38.21,35.65,54.53
2024-01-03 05:00:00,58.41,58.41,42.58,40.15,58.41
2024-01-03 06:00:00,62.7,62.7,49.44,44.56,62.7
2024-01-03 07:00:00,64.81,64.81,53.53,44.53,64.81
2024-01-03 08:00:00,65.6,65.6,63.48,43.07,65.6
2024-01-03 09:00:00,65.94,65.94,64.99,44.57,65.94
2024-01-03 10:00:00,66.42,66.42,60.19,46.86,66.42
2024-01-03 11:00:00,65.93,65.93,59.96,45.67,65.93
2024-01-03 12:00:00,65.6,65.6,59.8,48.18,65.6
2024-01-03 13:00:00,65.43,65.15,58.86,49.04,65.43
2024-01-03 14:00:00,65.76,65.76,64.99,49.76,65.76
2024-01-03 15:00:00,69.38,69.38,68.83,47.98,69.38
2024-01-03 16:00:00,73.59,73.59,73.59,45.7,73.59
2024-01-03 17:00:00,82.28,82.28,82.28,44.78,82.28
2024-01-03 18:00:00,82.97,82.97,82.97,44.58,82.97
2024-01-03 19:00:00,79.03,79.03,79.03,44.54,79.03
2024-01-03 20:00:00,73.23,73.23,73.23,44.54,73.23
2024-01-03 21:00:00,69.2,69.2,67.41,44.15,69.2
2024-01-03 22:00:00,65.42,65.42,65.0,42.07,65.42
2024-01-03 23:00:00,63.79,63.79,58.12,40.22,63.79
2024-01-04 00:00:00,64.03,64.03,58.71,39.57,64.03
2024-01-04 01:00:00,63.13,63.13,53.6,37.8,63.13
2024-01-04 02:00:00,62.61,62.61,54.44,37.8,62.61
2024-01-04 03:00:00,62.41,62.41,55.18,37.8,62.41
2024-01-04 04:00:00,62.08,62.08,58.25,37.8,62.08
2024-01-04 05:00:00,64.47,64.47,59.15,42.69,64.47
2024-01-04 06:00:00,72.65,70.38,72.65,44.0,72.65
2024-01-04 07:00:00,85.02,85.02,85.02,42.48,85.02
2024-01-04 08:00:00,91.47,91.47,91.47,45.69,91.47
2024-01-04 09:00:00,94.2,94.2,94.2,49.14,94.2
2024-01-04 10:00:00,91.98,91.98,91.98,49.72,91.98
2024-01-04 11:00:00,90.4,90.4,90.4,49.93,90.4
2024-01-04 12:00:00,86.69,86.69,86.69,52.81,86.69
2024-01-04 13:00:00,85.96,85.96,85.96,53.73,85.96
2024-01-04 14:00:00,92.11,92.11,92.11,57.79,92.11
2024-01-04 15:00:00,98.62,98.62,98.62,57.79,98.62
2024-01-04 16:00:00,105.73,105.73,105.73,57.24,105.73
2024-01-04 17:00:00,133.23,133.23,133.23,52.82,133.23
2024-01-04 18:00:00,144.65,144.65,144.65,49.14,144.65
2024-01-04 19:00:00,125.0,121.37,121.37,46.37,121.37
2024-01-04 20:00:00,103.59,100.58,100.58,49.14,100.58
2024-01-04 21:00:00,100.01,97.11,97.11,45.7,97.11
2024-01-04 22:00:00,94.86,92.11,94.28,44.0,94.28
2024-01-04 23:00:00,88.83,86.25,88.83,39.62,88.83
2024-01-05 00:00:00,88.83,88.83,88.83,37.67,88.83
2024-01-05 01:00:00,83.09,83.09,83.09,36.79,83.09
2024-01-05 02:00:00,80.0,79.47,80.0,35.44,80.0
2024-01-05 03:00:00,80.17,75.39,80.17,35.59,80.17
2024-01-05 04:00:00,82.49,76.26,82.49,36.36,82.49
2024-01-05 05:00:00,88.14,75.23,88.14,40.2,88.14
2024-01-05 06:00:00,109.79,78.65,109.79,41.43,109.79
2024-01-05 07:00:00,165.01,84.47,165.01,44.24,165.01
2024-01-05 08:00:00,299.01,86.98,199.27,48.16,199.27
2024-01-05 09:00:00,249.12,92.18,238.31,53.79,238.31
2024-01-05 10:00:00,255.86,93.49,255.86,59.29,255.86
2024-01-05 11:00:00,211.11,95.37,211.11,59.29,211.11
2024-01-05 12:00:00,203.28,89.56,203.28,59.29,203.28
2024-01-05 13:00:00,196.98,88.89,196.98,59.29,196.98
2024-01-05 14:00:00,197.86,93.62,197.86,59.3,197.86
2024-01-05 15:00:00,299.94,97.15,299.94,59.3,299.94
2024-01-05 16:00:00,449.64,99.98,449.64,59.29,449.64
2024-01-05 17:00:00,526.25,104.26,526.25,59.29,526.25
2024-01-05 18:00:00,349.95,111.68,349.95,53.8,349.95
2024-01-05 19:00:00,181.91,100.95,181.91,53.8,181.91
2024-01-05 20:00:00,149.6,103.08,149.6,53.8,149.6
2024-01-05 21:00:00,112.82,97.0,112.82,53.79,112.82
2024-01-05 22:00:00,100.1,97.75,100.1,50.9,100.1
2024-01-05 23:00:00,92.87,89.39,92.87,48.62,92.87
2024-01-06 00:00:00,84.88,84.88,84.88,53.16,84.88
2024-01-06 01:00:00,83.2,82.77,83.2,47.75,83.2
2024-01-06 02:00:00,82.03,78.56,82.03,46.69,82.03
2024-01-06 03:00:00,82.18,75.35,82.18,44.3,82.18
2024-01-06 04:00:00,82.53,75.35,82.53,46.43,82.53
2024-01-06 05:00:00,84.13,76.98,84.13,47.18,84.13
2024-01-06 06:00:00,84.48,77.5,84.48,48.42,84.48
2024-01-06 07:00:00,87.43,84.0,87.43,52.88,87.43
2024-01-06 08:00:00,90.87,90.87,90.87,61.39,90.87
2024-01-06 09:00:00,94.98,94.98,94.98,64.19,94.98
2024-01-06 10:00:00,100.41,100.41,100.41,61.4,100.41
2024-01-06 11:00:00,103.65,103.65,103.65,53.16,103.65
2024-01-06 12:00:00,102.33,102.33,102.33,46.69,102.33
2024-01-06 13:00:00,97.75,97.75,97.75,44.3,97.75
2024-01-06 14:00:00,95.51,95.51,95.51,44.26,95.51
2024-01-06 15:00:00,98.5,97.74,98.5,42.93,98.5
2024-01-06 16:00:00,110.0,102.83,110.0,39.63,110.0
2024-01-06 17:00:00,118.27,107.82,118.27,44.24,118.27
2024-01-06 18:00:00,106.94,106.94,106.94,44.28,106.94
2024-01-06 19:00:00,102.27,102.27,102.27,44.26,102.27
2024-01-06 20:00:00,94.98,94.98,94.98,46.7,94.98
2024-01-06 21:00:00,90.63,90.63,90.63,46.7,90.63
2024-01-06 22:00:00,89.34,89.34,89.34,46.69,89.34
2024-01-06 23:00:00,82.8,82.43,82.8,44.22,82.8
2024-01-07 00:00:00,86.15,86.15,86.15,37.43,86.15
2024-01-07 01:00:00,82.46,82.46,82.46,37.43,82.46
2024-01-07 02:00:00,79.22,79.22,79.22,37.67,79.22
2024-01-07 03:00:00,77.53,77.53,77.53,36.65,77.53
2024-01-07 04:00:00,76.89,75.52,76.89,35.29,76.89
2024-01-07 05:00:00,77.42,75.98,77.42,31.34,77.42
2024-01-07 06:00:00,78.45,77.38,78.45,29.56,78.45
2024-01-07 07:00:00,80.37,80.37,80.37,29.94,80.37
2024-01-07 08:00:00,84.21,84.21,84.21,30.25,84.21
2024-01-07 09:00:00,87.57,87.57,87.57,30.41,87.57
2024-01-07 10:00:00,89.75,89.75,89.75,30.24,89.75
2024-01-07 11:00:00,91.99,91.99,83.63,30.72,91.99
2024-01-07 12:00:00,91.5,91.5,76.05,31.04,91.5
2024-01-07 13:00:00,87.52,87.52,68.0,30.67,87.52
2024-01-07 14:00:00,87.23,87.23,64.85,28.9,87.23
2024-01-07 15:00:00,90.64,90.64,63.75,28.83,90.64
2024-01-07 16:00:00,96.21,96.21,60.26,28.83,96.21
2024-01-07 17:00:00,104.27,104.27,60.24,28.47,104.27
2024-01-07 18:00:00,106.09,106.09,60.19,27.99,106.09
2024-01-07 19:00:00,103.55,103.55,57.21,27.95,103.55
2024-01-07 20:00:00,100.5,100.5,55.19,28.46,100.5
2024-01-07 21:00:00,93.31,93.31,59.83,28.83,93.31
2024-01-07 22:00:00,91.17,91.17,58.35,28.68,91.17
2024-01-07 23:00:00,83.86,83.86,58.5,27.72,83.86
2024-01-08 00:00:00,87.02,87.02,54.06,28.83,87.02
2024-01-08 01:00:00,84.32,84.32,54.26,28.83,84.32
2024-01-08 02:00:00,81.82,81.82,54.72,28.89,81.82
2024-01-08 03:00:00,80.63,80.63,54.99,31.02,80.63
2024-01-08 04:00:00,79.04,79.04,56.11,35.89,79.04
2024-01-08 05:00:00,82.1,82.1,58.13,37.93,82.1
2024-01-08 06:00:00,94.3,94.3,55.01,40.17,94.3
2024-01-08 07:00:00,111.22,107.87,63.68,44.31,107.87
2024-01-08 08:00:00,121.11,117.6,66.2,47.53,117.6
2024-01-08 09:00:00,120.73,120.73,65.09,46.88,120.73
2024-01-08 10:00:00,113.9,113.9,59.66,44.34,113.9
2024-01-08 11:00:00,105.54,101.38,55.71,41.67,101.38
2024-01-08 12:00:00,97.84,92.73,54.59,38.55,92.73
2024-01-08 13:00:00,94.88,92.52,52.8,38.17,92.52
2024-01-08 14:00:00,102.46,99.36,52.12,37.7,99.36
2024-01-08 15:00:00,110.64,104.85,50.55,40.15,104.85
2024-01-08 16:00:00,128.0,120.24,50.52,37.7,120.24
2024-01-08 17:00:00,132.31,125.41,49.2,33.76,125.41
2024-01-08 18:00:00,130.01,126.24,47.14,29.92,115.35
2024-01-08 19:00:00,122.12,118.57,47.01,28.83,111.91
2024-01-08 20:00:00,114.21,110.9,46.76,29.5,110.9
2024-01-08 21:00:00,99.85,99.85,47.87,28.83,99.85
2024-01-08 22:00:00,97.08,97.08,48.23,28.6,97.08
2024-01-08 23:00:00,88.83,88.83,47.65,27.79,88.83
2024-01-09 00:00:00,85.43,85.43,27.71,27.71,85.43
2024-01-09 01:00:00,84.34,84.34,26.73,26.73,84.34
2024-01-09 02:00:00,82.54,82.54,26.33,26.33,82.54
2024-01-09 03:00:00,81.7,81.7,26.27,26.27,81.7
2024-01-09 04:00:00,83.23,83.23,26.88,26.88,83.23
2024-01-09 05:00:00,86.34,86.34,27.95,27.95,86.34
2024-01-09 06:00:00,88.98,88.98,28.26,28.26,88.98
2024-01-09 07:00:00,94.88,94.88,43.11,35.16,94.88
2024-01-09 08:00:00,129.11,129.11,47.72,35.91,129.11
2024-01-09 09:00:00,117.16,117.16,47.96,35.09,117.16
2024-01-09 10:00:00,109.91,109.91,48.93,34.4,109.91
2024-01-09 11:00:00,102.5,102.5,48.93,34.98,102.5
2024-01-09 12:00:00,97.11,97.11,50.28,36.03,97.11
2024-01-09 13:00:00,97.69,97.69,50.52,36.88,97.69
2024-01-09 14:00:00,107.45,107.45,50.53,35.23,107.45
2024-01-09 15:00:00,115.69,115.69,50.97,36.08,115.69
2024-01-09 16:00:00,123.88,123.88,51.72,35.77,123.88
2024-01-09 17:00:00,133.56,133.56,49.85,34.84,133.56
2024-01-09 18:00:00,133.53,133.53,49.83,33.39,133.53
2024-01-09 19:00:00,126.38,126.38,48.99,34.58,126.38
2024-01-09 20:00:00,116.51,116.51,48.94,33.51,116.51
2024-01-09 21:00:00,99.96,99.96,47.0,32.92,99.96
2024-01-09 22:00:00,91.69,91.69,48.83,31.11,91.69
2024-01-09 23:00:00,90.91,90.91,45.35,30.33,90.91
2024-01-10 00:00:00,86.52,86.52,50.99,28.68,86.52
2024-01-10 01:00:00,84.07,84.07,49.5,28.52,84.07
2024-01-10 02:00:00,84.04,84.04,47.41,27.99,84.04
2024-01-10 03:00:00,83.42,83.42,44.97,27.4,83.42
2024-01-10 04:00:00,83.63,83.63,41.97,27.36,83.63
2024-01-10 05:00:00,82.45,82.45,40.01,25.85,82.45
2024-01-10 06:00:00,82.74,82.74,41.92,26.34,82.74
2024-01-10 07:00:00,96.89,96.89,46.51,27.39,96.89
2024-01-10 08:00:00,136.9,136.9,49.35,27.69,136.9
2024-01-10 09:00:00,126.35,126.35,51.37,28.23,126.35
2024-01-10 10:00:00,114.88,114.88,51.35,28.42,114.88
2024-01-10 11:00:00,105.97,105.97,50.49,28.58,105.97
2024-01-10 12:00:00,98.82,98.82,50.57,28.65,98.82
2024-01-10 13:00:00,91.49,91.49,50.38,27.8,91.49
2024-01-10 14:00:00,109.41,109.41,50.08,27.43,109.41
2024-01-10 15:00:00,119.96,119.96,49.96,26.87,119.96
2024-01-10 16:00:00,122.06,122.06,50.29,26.32,122.06
2024-01-10 17:00:00,139.19,139.19,49.17,26.54,139.19
2024-01-10 18:00:00,135.66,135.66,50.14,25.94,135.66
2024-01-10 19:00:00,128.06,128.06,49.64,25.39,128.06
2024-01-10 20:00:00,116.28,116.28,49.42,25.09,116.28
2024-01-10 21:00:00,100.52,100.52,46.85,25.32,100.52
2024-01-10 22:00:00,89.46,89.46,44.9,24.72,89.46
2024-01-10 23:00:00,85.04,85.04,42.91,24.26,85.04
2024-01-11 00:00:00,88.9,88.9,37.83,25.63,88.9
2024-01-11 01:00:00,85.84,85.84,38.5,25.89,85.84
2024-01-11 02:00:00,84.54,84.54,40.75,25.98,84.54
2024-01-11 03:00:00,79.83,79.83,44.46,27.01,79.83
2024-01-11 04:00:00,79.57,79.57,50.31,28.77,79.57
2024-01-11 05:00:00,83.75,83.75,51.98,34.36,83.75
2024-01-11 06:00:00,86.74,86.74,58.95,41.94,86.74
2024-01-11 07:00:00,110.07,110.07,70.06,53.51,101.63
2024-01-11 08:00:00,136.63,136.63,71.92,59.5,136.63
2024-01-11 09:00:00,125.03,125.03,71.64,64.2,125.03
2024-01-11 10:00:00,110.01,110.01,72.16,71.23,110.01
2024-01-11 11:00:00,103.29,103.29,74.91,74.91,103.29
2024-01-11 12:00:00,96.3,96.3,73.37,73.37,96.3
2024-01-11 13:00:00,95.93,95.93,73.69,73.69,95.93
2024-01-11 14:00:00,102.69,102.69,73.82,73.82,102.69
2024-01-11 15:00:00,114.3,114.3,71.03,71.03,114.3
2024-01-11 16:00:00,133.09,133.09,62.89,62.89,133.09
2024-01-11 17:00:00,145.44,145.44,59.44,58.79,145.44
2024-01-11 18:00:00,132.45,132.45,59.21,51.19,132.45
2024-01-11 19:00:00,128.21,128.21,54.19,47.55,128.21
2024-01-11 20:00:00,114.22,114.22,49.58,47.23,97.25
2024-01-11 21:00:00,103.76,103.76,46.31,46.31,101.32
2024-01-11 22:00:00,94.49,94.49,43.9,43.9,94.49
2024-01-11 23:00:00,85.74,85.74,42.01,41.49,85.74
2024-01-12 00:00:00,86.53,86.53,44.96,44.1,86.53
2024-01-12 01:00:00,83.3,83.3,45.08,43.8,83.3
2024-01-12 02:00:00,81.25,81.25,45.02,43.81,81.25
2024-01-12 03:00:00,79.84,79.84,44.45,44.08,79.84
2024-01-12 04:00:00,79.98,79.98,44.12,44.12,79.98
2024-01-12 05:00:00,81.8,81.8,44.18,44.18,81.8
2024-01-12 06:00:00,86.66,86.66,43.94,43.94,86.66
2024-01-12 07:00:00,111.86,111.86,46.47,46.47,101.28
2024-01-12 08:00:00,136.38,136.38,48.26,46.44,111.71
2024-01-12 09:00:00,130.78,130.78,49.55,49.55,115.98
2024-01-12 10:00:00,118.22,118.22,52.18,52.18,115.77
2024-01-12 11:00:00,111.41,111.41,55.68,55.68,111.41
2024-01-12 12:00:00,103.67,103.67,62.39,58.09,103.67
2024-01-12 13:00:00,99.88,99.88,66.05,58.09,99.88
2024-01-12 14:00:00,101.3,101.3,69.63,58.09,101.3
2024-01-12 15:00:00,106.81,106.81,70.26,54.6,106.81
2024-01-12 16:00:00,116.52,116.52,69.19,54.59,105.66
2024-01-12 17:00:00,123.8,123.8,65.11,52.96,103.4
2024-01-12 18:00:00,122.35,122.35,63.79,52.96,101.68
2024-01-12 19:00:00,116.01,116.01,58.27,52.88,99.38
2024-01-12 20:00:00,104.03,104.03,53.82,50.65,101.8
2024-01-12 21:00:00,88.77,88.77,49.22,49.22,88.77
2024-01-12 22:00:00,82.83,82.83,48.07,48.07,82.83
2024-01-12 23:00:00,80.1,80.1,46.13,46.13,80.1
2024-01-13 00:00:00,76.65,76.65,49.69,49.69,76.65
2024-01-13 01:00:00,74.85,74.85,46.63,46.63,74.85
2024-01-13 02:00:00,74.42,74.42,44.0,44.0,74.42
2024-01-13 03:00:00,73.5,73.5,42.47,42.47,73.5
2024-01-13 04:00:00,72.24,72.24,42.54,42.54,72.24
2024-01-13 05:00:00,70.85,70.85,43.53,43.53,70.85
2024-01-13 06:00:00,69.22,69.22,45.62,45.62,69.22
2024-01-13 07:00:00,70.56,70.56,51.2,48.8,70.56
2024-01-13 08:00:00,72.52,72.52,57.93,46.97,72.52
2024-01-13 09:00:00,73.31,73.31,59.17,47.65,73.31
2024-01-13 10:00:00,73.01,73.01,59.21,48.8,73.01
2024-01-13 11:00:00,72.25,72.25,58.37,48.8,72.25
2024-01-13 12:00:00,70.56,70.56,56.2,48.8,70.56
2024-01-13 13:00:00,67.89,67.89,56.36,48.8,67.89
2024-01-13 14:00:00,69.94,69.94,59.17,51.25,69.94
2024-01-13 15:00:00,70.71,70.71,65.73,51.2,70.71
2024-01-13 16:00:00,72.84,72.84,65.69,52.7,72.84
2024-01-13 17:00:00,74.22,74.22,62.08,53.37,74.22
2024-01-13 18:00:00,75.81,75.81,56.07,54.1,75.81
2024-01-13 19:00:00,73.82,73.82,55.79,55.79,73.82
2024-01-13 20:00:00,73.06,73.06,56.29,56.29,73.06
2024-01-13 21:00:00,70.93,70.93,59.15,58.79,70.93
2024-01-13 22:00:00,67.66,67.66,62.76,55.8,67.66
2024-01-13 23:00:00,66.15,66.15,61.65,55.8,66.15
2024-01-14 00:00:00,66.07,66.07,64.02,59.99,66.07
2024-01-14 01:00:00,64.1,64.1,62.11,59.99,64.1
2024-01-14 02:00:00,64.95,64.95,62.93,57.6,64.95
2024-01-14 03:00:00,66.06,66.06,64.01,56.3,66.06
2024-01-14 04:00:00,66.74,66.74,64.67,56.3,66.74
2024-01-14 05:00:00,67.34,67.34,65.2,56.29,67.34
2024-01-14 06:00:00,69.41,69.41,67.31,56.29,69.41
2024-01-14 07:00:00,73.36,73.36,71.66,56.29,73.36
2024-01-14 08:00:00,76.74,76.74,76.74,58.49,76.74
2024-01-14 09:00:00,81.14,81.14,81.14,62.1,81.14
2024-01-14 10:00:00,80.63,80.63,80.63,72.54,80.63
2024-01-14 11:00:00,81.84,81.84,81.84,81.84,81.84
2024-01-14 12:00:00,80.39,80.39,80.39,80.39,80.39
2024-01-14 13:00:00,77.04,77.04,77.04,77.04,77.04
2024-01-14 14:00:00,79.15,79.15,79.15,79.15,79.15
2024-01-14 15:00:00,82.32,82.32,80.13,80.13,82.32
2024-01-14 16:00:00,86.62,86.62,77.51,77.51,86.62
2024-01-14 17:00:00,91.86,91.86,75.05,75.05,91.86
2024-01-14 18:00:00,94.64,94.64,74.86,74.86,94.64
2024-01-14 19:00:00,85.26,85.26,73.96,73.96,85.26
2024-01-14 20:00:00,79.06,79.06,73.86,73.86,79.06
2024-01-14 21:00:00,78.41,78.41,73.7,73.7,78.41
2024-01-14 22:00:00,74.67,74.67,73.17,73.17,74.67
2024-01-14 23:00:00,69.34,69.34,66.89,66.89,69.34
2024-01-15 00:00:00,69.65,69.65,69.65,69.65,69.65
2024-01-15 01:00:00,67.08,67.08,67.08,66.05,67.08
2024-01-15 02:00:00,65.98,65.98,65.98,64.31,65.98
2024-01-15 03:00:00,64.03,64.03,64.03,62.04,64.03
2024-01-15 04:00:00,64.93,64.93,64.93,63.57,64.93
2024-01-15 05:00:00,70.57,70.57,70.57,70.57,70.57
2024-01-15 06:00:00,79.95,79.95,79.95,79.95,79.95
2024-01-15 07:00:00,83.84,83.84,83.84,83.84,83.84
2024-01-15 08:00:00,96.42,96.42,99.3,99.3,96.42
2024-01-15 09:00:00,97.39,97.39,99.99,99.99,97.39
2024-01-15 10:00:00,94.88,94.76,94.88,94.88,94.88
2024-01-15 11:00:00,90.26,90.26,90.26,90.26,90.26
2024-01-15 12:00:00,83.86,83.86,85.4,83.86,83.86
2024-01-15 13:00:00,82.15,82.15,82.15,82.15,82.15
2024-01-15 14:00:00,84.5,84.5,84.88,84.5,84.5
2024-01-15 15:00:00,89.44,89.44,89.44,89.44,89.44
2024-01-15 16:00:00,99.92,97.02,97.02,90.44,97.02
2024-01-15 17:00:00,109.08,105.92,100.69,87.38,100.69
2024-01-15 18:00:00,115.57,112.22,99.37,94.08,99.37
2024-01-15 19:00:00,110.66,107.45,94.28,94.02,94.28
2024-01-15 20:00:00,103.15,100.16,94.99,94.99,94.99
2024-01-15 21:00:00,92.95,90.26,88.71,88.71,90.26
2024-01-15 22:00:00,89.49,86.9,86.9,86.9,86.9
2024-01-15 23:00:00,85.73,83.92,85.74,70.47,85.73
2024-01-16 00:00:00,80.55,79.09,82.19,60.8,80.55
2024-01-16 01:00:00,79.74,79.04,81.4,62.0,79.74
2024-01-16 02:00:00,79.99,79.99,80.07,60.79,79.99
2024-01-16 03:00:00,78.26,78.26,78.26,59.6,78.26
2024-01-16 04:00:00,77.59,76.56,77.59,60.79,77.59
2024-01-16 05:00:00,81.55,80.0,83.45,63.09,81.55
2024-01-16 06:00:00,123.0,91.15,92.57,70.4,91.15
2024-01-16 07:00:00,193.42,111.44,100.21,95.0,100.21
2024-01-16 08:00:00,275.59,148.72,128.84,105.01,128.84
2024-01-16 09:00:00,270.56,143.03,126.06,126.06,126.06
2024-01-16 10:00:00,249.93,135.35,108.76,105.01,108.76
2024-01-16 11:00:00,200.55,113.52,100.78,94.04,100.78
2024-01-16 12:00:00,170.04,100.43,100.43,72.09,100.43
2024-01-16 13:00:00,141.97,92.22,94.65,72.0,92.22
2024-01-16 14:00:00,143.58,93.22,95.31,72.01,93.22
2024-01-16 15:00:00,156.16,107.05,101.57,53.08,101.57
2024-01-16 16:00:00,170.08,108.16,108.16,48.74,108.16
2024-01-16 17:00:00,170.81,124.43,102.99,45.61,102.99
2024-01-16 18:00:00,133.08,123.62,123.62,44.24,123.62
2024-01-16 19:00:00,111.77,108.31,111.77,44.2,108.31
2024-01-16 20:00:00,95.49,92.53,95.49,43.32,92.53
2024-01-16 21:00:00,86.21,84.12,86.21,39.68,84.12
2024-01-16 22:00:00,82.04,79.67,82.04,35.28,81.9
2024-01-16 23:00:00,77.69,77.69,77.69,33.28,77.69
2024-01-17 00:00:00,69.89,69.89,69.89,40.84,69.89
2024-01-17 01:00:00,69.36,69.36,69.36,37.42,69.36
2024-01-17 02:00:00,68.47,68.47,68.47,33.82,68.47
2024-01-17 03:00:00,67.56,67.56,67.56,33.47,67.56
2024-01-17 04:00:00,67.31,67.31,67.31,32.31,67.31
2024-01-17 05:00:00,67.28,67.28,67.28,33.51,67.28
2024-01-17 06:00:00,70.65,70.65,70.65,33.52,70.65
2024-01-17 07:00:00,79.94,79.94,79.94,39.23,79.94
2024-01-17 08:00:00,95.35,95.35,95.35,39.66,95.35
2024-01-17 09:00:00,102.87,102.87,102.87,38.84,102.87
2024-01-17 10:00:00,106.91,106.91,106.76,36.58,106.91
2024-01-17 11:00:00,107.66,107.66,96.28,36.96,107.66
2024-01-17 12:00:00,114.06,114.06,83.97,36.96,114.06
2024-01-17 13:00:00,117.92,117.92,78.48,36.14,117.92
2024-01-17 14:00:00,117.97,117.97,71.22,36.79,117.97
2024-01-17 15:00:00,121.82,121.82,67.45,39.62,121.82
2024-01-17 16:00:00,124.84,124.84,69.73,38.16,124.84
2024-01-17 17:00:00,136.44,136.44,68.85,35.58,136.44
2024-01-17 18:00:00,120.01,120.01,66.82,35.22,120.01
2024-01-17 19:00:00,110.96,110.96,70.55,35.2,110.96
2024-01-17 20:00:00,106.61,106.61,68.86,35.15,106.61
2024-01-17 21:00:00,97.51,97.51,68.36,35.09,97.51
2024-01-17 22:00:00,91.36,91.36,67.76,33.5,91.36
2024-01-17 23:00:00,81.56,81.56,65.35,33.06,81.56
2024-01-18 00:00:00,77.34,77.34,65.93,32.92,77.34
2024-01-18 01:00:00,74.8,74.8,64.12,32.58,74.8
2024-01-18 02:00:00,72.96,72.96,62.95,33.33,72.96
2024-01-18 03:00:00,72.58,72.58,62.15,34.22,72.58
2024-01-18 04:00:00,75.17,75.17,54.47,34.25,75.17
2024-01-18 05:00:00,78.49,78.49,58.03,37.88,78.49
2024-01-18 06:00:00,88.6,88.6,65.74,42.51,88.6
2024-01-18 07:00:00,107.84,107.84,68.97,43.76,107.84
2024-01-18 08:00:00,125.89,122.24,73.14,44.63,122.24
2024-01-18 09:00:00,122.17,118.63,71.98,44.97,118.63
2024-01-18 10:00:00,110.9,107.9,69.59,45.14,107.9
2024-01-18 11:00:00,107.95,104.6,68.31,46.2,104.6
2024-01-18 12:00:00,93.55,90.65,67.17,45.32,90.65
2024-01-18 13:00:00,87.62,84.91,65.74,45.8,84.91
