Timestamp,NO1,NO2,NO3,NO4,NO5
2020-01-02 13:00:00,31.06,31.06,29.94,29.94,31.06
2020-01-02 14:00:00,31.07,31.07,30.18,30.18,31.07
2020-01-02 15:00:00,31.26,31.26,30.96,30.96,31.26
2020-01-02 16:00:00,31.41,31.41,31.2,31.2,31.41
2020-01-02 17:00:00,31.4,31.4,30.98,30.98,31.4
2020-01-02 18:00:00,31.1,31.1,30.35,30.35,31.1
2020-01-02 19:00:00,30.75,30.75,29.27,29.27,30.75
2020-01-02 20:00:00,30.47,30.47,28.17,28.17,30.47
2020-01-02 21:00:00,30.1,30.1,28.02,28.02,30.1
2020-01-02 22:00:00,29.71,29.71,27.69,27.69,29.71
2020-01-02 23:00:00,28.32,28.32,24.39,24.39,28.32
2020-01-03 00:00:00,28.35,28.35,18.93,18.93,28.35
2020-01-03 01:00:00,28.25,28.25,9.98,9.98,28.25
2020-01-03 02:00:00,28.24,28.24,1.53,1.53,28.24
2020-01-03 03:00:00,27.72,27.72,1.04,1.04,27.72
2020-01-03 04:00:00,27.71,27.71,1.06,1.06,27.71
2020-01-03 05:00:00,28.09,28.09,9.92,9.92,28.09
2020-01-03 06:00:00,28.78,28.78,24.48,24.48,28.78
2020-01-03 07:00:00,28.82,28.82,26.68,26.68,28.82
2020-01-03 08:00:00,29.26,29.26,28.12,28.12,29.26
2020-01-03 09:00:00,29.66,29.66,28.58,28.58,29.66
2020-01-03 10:00:00,29.92,29.92,28.16,28.16,29.92
2020-01-03 11:00:00,30.36,30.36,28.78,28.78,30.36
2020-01-03 12:00:00,30.39,30.39,28.31,28.31,30.39
2020-01-03 13:00:00,30.24,30.24,28.44,28.44,30.24
2020-01-03 14:00:00,30.19,30.19,28.96,28.96,30.19
2020-01-03 15:00:00,30.4,30.4,29.86,29.86,30.4
2020-01-03 16:00:00,30.48,30.48,30.15,30.15,30.48
2020-01-03 17:00:00,30.44,30.44,30.07,30.07,30.44
2020-01-03 18:00:00,30.16,30.16,29.54,29.54,30.16
2020-01-03 19:00:00,29.75,29.75,29.11,29.11,29.75
2020-01-03 20:00:00,28.98,28.98,27.91,27.91,28.98
2020-01-03 21:00:00,28.26,28.26,27.03,27.03,28.26
2020-01-03 22:00:00,28.17,28.17,25.7,25.7,28.17
2020-01-03 23:00:00,28.36,28.36,22.04,22.04,28.36
2020-01-04 00:00:00,28.67,28.67,21.73,21.73,28.67
2020-01-04 01:00:00,28.66,28.66,20.44,20.44,28.66
2020-01-04 02:00:00,28.61,28.61,20.16,20.16,28.61
2020-01-04 03:00:00,27.94,27.94,19.62,19.62,27.94
2020-01-04 04:00:00,27.57,27.57,19.03,19.03,27.57
2020-01-04 05:00:00,27.47,27.47,18.9,18.9,27.47
2020-01-04 06:00:00,27.76,27.76,19.74,19.74,27.76
2020-01-04 07:00:00,28.09,28.09,21.55,21.55,28.09
2020-01-04 08:00:00,28.57,28.57,22.34,22.34,28.57
2020-01-04 09:00:00,28.71,28.71,24.18,24.18,28.71
2020-01-04 10:00:00,28.82,28.82,24.94,24.94,28.82
2020-01-04 11:00:00,28.84,28.84,25.11,25.11,28.84
2020-01-04 12:00:00,28.79,28.79,24.94,24.94,28.79
2020-01-04 13:00:00,28.76,28.76,24.95,24.95,28.76
2020-01-04 14:00:00,28.79,28.79,25.25,25.25,28.79
2020-01-04 15:00:00,28.9,28.9,26.33,26.33,28.9
2020-01-04 16:00:00,29.01,29.01,27.36,27.36,29.01
2020-01-04 17:00:00,29.06,29.06,28.88,28.88,29.06
2020-01-04 18:00:00,29.58,29.58,29.58,29.09,29.58
2020-01-04 19:00:00,29.58,29.58,29.42,29.01,29.58
2020-01-04 20:00:00,29.96,29.96,27.71,27.71,29.96
2020-01-04 21:00:00,30.05,30.05,27.4,27.4,30.05
2020-01-04 22:00:00,30.09,30.09,27.37,27.37,30.09
2020-01-04 23:00:00,30.83,30.83,25.77,25.77,30.83
2020-01-05 00:00:00,32.04,32.04,26.65,26.65,32.04
2020-01-05 01:00:00,31.25,31.25,27.13,27.13,31.25
2020-01-05 02:00:00,30.96,30.96,27.11,27.11,30.96
2020-01-05 03:00:00,30.24,30.24,27.42,27.42,30.24
2020-01-05 04:00:00,29.96,29.96,28.06,27.84,29.96
2020-01-05 05:00:00,29.89,29.89,28.85,27.88,29.89
2020-01-05 06:00:00,30.38,30.38,29.26,27.94,30.38
2020-01-05 07:00:00,30.34,30.34,29.98,27.94,30.34
2020-01-05 08:00:00,31.06,31.06,31.06,27.98,31.06
2020-01-05 09:00:00,31.18,31.18,31.18,28.93,31.18
2020-01-05 10:00:00,31.6,31.6,31.6,29.51,31.6
2020-01-05 11:00:00,31.55,31.55,31.55,29.59,31.55
2020-01-05 12:00:00,31.22,31.22,31.22,29.75,31.22
2020-01-05 13:00:00,30.93,30.93,30.93,29.86,30.93
2020-01-05 14:00:00,30.67,30.67,30.67,29.92,30.67
2020-01-05 15:00:00,30.79,30.79,30.79,29.99,30.79
2020-01-05 16:00:00,31.16,31.16,31.16,29.95,31.16
2020-01-05 17:00:00,31.53,31.53,31.53,29.92,31.53
2020-01-05 18:00:00,31.1,31.1,31.1,29.76,31.1
2020-01-05 19:00:00,30.42,30.42,30.42,29.73,30.42
2020-01-05 20:00:00,29.87,29.87,29.87,29.8,29.87
2020-01-05 21:00:00,29.61,29.61,29.24,29.24,29.61
2020-01-05 22:00:00,29.46,29.46,28.16,28.16,29.46
2020-01-05 23:00:00,29.52,29.52,26.68,26.68,29.52
2020-01-06 00:00:00,29.16,29.16,26.42,26.42,29.16
2020-01-06 01:00:00,29.07,29.07,26.5,26.5,29.07
2020-01-06 02:00:00,29.08,29.08,27.01,27.01,29.08
2020-01-06 03:00:00,28.66,28.66,27.06,27.06,28.66
2020-01-06 04:00:00,29.08,29.08,27.03,27.03,29.08
2020-01-06 05:00:00,29.65,29.65,27.62,27.62,29.65
2020-01-06 06:00:00,30.71,30.71,28.16,28.16,30.71
2020-01-06 07:00:00,30.92,30.92,29.08,29.08,30.92
2020-01-06 08:00:00,30.9,30.9,29.73,29.73,30.9
2020-01-06 09:00:00,30.88,30.88,30.52,30.52,30.88
2020-01-06 10:00:00,31.12,31.12,31.12,31.12,31.12
2020-01-06 11:00:00,31.23,31.23,31.23,31.23,31.23
2020-01-06 12:00:00,31.19,31.19,31.19,31.19,31.19
2020-01-06 13:00:00,31.08,31.08,31.08,31.08,31.08
2020-01-06 14:00:00,31.21,31.21,31.21,31.21,31.21
2020-01-06 15:00:00,31.3,31.3,31.3,31.3,31.3
2020-01-06 16:00:00,31.76,31.76,31.76,31.76,31.76
2020-01-06 17:00:00,31.74,31.74,31.74,31.74,31.74
2020-01-06 18:00:00,31.31,31.31,31.31,31.31,31.31
2020-01-06 19:00:00,30.95,30.95,30.95,30.95,30.95
2020-01-06 20:00:00,30.58,30.58,30.58,30.58,30.58
2020-01-06 21:00:00,30.28,30.28,30.28,30.28,30.28
2020-01-06 22:00:00,29.46,29.46,29.46,29.46,29.46
2020-01-06 23:00:00,29.07,29.07,28.19,28.19,29.07
2020-01-07 00:00:00,28.28,28.28,27.16,27.16,28.28
2020-01-07 01:00:00,28.34,28.34,27.08,27.08,28.34
2020-01-07 02:00:00,28.47,28.47,27.02,27.02,28.47
2020-01-07 03:00:00,28.11,28.11,26.98,26.98,28.11
2020-01-07 04:00:00,28.7,28.7,27.18,27.18,28.7
2020-01-07 05:00:00,29.46,29.46,28.13,28.13,29.46
2020-01-07 06:00:00,29.96,29.96,28.21,28.21,29.96
2020-01-07 07:00:00,30.96,30.96,29.55,29.55,30.96
2020-01-07 08:00:00,31.15,31.15,29.78,29.78,31.15
2020-01-07 09:00:00,30.95,30.95,29.83,29.83,30.95
2020-01-07 10:00:00,30.7,30.7,29.92,29.92,30.7
2020-01-07 11:00:00,30.57,30.57,29.96,29.96,30.57
2020-01-07 12:00:00,30.48,30.48,30.15,30.15,30.48
2020-01-07 13:00:00,30.49,30.49,30.36,30.36,30.49
2020-01-07 14:00:00,30.5,30.5,30.33,30.33,30.5
2020-01-07 15:00:00,30.84,30.84,29.97,29.97,30.84
2020-01-07 16:00:00,30.71,30.71,29.9,29.9,30.71
2020-01-07 17:00:00,30.54,30.54,29.75,29.75,30.54
2020-01-07 18:00:00,30.18,30.18,29.8,29.8,30.18
2020-01-07 19:00:00,29.46,29.46,29.46,29.46,29.46
2020-01-07 20:00:00,28.63,28.63,28.63,28.63,28.63
2020-01-07 21:00:00,27.98,27.98,27.98,27.98,27.98
2020-01-07 22:00:00,27.41,27.41,26.93,26.93,27.41
2020-01-07 23:00:00,27.61,27.61,24.21,24.21,27.61
2020-01-08 00:00:00,24.46,24.46,19.29,19.29,24.46
2020-01-08 01:00:00,24.82,24.82,18.63,18.63,24.82
2020-01-08 02:00:00,22.5,22.5,16.92,16.92,22.5
2020-01-08 03:00:00,20.42,20.42,15.52,15.52,20.42
2020-01-08 04:00:00,20.01,20.01,15.52,15.52,20.01
2020-01-08 05:00:00,23.0,23.0,20.74,20.74,23.0
2020-01-08 06:00:00,26.2,26.2,25.57,25.57,26.2
2020-01-08 07:00:00,26.99,26.99,26.99,26.99,26.99
2020-01-08 08:00:00,27.34,27.34,27.34,27.34,27.34
2020-01-08 09:00:00,27.92,27.92,27.24,27.24,27.92
2020-01-08 10:00:00,28.03,28.03,27.25,27.25,28.03
2020-01-08 11:00:00,28.02,28.02,27.27,27.27,28.02
2020-01-08 12:00:00,28.0,28.0,27.29,27.29,28.0
2020-01-08 13:00:00,27.98,27.98,27.38,27.38,27.98
2020-01-08 14:00:00,28.06,28.06,27.65,27.65,28.06
2020-01-08 15:00:00,28.44,28.44,27.85,27.85,28.44
2020-01-08 16:00:00,28.88,28.88,27.82,27.82,28.88
2020-01-08 17:00:00,29.02,29.02,27.62,27.62,29.02
2020-01-08 18:00:00,28.95,28.95,27.63,27.63,28.95
2020-01-08 19:00:00,28.72,28.72,27.64,27.64,28.72
2020-01-08 20:00:00,28.6,28.6,27.33,27.33,28.6
2020-01-08 21:00:00,28.51,28.51,27.06,27.06,28.51
2020-01-08 22:00:00,28.17,28.17,26.27,26.27,28.17
2020-01-08 23:00:00,27.93,27.93,24.29,24.29,27.93
2020-01-09 00:00:00,25.21,25.21,21.42,21.42,25.21
2020-01-09 01:00:00,25.34,25.34,20.56,20.56,25.34
2020-01-09 02:00:00,25.65,25.65,19.98,19.98,25.65
2020-01-09 03:00:00,25.72,25.72,21.08,21.08,25.72
2020-01-09 04:00:00,25.93,25.93,23.33,23.33,25.93
2020-01-09 05:00:00,26.24,26.24,24.89,24.89,26.24
2020-01-09 06:00:00,26.6,26.6,25.87,25.87,26.6
2020-01-09 07:00:00,27.7,27.7,26.14,26.14,27.7
2020-01-09 08:00:00,28.25,28.25,26.36,26.36,28.25
2020-01-09 09:00:00,28.31,28.31,26.54,26.54,28.31
2020-01-09 10:00:00,28.4,28.4,26.64,26.64,28.4
2020-01-09 11:00:00,28.37,28.37,26.71,26.71,28.37
2020-01-09 12:00:00,28.29,28.29,26.9,26.9,28.29
2020-01-09 13:00:00,28.37,28.37,26.96,26.96,28.37
2020-01-09 14:00:00,28.5,28.5,27.13,27.13,28.5
2020-01-09 15:00:00,28.76,28.76,27.27,27.27,28.76
2020-01-09 16:00:00,28.98,28.98,27.35,27.08,28.98
2020-01-09 17:00:00,28.91,28.91,27.33,26.95,28.91
2020-01-09 18:00:00,28.71,28.71,27.35,26.91,28.71
2020-01-09 19:00:00,28.33,28.33,27.38,26.89,28.33
2020-01-09 20:00:00,27.64,27.64,27.37,26.83,27.64
2020-01-09 21:00:00,27.55,27.55,27.55,26.71,27.55
2020-01-09 22:00:00,26.9,26.9,26.9,26.57,26.9
2020-01-09 23:00:00,26.41,26.41,26.41,26.39,26.41
2020-01-10 00:00:00,26.07,26.07,26.07,26.07,26.07
2020-01-10 01:00:00,26.01,26.01,25.95,25.95,26.01
2020-01-10 02:00:00,25.81,25.81,25.81,25.81,25.81
2020-01-10 03:00:00,25.89,25.89,25.89,25.89,25.89
2020-01-10 04:00:00,26.2,26.2,26.2,26.2,26.2
2020-01-10 05:00:00,26.95,26.95,26.95,26.95,26.95
2020-01-10 06:00:00,28.25,28.25,26.46,26.46,28.25
2020-01-10 07:00:00,29.49,29.49,26.27,26.27,29.49
2020-01-10 08:00:00,29.87,29.87,26.42,26.42,29.87
2020-01-10 09:00:00,29.79,29.79,26.45,26.45,29.79
2020-01-10 10:00:00,29.68,29.68,26.44,26.44,29.68
2020-01-10 11:00:00,29.47,29.47,26.45,26.45,29.47
2020-01-10 12:00:00,28.64,28.64,26.46,26.46,28.64
2020-01-10 13:00:00,28.45,28.45,26.45,26.45,28.45
2020-01-10 14:00:00,28.23,28.23,26.43,26.43,28.23
2020-01-10 15:00:00,28.85,28.85,26.42,26.42,28.85
2020-01-10 16:00:00,30.09,30.09,26.29,26.29,29.63
2020-01-10 17:00:00,29.89,29.89,26.14,26.14,29.63
2020-01-10 18:00:00,29.49,29.49,26.57,26.57,29.49
2020-01-10 19:00:00,29.1,29.1,26.5,26.5,29.1
2020-01-10 20:00:00,27.6,27.6,26.46,26.46,27.6
2020-01-10 21:00:00,27.05,27.05,26.65,26.65,27.05
2020-01-10 22:00:00,26.42,26.42,26.42,26.42,26.42
2020-01-10 23:00:00,26.07,26.07,25.88,25.88,26.07
2020-01-11 00:00:00,26.53,26.53,26.53,26.53,26.53
2020-01-11 01:00:00,26.3,26.3,26.02,26.02,26.3
2020-01-11 02:00:00,26.15,26.15,25.82,25.82,26.15
2020-01-11 03:00:00,25.75,25.75,25.61,25.61,25.75
2020-01-11 04:00:00,25.41,25.41,25.41,25.41,25.41
2020-01-11 05:00:00,25.32,25.32,25.32,25.32,25.32
2020-01-11 06:00:00,25.46,25.46,25.25,25.25,25.46
2020-01-11 07:00:00,25.41,25.41,25.41,25.41,25.41
2020-01-11 08:00:00,25.67,25.67,25.67,25.67,25.67
2020-01-11 09:00:00,25.93,25.93,25.86,25.86,25.93
2020-01-11 10:00:00,25.85,25.85,25.85,25.85,25.85
2020-01-11 11:00:00,25.54,25.54,25.54,25.54,25.54
2020-01-11 12:00:00,25.19,25.19,25.19,25.19,25.19
2020-01-11 13:00:00,25.01,25.01,25.01,25.01,25.01
2020-01-11 14:00:00,24.87,24.87,24.87,24.87,24.87
2020-01-11 15:00:00,25.17,25.17,25.17,25.17,25.17
2020-01-11 16:00:00,25.55,25.55,25.55,25.55,25.55
2020-01-11 17:00:00,25.65,25.65,25.65,25.65,25.65
2020-01-11 18:00:00,25.42,25.42,25.42,25.42,25.42
2020-01-11 19:00:00,24.78,24.78,24.78,24.78,24.78
2020-01-11 20:00:00,24.11,24.11,24.11,24.11,24.11
2020-01-11 21:00:00,23.8,23.8,23.16,23.16,23.8
2020-01-11 22:00:00,23.47,23.47,21.33,21.33,23.47
2020-01-11 23:00:00,23.38,23.38,19.31,19.31,23.38
2020-01-12 00:00:00,23.42,23.42,20.11,20.11,23.42
2020-01-12 01:00:00,23.03,23.03,19.37,19.37,23.03
2020-01-12 02:00:00,23.37,23.37,18.36,18.36,23.37
2020-01-12 03:00:00,22.99,22.99,18.34,18.34,22.99
2020-01-12 04:00:00,22.56,22.56,18.17,18.17,22.56
2020-01-12 05:00:00,22.82,22.82,18.66,18.66,22.82
2020-01-12 06:00:00,23.72,23.72,17.99,17.99,23.72
2020-01-12 07:00:00,23.98,23.98,18.22,18.22,23.98
2020-01-12 08:00:00,24.27,24.27,22.1,22.1,24.27
2020-01-12 09:00:00,24.75,24.75,23.93,23.93,24.75
2020-01-12 10:00:00,24.97,24.97,24.23,24.23,24.97
2020-01-12 11:00:00,25.02,25.02,24.84,24.84,25.02
2020-01-12 12:00:00,25.03,25.03,24.45,24.45,25.03
2020-01-12 13:00:00,24.96,24.96,24.41,24.41,24.96
2020-01-12 14:00:00,24.97,24.97,24.94,24.94,24.97
2020-01-12 15:00:00,25.27,25.27,25.27,25.27,25.27
2020-01-12 16:00:00,25.69,25.69,25.69,25.69,25.69
2020-01-12 17:00:00,26.5,26.5,26.5,26.5,26.5
2020-01-12 18:00:00,26.67,26.67,26.67,26.67,26.67
2020-01-12 19:00:00,26.16,26.16,26.16,26.16,26.16
2020-01-12 20:00:00,25.62,25.62,25.62,25.62,25.62
2020-01-12 21:00:00,25.53,25.53,25.53,25.53,25.53
2020-01-12 22:00:00,25.48,25.48,25.48,25.48,25.48
2020-01-12 23:00:00,24.94,24.94,24.27,24.27,24.94
2020-01-13 00:00:00,24.92,24.92,22.52,22.52,24.92
2020-01-13 01:00:00,24.54,24.54,23.91,23.91,24.54
2020-01-13 02:00:00,24.66,24.66,23.96,23.96,24.66
2020-01-13 03:00:00,24.85,24.85,24.26,24.26,24.85
2020-01-13 04:00:00,25.33,25.33,25.01,25.01,25.33
2020-01-13 05:00:00,26.16,26.16,25.99,25.99,26.16
2020-01-13 06:00:00,27.8,27.8,25.69,25.69,27.8
2020-01-13 07:00:00,28.4,28.4,25.53,25.53,28.4
2020-01-13 08:00:00,29.29,29.29,25.61,25.61,29.29
2020-01-13 09:00:00,28.89,28.89,25.67,25.67,28.89
2020-01-13 10:00:00,28.59,28.59,25.7,25.7,28.59
2020-01-13 11:00:00,28.35,28.35,25.57,25.57,28.35
2020-01-13 12:00:00,28.21,28.21,25.53,25.53,28.21
2020-01-13 13:00:00,28.07,28.07,25.52,25.52,28.07
2020-01-13 14:00:00,28.07,28.07,25.57,25.57,28.07
2020-01-13 15:00:00,28.24,28.24,25.57,25.57,28.24
2020-01-13 16:00:00,28.41,28.41,25.59,25.59,28.41
2020-01-13 17:00:00,28.31,28.31,25.7,25.7,28.31
2020-01-13 18:00:00,27.98,27.98,25.73,25.73,27.98
2020-01-13 19:00:00,27.39,27.39,25.75,25.75,27.39
2020-01-13 20:00:00,26.48,26.48,25.75,25.75,26.48
2020-01-13 21:00:00,26.04,26.04,25.98,25.98,26.04
2020-01-13 22:00:00,25.34,25.34,25.34,25.34,25.34
2020-01-13 23:00:00,23.4,23.4,23.4,23.4,23.4
2020-01-14 00:00:00,23.15,23.15,22.21,22.21,23.15
2020-01-14 01:00:00,21.32,21.32,18.56,18.56,21.32
2020-01-14 02:00:00,20.45,20.45,18.4,18.4,20.45
2020-01-14 03:00:00,20.63,20.63,18.35,18.35,20.63
2020-01-14 04:00:00,21.48,21.48,18.5,18.5,21.48
2020-01-14 05:00:00,22.08,22.08,20.31,20.31,22.08
2020-01-14 06:00:00,24.63,24.63,24.63,24.63,24.63
2020-01-14 07:00:00,25.55,25.55,25.55,25.55,25.55
2020-01-14 08:00:00,25.84,25.84,25.84,25.84,25.84
2020-01-14 09:00:00,25.79,25.79,25.79,25.79,25.79
2020-01-14 10:00:00,25.74,25.74,25.71,25.71,25.74
2020-01-14 11:00:00,25.63,25.63,25.6,25.6,25.63
2020-01-14 12:00:00,25.51,25.51,25.51,25.51,25.51
2020-01-14 13:00:00,25.6,25.6,25.6,25.6,25.6
2020-01-14 14:00:00,25.76,25.76,25.76,25.76,25.76
2020-01-14 15:00:00,26.2,26.2,25.8,25.8,26.2
2020-01-14 16:00:00,26.55,26.55,25.93,25.93,26.55
2020-01-14 17:00:00,26.88,26.88,25.97,25.97,26.88
2020-01-14 18:00:00,26.45,26.45,26.05,26.05,26.45
2020-01-14 19:00:00,25.9,25.9,25.9,25.9,25.9
2020-01-14 20:00:00,25.12,25.12,25.12,25.12,25.12
2020-01-14 21:00:00,24.33,24.33,23.82,23.82,24.33
2020-01-14 22:00:00,23.94,23.94,22.3,22.3,23.94
2020-01-14 23:00:00,23.53,23.53,19.12,19.12,23.53
2020-01-15 00:00:00,23.6,23.6,19.23,19.23,23.6
2020-01-15 01:00:00,23.11,23.11,18.83,18.83,23.11
2020-01-15 02:00:00,22.37,22.37,18.62,18.62,22.37
2020-01-15 03:00:00,21.89,21.89,18.59,18.59,21.89
2020-01-15 04:00:00,22.23,22.23,18.77,18.77,22.23
2020-01-15 05:00:00,22.75,22.75,19.35,19.35,22.75
2020-01-15 06:00:00,24.38,24.38,24.38,24.38,24.38
2020-01-15 07:00:00,25.1,25.1,25.1,25.1,25.1
2020-01-15 08:00:00,25.48,25.48,25.48,25.48,25.48
2020-01-15 09:00:00,25.51,25.51,25.51,25.51,25.51
2020-01-15 10:00:00,25.34,25.34,25.34,25.34,25.34
2020-01-15 11:00:00,24.98,24.98,24.98,24.98,24.98
2020-01-15 12:00:00,25.05,25.05,25.05,25.05,25.05
2020-01-15 13:00:00,25.12,25.12,25.12,25.12,25.12
2020-01-15 14:00:00,25.24,25.24,25.24,25.24,25.24
2020-01-15 15:00:00,25.94,25.94,25.69,25.69,25.94
2020-01-15 16:00:00,26.63,26.63,25.72,25.72,26.63
2020-01-15 17:00:00,26.89,26.89,25.65,25.65,26.89
2020-01-15 18:00:00,26.42,26.42,25.66,25.66,26.42
2020-01-15 19:00:00,25.7,25.7,25.7,25.7,25.7
2020-01-15 20:00:00,25.13,25.13,25.13,25.13,25.13
2020-01-15 21:00:00,24.85,24.85,24.85,24.85,24.85
2020-01-15 22:00:00,23.97,23.97,23.97,23.97,23.97
2020-01-15 23:00:00,23.43,23.43,22.55,22.55,23.43
2020-01-16 00:00:00,22.99,22.99,21.58,21.58,22.99
2020-01-16 01:00:00,22.8,22.8,21.32,21.32,22.8
2020-01-16 02:00:00,22.59,22.59,21.65,21.65,22.59
2020-01-16 03:00:00,22.57,22.57,22.18,22.18,22.57
2020-01-16 04:00:00,22.99,22.99,22.99,22.99,22.99
2020-01-16 05:00:00,23.72,23.72,23.72,23.72,23.72
2020-01-16 06:00:00,24.47,24.47,24.47,24.47,24.47
2020-01-16 07:00:00,25.0,25.0,25.0,25.0,25.0
2020-01-16 08:00:00,25.38,25.38,25.38,25.38,25.38
2020-01-16 09:00:00,25.33,25.33,25.33,25.33,25.33
2020-01-16 10:00:00,25.27,25.27,25.27,25.27,25.27
2020-01-16 11:00:00,25.18,25.18,25.18,25.18,25.18
2020-01-16 12:00:00,25.07,25.07,25.07,25.07,25.07
2020-01-16 13:00:00,25.09,25.09,25.09,25.09,25.09
2020-01-16 14:00:00,25.18,25.18,25.18,25.18,25.18
2020-01-16 15:00:00,25.36,25.36,25.36,25.36,25.36
2020-01-16 16:00:00,25.86,25.86,25.46,25.46,25.86
2020-01-16 17:00:00,25.97,25.97,25.27,25.27,25.97
2020-01-16 18:00:00,25.59,25.59,25.07,25.07,25.59
2020-01-16 19:00:00,25.14,25.14,24.98,24.98,25.14
2020-01-16 20:00:00,24.74,24.74,24.74,24.74,24.74
2020-01-16 21:00:00,24.51,24.51,24.51,24.51,24.51
2020-01-16 22:00:00,24.04,24.04,24.04,24.04,24.04
2020-01-16 23:00:00,23.13,23.13,23.13,23.13,23.13
2020-01-17 00:00:00,22.92,22.92,22.92,22.92,22.92
2020-01-17 01:00:00,22.61,22.61,22.61,22.61,22.61
2020-01-17 02:00:00,22.19,22.19,22.19,22.19,22.19
2020-01-17 03:00:00,22.39,22.39,22.39,22.39,22.39
2020-01-17 04:00:00,23.26,23.26,23.26,23.26,23.26
2020-01-17 05:00:00,23.61,23.61,23.61,23.61,23.61
2020-01-17 06:00:00,24.25,24.25,24.25,24.25,24.25
2020-01-17 07:00:00,24.76,24.76,24.73,24.73,24.76
2020-01-17 08:00:00,25.04,25.04,24.86,24.86,25.04
2020-01-17 09:00:00,25.04,25.04,24.98,24.98,25.04
2020-01-17 10:00:00,25.09,25.09,25.09,25.09,25.09
2020-01-17 11:00:00,25.1,25.1,25.1,25.1,25.1
2020-01-17 12:00:00,25.09,25.09,25.09,25.09,25.09
2020-01-17 13:00:00,25.1,25.1,25.1,25.1,25.1
2020-01-17 14:00:00,25.11,25.11,25.11,25.11,25.11
2020-01-17 15:00:00,25.23,25.23,25.23,25.23,25.23
2020-01-17 16:00:00,25.62,25.62,25.62,25.62,25.62
2020-01-17 17:00:00,25.67,25.67,25.67,25.67,25.67
2020-01-17 18:00:00,25.5,25.5,25.5,25.5,25.5
2020-01-17 19:00:00,25.17,25.17,25.17,25.17,25.17
2020-01-17 20:00:00,24.8,24.8,24.8,24.8,24.8
2020-01-17 21:00:00,24.7,24.7,24.7,24.7,24.7
2020-01-17 22:00:00,24.48,24.48,24.48,24.48,24.48
2020-01-17 23:00:00,24.06,24.06,24.06,24.06,24.06
2020-01-18 00:00:00,22.76,22.76,22.15,22.15,22.76
2020-01-18 01:00:00,23.02,23.02,23.02,23.02,23.02
2020-01-18 02:00:00,22.24,22.24,22.24,22.24,22.24
2020-01-18 03:00:00,22.61,22.61,22.61,22.61,22.61
2020-01-18 04:00:00,22.57,22.57,22.57,22.57,22.57
2020-01-18 05:00:00,22.51,22.51,22.51,22.51,22.51
2020-01-18 06:00:00,22.31,22.31,22.31,22.31,22.31
2020-01-18 07:00:00,22.74,22.74,22.74,22.74,22.74
2020-01-18 08:00:00,23.18,23.18,23.18,23.18,23.18
2020-01-18 09:00:00,23.58,23.58,23.58,23.58,23.58
2020-01-18 10:00:00,23.85,23.85,23.85,23.85,23.85
2020-01-18 11:00:00,23.76,23.76,23.76,23.76,23.76
2020-01-18 12:00:00,23.62,23.62,23.62,23.62,23.62
2020-01-18 13:00:00,23.47,23.47,23.47,23.47,23.47
