Timestamp,NO1,NO2,NO3,NO4,NO5
2017-01-04 19:00:00,34.5,31.15,34.5,34.5,31.15
2017-01-04 20:00:00,33.89,31.03,33.89,33.89,31.05
2017-01-04 21:00:00,32.69,30.96,33.02,33.02,30.96
2017-01-04 22:00:00,32.05,30.87,32.33,32.33,30.87
2017-01-04 23:00:00,30.44,30.44,30.44,30.44,30.44
2017-01-05 00:00:00,30.51,30.51,30.51,30.51,30.51
2017-01-05 01:00:00,30.23,30.23,30.23,30.23,30.23
2017-01-05 02:00:00,30.0,30.0,30.0,30.0,30.0
2017-01-05 03:00:00,30.06,30.06,30.06,30.06,30.06
2017-01-05 04:00:00,30.61,30.61,30.61,30.61,30.61
2017-01-05 05:00:00,31.91,31.13,31.33,31.33,31.13
2017-01-05 06:00:00,32.91,31.65,33.89,33.66,31.65
2017-01-05 07:00:00,42.07,33.08,34.89,34.89,33.08
2017-01-05 08:00:00,43.38,38.98,34.94,34.94,34.94
2017-01-05 09:00:00,42.04,38.86,34.93,34.93,34.49
2017-01-05 10:00:00,43.04,33.9,36.84,36.84,33.9
2017-01-05 11:00:00,44.54,33.4,34.94,34.94,33.4
2017-01-05 12:00:00,44.56,32.98,34.1,34.1,32.98
2017-01-05 13:00:00,44.66,32.92,34.38,34.38,32.92
2017-01-05 14:00:00,44.99,32.9,34.48,34.48,32.9
2017-01-05 15:00:00,56.1,32.94,34.47,34.47,32.94
2017-01-05 16:00:00,69.7,35.09,33.59,33.59,32.94
2017-01-05 17:00:00,73.92,33.98,32.87,32.87,32.87
2017-01-05 18:00:00,71.99,33.46,32.66,32.34,32.66
2017-01-05 19:00:00,50.08,32.4,32.4,31.69,32.4
2017-01-05 20:00:00,44.89,32.23,32.23,31.18,32.23
2017-01-05 21:00:00,42.05,31.92,31.92,31.13,31.92
2017-01-05 22:00:00,35.93,31.62,31.62,30.02,31.62
2017-01-05 23:00:00,33.08,31.42,31.42,29.65,31.42
2017-01-06 00:00:00,31.32,31.32,31.32,26.65,31.32
2017-01-06 01:00:00,31.14,31.14,31.14,26.55,31.14
2017-01-06 02:00:00,31.1,31.1,31.1,26.48,31.1
2017-01-06 03:00:00,31.08,31.08,31.08,26.43,31.08
2017-01-06 04:00:00,31.1,31.1,31.1,26.42,31.1
2017-01-06 05:00:00,31.33,31.33,31.33,26.51,31.33
2017-01-06 06:00:00,31.73,31.73,31.73,27.33,31.73
2017-01-06 07:00:00,33.97,32.47,32.27,27.69,32.27
2017-01-06 08:00:00,34.0,32.77,32.47,27.93,32.47
2017-01-06 09:00:00,34.05,32.5,32.5,27.99,32.5
2017-01-06 10:00:00,34.55,31.98,31.98,27.98,31.98
2017-01-06 11:00:00,34.58,31.45,31.45,27.96,31.45
2017-01-06 12:00:00,34.16,31.27,31.27,27.83,31.27
2017-01-06 13:00:00,33.68,30.86,31.18,27.77,31.18
2017-01-06 14:00:00,33.88,30.8,31.15,27.74,31.15
2017-01-06 15:00:00,34.01,30.57,31.15,27.69,31.15
2017-01-06 16:00:00,31.72,30.59,31.09,27.58,31.09
2017-01-06 17:00:00,33.21,30.9,31.02,27.48,31.02
2017-01-06 18:00:00,30.97,30.71,30.97,27.41,30.97
2017-01-06 19:00:00,30.7,30.37,30.7,27.35,30.7
2017-01-06 20:00:00,30.61,30.28,30.61,27.31,30.61
2017-01-06 21:00:00,30.08,30.08,30.08,27.2,30.08
2017-01-06 22:00:00,29.81,29.81,29.81,26.51,29.81
2017-01-06 23:00:00,29.01,29.01,29.01,26.45,29.01
2017-01-07 00:00:00,29.35,29.35,29.35,26.23,29.35
2017-01-07 01:00:00,28.88,28.88,28.88,26.14,28.88
2017-01-07 02:00:00,28.28,28.28,28.28,26.06,28.28
2017-01-07 03:00:00,27.84,27.84,27.84,26.0,27.84
2017-01-07 04:00:00,28.04,28.04,28.04,26.0,28.04
2017-01-07 05:00:00,28.64,28.64,28.64,26.01,28.64
2017-01-07 06:00:00,29.1,29.1,29.1,26.06,29.1
2017-01-07 07:00:00,29.49,29.49,29.49,26.15,29.49
2017-01-07 08:00:00,29.97,29.97,29.97,26.25,29.97
2017-01-07 09:00:00,30.72,30.51,30.51,26.29,30.51
2017-01-07 10:00:00,31.47,30.69,30.69,26.38,30.69
2017-01-07 11:00:00,31.9,30.74,30.74,26.41,30.74
2017-01-07 12:00:00,31.52,30.72,30.72,26.44,30.72
2017-01-07 13:00:00,31.32,30.7,30.7,26.46,30.7
2017-01-07 14:00:00,31.85,30.77,30.77,26.44,30.77
2017-01-07 15:00:00,32.83,30.92,30.92,26.48,30.92
2017-01-07 16:00:00,34.62,31.15,31.15,26.41,31.15
2017-01-07 17:00:00,35.18,31.43,31.43,26.39,31.43
2017-01-07 18:00:00,34.28,31.44,31.44,26.36,31.44
2017-01-07 19:00:00,33.35,31.18,31.18,26.34,31.18
2017-01-07 20:00:00,32.67,31.05,31.05,26.29,31.05
2017-01-07 21:00:00,32.55,30.96,30.96,26.26,30.96
2017-01-07 22:00:00,31.84,30.83,30.83,26.23,30.83
2017-01-07 23:00:00,30.6,30.6,30.6,26.2,30.6
2017-01-08 00:00:00,30.75,30.75,30.75,26.1,30.75
2017-01-08 01:00:00,30.64,30.64,30.64,26.06,30.64
2017-01-08 02:00:00,30.53,30.53,30.53,26.01,30.53
2017-01-08 03:00:00,30.54,30.54,30.54,26.0,30.54
2017-01-08 04:00:00,30.63,30.63,30.63,25.93,30.63
2017-01-08 05:00:00,30.7,30.7,30.7,25.95,30.7
2017-01-08 06:00:00,30.77,30.77,30.69,26.0,30.77
2017-01-08 07:00:00,30.58,30.58,30.58,26.01,30.58
2017-01-08 08:00:00,30.75,30.75,30.75,26.07,30.75
2017-01-08 09:00:00,31.09,30.95,30.95,26.08,30.95
2017-01-08 10:00:00,31.93,30.99,30.99,26.09,30.99
2017-01-08 11:00:00,30.99,30.99,30.99,26.13,30.99
2017-01-08 12:00:00,30.96,30.96,30.96,26.15,30.96
2017-01-08 13:00:00,30.87,30.87,30.87,26.18,30.87
2017-01-08 14:00:00,30.85,30.85,30.85,26.18,30.85
2017-01-08 15:00:00,30.96,30.96,30.96,26.19,30.96
2017-01-08 16:00:00,31.6,31.12,31.12,26.17,31.12
2017-01-08 17:00:00,31.84,31.13,31.13,26.15,31.13
2017-01-08 18:00:00,31.46,31.1,31.1,26.14,31.1
2017-01-08 19:00:00,31.15,31.0,31.0,26.15,31.0
2017-01-08 20:00:00,30.83,30.83,30.83,26.15,30.83
2017-01-08 21:00:00,30.95,30.95,30.95,26.16,30.95
2017-01-08 22:00:00,30.55,30.55,30.55,26.14,30.55
2017-01-08 23:00:00,29.89,29.89,29.89,26.16,29.89
2017-01-09 00:00:00,29.56,29.56,29.56,26.12,29.56
2017-01-09 01:00:00,29.11,29.11,29.11,26.07,29.11
2017-01-09 02:00:00,28.99,28.99,28.99,26.05,28.99
2017-01-09 03:00:00,29.16,29.16,29.16,26.06,29.16
2017-01-09 04:00:00,29.71,29.71,29.71,26.07,29.71
2017-01-09 05:00:00,30.41,30.41,30.41,26.12,30.41
2017-01-09 06:00:00,30.77,30.77,30.77,26.92,30.77
2017-01-09 07:00:00,31.92,31.59,31.59,26.92,31.59
2017-01-09 08:00:00,33.06,32.03,32.03,27.02,32.03
2017-01-09 09:00:00,33.05,31.83,31.83,27.06,31.83
2017-01-09 10:00:00,31.97,31.58,31.58,27.13,31.58
2017-01-09 11:00:00,31.35,31.35,31.35,27.17,31.35
2017-01-09 12:00:00,31.1,31.1,31.1,27.34,31.1
2017-01-09 13:00:00,30.99,30.99,30.99,27.22,30.99
2017-01-09 14:00:00,30.95,30.95,30.95,27.26,30.95
2017-01-09 15:00:00,30.99,30.99,30.99,27.28,30.99
2017-01-09 16:00:00,31.02,31.02,31.02,27.21,31.02
2017-01-09 17:00:00,30.97,30.97,30.97,27.16,30.97
2017-01-09 18:00:00,30.9,30.9,30.9,27.12,30.9
2017-01-09 19:00:00,30.79,30.79,30.79,27.06,30.79
2017-01-09 20:00:00,30.5,30.5,30.5,27.01,30.5
2017-01-09 21:00:00,30.07,30.07,30.07,26.96,30.07
2017-01-09 22:00:00,29.57,29.57,29.57,26.3,29.57
2017-01-09 23:00:00,28.83,28.83,28.83,26.22,28.83
2017-01-10 00:00:00,27.71,27.71,26.16,26.16,27.71
2017-01-10 01:00:00,27.58,27.58,25.57,25.57,27.58
2017-01-10 02:00:00,27.44,27.44,25.49,25.49,27.44
2017-01-10 03:00:00,27.37,27.37,25.57,25.57,27.37
2017-01-10 04:00:00,27.77,27.77,27.77,26.15,27.77
2017-01-10 05:00:00,28.93,28.93,28.93,26.2,28.93
2017-01-10 06:00:00,29.79,29.79,29.79,26.88,29.79
2017-01-10 07:00:00,31.0,31.0,31.0,26.96,31.0
2017-01-10 08:00:00,31.31,31.31,31.31,27.48,31.31
2017-01-10 09:00:00,31.22,31.22,31.22,27.67,31.22
2017-01-10 10:00:00,31.14,31.14,31.14,27.68,31.14
2017-01-10 11:00:00,31.06,31.06,31.06,27.83,31.06
2017-01-10 12:00:00,30.99,30.99,30.99,27.26,30.99
2017-01-10 13:00:00,31.0,31.0,31.0,27.27,31.0
2017-01-10 14:00:00,31.01,31.01,31.01,27.26,31.01
2017-01-10 15:00:00,31.03,31.03,31.03,27.28,31.03
2017-01-10 16:00:00,31.19,31.19,31.19,27.19,31.19
2017-01-10 17:00:00,31.19,31.19,31.19,27.11,31.19
2017-01-10 18:00:00,31.02,31.02,31.02,27.04,31.02
2017-01-10 19:00:00,30.54,30.54,30.54,27.0,30.54
2017-01-10 20:00:00,29.81,29.81,29.81,26.97,29.81
2017-01-10 21:00:00,29.55,29.55,29.55,26.96,29.55
2017-01-10 22:00:00,29.15,29.15,29.15,26.3,29.15
2017-01-10 23:00:00,28.08,28.08,28.08,26.22,28.08
2017-01-11 00:00:00,26.87,26.87,24.38,24.38,26.87
2017-01-11 01:00:00,26.49,26.49,22.78,22.78,26.49
2017-01-11 02:00:00,26.32,26.32,22.3,22.3,26.32
2017-01-11 03:00:00,26.28,26.28,22.36,22.36,26.28
2017-01-11 04:00:00,26.1,26.1,23.6,23.6,26.1
2017-01-11 05:00:00,25.88,25.88,25.88,25.88,25.88
2017-01-11 06:00:00,27.82,27.82,27.82,27.63,27.82
2017-01-11 07:00:00,28.96,28.96,28.96,27.22,28.96
2017-01-11 08:00:00,29.14,29.14,29.14,28.08,29.14
2017-01-11 09:00:00,29.12,29.12,29.12,29.12,29.12
2017-01-11 10:00:00,29.15,29.15,29.15,29.15,29.15
2017-01-11 11:00:00,29.16,29.16,29.16,29.16,29.16
2017-01-11 12:00:00,29.17,29.17,29.17,29.17,29.17
2017-01-11 13:00:00,29.13,29.13,29.13,28.23,29.13
2017-01-11 14:00:00,29.15,29.15,29.15,28.0,29.15
2017-01-11 15:00:00,29.18,29.18,29.18,28.0,29.18
2017-01-11 16:00:00,29.4,29.4,29.4,27.56,29.4
2017-01-11 17:00:00,29.57,29.57,29.57,27.13,29.57
2017-01-11 18:00:00,29.38,29.38,29.38,27.25,29.38
2017-01-11 19:00:00,29.13,29.13,29.13,27.18,29.13
2017-01-11 20:00:00,28.6,28.6,28.6,26.92,28.6
2017-01-11 21:00:00,27.91,27.91,27.91,26.78,27.91
2017-01-11 22:00:00,27.13,27.13,26.27,26.27,27.13
2017-01-11 23:00:00,26.49,26.49,24.29,24.29,26.49
2017-01-12 00:00:00,27.3,27.3,22.99,22.99,27.3
2017-01-12 01:00:00,26.95,26.95,22.79,22.79,26.95
2017-01-12 02:00:00,27.04,27.04,22.74,22.74,27.04
2017-01-12 03:00:00,27.13,27.13,22.77,22.77,27.13
2017-01-12 04:00:00,26.73,26.73,23.49,23.49,26.73
2017-01-12 05:00:00,26.59,26.59,24.98,24.98,26.59
2017-01-12 06:00:00,28.29,28.29,28.29,26.1,28.29
2017-01-12 07:00:00,29.41,29.41,29.41,25.5,29.41
2017-01-12 08:00:00,29.78,29.78,29.78,26.31,29.78
2017-01-12 09:00:00,29.5,29.5,29.5,26.42,29.5
2017-01-12 10:00:00,29.54,29.54,29.54,26.34,29.54
2017-01-12 11:00:00,29.5,29.5,29.5,26.29,29.5
2017-01-12 12:00:00,29.47,29.47,29.47,26.24,29.47
2017-01-12 13:00:00,29.5,29.5,29.5,26.27,29.5
2017-01-12 14:00:00,29.55,29.55,29.55,26.17,29.55
2017-01-12 15:00:00,29.64,29.64,29.64,26.12,29.64
2017-01-12 16:00:00,30.23,30.23,30.23,25.89,30.23
2017-01-12 17:00:00,30.52,30.52,30.52,25.52,30.52
2017-01-12 18:00:00,30.28,30.28,30.28,26.46,30.28
2017-01-12 19:00:00,29.88,29.88,29.88,26.28,29.88
2017-01-12 20:00:00,29.5,29.5,29.5,26.07,29.5
2017-01-12 21:00:00,29.43,29.43,29.43,25.79,29.43
2017-01-12 22:00:00,29.21,29.21,29.21,25.32,29.21
2017-01-12 23:00:00,28.83,28.83,28.83,25.07,28.83
2017-01-13 00:00:00,29.15,29.15,29.15,25.33,29.15
2017-01-13 01:00:00,29.01,29.01,29.01,25.26,29.01
2017-01-13 02:00:00,29.09,29.09,29.09,25.2,29.09
2017-01-13 03:00:00,29.09,29.09,29.09,25.2,29.09
2017-01-13 04:00:00,29.25,29.25,29.25,25.24,29.25
2017-01-13 05:00:00,30.64,30.64,30.32,25.35,30.32
2017-01-13 06:00:00,31.42,31.42,30.68,26.27,30.68
2017-01-13 07:00:00,39.48,32.56,30.88,26.19,30.88
2017-01-13 08:00:00,41.28,33.34,31.12,26.56,31.12
2017-01-13 09:00:00,41.18,33.59,31.19,26.59,31.19
2017-01-13 10:00:00,41.18,33.53,31.21,26.57,31.21
2017-01-13 11:00:00,38.31,33.07,31.18,26.58,31.18
2017-01-13 12:00:00,37.64,32.82,31.5,26.49,31.5
2017-01-13 13:00:00,37.22,32.62,31.49,26.47,31.49
2017-01-13 14:00:00,36.26,32.24,31.43,26.5,31.43
2017-01-13 15:00:00,37.25,31.97,31.22,26.48,31.22
2017-01-13 16:00:00,41.2,32.13,30.98,26.37,30.98
2017-01-13 17:00:00,43.0,32.08,30.93,26.06,30.93
2017-01-13 18:00:00,38.08,31.92,30.88,25.98,30.88
2017-01-13 19:00:00,34.79,31.71,30.84,25.98,30.84
2017-01-13 20:00:00,31.38,31.38,30.79,25.93,30.79
2017-01-13 21:00:00,31.12,31.12,30.62,25.87,30.62
2017-01-13 22:00:00,30.78,30.78,30.5,25.39,30.5
2017-01-13 23:00:00,29.92,29.92,29.92,25.27,29.92
2017-01-14 00:00:00,29.82,29.82,29.82,25.31,29.82
2017-01-14 01:00:00,28.98,28.98,28.98,25.24,28.98
2017-01-14 02:00:00,28.64,28.64,28.64,25.17,28.64
2017-01-14 03:00:00,28.5,28.5,28.5,25.14,28.5
2017-01-14 04:00:00,28.61,28.61,28.61,25.17,28.61
2017-01-14 05:00:00,28.74,28.74,28.74,25.26,28.74
2017-01-14 06:00:00,29.49,29.49,29.49,25.36,29.49
2017-01-14 07:00:00,29.77,29.77,29.77,25.21,29.77
2017-01-14 08:00:00,30.57,30.57,30.57,25.32,30.57
2017-01-14 09:00:00,31.01,31.01,30.84,25.43,30.84
2017-01-14 10:00:00,31.6,31.19,30.9,25.5,30.9
2017-01-14 11:00:00,31.59,31.2,30.95,25.81,30.95
2017-01-14 12:00:00,31.14,31.14,30.9,25.84,30.9
2017-01-14 13:00:00,30.96,30.96,30.95,25.86,30.95
2017-01-14 14:00:00,30.97,30.97,30.94,26.03,30.94
2017-01-14 15:00:00,31.13,31.13,30.95,26.24,30.95
2017-01-14 16:00:00,33.51,31.23,31.04,26.33,31.04
2017-01-14 17:00:00,35.35,31.4,31.13,26.02,31.13
2017-01-14 18:00:00,34.47,31.34,31.12,25.88,31.12
2017-01-14 19:00:00,31.98,31.25,31.07,25.81,31.07
2017-01-14 20:00:00,31.57,31.11,30.96,25.45,30.96
2017-01-14 21:00:00,30.66,30.66,30.66,25.38,30.66
2017-01-14 22:00:00,30.25,30.25,30.25,25.26,30.25
2017-01-14 23:00:00,29.55,29.55,29.55,25.18,29.55
2017-01-15 00:00:00,29.02,29.02,29.02,25.44,29.02
2017-01-15 01:00:00,28.54,28.54,28.54,25.09,28.54
2017-01-15 02:00:00,28.59,28.59,27.33,25.04,28.59
2017-01-15 03:00:00,28.51,28.51,27.09,25.02,28.51
2017-01-15 04:00:00,28.64,28.64,27.33,25.07,28.64
2017-01-15 05:00:00,28.74,28.74,28.7,25.13,28.74
2017-01-15 06:00:00,29.09,29.09,29.09,25.18,29.09
2017-01-15 07:00:00,29.33,29.33,29.33,25.15,29.33
2017-01-15 08:00:00,30.55,30.55,30.36,25.25,30.36
2017-01-15 09:00:00,31.51,31.51,30.46,25.31,30.46
2017-01-15 10:00:00,32.06,32.06,30.74,24.86,30.74
2017-01-15 11:00:00,32.15,32.15,30.77,24.89,30.77
2017-01-15 12:00:00,31.95,31.95,30.77,24.94,30.77
2017-01-15 13:00:00,31.7,31.7,30.61,25.76,30.61
2017-01-15 14:00:00,31.5,31.5,30.65,25.86,30.65
2017-01-15 15:00:00,31.7,31.7,30.71,25.96,30.71
2017-01-15 16:00:00,32.66,32.66,30.8,25.86,30.8
2017-01-15 17:00:00,32.71,32.71,30.83,25.81,30.83
2017-01-15 18:00:00,32.86,32.86,30.83,25.79,30.83
2017-01-15 19:00:00,32.75,32.75,30.82,25.55,30.82
2017-01-15 20:00:00,32.18,32.18,30.79,25.51,30.79
2017-01-15 21:00:00,31.94,31.94,30.7,25.49,30.7
2017-01-15 22:00:00,31.72,31.72,30.57,25.45,30.57
2017-01-15 23:00:00,31.11,31.11,30.41,25.38,30.41
2017-01-16 00:00:00,31.01,31.01,31.01,25.84,31.01
2017-01-16 01:00:00,30.93,30.93,30.93,25.8,30.93
2017-01-16 02:00:00,30.9,30.9,30.9,25.7,30.9
2017-01-16 03:00:00,30.93,30.93,30.92,25.71,30.92
2017-01-16 04:00:00,31.34,31.34,30.97,25.78,30.97
2017-01-16 05:00:00,31.86,31.86,31.05,25.87,31.05
2017-01-16 06:00:00,32.81,32.81,31.63,26.37,30.89
2017-01-16 07:00:00,60.04,47.85,31.86,26.62,31.19
2017-01-16 08:00:00,59.9,53.37,32.26,27.28,31.31
2017-01-16 09:00:00,56.28,56.28,32.12,28.62,31.31
2017-01-16 10:00:00,60.06,45.78,60.06,24.98,31.44
2017-01-16 11:00:00,36.91,35.25,58.14,24.96,31.42
2017-01-16 12:00:00,34.93,34.68,57.04,24.95,31.42
2017-01-16 13:00:00,33.46,33.46,60.61,24.95,31.38
2017-01-16 14:00:00,33.17,33.17,61.03,24.95,31.37
2017-01-16 15:00:00,34.94,33.78,58.71,24.96,31.37
2017-01-16 16:00:00,36.25,34.48,87.38,24.93,31.41
2017-01-16 17:00:00,79.57,35.22,43.74,24.94,31.42
2017-01-16 18:00:00,79.59,34.19,36.48,24.93,31.26
2017-01-16 19:00:00,35.0,33.49,35.93,24.92,31.21
2017-01-16 20:00:00,32.58,32.58,33.53,24.88,31.13
2017-01-16 21:00:00,33.96,32.42,32.25,24.85,31.06
2017-01-16 22:00:00,31.9,31.9,31.78,24.71,30.87
2017-01-16 23:00:00,31.11,31.11,31.11,24.65,30.78
2017-01-17 00:00:00,31.01,31.01,30.51,25.25,30.57
2017-01-17 01:00:00,30.61,30.61,30.21,25.18,30.52
2017-01-17 02:00:00,30.65,30.65,30.05,25.15,30.49
2017-01-17 03:00:00,30.68,30.68,30.02,25.16,30.46
2017-01-17 04:00:00,31.12,31.12,30.03,25.2,30.46
2017-01-17 05:00:00,31.39,31.39,30.06,25.27,30.46
2017-01-17 06:00:00,35.73,31.5,30.69,25.45,30.69
2017-01-17 07:00:00,48.24,33.94,30.93,25.53,30.93
2017-01-17 08:00:00,49.31,34.57,31.09,26.02,31.09
2017-01-17 09:00:00,42.25,33.37,31.05,25.7,31.05
2017-01-17 10:00:00,41.75,33.03,30.99,25.67,30.99
2017-01-17 11:00:00,38.26,32.5,30.99,26.22,30.99
2017-01-17 12:00:00,32.95,32.39,30.97,26.24,30.97
2017-01-17 13:00:00,33.19,32.33,30.95,26.53,30.95
2017-01-17 14:00:00,32.41,32.34,31.07,26.57,30.95
2017-01-17 15:00:00,32.33,32.33,31.43,26.57,30.95
2017-01-17 16:00:00,32.57,32.45,31.51,26.32,30.97
2017-01-17 17:00:00,32.68,32.46,31.05,25.85,30.96
2017-01-17 18:00:00,32.02,32.02,30.93,25.57,30.93
2017-01-17 19:00:00,31.35,31.35,30.88,25.49,30.88
2017-01-17 20:00:00,30.76,30.76,30.76,25.44,30.76
2017-01-17 21:00:00,30.56,30.56,30.56,25.46,30.56
2017-01-17 22:00:00,30.08,30.08,30.08,25.38,30.08
2017-01-17 23:00:00,29.71,29.71,29.71,25.27,29.71
2017-01-18 00:00:00,29.01,29.01,29.01,24.68,29.01
2017-01-18 01:00:00,28.58,28.58,28.58,24.63,28.58
2017-01-18 02:00:00,28.45,28.45,28.11,24.61,28.45
2017-01-18 03:00:00,28.54,28.54,27.53,24.6,28.54
2017-01-18 04:00:00,29.13,29.13,27.36,24.63,29.13
2017-01-18 05:00:00,29.73,29.73,27.51,24.7,29.73
2017-01-18 06:00:00,30.04,30.04,27.53,25.03,30.04
2017-01-18 07:00:00,30.79,30.79,28.86,25.27,30.42
2017-01-18 08:00:00,30.88,30.88,29.72,25.39,30.47
2017-01-18 09:00:00,30.72,30.72,29.86,25.4,30.47
2017-01-18 10:00:00,30.59,30.59,29.92,25.34,30.48
2017-01-18 11:00:00,30.43,30.43,29.84,25.32,30.43
2017-01-18 12:00:00,30.43,30.43,30.43,24.44,30.43
2017-01-18 13:00:00,30.28,30.28,30.28,24.42,30.28
