Timestamp,System Price,Hokkaido,Tohoku,Tokyo,Chubu,Hokuriko,Kansai,Chugoku,Shikoku,Kyushu
2016-01-01 00:00:00,7.7,9.11,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7
2016-01-01 00:30:00,7.51,9.11,7.51,7.51,7.51,7.51,7.51,7.51,7.51,7.51
2016-01-01 01:00:00,7.84,9.12,7.84,7.84,7.84,7.84,7.84,7.84,7.84,7.84
2016-01-01 01:30:00,7.84,9.12,7.84,7.84,7.84,7.84,7.84,7.84,7.84,7.84
2016-01-01 02:00:00,7.51,9.12,7.51,7.51,7.51,7.51,7.51,7.51,7.51,7.51
2016-01-01 02:30:00,7.51,9.12,7.51,7.51,7.51,7.51,7.51,7.51,7.51,7.51
2016-01-01 03:00:00,7.51,9.11,7.51,7.51,7.51,7.51,7.51,7.51,7.51,7.51
2016-01-01 03:30:00,7.51,9.11,7.51,7.51,7.51,7.51,7.51,7.51,7.51,7.51
2016-01-01 04:00:00,7.51,9.11,7.51,7.51,7.51,7.51,7.51,7.51,7.51,7.51
2016-01-01 04:30:00,7.51,9.11,7.51,7.51,7.51,7.51,7.51,7.51,7.51,7.51
2016-01-01 05:00:00,6.67,9.12,6.76,6.76,6.44,6.44,6.44,6.44,6.44,6.44
2016-01-01 05:30:00,6.44,9.12,7.5,7.5,6.43,6.43,6.43,6.43,6.43,6.43
2016-01-01 06:00:00,6.67,9.15,7.84,7.84,6.43,6.43,6.43,6.43,6.43,6.43
2016-01-01 06:30:00,6.67,9.15,7.84,7.84,6.43,6.43,6.43,6.43,6.43,6.43
2016-01-01 07:00:00,6.81,9.07,7.02,7.02,6.43,6.43,6.43,6.43,6.43,6.43
2016-01-01 07:30:00,6.81,9.07,6.81,6.81,6.44,6.44,6.44,6.44,6.44,6.44
2016-01-01 08:00:00,7.38,8.88,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38
2016-01-01 08:30:00,7.38,8.88,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38
2016-01-01 09:00:00,7.38,8.83,8.49,8.49,6.44,6.44,6.44,6.44,6.44,6.44
2016-01-01 09:30:00,7.38,8.83,7.5,7.5,6.43,6.43,6.43,6.43,6.43,6.43
2016-01-01 10:00:00,6.55,8.86,6.81,6.81,5.76,5.76,5.76,5.76,5.76,5.76
2016-01-01 10:30:00,6.06,8.86,6.81,6.81,5.43,5.43,5.43,5.43,5.43,5.43
2016-01-01 11:00:00,5.77,8.86,6.81,6.81,5.43,5.43,5.43,5.43,5.43,5.43
2016-01-01 11:30:00,5.77,8.86,6.81,6.81,5.43,5.43,5.43,5.43,5.43,5.43
2016-01-01 12:00:00,5.77,8.79,6.81,6.81,5.22,5.22,5.22,5.22,5.22,5.22
2016-01-01 12:30:00,5.76,8.79,6.81,6.81,5.22,5.22,5.22,5.22,5.22,5.22
2016-01-01 13:00:00,6.06,8.72,6.81,6.81,5.43,5.43,5.43,5.43,5.43,5.43
2016-01-01 13:30:00,5.77,8.72,6.81,6.81,5.43,5.43,5.43,5.43,5.43,5.43
2016-01-01 14:00:00,6.06,8.82,6.81,6.81,5.43,5.43,5.43,5.43,5.43,5.43
2016-01-01 14:30:00,6.06,8.82,6.81,6.81,5.43,5.43,5.43,5.43,5.43,5.43
2016-01-01 15:00:00,6.43,8.85,7.58,7.58,5.43,5.43,5.43,5.43,5.43,5.43
2016-01-01 15:30:00,6.55,8.85,7.58,7.58,5.76,5.76,5.76,5.76,5.76,5.76
2016-01-01 16:00:00,7.74,8.89,8.64,8.64,6.43,6.43,6.43,6.43,6.43,6.43
2016-01-01 16:30:00,7.92,8.89,8.89,8.89,6.43,6.43,6.43,6.43,6.43,6.43
2016-01-01 17:00:00,7.93,9.06,9.06,9.06,7.38,7.38,7.38,7.38,7.38,7.38
2016-01-01 17:30:00,7.74,9.06,9.06,9.06,7.38,7.38,7.38,7.38,7.38,7.38
2016-01-01 18:00:00,7.48,9.27,9.06,9.06,6.65,6.65,6.65,6.65,6.65,6.65
2016-01-01 18:30:00,7.48,9.27,9.06,9.06,6.61,6.61,6.61,6.61,6.61,6.61
2016-01-01 19:00:00,7.48,9.27,9.06,9.06,6.49,6.49,6.49,6.49,6.49,6.49
2016-01-01 19:30:00,7.38,9.27,9.06,9.06,6.49,6.49,6.49,6.49,6.49,6.49
