Timestamp,System Price,Hokkaido,Tohoku,Tokyo,Chubu,Hokuriko,Kansai,Chugoku,Shikoku,Kyushu
2017-01-01 00:00:00,7.43,8.23,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43
2017-01-01 00:30:00,7.32,8.23,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.32
2017-01-01 01:00:00,6.68,8.23,6.71,6.71,6.11,6.11,6.11,6.11,6.11,6.11
2017-01-01 01:30:00,6.68,8.23,7.22,7.22,6.11,6.11,6.11,6.11,6.11,6.11
2017-01-01 02:00:00,6.69,8.23,6.87,6.87,6.11,6.11,6.11,6.11,6.11,6.11
2017-01-01 02:30:00,6.81,8.23,6.87,6.87,6.11,6.11,6.11,6.11,6.11,6.11
2017-01-01 03:00:00,6.48,8.23,6.87,6.87,6.05,6.05,6.05,6.05,6.05,6.05
2017-01-01 03:30:00,6.11,8.23,6.87,6.87,6.05,6.05,6.05,6.05,6.05,6.05
2017-01-01 04:00:00,6.05,8.23,6.87,6.87,5.94,5.94,5.94,5.94,5.94,5.94
2017-01-01 04:30:00,6.05,8.23,6.87,6.87,5.94,5.94,5.94,5.94,5.94,5.94
2017-01-01 05:00:00,5.94,8.23,6.87,6.87,5.6,5.6,5.6,5.6,5.6,5.6
2017-01-01 05:30:00,5.91,8.23,6.87,6.87,5.32,5.32,5.32,5.32,5.32,5.32
2017-01-01 06:00:00,5.6,8.23,6.82,6.82,5.34,5.34,5.34,5.34,5.34,5.34
2017-01-01 06:30:00,5.6,8.23,7.22,7.22,5.32,5.32,5.32,5.32,5.32,5.32
2017-01-01 07:00:00,5.7,8.24,7.22,7.22,5.34,5.34,5.34,5.34,5.34,5.34
2017-01-01 07:30:00,5.94,8.24,7.33,7.33,5.34,5.34,5.34,5.34,5.34,5.34
2017-01-01 08:00:00,5.85,8.44,7.28,7.28,5.01,5.01,5.01,5.01,5.01,5.01
2017-01-01 08:30:00,5.7,8.4,7.29,7.29,4.67,4.67,4.67,4.67,4.67,4.67
2017-01-01 09:00:00,5.42,9.47,6.2,6.2,4.67,4.67,4.67,4.67,4.67,4.67
2017-01-01 09:30:00,5.39,9.4,7.03,7.03,4.67,4.67,4.67,4.67,4.67,4.67
2017-01-01 10:00:00,5.03,9.71,5.7,5.7,4.67,4.67,4.67,4.67,4.67,4.67
2017-01-01 10:30:00,4.9,9.46,5.61,5.61,4.67,4.67,4.67,4.67,4.67,4.67
2017-01-01 11:00:00,4.94,9.39,5.65,5.65,4.65,4.65,4.65,4.65,4.65,4.65
2017-01-01 11:30:00,4.85,9.39,5.65,5.65,4.6,4.6,4.6,4.6,4.6,4.6
2017-01-01 12:00:00,4.72,9.71,5.66,5.66,4.47,4.47,4.47,4.47,4.47,4.47
2017-01-01 12:30:00,4.71,9.72,5.58,5.58,4.36,4.36,4.36,4.36,4.36,4.36
2017-01-01 13:00:00,4.92,9.46,5.61,5.61,4.55,4.55,4.55,4.55,4.55,4.55
2017-01-01 13:30:00,4.79,9.72,5.58,5.58,4.6,4.6,4.6,4.6,4.6,4.6
2017-01-01 14:00:00,4.97,9.37,5.61,5.61,4.64,4.64,4.64,4.64,4.64,4.64
2017-01-01 14:30:00,4.88,9.71,5.6,5.6,4.64,4.64,4.64,4.64,4.64,4.64
2017-01-01 15:00:00,5.07,9.73,5.64,5.64,4.84,4.84,4.84,4.84,4.84,4.84
2017-01-01 15:30:00,5.15,11.63,5.67,5.67,4.84,4.84,4.84,4.84,4.84,4.84
2017-01-01 16:00:00,5.29,11.64,5.77,5.77,5.03,5.03,5.03,5.03,5.03,5.03
2017-01-01 16:30:00,5.8,11.64,7.22,7.22,5.09,5.09,5.09,5.09,5.09,5.09
2017-01-01 17:00:00,6.9,11.63,7.44,7.44,5.91,5.91,5.91,5.91,5.91,5.91
2017-01-01 17:30:00,6.93,11.63,7.44,7.44,5.91,5.91,5.91,5.91,5.91,5.91
2017-01-01 18:00:00,7.1,11.63,7.52,7.52,5.94,5.94,5.94,5.94,5.94,5.94
2017-01-01 18:30:00,7.16,11.63,7.46,7.46,5.94,5.94,5.94,5.94,5.94,5.94
2017-01-01 19:00:00,7.15,11.63,7.46,7.46,5.94,5.94,5.94,5.94,5.94,5.94
2017-01-01 19:30:00,7.15,10.37,7.44,7.44,5.94,5.94,5.94,5.94,5.94,5.94
2017-01-01 20:00:00,7.07,10.37,7.42,7.42,5.94,5.94,5.94,5.94,5.94,5.94
2017-01-01 20:30:00,7.09,8.91,7.44,7.44,5.94,5.94,5.94,5.94,5.94,5.94
2017-01-01 21:00:00,6.99,8.43,7.44,7.44,5.91,5.91,5.91,5.91,5.91,5.91
2017-01-01 21:30:00,6.69,8.42,7.38,7.38,5.91,5.91,5.91,5.91,5.91,5.91
2017-01-01 22:00:00,6.85,8.42,7.35,7.35,5.91,5.91,5.91,5.91,5.91,5.91
