Timestamp,Croatia
2024-01-10 03:00:00,85.71
2024-01-10 04:00:00,87.33
2024-01-10 05:00:00,90.6
2024-01-10 06:00:00,109.47
2024-01-10 07:00:00,127.37
2024-01-10 08:00:00,141.29
2024-01-10 09:00:00,130.39
2024-01-10 10:00:00,118.72
2024-01-10 11:00:00,109.13
2024-01-10 12:00:00,101.56
2024-01-10 13:00:00,107.08
2024-01-10 14:00:00,114.18
2024-01-10 15:00:00,124.8
2024-01-10 16:00:00,135.61
2024-01-10 17:00:00,143.79
2024-01-10 18:00:00,140.0
2024-01-10 19:00:00,132.15
2024-01-10 20:00:00,120.0
2024-01-10 21:00:00,109.2
2024-01-10 22:00:00,104.39
2024-01-10 23:00:00,95.54
2024-01-11 00:00:00,91.75
2024-01-11 01:00:00,88.59
2024-01-11 02:00:00,87.25
2024-01-11 03:00:00,82.38
2024-01-11 04:00:00,82.03
2024-01-11 05:00:00,88.91
2024-01-11 06:00:00,102.93
2024-01-11 07:00:00,117.71
2024-01-11 08:00:00,141.0
2024-01-11 09:00:00,129.16
2024-01-11 10:00:00,113.65
2024-01-11 11:00:00,106.48
2024-01-11 12:00:00,99.38
2024-01-11 13:00:00,99.0
2024-01-11 14:00:00,105.98
2024-01-11 15:00:00,117.68
2024-01-11 16:00:00,138.09
2024-01-11 17:00:00,148.58
2024-01-11 18:00:00,137.58
2024-01-11 19:00:00,132.31
2024-01-11 20:00:00,119.67
2024-01-11 21:00:00,107.19
2024-01-11 22:00:00,100.0
2024-01-11 23:00:00,96.12
2024-01-12 00:00:00,90.49
2024-01-12 01:00:00,87.75
2024-01-12 02:00:00,85.55
2024-01-12 03:00:00,85.01
2024-01-12 04:00:00,86.91
2024-01-12 05:00:00,92.53
2024-01-12 06:00:00,106.05
2024-01-12 07:00:00,121.25
2024-01-12 08:00:00,140.74
2024-01-12 09:00:00,134.96
2024-01-12 10:00:00,122.01
2024-01-12 11:00:00,114.73
2024-01-12 12:00:00,106.98
2024-01-12 13:00:00,103.08
2024-01-12 14:00:00,104.54
2024-01-12 15:00:00,110.0
2024-01-12 16:00:00,120.0
2024-01-12 17:00:00,127.5
2024-01-12 18:00:00,126.0
2024-01-12 19:00:00,119.47
2024-01-12 20:00:00,109.26
2024-01-12 21:00:00,100.73
2024-01-12 22:00:00,96.14
2024-01-12 23:00:00,88.3
2024-01-13 00:00:00,90.0
2024-01-13 01:00:00,84.73
2024-01-13 02:00:00,82.0
2024-01-13 03:00:00,78.47
2024-01-13 04:00:00,75.0
2024-01-13 05:00:00,76.44
2024-01-13 06:00:00,82.92
2024-01-13 07:00:00,84.1
2024-01-13 08:00:00,91.51
2024-01-13 09:00:00,87.28
2024-01-13 10:00:00,83.88
2024-01-13 11:00:00,76.88
2024-01-13 12:00:00,71.4
2024-01-13 13:00:00,71.38
2024-01-13 14:00:00,84.67
2024-01-13 15:00:00,98.2
2024-01-13 16:00:00,107.04
2024-01-13 17:00:00,106.68
2024-01-13 18:00:00,106.07
2024-01-13 19:00:00,104.26
2024-01-13 20:00:00,95.67
2024-01-13 21:00:00,86.9
2024-01-13 22:00:00,71.62
2024-01-13 23:00:00,69.99
2024-01-14 00:00:00,69.38
2024-01-14 01:00:00,67.28
2024-01-14 02:00:00,66.62
2024-01-14 03:00:00,66.12
2024-01-14 04:00:00,66.36
2024-01-14 05:00:00,67.41
2024-01-14 06:00:00,68.0
2024-01-14 07:00:00,72.44
2024-01-14 08:00:00,77.04
2024-01-14 09:00:00,82.62
2024-01-14 10:00:00,82.91
2024-01-14 11:00:00,82.3
2024-01-14 12:00:00,80.7
2024-01-14 13:00:00,77.04
2024-01-14 14:00:00,79.15
2024-01-14 15:00:00,82.32
2024-01-14 16:00:00,86.62
2024-01-14 17:00:00,91.86
2024-01-14 18:00:00,97.68
2024-01-14 19:00:00,89.67
2024-01-14 20:00:00,82.2
2024-01-14 21:00:00,79.86
2024-01-14 22:00:00,76.87
2024-01-14 23:00:00,68.23
2024-01-15 00:00:00,70.93
2024-01-15 01:00:00,67.11
2024-01-15 02:00:00,64.69
2024-01-15 03:00:00,62.04
2024-01-15 04:00:00,62.58
2024-01-15 05:00:00,72.79
2024-01-15 06:00:00,92.54
2024-01-15 07:00:00,109.61
2024-01-15 08:00:00,103.38
2024-01-15 09:00:00,101.09
2024-01-15 10:00:00,95.73
2024-01-15 11:00:00,90.27
2024-01-15 12:00:00,85.15
2024-01-15 13:00:00,85.27
2024-01-15 14:00:00,90.22
2024-01-15 15:00:00,96.13
2024-01-15 16:00:00,103.15
2024-01-15 17:00:00,110.72
2024-01-15 18:00:00,113.84
2024-01-15 19:00:00,112.87
2024-01-15 20:00:00,103.95
2024-01-15 21:00:00,94.28
2024-01-15 22:00:00,91.79
2024-01-15 23:00:00,87.97
2024-01-16 00:00:00,82.96
2024-01-16 01:00:00,81.73
2024-01-16 02:00:00,80.22
2024-01-16 03:00:00,78.33
2024-01-16 04:00:00,77.53
2024-01-16 05:00:00,84.54
2024-01-16 06:00:00,105.08
2024-01-16 07:00:00,122.83
2024-01-16 08:00:00,144.11
2024-01-16 09:00:00,138.6
2024-01-16 10:00:00,122.0
2024-01-16 11:00:00,110.0
2024-01-16 12:00:00,103.12
2024-01-16 13:00:00,107.1
2024-01-16 14:00:00,114.39
2024-01-16 15:00:00,127.02
2024-01-16 16:00:00,133.95
2024-01-16 17:00:00,140.33
2024-01-16 18:00:00,133.97
2024-01-16 19:00:00,125.51
2024-01-16 20:00:00,116.47
2024-01-16 21:00:00,102.83
2024-01-16 22:00:00,96.77
2024-01-16 23:00:00,88.83
2024-01-17 00:00:00,85.99
2024-01-17 01:00:00,82.26
2024-01-17 02:00:00,77.31
2024-01-17 03:00:00,76.14
2024-01-17 04:00:00,77.25
2024-01-17 05:00:00,92.73
2024-01-17 06:00:00,110.73
2024-01-17 07:00:00,118.72
2024-01-17 08:00:00,113.12
2024-01-17 09:00:00,108.03
2024-01-17 10:00:00,110.33
2024-01-17 11:00:00,111.1
2024-01-17 12:00:00,113.43
2024-01-17 13:00:00,115.61
2024-01-17 14:00:00,115.94
2024-01-17 15:00:00,116.39
2024-01-17 16:00:00,118.92
2024-01-17 17:00:00,129.93
2024-01-17 18:00:00,120.86
2024-01-17 19:00:00,113.88
2024-01-17 20:00:00,107.27
2024-01-17 21:00:00,99.05
2024-01-17 22:00:00,92.09
2024-01-17 23:00:00,83.15
2024-01-18 00:00:00,79.76
2024-01-18 01:00:00,76.96
2024-01-18 02:00:00,74.53
2024-01-18 03:00:00,73.91
2024-01-18 04:00:00,75.4
2024-01-18 05:00:00,80.3
2024-01-18 06:00:00,96.34
2024-01-18 07:00:00,110.98
2024-01-18 08:00:00,124.77
2024-01-18 09:00:00,121.73
2024-01-18 10:00:00,116.08
2024-01-18 11:00:00,112.18
2024-01-18 12:00:00,105.45
2024-01-18 13:00:00,100.67
2024-01-18 14:00:00,101.21
2024-01-18 15:00:00,104.79
2024-01-18 16:00:00,108.68
2024-01-18 17:00:00,111.62
2024-01-18 18:00:00,107.63
2024-01-18 19:00:00,104.17
2024-01-18 20:00:00,97.78
2024-01-18 21:00:00,84.25
2024-01-18 22:00:00,82.35
2024-01-18 23:00:00,73.61
2024-01-19 00:00:00,69.53
2024-01-19 01:00:00,64.94
2024-01-19 02:00:00,65.44
2024-01-19 03:00:00,62.76
2024-01-19 04:00:00,63.32
2024-01-19 05:00:00,67.54
2024-01-19 06:00:00,78.24
2024-01-19 07:00:00,91.81
2024-01-19 08:00:00,104.27
2024-01-19 09:00:00,103.4
2024-01-19 10:00:00,96.21
2024-01-19 11:00:00,86.76
2024-01-19 12:00:00,78.15
2024-01-19 13:00:00,73.99
2024-01-19 14:00:00,75.81
2024-01-19 15:00:00,90.1
2024-01-19 16:00:00,95.78
2024-01-19 17:00:00,102.02
2024-01-19 18:00:00,100.7
2024-01-19 19:00:00,95.75
2024-01-19 20:00:00,88.72
2024-01-19 21:00:00,74.59
2024-01-19 22:00:00,77.82
2024-01-19 23:00:00,67.88
2024-01-20 00:00:00,69.8
2024-01-20 01:00:00,64.45
2024-01-20 02:00:00,65.58
2024-01-20 03:00:00,62.92
2024-01-20 04:00:00,62.32
2024-01-20 05:00:00,62.88
2024-01-20 06:00:00,64.85
2024-01-20 07:00:00,69.6
2024-01-20 08:00:00,77.65
2024-01-20 09:00:00,81.1
2024-01-20 10:00:00,75.19
2024-01-20 11:00:00,72.56
2024-01-20 12:00:00,69.82
2024-01-20 13:00:00,69.07
2024-01-20 14:00:00,73.4
2024-01-20 15:00:00,81.4
2024-01-20 16:00:00,93.48
2024-01-20 17:00:00,99.48
2024-01-20 18:00:00,102.18
2024-01-20 19:00:00,92.91
2024-01-20 20:00:00,87.71
2024-01-20 21:00:00,76.3
2024-01-20 22:00:00,75.58
2024-01-20 23:00:00,69.13
2024-01-21 00:00:00,69.18
2024-01-21 01:00:00,57.91
2024-01-21 02:00:00,55.15
2024-01-21 03:00:00,50.89
2024-01-21 04:00:00,52.69
2024-01-21 05:00:00,58.43
2024-01-21 06:00:00,58.17
2024-01-21 07:00:00,62.82
2024-01-21 08:00:00,65.03
2024-01-21 09:00:00,59.01
2024-01-21 10:00:00,54.91
2024-01-21 11:00:00,52.91
2024-01-21 12:00:00,46.95
2024-01-21 13:00:00,47.07
2024-01-21 14:00:00,55.38
2024-01-21 15:00:00,68.26
2024-01-21 16:00:00,86.86
2024-01-21 17:00:00,89.94
2024-01-21 18:00:00,93.35
2024-01-21 19:00:00,89.79
2024-01-21 20:00:00,86.01
2024-01-21 21:00:00,66.55
2024-01-21 22:00:00,64.94
2024-01-21 23:00:00,59.99
2024-01-22 00:00:00,51.16
2024-01-22 01:00:00,52.83
2024-01-22 02:00:00,50.05
2024-01-22 03:00:00,42.98
2024-01-22 04:00:00,48.21
2024-01-22 05:00:00,70.23
2024-01-22 06:00:00,94.5
2024-01-22 07:00:00,113.46
2024-01-22 08:00:00,113.64
2024-01-22 09:00:00,113.39
2024-01-22 10:00:00,80.5
2024-01-22 11:00:00,77.43
2024-01-22 12:00:00,65.55
2024-01-22 13:00:00,82.12
2024-01-22 14:00:00,84.3
2024-01-22 15:00:00,90.34
2024-01-22 16:00:00,105.18
2024-01-22 17:00:00,104.99
2024-01-22 18:00:00,97.03
2024-01-22 19:00:00,106.19
2024-01-22 20:00:00,96.8
2024-01-22 21:00:00,82.16
2024-01-22 22:00:00,82.16
2024-01-22 23:00:00,72.05
2024-01-23 00:00:00,54.06
2024-01-23 01:00:00,53.74
2024-01-23 02:00:00,54.58
2024-01-23 03:00:00,50.9
2024-01-23 04:00:00,54.99
2024-01-23 05:00:00,73.77
2024-01-23 06:00:00,97.5
2024-01-23 07:00:00,104.45
2024-01-23 08:00:00,105.85
2024-01-23 09:00:00,91.05
2024-01-23 10:00:00,79.5
2024-01-23 11:00:00,67.07
2024-01-23 12:00:00,61.39
2024-01-23 13:00:00,63.42
2024-01-23 14:00:00,75.16
2024-01-23 15:00:00,85.21
2024-01-23 16:00:00,102.47
2024-01-23 17:00:00,120.33
2024-01-23 18:00:00,114.42
2024-01-23 19:00:00,100.26
2024-01-23 20:00:00,92.93
2024-01-23 21:00:00,80.75
2024-01-23 22:00:00,74.32
2024-01-23 23:00:00,57.87
2024-01-24 00:00:00,63.6
2024-01-24 01:00:00,62.42
2024-01-24 02:00:00,58.39
2024-01-24 03:00:00,47.99
2024-01-24 04:00:00,49.05
2024-01-24 05:00:00,67.46
2024-01-24 06:00:00,83.77
2024-01-24 07:00:00,105.22
2024-01-24 08:00:00,106.37
2024-01-24 09:00:00,97.28
2024-01-24 10:00:00,89.99
2024-01-24 11:00:00,89.27
2024-01-24 12:00:00,85.87
2024-01-24 13:00:00,87.81
2024-01-24 14:00:00,93.22
2024-01-24 15:00:00,92.34
2024-01-24 16:00:00,96.98
2024-01-24 17:00:00,103.72
2024-01-24 18:00:00,103.27
2024-01-24 19:00:00,99.59
2024-01-24 20:00:00,82.12
2024-01-24 21:00:00,65.33
2024-01-24 22:00:00,54.37
2024-01-24 23:00:00,49.72
2024-01-25 00:00:00,49.74
2024-01-25 01:00:00,49.31
2024-01-25 02:00:00,48.17
2024-01-25 03:00:00,47.81
2024-01-25 04:00:00,53.25
2024-01-25 05:00:00,72.49
2024-01-25 06:00:00,82.13
2024-01-25 07:00:00,108.56
2024-01-25 08:00:00,100.94
2024-01-25 09:00:00,90.63
2024-01-25 10:00:00,84.64
2024-01-25 11:00:00,78.66
2024-01-25 12:00:00,74.95
2024-01-25 13:00:00,77.49
2024-01-25 14:00:00,84.97
2024-01-25 15:00:00,90.5
2024-01-25 16:00:00,98.88
2024-01-25 17:00:00,120.09
2024-01-25 18:00:00,113.96
2024-01-25 19:00:00,109.82
2024-01-25 20:00:00,92.57
2024-01-25 21:00:00,84.99
2024-01-25 22:00:00,79.01
2024-01-25 23:00:00,74.09
2024-01-26 00:00:00,62.8
2024-01-26 01:00:00,62.0
2024-01-26 02:00:00,58.49
2024-01-26 03:00:00,57.92
2024-01-26 04:00:00,65.27
2024-01-26 05:00:00,75.93
2024-01-26 06:00:00,89.66
2024-01-26 07:00:00,114.27
2024-01-26 08:00:00,113.87
2024-01-26 09:00:00,95.23
2024-01-26 10:00:00,86.88
2024-01-26 11:00:00,85.14
2024-01-26 12:00:00,80.78
2024-01-26 13:00:00,80.0
2024-01-26 14:00:00,87.31
2024-01-26 15:00:00,93.3
2024-01-26 16:00:00,103.89
2024-01-26 17:00:00,107.01
2024-01-26 18:00:00,103.9
2024-01-26 19:00:00,92.7
2024-01-26 20:00:00,85.01
2024-01-26 21:00:00,76.69
2024-01-26 22:00:00,63.8
2024-01-26 23:00:00,62.74
2024-01-27 00:00:00,60.95
2024-01-27 01:00:00,57.12
2024-01-27 02:00:00,58.48
2024-01-27 03:00:00,55.94
2024-01-27 04:00:00,55.92
2024-01-27 05:00:00,57.5
2024-01-27 06:00:00,60.01
2024-01-27 07:00:00,67.47
2024-01-27 08:00:00,82.76
2024-01-27 09:00:00,78.89
2024-01-27 10:00:00,67.2
2024-01-27 11:00:00,57.46
2024-01-27 12:00:00,55.84
2024-01-27 13:00:00,53.88
2024-01-27 14:00:00,60.26
2024-01-27 15:00:00,73.67
2024-01-27 16:00:00,90.59
2024-01-27 17:00:00,96.88
2024-01-27 18:00:00,99.25
2024-01-27 19:00:00,96.47
2024-01-27 20:00:00,84.88
2024-01-27 21:00:00,78.7
2024-01-27 22:00:00,75.97
2024-01-27 23:00:00,72.7
2024-01-28 00:00:00,66.77
2024-01-28 01:00:00,60.51
2024-01-28 02:00:00,58.62
2024-01-28 03:00:00,58.0
2024-01-28 04:00:00,58.76
2024-01-28 05:00:00,60.94
2024-01-28 06:00:00,58.39
2024-01-28 07:00:00,65.42
2024-01-28 08:00:00,66.39
2024-01-28 09:00:00,64.18
2024-01-28 10:00:00,61.65
2024-01-28 11:00:00,58.42
2024-01-28 12:00:00,55.4
2024-01-28 13:00:00,53.16
2024-01-28 14:00:00,62.66
2024-01-28 15:00:00,71.37
2024-01-28 16:00:00,82.3
2024-01-28 17:00:00,91.75
2024-01-28 18:00:00,87.74
2024-01-28 19:00:00,85.11
2024-01-28 20:00:00,82.6
2024-01-28 21:00:00,72.27
2024-01-28 22:00:00,67.57
2024-01-28 23:00:00,56.0
2024-01-29 00:00:00,49.97
2024-01-29 01:00:00,47.26
2024-01-29 02:00:00,48.12
2024-01-29 03:00:00,47.97
2024-01-29 04:00:00,51.58
2024-01-29 05:00:00,60.06
2024-01-29 06:00:00,86.06
2024-01-29 07:00:00,97.0
2024-01-29 08:00:00,101.06
2024-01-29 09:00:00,88.39
2024-01-29 10:00:00,78.9
2024-01-29 11:00:00,71.27
2024-01-29 12:00:00,70.24
2024-01-29 13:00:00,77.24
2024-01-29 14:00:00,84.85
2024-01-29 15:00:00,98.14
2024-01-29 16:00:00,108.34
2024-01-29 17:00:00,125.33
2024-01-29 18:00:00,117.34
2024-01-29 19:00:00,107.52
2024-01-29 20:00:00,91.34
2024-01-29 21:00:00,85.86
2024-01-29 22:00:00,83.27
2024-01-29 23:00:00,80.29
2024-01-30 00:00:00,71.94
2024-01-30 01:00:00,68.76
2024-01-30 02:00:00,69.37
2024-01-30 03:00:00,67.06
2024-01-30 04:00:00,66.67
2024-01-30 05:00:00,69.37
2024-01-30 06:00:00,87.31
2024-01-30 07:00:00,97.16
2024-01-30 08:00:00,96.13
2024-01-30 09:00:00,84.93
2024-01-30 10:00:00,77.15
2024-01-30 11:00:00,70.1
2024-01-30 12:00:00,68.1
2024-01-30 13:00:00,68.23
2024-01-30 14:00:00,71.93
2024-01-30 15:00:00,88.18
2024-01-30 16:00:00,98.27
2024-01-30 17:00:00,104.67
2024-01-30 18:00:00,110.26
2024-01-30 19:00:00,102.04
2024-01-30 20:00:00,95.46
2024-01-30 21:00:00,83.27
2024-01-30 22:00:00,79.99
2024-01-30 23:00:00,72.5
2024-01-31 00:00:00,74.93
2024-01-31 01:00:00,74.06
2024-01-31 02:00:00,70.89
2024-01-31 03:00:00,69.82
2024-01-31 04:00:00,71.33
2024-01-31 05:00:00,77.66
2024-01-31 06:00:00,89.16
2024-01-31 07:00:00,111.76
2024-01-31 08:00:00,124.03
2024-01-31 09:00:00,93.54
2024-01-31 10:00:00,82.98
2024-01-31 11:00:00,77.09
2024-01-31 12:00:00,74.91
2024-01-31 13:00:00,71.3
2024-01-31 14:00:00,80.4
2024-01-31 15:00:00,87.38
2024-01-31 16:00:00,105.14
2024-01-31 17:00:00,111.79
2024-01-31 18:00:00,113.41
2024-01-31 19:00:00,113.55
2024-01-31 20:00:00,103.0
2024-01-31 21:00:00,93.59
2024-01-31 22:00:00,91.91
2024-01-31 23:00:00,79.45
2024-02-01 00:00:00,82.53
2024-02-01 01:00:00,80.15
2024-02-01 02:00:00,74.26
2024-02-01 03:00:00,69.35
2024-02-01 04:00:00,77.81
2024-02-01 05:00:00,91.39
2024-02-01 06:00:00,97.82
2024-02-01 07:00:00,111.02
2024-02-01 08:00:00,100.84
2024-02-01 09:00:00,88.81
2024-02-01 10:00:00,86.13
2024-02-01 11:00:00,81.25
2024-02-01 12:00:00,77.84
2024-02-01 13:00:00,79.25
2024-02-01 14:00:00,82.76
2024-02-01 15:00:00,92.44
2024-02-01 16:00:00,91.75
2024-02-01 17:00:00,103.94
2024-02-01 18:00:00,120.4
2024-02-01 19:00:00,110.95
2024-02-01 20:00:00,98.21
2024-02-01 21:00:00,89.72
2024-02-01 22:00:00,86.37
2024-02-01 23:00:00,78.99
2024-02-02 00:00:00,70.91
2024-02-02 01:00:00,61.96
2024-02-02 02:00:00,58.0
2024-02-02 03:00:00,54.69
2024-02-02 04:00:00,55.79
2024-02-02 05:00:00,66.89
2024-02-02 06:00:00,88.05
2024-02-02 07:00:00,102.53
2024-02-02 08:00:00,101.0
2024-02-02 09:00:00,90.09
2024-02-02 10:00:00,81.54
2024-02-02 11:00:00,76.14
2024-02-02 12:00:00,69.37
2024-02-02 13:00:00,68.22
2024-02-02 14:00:00,74.89
2024-02-02 15:00:00,86.75
2024-02-02 16:00:00,99.49
2024-02-02 17:00:00,107.74
2024-02-02 18:00:00,110.48
2024-02-02 19:00:00,105.66
2024-02-02 20:00:00,94.63
2024-02-02 21:00:00,88.98
2024-02-02 22:00:00,82.15
2024-02-02 23:00:00,70.46
2024-02-03 00:00:00,76.0
2024-02-03 01:00:00,72.97
2024-02-03 02:00:00,54.55
2024-02-03 03:00:00,49.64
2024-02-03 04:00:00,49.4
2024-02-03 05:00:00,56.28
2024-02-03 06:00:00,66.4
2024-02-03 07:00:00,80.69
2024-02-03 08:00:00,67.03
2024-02-03 09:00:00,60.75
2024-02-03 10:00:00,53.12
2024-02-03 11:00:00,45.34
2024-02-03 12:00:00,41.64
2024-02-03 13:00:00,40.69
2024-02-03 14:00:00,43.96
2024-02-03 15:00:00,60.65
2024-02-03 16:00:00,78.22
2024-02-03 17:00:00,89.99
2024-02-03 18:00:00,93.6
2024-02-03 19:00:00,88.05
2024-02-03 20:00:00,82.55
2024-02-03 21:00:00,80.67
2024-02-03 22:00:00,60.11
2024-02-03 23:00:00,49.94
2024-02-04 00:00:00,39.1
2024-02-04 01:00:00,24.25
2024-02-04 02:00:00,26.93
2024-02-04 03:00:00,11.39
2024-02-04 04:00:00,8.92
2024-02-04 05:00:00,25.62
